Peaks/Pca13848_treat_pileup.filtered.bw	Peaks/Pca57054_treat_pileup.filtered.bw	0.830603
Peaks/Pca13848_treat_pileup.filtered.bw	Peaks/Pca57294_treat_pileup.filtered.bw	0.808863
Peaks/Pca13848_treat_pileup.filtered.bw	Peaks/Pca58215_treat_pileup.filtered.bw	0.891152
Peaks/Pca14121_treat_pileup.filtered.bw	Peaks/Pca13266_treat_pileup.filtered.bw	0.883358
Peaks/Pca14121_treat_pileup.filtered.bw	Peaks/Pca13848_treat_pileup.filtered.bw	0.861142
Peaks/Pca14121_treat_pileup.filtered.bw	Peaks/Pca14121_treat_pileup.filtered.bw	1
Peaks/Pca14121_treat_pileup.filtered.bw	Peaks/Pca19121_treat_pileup.filtered.bw	0.896576
Peaks/Pca14121_treat_pileup.filtered.bw	Peaks/Pca3023_treat_pileup.filtered.bw	0.881859
Peaks/Pca14121_treat_pileup.filtered.bw	Peaks/Pca33173_treat_pileup.filtered.bw	0.903745
Peaks/Pca14121_treat_pileup.filtered.bw	Peaks/Pca40507_treat_pileup.filtered.bw	0.897528
Peaks/Pca14121_treat_pileup.filtered.bw	Peaks/Pca51852_treat_pileup.filtered.bw	0.876055
Peaks/Pca14121_treat_pileup.filtered.bw	Peaks/Pca53687_treat_pileup.filtered.bw	0.900323
Peaks/Pca14121_treat_pileup.filtered.bw	Peaks/Pca56413_treat_pileup.filtered.bw	0.877794
Peaks/Pca14121_treat_pileup.filtered.bw	Peaks/Pca57054_treat_pileup.filtered.bw	0.879326
Peaks/Pca14121_treat_pileup.filtered.bw	Peaks/Pca57294_treat_pileup.filtered.bw	0.872332
Peaks/Pca14121_treat_pileup.filtered.bw	Peaks/Pca58215_treat_pileup.filtered.bw	0.880816
Peaks/Pca19121_treat_pileup.filtered.bw	Peaks/Pca13266_treat_pileup.filtered.bw	0.86793
Peaks/Pca19121_treat_pileup.filtered.bw	Peaks/Pca13848_treat_pileup.filtered.bw	0.874783
Peaks/Pca19121_treat_pileup.filtered.bw	Peaks/Pca14121_treat_pileup.filtered.bw	0.896576
Peaks/Pca19121_treat_pileup.filtered.bw	Peaks/Pca19121_treat_pileup.filtered.bw	1
Peaks/Pca19121_treat_pileup.filtered.bw	Peaks/Pca3023_treat_pileup.filtered.bw	0.881473
Peaks/Pca19121_treat_pileup.filtered.bw	Peaks/Pca33173_treat_pileup.filtered.bw	0.910469
Peaks/Pca19121_treat_pileup.filtered.bw	Peaks/Pca40507_treat_pileup.filtered.bw	0.885352
Peaks/Pca19121_treat_pileup.filtered.bw	Peaks/Pca51852_treat_pileup.filtered.bw	0.90176
Peaks/Pca19121_treat_pileup.filtered.bw	Peaks/Pca53687_treat_pileup.filtered.bw	0.893699
Peaks/Pca19121_treat_pileup.filtered.bw	Peaks/Pca56413_treat_pileup.filtered.bw	0.881949
Peaks/Pca19121_treat_pileup.filtered.bw	Peaks/Pca57054_treat_pileup.filtered.bw	0.887574
Peaks/Pca19121_treat_pileup.filtered.bw	Peaks/Pca57294_treat_pileup.filtered.bw	0.883652
Peaks/Pca19121_treat_pileup.filtered.bw	Peaks/Pca58215_treat_pileup.filtered.bw	0.874498
Peaks/Pca3023_treat_pileup.filtered.bw	Peaks/Pca13266_treat_pileup.filtered.bw	0.848448
Peaks/Pca3023_treat_pileup.filtered.bw	Peaks/Pca13848_treat_pileup.filtered.bw	0.900618
Peaks/Pca3023_treat_pileup.filtered.bw	Peaks/Pca14121_treat_pileup.filtered.bw	0.881859
Peaks/Pca3023_treat_pileup.filtered.bw	Peaks/Pca19121_treat_pileup.filtered.bw	0.881473
Peaks/Pca3023_treat_pileup.filtered.bw	Peaks/Pca3023_treat_pileup.filtered.bw	1
Peaks/Pca3023_treat_pileup.filtered.bw	Peaks/Pca33173_treat_pileup.filtered.bw	0.861056
Peaks/Pca3023_treat_pileup.filtered.bw	Peaks/Pca40507_treat_pileup.filtered.bw	0.91727
Peaks/Pca3023_treat_pileup.filtered.bw	Peaks/Pca51852_treat_pileup.filtered.bw	0.847153
Peaks/Pca3023_treat_pileup.filtered.bw	Peaks/Pca53687_treat_pileup.filtered.bw	0.847811
Peaks/Pca3023_treat_pileup.filtered.bw	Peaks/Pca56413_treat_pileup.filtered.bw	0.9408
Peaks/Pca3023_treat_pileup.filtered.bw	Peaks/Pca57054_treat_pileup.filtered.bw	0.823849
Peaks/Pca3023_treat_pileup.filtered.bw	Peaks/Pca57294_treat_pileup.filtered.bw	0.81093
Peaks/Pca3023_treat_pileup.filtered.bw	Peaks/Pca58215_treat_pileup.filtered.bw	0.916072
Peaks/Pca33173_treat_pileup.filtered.bw	Peaks/Pca13266_treat_pileup.filtered.bw	0.870934
Peaks/Pca33173_treat_pileup.filtered.bw	Peaks/Pca13848_treat_pileup.filtered.bw	0.848642
Peaks/Pca33173_treat_pileup.filtered.bw	Peaks/Pca14121_treat_pileup.filtered.bw	0.903745
Peaks/Pca33173_treat_pileup.filtered.bw	Peaks/Pca19121_treat_pileup.filtered.bw	0.910469
Peaks/Pca33173_treat_pileup.filtered.bw	Peaks/Pca3023_treat_pileup.filtered.bw	0.861056
Peaks/Pca33173_treat_pileup.filtered.bw	Peaks/Pca33173_treat_pileup.filtered.bw	1
Peaks/Pca33173_treat_pileup.filtered.bw	Peaks/Pca40507_treat_pileup.filtered.bw	0.869156
Peaks/Pca33173_treat_pileup.filtered.bw	Peaks/Pca51852_treat_pileup.filtered.bw	0.881431
Peaks/Pca33173_treat_pileup.filtered.bw	Peaks/Pca53687_treat_pileup.filtered.bw	0.897291
Peaks/Pca33173_treat_pileup.filtered.bw	Peaks/Pca56413_treat_pileup.filtered.bw	0.867736
Peaks/Pca33173_treat_pileup.filtered.bw	Peaks/Pca57054_treat_pileup.filtered.bw	0.864645
Peaks/Pca33173_treat_pileup.filtered.bw	Peaks/Pca57294_treat_pileup.filtered.bw	0.900661
Peaks/Pca33173_treat_pileup.filtered.bw	Peaks/Pca58215_treat_pileup.filtered.bw	0.88387
Peaks/Pca40507_treat_pileup.filtered.bw	Peaks/Pca13266_treat_pileup.filtered.bw	0.87966
Peaks/Pca40507_treat_pileup.filtered.bw	Peaks/Pca13848_treat_pileup.filtered.bw	0.892528
Peaks/Pca40507_treat_pileup.filtered.bw	Peaks/Pca14121_treat_pileup.filtered.bw	0.897528
Peaks/Pca40507_treat_pileup.filtered.bw	Peaks/Pca19121_treat_pileup.filtered.bw	0.885352
Peaks/Pca40507_treat_pileup.filtered.bw	Peaks/Pca3023_treat_pileup.filtered.bw	0.91727
Peaks/Pca40507_treat_pileup.filtered.bw	Peaks/Pca33173_treat_pileup.filtered.bw	0.869156
Peaks/Pca40507_treat_pileup.filtered.bw	Peaks/Pca40507_treat_pileup.filtered.bw	1
Peaks/Pca40507_treat_pileup.filtered.bw	Peaks/Pca51852_treat_pileup.filtered.bw	0.86584
Peaks/Pca40507_treat_pileup.filtered.bw	Peaks/Pca53687_treat_pileup.filtered.bw	0.872495
Peaks/Pca40507_treat_pileup.filtered.bw	Peaks/Pca56413_treat_pileup.filtered.bw	0.913281
Peaks/Pca40507_treat_pileup.filtered.bw	Peaks/Pca57054_treat_pileup.filtered.bw	0.858968
Peaks/Pca40507_treat_pileup.filtered.bw	Peaks/Pca57294_treat_pileup.filtered.bw	0.822643
Peaks/Pca40507_treat_pileup.filtered.bw	Peaks/Pca58215_treat_pileup.filtered.bw	0.89082
Peaks/Pca51852_treat_pileup.filtered.bw	Peaks/Pca13266_treat_pileup.filtered.bw	0.854746
Peaks/Pca51852_treat_pileup.filtered.bw	Peaks/Pca13848_treat_pileup.filtered.bw	0.849796
Peaks/Pca51852_treat_pileup.filtered.bw	Peaks/Pca14121_treat_pileup.filtered.bw	0.876055
Peaks/Pca51852_treat_pileup.filtered.bw	Peaks/Pca19121_treat_pileup.filtered.bw	0.90176
Peaks/Pca51852_treat_pileup.filtered.bw	Peaks/Pca3023_treat_pileup.filtered.bw	0.847153
Peaks/Pca51852_treat_pileup.filtered.bw	Peaks/Pca33173_treat_pileup.filtered.bw	0.881431
Peaks/Pca51852_treat_pileup.filtered.bw	Peaks/Pca40507_treat_pileup.filtered.bw	0.86584
Peaks/Pca51852_treat_pileup.filtered.bw	Peaks/Pca51852_treat_pileup.filtered.bw	1
Peaks/Pca51852_treat_pileup.filtered.bw	Peaks/Pca53687_treat_pileup.filtered.bw	0.90535
Peaks/Pca51852_treat_pileup.filtered.bw	Peaks/Pca56413_treat_pileup.filtered.bw	0.845596
Peaks/Pca51852_treat_pileup.filtered.bw	Peaks/Pca57054_treat_pileup.filtered.bw	0.913298
Peaks/Pca51852_treat_pileup.filtered.bw	Peaks/Pca57294_treat_pileup.filtered.bw	0.899728
Peaks/Pca51852_treat_pileup.filtered.bw	Peaks/Pca58215_treat_pileup.filtered.bw	0.854831
Peaks/Pca53687_treat_pileup.filtered.bw	Peaks/Pca13266_treat_pileup.filtered.bw	0.881919
Peaks/Pca53687_treat_pileup.filtered.bw	Peaks/Pca13848_treat_pileup.filtered.bw	0.860223
Peaks/Pca53687_treat_pileup.filtered.bw	Peaks/Pca14121_treat_pileup.filtered.bw	0.900323
Peaks/Pca53687_treat_pileup.filtered.bw	Peaks/Pca19121_treat_pileup.filtered.bw	0.893699
Peaks/Pca53687_treat_pileup.filtered.bw	Peaks/Pca3023_treat_pileup.filtered.bw	0.847811
Peaks/Pca53687_treat_pileup.filtered.bw	Peaks/Pca33173_treat_pileup.filtered.bw	0.897291
Peaks/Pca53687_treat_pileup.filtered.bw	Peaks/Pca40507_treat_pileup.filtered.bw	0.872495
Peaks/Pca53687_treat_pileup.filtered.bw	Peaks/Pca51852_treat_pileup.filtered.bw	0.90535
Peaks/Pca53687_treat_pileup.filtered.bw	Peaks/Pca53687_treat_pileup.filtered.bw	1
Peaks/Pca53687_treat_pileup.filtered.bw	Peaks/Pca56413_treat_pileup.filtered.bw	0.851567
Peaks/Pca53687_treat_pileup.filtered.bw	Peaks/Pca57054_treat_pileup.filtered.bw	0.905114
Peaks/Pca53687_treat_pileup.filtered.bw	Peaks/Pca57294_treat_pileup.filtered.bw	0.897046
Peaks/Pca53687_treat_pileup.filtered.bw	Peaks/Pca58215_treat_pileup.filtered.bw	0.871266
Peaks/Pca56413_treat_pileup.filtered.bw	Peaks/Pca13266_treat_pileup.filtered.bw	0.854884
Peaks/Pca56413_treat_pileup.filtered.bw	Peaks/Pca13848_treat_pileup.filtered.bw	0.899363
Peaks/Pca56413_treat_pileup.filtered.bw	Peaks/Pca14121_treat_pileup.filtered.bw	0.877794
Peaks/Pca56413_treat_pileup.filtered.bw	Peaks/Pca19121_treat_pileup.filtered.bw	0.881949
Peaks/Pca56413_treat_pileup.filtered.bw	Peaks/Pca3023_treat_pileup.filtered.bw	0.9408
Peaks/Pca56413_treat_pileup.filtered.bw	Peaks/Pca33173_treat_pileup.filtered.bw	0.867736
Peaks/Pca56413_treat_pileup.filtered.bw	Peaks/Pca40507_treat_pileup.filtered.bw	0.913281
Peaks/Pca56413_treat_pileup.filtered.bw	Peaks/Pca51852_treat_pileup.filtered.bw	0.845596
Peaks/Pca56413_treat_pileup.filtered.bw	Peaks/Pca53687_treat_pileup.filtered.bw	0.851567
Peaks/Pca56413_treat_pileup.filtered.bw	Peaks/Pca56413_treat_pileup.filtered.bw	1
Peaks/Pca56413_treat_pileup.filtered.bw	Peaks/Pca57054_treat_pileup.filtered.bw	0.82294
Peaks/Pca56413_treat_pileup.filtered.bw	Peaks/Pca57294_treat_pileup.filtered.bw	0.81357
Peaks/Pca56413_treat_pileup.filtered.bw	Peaks/Pca58215_treat_pileup.filtered.bw	0.910275
Peaks/Pca57054_treat_pileup.filtered.bw	Peaks/Pca13266_treat_pileup.filtered.bw	0.850561
Peaks/Pca57054_treat_pileup.filtered.bw	Peaks/Pca13848_treat_pileup.filtered.bw	0.830603
Peaks/Pca57054_treat_pileup.filtered.bw	Peaks/Pca14121_treat_pileup.filtered.bw	0.879326
Peaks/Pca57054_treat_pileup.filtered.bw	Peaks/Pca19121_treat_pileup.filtered.bw	0.887574
Peaks/Pca57054_treat_pileup.filtered.bw	Peaks/Pca3023_treat_pileup.filtered.bw	0.823849
Peaks/Pca57054_treat_pileup.filtered.bw	Peaks/Pca33173_treat_pileup.filtered.bw	0.864645
Peaks/Pca57054_treat_pileup.filtered.bw	Peaks/Pca40507_treat_pileup.filtered.bw	0.858968
Peaks/Pca57054_treat_pileup.filtered.bw	Peaks/Pca51852_treat_pileup.filtered.bw	0.913298
Peaks/Pca57054_treat_pileup.filtered.bw	Peaks/Pca53687_treat_pileup.filtered.bw	0.905114
Peaks/Pca57054_treat_pileup.filtered.bw	Peaks/Pca56413_treat_pileup.filtered.bw	0.82294
Peaks/Pca57054_treat_pileup.filtered.bw	Peaks/Pca57054_treat_pileup.filtered.bw	1
Peaks/Pca57054_treat_pileup.filtered.bw	Peaks/Pca57294_treat_pileup.filtered.bw	0.882152
Peaks/Pca57054_treat_pileup.filtered.bw	Peaks/Pca58215_treat_pileup.filtered.bw	0.834608
Peaks/Pca57294_treat_pileup.filtered.bw	Peaks/Pca13266_treat_pileup.filtered.bw	0.837494
Peaks/Pca57294_treat_pileup.filtered.bw	Peaks/Pca13848_treat_pileup.filtered.bw	0.808863
Peaks/Pca57294_treat_pileup.filtered.bw	Peaks/Pca14121_treat_pileup.filtered.bw	0.872332
Peaks/Pca57294_treat_pileup.filtered.bw	Peaks/Pca19121_treat_pileup.filtered.bw	0.883652
Peaks/Pca57294_treat_pileup.filtered.bw	Peaks/Pca3023_treat_pileup.filtered.bw	0.81093
Peaks/Pca57294_treat_pileup.filtered.bw	Peaks/Pca33173_treat_pileup.filtered.bw	0.900661
Peaks/Pca57294_treat_pileup.filtered.bw	Peaks/Pca40507_treat_pileup.filtered.bw	0.822643
Peaks/Pca57294_treat_pileup.filtered.bw	Peaks/Pca51852_treat_pileup.filtered.bw	0.899728
Peaks/Pca57294_treat_pileup.filtered.bw	Peaks/Pca53687_treat_pileup.filtered.bw	0.897046
Peaks/Pca57294_treat_pileup.filtered.bw	Peaks/Pca56413_treat_pileup.filtered.bw	0.81357
Peaks/Pca57294_treat_pileup.filtered.bw	Peaks/Pca57054_treat_pileup.filtered.bw	0.882152
Peaks/Pca57294_treat_pileup.filtered.bw	Peaks/Pca57294_treat_pileup.filtered.bw	1
Peaks/Pca57294_treat_pileup.filtered.bw	Peaks/Pca58215_treat_pileup.filtered.bw	0.837835
Peaks/Pca58215_treat_pileup.filtered.bw	Peaks/Pca13266_treat_pileup.filtered.bw	0.861457
Peaks/Pca58215_treat_pileup.filtered.bw	Peaks/Pca13848_treat_pileup.filtered.bw	0.891152
Peaks/Pca58215_treat_pileup.filtered.bw	Peaks/Pca14121_treat_pileup.filtered.bw	0.880816
Peaks/Pca58215_treat_pileup.filtered.bw	Peaks/Pca19121_treat_pileup.filtered.bw	0.874498
Peaks/Pca58215_treat_pileup.filtered.bw	Peaks/Pca3023_treat_pileup.filtered.bw	0.916072
Peaks/Pca58215_treat_pileup.filtered.bw	Peaks/Pca33173_treat_pileup.filtered.bw	0.88387
Peaks/Pca58215_treat_pileup.filtered.bw	Peaks/Pca40507_treat_pileup.filtered.bw	0.89082
Peaks/Pca58215_treat_pileup.filtered.bw	Peaks/Pca51852_treat_pileup.filtered.bw	0.854831
Peaks/Pca58215_treat_pileup.filtered.bw	Peaks/Pca53687_treat_pileup.filtered.bw	0.871266
Peaks/Pca58215_treat_pileup.filtered.bw	Peaks/Pca56413_treat_pileup.filtered.bw	0.910275
Peaks/Pca58215_treat_pileup.filtered.bw	Peaks/Pca57054_treat_pileup.filtered.bw	0.834608
Peaks/Pca58215_treat_pileup.filtered.bw	Peaks/Pca57294_treat_pileup.filtered.bw	0.837835
Peaks/Pca58215_treat_pileup.filtered.bw	Peaks/Pca58215_treat_pileup.filtered.bw	1
