chr_x	start_x	end_x	chr_y	start_y	end_y	fdr	detection_scale
chr1	14770000	14780000	chr1	15030000	15040000	0.14590304515194893	2.111212657236631
chr1	15130000	15140000	chr1	15290000	15300000	0.015186058573466443	2.111212657236631
chr1	15320000	15330000	chr1	15430000	15440000	0.06546397128121095	2.111212657236631
chr1	15570000	15580000	chr1	15740000	15750000	0.16447540989066042	3.6758347359905126
chr1	15790000	15800000	chr1	15990000	16000000	0.0555008662108509	2.599207668339954
chr1	16080000	16090000	chr1	16180000	16190000	0.12495811109228697	2.111212657236631
chr1	16080000	16090000	chr1	16360000	16370000	0.11346516307887095	2.111212657236631
chr1	17100000	17110000	chr1	17240000	17250000	0.08546811567850215	3.6758347359905126
chr1	17490000	17500000	chr1	17610000	17620000	0.015186058573466443	2.111212657236631
chr1	17500000	17510000	chr1	18580000	18590000	0.17656204784669557	2.599207668339954
chr1	17650000	17660000	chr1	18860000	18870000	0.14590304515194893	2.599207668339954
chr1	17660000	17670000	chr1	18110000	18120000	0.04810824432556565	2.111212657236631
chr1	17670000	17680000	chr1	18560000	18570000	0.05505619772415263	2.599207668339954
chr1	18100000	18110000	chr1	18560000	18570000	0.17656204784669557	2.111212657236631
chr1	18590000	18600000	chr1	18820000	18830000	0.015186058573466443	2.599207668339954
chr1	18890000	18900000	chr1	19090000	19100000	0.04836471061601107	2.111212657236631
chr1	18900000	18910000	chr1	19250000	19260000	0.16872240635292088	2.111212657236631
chr1	19280000	19290000	chr1	19700000	19710000	0.15501717078735697	2.111212657236631
chr1	19340000	19350000	chr1	19650000	19660000	0.026214123776176303	2.111212657236631
chr1	19490000	19500000	chr1	19640000	19650000	0.056093153083540986	2.599207668339954
chr1	19920000	19930000	chr1	20480000	20490000	0.13481245053078678	2.599207668339954
chr1	19940000	19950000	chr1	20150000	20160000	0.12675072364683293	5.198415336679908
chr1	20210000	20220000	chr1	20480000	20490000	0.08060719563100835	3.6758347359905126
chr1	20520000	20530000	chr1	20630000	20640000	0.10273223916604028	2.599207668339954
chr1	20690000	20700000	chr1	21190000	21200000	0.0186221380256639	2.111212657236631
chr1	20700000	20710000	chr1	21360000	21370000	0.13143824437153592	2.111212657236631
chr1	20790000	20800000	chr1	21190000	21200000	0.07161329858170538	2.111212657236631
chr1	20980000	20990000	chr1	21180000	21190000	0.13143824437153592	2.599207668339954
chr1	21230000	21240000	chr1	21360000	21370000	0.03250623806554642	2.111212657236631
chr1	22110000	22120000	chr1	22410000	22420000	0.06444446987422543	2.599207668339954
chr1	22110000	22120000	chr1	22640000	22650000	0.05336953782062618	2.111212657236631
chr1	22420000	22430000	chr1	22630000	22640000	0.02760575643333914	2.599207668339954
chr1	22690000	22700000	chr1	22900000	22910000	0.04436491622631287	4.222425314473262
chr1	23090000	23100000	chr1	23180000	23190000	0.1671573125597818	2.111212657236631
chr1	23540000	23550000	chr1	23640000	23650000	0.03497261207830478	2.111212657236631
chr1	23890000	23900000	chr1	24040000	24050000	0.19093810179501597	2.111212657236631
chr1	24170000	24180000	chr1	24610000	24620000	0.0733932040919209	3.6758347359905126
chr1	24200000	24210000	chr1	24380000	24390000	0.010038053301019662	2.111212657236631
chr1	24670000	24680000	chr1	25200000	25210000	0.17036533494865083	3.2
chr1	24680000	24690000	chr1	24830000	24840000	0.06410815388511654	2.111212657236631
chr1	24840000	24850000	chr1	25210000	25220000	0.07443632711464318	2.111212657236631
chr1	25520000	25530000	chr1	25800000	25810000	0.06410815388511654	2.599207668339954
chr1	25610000	25620000	chr1	25800000	25810000	0.06410815388511654	2.111212657236631
chr1	25830000	25840000	chr1	26000000	26010000	0.14960116653798428	2.111212657236631
chr1	26590000	26600000	chr1	26800000	26810000	0.06410815388511654	2.111212657236631
chr1	26680000	26690000	chr1	26780000	26790000	0.17412295854098722	2.111212657236631
chr1	27100000	27110000	chr1	27280000	27290000	0.1906814551003574	2.599207668339954
chr1	27300000	27310000	chr1	27390000	27400000	0.16150502182682006	2.111212657236631
chr1	27300000	27310000	chr1	27600000	27610000	0.14960116653798428	2.111212657236631
chr1	27400000	27410000	chr1	27600000	27610000	0.06444446987422543	2.111212657236631
chr1	28020000	28030000	chr1	28210000	28220000	0.16765928381574774	2.111212657236631
chr1	28880000	28890000	chr1	29030000	29040000	0.14224878595195825	3.6758347359905126
chr1	28880000	28890000	chr1	29190000	29200000	0.05336953782062618	2.111212657236631
chr1	29040000	29050000	chr1	29200000	29210000	0.16272893479560444	2.111212657236631
chr1	29230000	29240000	chr1	30700000	30710000	0.010038053301019662	2.111212657236631
chr1	29240000	29250000	chr1	30370000	30380000	0.07161329858170538	2.599207668339954
chr1	29280000	29290000	chr1	30090000	30100000	0.179694977997146	3.2
chr1	29780000	29790000	chr1	30070000	30080000	0.16272893479560444	2.599207668339954
chr1	30790000	30800000	chr1	30910000	30920000	0.00450631065893603	2.111212657236631
chr1	30920000	30930000	chr1	31140000	31150000	0.1906814551003574	2.111212657236631
chr1	31180000	31190000	chr1	31340000	31350000	0.06803388643929979	2.111212657236631
chr1	31180000	31190000	chr1	31550000	31560000	0.16832932561892952	2.111212657236631
chr1	31660000	31670000	chr1	31970000	31980000	0.16832932561892952	2.111212657236631
chr1	32520000	32530000	chr1	32870000	32880000	0.1716161054326187	2.111212657236631
chr1	32930000	32940000	chr1	33070000	33080000	0.08060719563100835	2.599207668339954
chr1	33290000	33300000	chr1	33450000	33460000	0.10273223916604028	2.599207668339954
chr1	33630000	33640000	chr1	34180000	34190000	0.08060719563100835	2.111212657236631
chr1	33630000	33640000	chr1	34600000	34610000	0.05154131044910586	2.111212657236631
chr1	33630000	33640000	chr1	34730000	34740000	0.08009394571006713	2.599207668339954
chr1	35200000	35210000	chr1	35300000	35310000	0.1739291122583523	2.111212657236631
chr1	35440000	35450000	chr1	35560000	35570000	0.04436491622631287	2.111212657236631
chr1	35450000	35460000	chr1	35730000	35740000	0.14224878595195825	3.6758347359905126
chr1	35570000	35580000	chr1	35710000	35720000	0.05336953782062618	2.111212657236631
chr1	36100000	36110000	chr1	36410000	36420000	0.08009394571006713	2.111212657236631
chr1	36490000	36500000	chr1	37430000	37440000	0.06410815388511654	2.111212657236631
chr1	36570000	36580000	chr1	37430000	37440000	0.04436491622631287	2.111212657236631
chr1	36710000	36720000	chr1	37420000	37430000	0.06410815388511654	3.2
chr1	37440000	37450000	chr1	37610000	37620000	0.1855110875687903	2.111212657236631
chr1	37460000	37470000	chr1	37680000	37690000	0.09476910898815791	2.599207668339954
chr1	37880000	37890000	chr1	38830000	38840000	0.020001664438741934	2.111212657236631
chr1	38030000	38040000	chr1	38820000	38830000	0.004966607910266374	2.111212657236631
chr1	38040000	38050000	chr1	38550000	38560000	0.1355703483294324	2.599207668339954
chr1	38580000	38590000	chr1	38820000	38830000	0.1355703483294324	2.111212657236631
chr1	38870000	38880000	chr1	39010000	39020000	0.18939695253032035	2.599207668339954
chr1	39100000	39110000	chr1	39250000	39260000	0.0698648392347467	2.111212657236631
chr1	39100000	39110000	chr1	39320000	39330000	0.18237072939072577	2.111212657236631
chr1	39600000	39610000	chr1	39720000	39730000	0.125451897328477	2.111212657236631
chr1	39810000	39820000	chr1	39960000	39970000	0.0873727272260752	2.111212657236631
chr1	40150000	40160000	chr1	40320000	40330000	0.07469440345214423	2.111212657236631
chr1	40180000	40190000	chr1	40540000	40550000	0.17686420050708904	2.111212657236631
chr1	40610000	40620000	chr1	40940000	40950000	0.16113970105432998	2.111212657236631
chr1	40850000	40860000	chr1	40950000	40960000	0.05219626307236146	2.111212657236631
chr1	41270000	41280000	chr1	41410000	41420000	0.04167370175895156	2.111212657236631
chr1	41570000	41580000	chr1	42030000	42040000	0.10510928536232778	2.111212657236631
chr1	41570000	41580000	chr1	42130000	42140000	0.19612285878118868	3.6758347359905126
chr1	42160000	42170000	chr1	42340000	42350000	0.16113970105432998	2.111212657236631
chr1	42910000	42920000	chr1	43070000	43080000	0.011974588606816772	2.599207668339954
chr1	43220000	43230000	chr1	43420000	43430000	0.037467125084999	2.111212657236631
chr1	43760000	43770000	chr1	43930000	43940000	0.1355703483294324	2.111212657236631
chr1	44380000	44390000	chr1	44600000	44610000	0.0648084588672015	2.599207668339954
chr1	44730000	44740000	chr1	45300000	45310000	0.13664742178801856	2.111212657236631
chr1	45010000	45020000	chr1	45300000	45310000	0.008804979794703627	2.599207668339954
chr1	45360000	45370000	chr1	45480000	45490000	0.0873727272260752	2.111212657236631
chr1	46030000	46040000	chr1	46210000	46220000	0.0873727272260752	2.599207668339954
chr1	47180000	47190000	chr1	47410000	47420000	0.09685643320779075	2.111212657236631
chr1	47180000	47190000	chr1	47710000	47720000	0.010750563573366068	2.111212657236631
chr1	47360000	47370000	chr1	47720000	47730000	0.13774865422991356	2.111212657236631
chr1	47420000	47430000	chr1	48060000	48070000	0.1355703483294324	2.111212657236631
chr1	47430000	47440000	chr1	47710000	47720000	0.010861595108720491	2.111212657236631
chr1	47510000	47520000	chr1	47700000	47710000	0.08565815981908714	2.599207668339954
chr1	47740000	47750000	chr1	48070000	48080000	0.15912560888946914	2.599207668339954
chr1	48100000	48110000	chr1	48200000	48210000	0.05798185318721342	2.111212657236631
chr1	48100000	48110000	chr1	48510000	48520000	0.11523052764096856	2.111212657236631
chr1	50370000	50380000	chr1	50720000	50730000	0.10510928536232778	2.111212657236631
chr1	50770000	50780000	chr1	51180000	51190000	0.1355703483294324	2.599207668339954
chr1	51350000	51360000	chr1	51770000	51780000	0.1355703483294324	2.111212657236631
chr1	51890000	51900000	chr1	52000000	52010000	0.037467125084999	2.111212657236631
chr1	52120000	52130000	chr1	52290000	52300000	0.10510928536232778	2.111212657236631
chr1	52120000	52130000	chr1	52680000	52690000	0.12153421464882955	2.111212657236631
chr1	52410000	52420000	chr1	52680000	52690000	0.13664742178801856	2.111212657236631
chr1	52750000	52760000	chr1	53170000	53180000	0.18939695253032035	2.111212657236631
chr1	52890000	52900000	chr1	53170000	53180000	0.12280235731076143	2.599207668339954
chr1	53270000	53280000	chr1	53390000	53400000	0.011974588606816772	2.599207668339954
chr1	53480000	53490000	chr1	53690000	53700000	0.0648084588672015	2.599207668339954
chr1	54070000	54080000	chr1	54790000	54800000	0.05798185318721342	2.111212657236631
chr1	54090000	54100000	chr1	54490000	54500000	0.037467125084999	2.599207668339954
chr1	55130000	55140000	chr1	55270000	55280000	0.025328773126338227	2.599207668339954
chr1	55210000	55220000	chr1	56590000	56600000	0.14926040337571234	2.111212657236631
chr1	55280000	55290000	chr1	56580000	56590000	0.05724187108658402	2.599207668339954
chr1	55360000	55370000	chr1	56580000	56590000	0.034240074559301226	2.599207668339954
chr1	56830000	56840000	chr1	58060000	58070000	0.10496929206275121	2.111212657236631
chr1	58500000	58510000	chr1	58650000	58660000	0.08887119530631186	3.2
chr1	58740000	58750000	chr1	59590000	59600000	0.19208243073427803	2.111212657236631
chr1	58740000	58750000	chr1	59720000	59730000	0.06940991230048534	3.6758347359905126
chr1	61050000	61060000	chr1	61450000	61460000	0.05712754782042795	2.111212657236631
chr1	61060000	61070000	chr1	61190000	61200000	0.10496929206275121	2.111212657236631
chr1	61060000	61070000	chr1	61320000	61330000	0.0527290337537794	2.111212657236631
chr1	62170000	62180000	chr1	62400000	62410000	0.025558726166977016	2.599207668339954
chr1	62530000	62540000	chr1	62740000	62750000	0.030343311299030642	3.2
chr1	63610000	63620000	chr1	64240000	64250000	0.01174480030814995	3.6758347359905126
chr1	64260000	64270000	chr1	64810000	64820000	0.078340476278945	2.111212657236631
chr1	64270000	64280000	chr1	64670000	64680000	0.053420330709330784	2.111212657236631
chr1	64460000	64470000	chr1	64670000	64680000	0.18766167210402573	2.111212657236631
chr1	64690000	64700000	chr1	64820000	64830000	0.19386791753929797	2.599207668339954
chr1	65240000	65250000	chr1	65690000	65700000	0.05642655571874355	2.599207668339954
chr1	65960000	65970000	chr1	66230000	66240000	0.00809245353193666	2.111212657236631
chr1	65960000	65970000	chr1	66460000	66470000	0.10369446967179802	3.6758347359905126
chr1	66250000	66260000	chr1	66440000	66450000	0.030343311299030642	2.111212657236631
chr1	66770000	66780000	chr1	67160000	67170000	0.10496929206275121	3.6758347359905126
chr1	67210000	67220000	chr1	67500000	67510000	0.03601501925042883	2.111212657236631
chr1	67350000	67360000	chr1	67490000	67500000	0.09202994229335067	2.111212657236631
chr1	67530000	67540000	chr1	67840000	67850000	0.078340476278945	2.599207668339954
chr1	67530000	67540000	chr1	68330000	68340000	0.078340476278945	2.111212657236631
chr1	67540000	67550000	chr1	67750000	67760000	0.04448392584377686	2.599207668339954
chr1	68120000	68130000	chr1	68330000	68340000	0.01439161402287703	2.111212657236631
chr1	70140000	70150000	chr1	70490000	70500000	0.10496929206275121	3.6758347359905126
chr1	70220000	70230000	chr1	70400000	70410000	0.19788899829549703	2.111212657236631
chr1	71590000	71600000	chr1	72040000	72050000	0.13558717522821873	2.111212657236631
chr1	78140000	78150000	chr1	78600000	78610000	0.012595444744768758	2.111212657236631
chr1	85310000	85320000	chr1	85690000	85700000	0.11551900056499115	2.111212657236631
chr1	86830000	86840000	chr1	87090000	87100000	0.11551900056499115	2.111212657236631
chr1	87320000	87330000	chr1	87950000	87960000	0.035520073095435256	2.111212657236631
chr1	88970000	88980000	chr1	89360000	89370000	0.1730369286948856	2.111212657236631
chr1	88990000	89000000	chr1	89450000	89460000	0.02081852612889401	2.599207668339954
chr1	89800000	89810000	chr1	89980000	89990000	0.02081852612889401	2.599207668339954
chr1	91510000	91520000	chr1	91920000	91930000	0.012595444744768758	2.111212657236631
chr1	92850000	92860000	chr1	92980000	92990000	0.0344114587222486	2.111212657236631
chr1	93430000	93440000	chr1	93820000	93830000	0.0975347650417846	3.6758347359905126
chr1	93440000	93450000	chr1	93630000	93640000	0.16892932698307261	2.111212657236631
chr1	93620000	93630000	chr1	93810000	93820000	0.08193906881565854	3.2
chr1	94040000	94050000	chr1	94330000	94340000	0.043002013861819226	2.111212657236631
chr1	94500000	94510000	chr1	94800000	94810000	0.004657430826647824	3.2
chr1	94500000	94510000	chr1	95050000	95060000	0.043002013861819226	2.599207668339954
chr1	94840000	94850000	chr1	95040000	95050000	0.015438354281066546	2.111212657236631
chr1	97150000	97160000	chr1	97580000	97590000	0.16892932698307261	2.111212657236631
chr1	99180000	99190000	chr1	99710000	99720000	0.08193906881565854	3.2
chr1	100460000	100470000	chr1	100860000	100870000	0.0344114587222486	2.111212657236631
chr1	100910000	100920000	chr1	101260000	101270000	0.06680931749147884	2.111212657236631
chr1	107530000	107540000	chr1	107740000	107750000	0.11741593720530463	2.599207668339954
chr1	107780000	107790000	chr1	108110000	108120000	0.004657430826647824	3.6758347359905126
chr1	107960000	107970000	chr1	108110000	108120000	0.1731032462206722	2.111212657236631
chr1	108510000	108520000	chr1	108650000	108660000	0.16892932698307261	2.111212657236631
chr1	109250000	109260000	chr1	109400000	109410000	0.16277322806351632	2.599207668339954
chr1	109640000	109650000	chr1	109760000	109770000	0.0344114587222486	2.111212657236631
chr1	109780000	109790000	chr1	109960000	109970000	0.023241803821862916	2.111212657236631
chr1	110190000	110200000	chr1	110470000	110480000	0.017923501741138825	2.599207668339954
chr1	110200000	110210000	chr1	110310000	110320000	0.023923391861271303	2.111212657236631
chr1	111210000	111220000	chr1	111400000	111410000	0.06390051578560746	2.111212657236631
chr1	111480000	111490000	chr1	111750000	111760000	0.05752726141729297	3.6758347359905126
chr1	111500000	111510000	chr1	111650000	111660000	0.11000393901742786	2.599207668339954
chr1	111790000	111800000	chr1	111990000	112000000	0.13793684307762824	2.111212657236631
chr1	111790000	111800000	chr1	112350000	112360000	0.07267688709598394	2.111212657236631
chr1	112000000	112010000	chr1	112350000	112360000	0.19640943929476568	2.111212657236631
chr1	112720000	112730000	chr1	113050000	113060000	0.06390051578560746	2.599207668339954
chr1	112870000	112880000	chr1	113050000	113060000	0.06625261341615965	2.111212657236631
chr1	113120000	113130000	chr1	113670000	113680000	0.014934369113900892	3.2
chr1	113220000	113230000	chr1	113670000	113680000	0.1260210654550295	2.111212657236631
chr1	113970000	113980000	chr1	114280000	114290000	0.023923391861271303	2.111212657236631
chr1	114960000	114970000	chr1	115590000	115600000	0.179106775260643	2.111212657236631
chr1	114980000	114990000	chr1	115110000	115120000	0.051977301593977725	2.111212657236631
chr1	115130000	115140000	chr1	115470000	115480000	0.023923391861271303	2.111212657236631
chr1	115140000	115150000	chr1	115580000	115590000	0.023923391861271303	2.599207668339954
chr1	116140000	116150000	chr1	116330000	116340000	0.11000393901742786	2.111212657236631
chr1	116140000	116150000	chr1	116480000	116490000	0.0010768400890488472	2.111212657236631
chr1	116560000	116570000	chr1	117040000	117050000	0.08889995926811346	2.111212657236631
chr1	116630000	116640000	chr1	117040000	117050000	0.11000393901742786	2.111212657236631
chr1	116740000	116750000	chr1	117040000	117050000	0.023923391861271303	2.111212657236631
chr1	116850000	116860000	chr1	117040000	117050000	0.15760910489835608	2.599207668339954
chr1	117520000	117530000	chr1	117740000	117750000	0.02613290271415136	3.6758347359905126
chr1	118070000	118080000	chr1	119000000	119010000	0.15760910489835608	2.111212657236631
chr1	118150000	118160000	chr1	118990000	119000000	0.05220343322981828	2.111212657236631
chr1	119730000	119740000	chr1	119930000	119940000	0.19038755915214986	2.599207668339954
chr1	147490000	147500000	chr1	147880000	147890000	0.06151551147580088	2.111212657236631
chr1	147510000	147520000	chr1	147640000	147650000	0.10253193122129442	2.111212657236631
chr1	149940000	149950000	chr1	150180000	150190000	0.12594032774473696	3.6758347359905126
chr1	149960000	149970000	chr1	150040000	150050000	0.1529068846317576	2.111212657236631
chr1	151560000	151570000	chr1	151810000	151820000	0.18239199986355034	2.111212657236631
chr1	152080000	152090000	chr1	152440000	152450000	0.12394464931739987	3.6758347359905126
chr1	153340000	153350000	chr1	153580000	153590000	0.10371483863669129	2.599207668339954
chr1	153350000	153360000	chr1	153490000	153500000	0.058037930031822234	2.111212657236631
chr1	153660000	153670000	chr1	153980000	153990000	0.1529068846317576	2.111212657236631
chr1	153800000	153810000	chr1	153950000	153960000	0.02136899335484932	2.599207668339954
chr1	154550000	154560000	chr1	154880000	154890000	0.10929525266086228	3.2
chr1	154670000	154680000	chr1	154880000	154890000	0.04681042644413447	2.111212657236631
chr1	155090000	155100000	chr1	155170000	155180000	0.08312565812183714	2.111212657236631
chr1	156070000	156080000	chr1	156230000	156240000	0.16690246343374512	2.599207668339954
chr1	156380000	156390000	chr1	156630000	156640000	0.08620607320611448	3.6758347359905126
chr1	157180000	157190000	chr1	157490000	157500000	0.0372202961071905	2.599207668339954
chr1	157970000	157980000	chr1	158110000	158120000	0.023609670377212753	3.2
chr1	158200000	158210000	chr1	159000000	159010000	0.12209686239054497	2.599207668339954
chr1	158200000	158210000	chr1	159080000	159090000	0.04149678651786138	2.599207668339954
chr1	159780000	159790000	chr1	160010000	160020000	0.06151551147580088	2.111212657236631
chr1	159790000	159800000	chr1	159890000	159900000	0.10353453315423054	2.111212657236631
chr1	160090000	160100000	chr1	160270000	160280000	0.18239199986355034	2.111212657236631
chr1	160420000	160430000	chr1	160600000	160610000	0.06151551147580088	2.111212657236631
chr1	161200000	161210000	chr1	161370000	161380000	0.06151551147580088	2.599207668339954
chr1	161780000	161790000	chr1	162030000	162040000	0.06151551147580088	2.111212657236631
chr1	162050000	162060000	chr1	162390000	162400000	0.09522886302381019	2.599207668339954
chr1	162060000	162070000	chr1	162250000	162260000	0.10594442143940283	3.6758347359905126
chr1	162850000	162860000	chr1	163310000	163320000	0.023609670377212753	2.599207668339954
chr1	162860000	162870000	chr1	163170000	163180000	0.06151551147580088	2.111212657236631
chr1	162870000	162880000	chr1	163060000	163070000	0.058037930031822234	2.111212657236631
chr1	163520000	163530000	chr1	165080000	165090000	0.10198259440379608	2.599207668339954
chr1	163870000	163880000	chr1	165040000	165050000	0.18361257156938476	2.111212657236631
chr1	165140000	165150000	chr1	165360000	165370000	0.03998456835782432	2.111212657236631
chr1	165390000	165400000	chr1	165580000	165590000	0.00869817178185324	2.111212657236631
chr1	165600000	165610000	chr1	165910000	165920000	0.0256249310981412	2.599207668339954
chr1	165720000	165730000	chr1	165910000	165920000	0.07746954913090653	2.599207668339954
chr1	165930000	165940000	chr1	166470000	166480000	0.034854982684547973	2.599207668339954
chr1	166900000	166910000	chr1	167060000	167070000	0.00869817178185324	2.111212657236631
chr1	166900000	166910000	chr1	167230000	167240000	0.15957729290816972	2.111212657236631
chr1	167060000	167070000	chr1	167230000	167240000	0.16431274948828936	3.2
chr1	167070000	167080000	chr1	167440000	167450000	0.00869817178185324	2.111212657236631
chr1	167070000	167080000	chr1	167530000	167540000	0.15936449484963555	3.2
chr1	167240000	167250000	chr1	167430000	167440000	0.049855494596052145	2.599207668339954
chr1	167250000	167260000	chr1	167540000	167550000	0.11702692576355483	3.6758347359905126
chr1	168330000	168340000	chr1	168580000	168590000	0.13332898235152793	2.111212657236631
chr1	168340000	168350000	chr1	169340000	169350000	0.10750765462576888	3.2
chr1	168440000	168450000	chr1	168570000	168580000	0.010022823432654116	2.111212657236631
chr1	168440000	168450000	chr1	169340000	169350000	0.04119524285486863	2.111212657236631
chr1	168600000	168610000	chr1	169340000	169350000	0.009998295057491379	2.111212657236631
chr1	168610000	168620000	chr1	169120000	169130000	0.16431274948828936	2.599207668339954
chr1	168610000	168620000	chr1	169180000	169190000	0.19813531870223358	3.2
chr1	169590000	169600000	chr1	169800000	169810000	0.052677325958657505	2.599207668339954
chr1	171780000	171790000	chr1	172450000	172460000	0.19480944846733858	3.2
chr1	171800000	171810000	chr1	171980000	171990000	0.058407707552104025	2.111212657236631
chr1	172000000	172010000	chr1	172420000	172430000	0.0256249310981412	2.111212657236631
chr1	172040000	172050000	chr1	172410000	172420000	0.11702692576355483	5.571523605095194
chr1	172440000	172450000	chr1	172710000	172720000	0.15450057656705027	2.111212657236631
chr1	172850000	172860000	chr1	173060000	173070000	0.11702692576355483	2.599207668339954
chr1	173420000	173430000	chr1	173730000	173740000	0.19813531870223358	3.2
chr1	174790000	174800000	chr1	174970000	174980000	0.17911662542344955	3.6758347359905126
chr1	175150000	175160000	chr1	175320000	175330000	0.03998456835782432	2.111212657236631
chr1	176540000	176550000	chr1	176850000	176860000	0.14552410317525744	2.599207668339954
chr1	176880000	176890000	chr1	177940000	177950000	0.08113870622140416	2.111212657236631
chr1	176900000	176910000	chr1	177160000	177170000	0.16790481848862182	2.111212657236631
chr1	176900000	176910000	chr1	177760000	177770000	0.08380492532479136	2.599207668339954
chr1	177250000	177260000	chr1	177790000	177800000	0.06627779269652781	2.599207668339954
chr1	177410000	177420000	chr1	177760000	177770000	0.1991260024774408	2.111212657236631
chr1	178020000	178030000	chr1	178280000	178290000	0.14311039584605229	2.111212657236631
chr1	178310000	178320000	chr1	178500000	178510000	0.0256249310981412	2.599207668339954
chr1	178310000	178320000	chr1	179000000	179010000	0.12022867489095217	3.2
chr1	178530000	178540000	chr1	179000000	179010000	0.00869817178185324	2.111212657236631
chr1	178540000	178550000	chr1	178740000	178750000	0.17911662542344955	3.6758347359905126
chr1	178770000	178780000	chr1	179360000	179370000	0.10750765462576888	2.111212657236631
chr1	179070000	179080000	chr1	179360000	179370000	0.04003061525365803	2.599207668339954
chr1	179700000	179710000	chr1	179810000	179820000	0.15450057656705027	2.111212657236631
chr1	179840000	179850000	chr1	180200000	180210000	0.1558878243485955	2.111212657236631
chr1	180040000	180050000	chr1	180190000	180200000	0.19813531870223358	2.111212657236631
chr1	180220000	180230000	chr1	180480000	180490000	0.16431274948828936	2.599207668339954
chr1	180510000	180520000	chr1	180850000	180860000	0.006255461490155101	3.2
chr1	180510000	180520000	chr1	181160000	181170000	0.03998456835782432	2.599207668339954
