chr_x	start_x	end_x	chr_y	start_y	end_y	fdr	detection_scale
chr1	13660000	13670000	chr1	13810000	13820000	0.03699435498278259	2.111212657236631
chr1	13660000	13670000	chr1	13960000	13970000	0.05782544808045083	2.111212657236631
chr1	13970000	13980000	chr1	15030000	15040000	0.028473554928175195	2.111212657236631
chr1	15130000	15140000	chr1	15290000	15300000	0.02570495325277862	2.111212657236631
chr1	15320000	15330000	chr1	15420000	15430000	0.1335951328258358	3.2
chr1	15790000	15800000	chr1	16020000	16030000	0.02799967883244115	3.2
chr1	16070000	16080000	chr1	16190000	16200000	0.04758776414747272	2.111212657236631
chr1	17120000	17130000	chr1	17230000	17240000	0.05178744994542857	2.111212657236631
chr1	17490000	17500000	chr1	17610000	17620000	0.03405068648137731	2.599207668339954
chr1	17650000	17660000	chr1	18580000	18590000	0.13795568189277066	2.111212657236631
chr1	17910000	17920000	chr1	18680000	18690000	0.18584233122118174	2.111212657236631
chr1	17980000	17990000	chr1	18580000	18590000	0.18331693020882003	2.111212657236631
chr1	18090000	18100000	chr1	18570000	18580000	0.19686452066758092	2.111212657236631
chr1	18600000	18610000	chr1	18830000	18840000	0.06775604225785051	2.599207668339954
chr1	18910000	18920000	chr1	19090000	19100000	0.01924513760175589	2.111212657236631
chr1	19340000	19350000	chr1	19660000	19670000	0.02570495325277862	5.198415336679908
chr1	19380000	19390000	chr1	19650000	19660000	0.17124103038088234	2.599207668339954
chr1	19920000	19930000	chr1	20490000	20500000	0.046395443606356265	4.222425314473262
chr1	19950000	19960000	chr1	20160000	20170000	0.08758286875681205	4.525483399593905
chr1	20210000	20220000	chr1	20490000	20500000	0.11148869619897804	2.111212657236631
chr1	20700000	20710000	chr1	21190000	21200000	0.011847918597293505	2.111212657236631
chr1	20980000	20990000	chr1	21190000	21200000	0.06374403286225902	2.111212657236631
chr1	21230000	21240000	chr1	21360000	21370000	0.016360203659876227	2.111212657236631
chr1	21370000	21380000	chr1	21570000	21580000	0.198315558819845	3.2
chr1	22130000	22140000	chr1	22400000	22410000	0.15548894320751486	2.111212657236631
chr1	22420000	22430000	chr1	22630000	22640000	0.016199444385473428	2.111212657236631
chr1	22690000	22700000	chr1	22890000	22900000	0.02899062295793158	4.222425314473262
chr1	22980000	22990000	chr1	23190000	23200000	0.198315558819845	2.111212657236631
chr1	23090000	23100000	chr1	23180000	23190000	0.1844523825185527	2.111212657236631
chr1	23530000	23540000	chr1	23640000	23650000	0.08758286875681205	2.111212657236631
chr1	24190000	24200000	chr1	24380000	24390000	0.006799327989149617	2.599207668339954
chr1	24190000	24200000	chr1	24620000	24630000	0.14758828928864123	2.111212657236631
chr1	24680000	24690000	chr1	24830000	24840000	0.01911628649645342	2.111212657236631
chr1	24850000	24860000	chr1	25200000	25210000	0.05931630586250384	3.2
chr1	25600000	25610000	chr1	25800000	25810000	0.03443501986283094	2.111212657236631
chr1	25830000	25840000	chr1	25990000	26000000	0.12409287309520196	2.111212657236631
chr1	26600000	26610000	chr1	26780000	26790000	0.05663784380587857	2.111212657236631
chr1	27100000	27110000	chr1	27280000	27290000	0.12219590118317872	2.111212657236631
chr1	27400000	27410000	chr1	27600000	27610000	0.0693412687931162	2.111212657236631
chr1	27850000	27860000	chr1	27980000	27990000	0.15053667448177693	2.111212657236631
chr1	28870000	28880000	chr1	29210000	29220000	0.09612320559925391	2.111212657236631
chr1	28880000	28890000	chr1	29030000	29040000	0.01911628649645342	2.111212657236631
chr1	29220000	29230000	chr1	30370000	30380000	0.19693997691096243	2.111212657236631
chr1	29240000	29250000	chr1	30090000	30100000	0.07041424359220605	2.111212657236631
chr1	29240000	29250000	chr1	30700000	30710000	0.03443501986283094	2.599207668339954
chr1	30790000	30800000	chr1	30910000	30920000	0.010485761432370568	2.111212657236631
chr1	31740000	31750000	chr1	31970000	31980000	0.1007678220037678	2.111212657236631
chr1	32400000	32410000	chr1	32860000	32870000	0.16951113618587568	2.111212657236631
chr1	32930000	32940000	chr1	33060000	33070000	0.06409755875048653	2.111212657236631
chr1	33630000	33640000	chr1	34580000	34590000	0.08804787177798888	2.599207668339954
chr1	33640000	33650000	chr1	34740000	34750000	0.16951113618587568	3.6758347359905126
chr1	35440000	35450000	chr1	35560000	35570000	0.1844523825185527	2.599207668339954
chr1	35440000	35450000	chr1	35720000	35730000	0.19129028818951466	3.2
chr1	35570000	35580000	chr1	35720000	35730000	0.06926174023451356	2.111212657236631
chr1	36560000	36570000	chr1	37420000	37430000	0.03443501986283094	2.599207668339954
chr1	36700000	36710000	chr1	37320000	37330000	0.19925537225471676	2.599207668339954
chr1	36700000	36710000	chr1	37420000	37430000	0.10898701183463655	2.111212657236631
chr1	37450000	37460000	chr1	37670000	37680000	0.0731202086713708	2.111212657236631
chr1	37890000	37900000	chr1	38830000	38840000	0.07944875505179062	2.599207668339954
chr1	37990000	38000000	chr1	38840000	38850000	0.0055892964346326846	3.2
chr1	38040000	38050000	chr1	38580000	38590000	0.03834876514691113	2.111212657236631
chr1	39090000	39100000	chr1	39410000	39420000	0.12356201915169526	2.111212657236631
chr1	39100000	39110000	chr1	39250000	39260000	0.12546855257124773	2.111212657236631
chr1	39810000	39820000	chr1	39970000	39980000	0.05069003717681884	2.111212657236631
chr1	40140000	40150000	chr1	40400000	40410000	0.032815365198295005	2.111212657236631
chr1	40150000	40160000	chr1	40320000	40330000	0.006854619961307749	2.111212657236631
chr1	40840000	40850000	chr1	40950000	40960000	0.03834876514691113	2.599207668339954
chr1	41270000	41280000	chr1	41420000	41430000	0.0055892964346326846	2.111212657236631
chr1	41570000	41580000	chr1	41980000	41990000	0.1911831712704944	2.111212657236631
chr1	41570000	41580000	chr1	42120000	42130000	0.07638047800445247	2.599207668339954
chr1	42150000	42160000	chr1	42580000	42590000	0.16342956016454413	2.111212657236631
chr1	42910000	42920000	chr1	43070000	43080000	0.0055892964346326846	2.111212657236631
chr1	43220000	43230000	chr1	43400000	43410000	0.07945001615368602	2.599207668339954
chr1	43750000	43760000	chr1	43930000	43940000	0.09129048213528335	3.2
chr1	44210000	44220000	chr1	44580000	44590000	0.1884623086469983	3.6758347359905126
chr1	44830000	44840000	chr1	45290000	45300000	0.11843350554426503	2.111212657236631
chr1	45010000	45020000	chr1	45290000	45300000	0.006854619961307749	2.111212657236631
chr1	45350000	45360000	chr1	45490000	45500000	0.07638047800445247	2.111212657236631
chr1	45360000	45370000	chr1	45560000	45570000	0.08477663707568396	2.111212657236631
chr1	46030000	46040000	chr1	46180000	46190000	0.07945001615368602	3.2
chr1	47180000	47190000	chr1	47710000	47720000	0.07945001615368602	2.111212657236631
chr1	47430000	47440000	chr1	47710000	47720000	0.015669058059224028	2.599207668339954
chr1	47520000	47530000	chr1	47700000	47710000	0.07945001615368602	2.111212657236631
chr1	48670000	48680000	chr1	48810000	48820000	0.14042303333251127	2.111212657236631
chr1	50770000	50780000	chr1	51190000	51200000	0.021174382661840765	2.599207668339954
chr1	51310000	51320000	chr1	51530000	51540000	0.16342956016454413	2.599207668339954
chr1	51900000	51910000	chr1	51990000	52000000	0.10227265158400657	2.599207668339954
chr1	52120000	52130000	chr1	52670000	52680000	0.16342956016454413	3.6758347359905126
chr1	52130000	52140000	chr1	52280000	52290000	0.16342956016454413	2.111212657236631
chr1	52430000	52440000	chr1	52680000	52690000	0.16342956016454413	2.599207668339954
chr1	52700000	52710000	chr1	53180000	53190000	0.10710831319038883	2.599207668339954
chr1	53270000	53280000	chr1	53390000	53400000	0.017601999879250742	2.111212657236631
chr1	53470000	53480000	chr1	53720000	53730000	0.1884623086469983	5.571523605095194
chr1	53480000	53490000	chr1	53680000	53690000	0.10311193700478662	2.111212657236631
chr1	54090000	54100000	chr1	54810000	54820000	0.16342956016454413	3.2
chr1	54110000	54120000	chr1	54490000	54500000	0.10710831319038883	2.111212657236631
chr1	54500000	54510000	chr1	54800000	54810000	0.07945001615368602	2.111212657236631
chr1	55130000	55140000	chr1	55270000	55280000	0.06051502161188327	2.111212657236631
chr1	55140000	55150000	chr1	56600000	56610000	0.16677573485341235	3.6758347359905126
chr1	55280000	55290000	chr1	56590000	56600000	0.11647335021975241	4.222425314473262
chr1	55320000	55330000	chr1	56580000	56590000	0.15849481688010444	6.4
chr1	55370000	55380000	chr1	56590000	56600000	0.11647335021975241	2.111212657236631
chr1	55430000	55440000	chr1	56580000	56590000	0.17113674930643297	2.599207668339954
chr1	55780000	55790000	chr1	56110000	56120000	0.15566533736667548	2.599207668339954
chr1	55900000	55910000	chr1	56420000	56430000	0.12995897462503042	2.111212657236631
chr1	56830000	56840000	chr1	58150000	58160000	0.07668083948631135	2.111212657236631
chr1	56840000	56850000	chr1	57350000	57360000	0.19983820405748526	2.111212657236631
chr1	56840000	56850000	chr1	58050000	58060000	0.11647335021975241	2.111212657236631
chr1	58510000	58520000	chr1	58660000	58670000	0.10024644761683126	3.2
chr1	58730000	58740000	chr1	59740000	59750000	0.017201515896309395	3.6758347359905126
chr1	58750000	58760000	chr1	59290000	59300000	0.14985139520496568	3.2
chr1	59290000	59300000	chr1	59710000	59720000	0.16581924939223897	3.2
chr1	59960000	59970000	chr1	60800000	60810000	0.17908694502822634	2.111212657236631
chr1	61000000	61010000	chr1	61850000	61860000	0.11647335021975241	3.6758347359905126
chr1	61050000	61060000	chr1	61320000	61330000	0.09967903779813353	2.111212657236631
chr1	61050000	61060000	chr1	61450000	61460000	0.07697674537417282	2.599207668339954
chr1	62170000	62180000	chr1	62400000	62410000	0.009470781883599622	2.111212657236631
chr1	62520000	62530000	chr1	62740000	62750000	0.048945711860796715	2.111212657236631
chr1	63610000	63620000	chr1	64240000	64250000	0.01750367396055004	2.111212657236631
chr1	63680000	63690000	chr1	64140000	64150000	0.07668083948631135	2.111212657236631
chr1	63750000	63760000	chr1	64230000	64240000	0.15779756624949956	2.111212657236631
chr1	64270000	64280000	chr1	64470000	64480000	0.08600370151260196	2.599207668339954
chr1	64270000	64280000	chr1	64680000	64690000	0.18067492895669296	2.111212657236631
chr1	65080000	65090000	chr1	65680000	65690000	0.15566533736667548	2.599207668339954
chr1	65210000	65220000	chr1	65680000	65690000	0.09939279045665475	2.599207668339954
chr1	65430000	65440000	chr1	65680000	65690000	0.017201515896309395	2.111212657236631
chr1	65960000	65970000	chr1	66440000	66450000	0.05305088340032213	2.111212657236631
chr1	66240000	66250000	chr1	66440000	66450000	0.017201515896309395	2.111212657236631
chr1	66780000	66790000	chr1	67170000	67180000	0.10263862525131301	3.2
chr1	66980000	66990000	chr1	67140000	67150000	0.16581924939223897	2.111212657236631
chr1	67220000	67230000	chr1	67490000	67500000	0.07697674537417282	2.599207668339954
chr1	67340000	67350000	chr1	67490000	67500000	0.020654136126366823	2.599207668339954
chr1	67520000	67530000	chr1	68110000	68120000	0.12320673124721385	2.111212657236631
chr1	67530000	67540000	chr1	67750000	67760000	0.03477044532140343	2.599207668339954
chr1	67530000	67540000	chr1	67840000	67850000	0.12152683952410384	2.599207668339954
chr1	67770000	67780000	chr1	68330000	68340000	0.14985139520496568	2.111212657236631
chr1	67850000	67860000	chr1	68370000	68380000	0.11647335021975241	2.599207668339954
chr1	68120000	68130000	chr1	68330000	68340000	0.012840922795660405	2.111212657236631
chr1	70130000	70140000	chr1	70490000	70500000	0.02471062022978321	3.2
chr1	70520000	70530000	chr1	71050000	71060000	0.07697674537417282	3.2
chr1	75260000	75270000	chr1	75630000	75640000	0.1370680621094437	2.599207668339954
chr1	78140000	78150000	chr1	78590000	78600000	0.010081839042261965	3.2
chr1	78140000	78150000	chr1	78670000	78680000	0.043705101600582136	2.599207668339954
chr1	81810000	81820000	chr1	81970000	81980000	0.1705274193509029	2.111212657236631
chr1	83920000	83930000	chr1	84760000	84770000	0.043705101600582136	2.599207668339954
chr1	83930000	83940000	chr1	84120000	84130000	0.0541159614067408	2.111212657236631
chr1	84140000	84150000	chr1	84430000	84440000	0.0541159614067408	2.111212657236631
chr1	84140000	84150000	chr1	84760000	84770000	0.1618074766768075	2.111212657236631
chr1	84440000	84450000	chr1	84610000	84620000	0.1990811851644678	2.111212657236631
chr1	84950000	84960000	chr1	85240000	85250000	0.18127622423280063	2.111212657236631
chr1	85110000	85120000	chr1	85250000	85260000	0.1293764372270861	2.111212657236631
chr1	85310000	85320000	chr1	85690000	85700000	0.04696487094728748	2.599207668339954
chr1	86820000	86830000	chr1	87080000	87090000	0.0673297595300701	2.111212657236631
chr1	87310000	87320000	chr1	87960000	87970000	0.042257654980233574	3.6758347359905126
chr1	87320000	87330000	chr1	87680000	87690000	0.17467412695812015	2.111212657236631
chr1	87330000	87340000	chr1	87880000	87890000	0.10515174960903914	2.111212657236631
chr1	88650000	88660000	chr1	88860000	88870000	0.1618074766768075	3.2
chr1	88980000	88990000	chr1	89530000	89540000	0.1370680621094437	2.111212657236631
chr1	88990000	89000000	chr1	89350000	89360000	0.0478691425370249	2.111212657236631
chr1	89090000	89100000	chr1	89350000	89360000	0.042257654980233574	2.599207668339954
chr1	89470000	89480000	chr1	89760000	89770000	0.1370680621094437	2.111212657236631
chr1	89500000	89510000	chr1	89600000	89610000	0.12228950395225865	2.599207668339954
chr1	89620000	89630000	chr1	89760000	89770000	0.08212889828796942	3.2
chr1	89800000	89810000	chr1	89980000	89990000	0.010081839042261965	2.111212657236631
chr1	91280000	91290000	chr1	91930000	91940000	0.12463480040722018	2.111212657236631
chr1	91510000	91520000	chr1	91910000	91920000	0.010081839042261965	3.6758347359905126
chr1	91720000	91730000	chr1	91880000	91890000	0.12218306532269523	3.2
chr1	92850000	92860000	chr1	92980000	92990000	0.009941472847711297	2.111212657236631
chr1	93440000	93450000	chr1	93610000	93620000	0.0962863460285151	2.111212657236631
chr1	93630000	93640000	chr1	93820000	93830000	0.014126427494913635	2.599207668339954
chr1	94050000	94060000	chr1	94330000	94340000	0.014814295953581441	2.111212657236631
chr1	94480000	94490000	chr1	95030000	95040000	0.06433466996022832	3.6758347359905126
chr1	94500000	94510000	chr1	94810000	94820000	0.014814295953581441	3.2
chr1	94840000	94850000	chr1	95040000	95050000	0.0011634727034073866	2.111212657236631
chr1	96990000	97000000	chr1	98050000	98060000	0.1889057855542075	2.111212657236631
chr1	99180000	99190000	chr1	99470000	99480000	0.05440033992976285	3.6758347359905126
chr1	99180000	99190000	chr1	99710000	99720000	0.013731708570211202	2.111212657236631
chr1	99810000	99820000	chr1	100870000	100880000	0.029100659746407954	2.111212657236631
chr1	100460000	100470000	chr1	100870000	100880000	0.028110591843655608	2.111212657236631
chr1	100920000	100930000	chr1	101270000	101280000	0.014814295953581441	3.2
chr1	107270000	107280000	chr1	107740000	107750000	0.09419199163526161	2.111212657236631
chr1	107780000	107790000	chr1	108120000	108130000	0.0011634727034073866	2.599207668339954
chr1	109260000	109270000	chr1	109400000	109410000	0.0483871755893355	2.111212657236631
chr1	109650000	109660000	chr1	109760000	109770000	0.03166621997903535	2.111212657236631
chr1	110190000	110200000	chr1	110470000	110480000	0.026561022434110255	4.222425314473262
chr1	110200000	110210000	chr1	110310000	110320000	0.02056412386160722	2.111212657236631
chr1	110620000	110630000	chr1	110770000	110780000	0.0478172489787731	2.599207668339954
chr1	111220000	111230000	chr1	111400000	111410000	0.035043373817880995	2.111212657236631
chr1	111490000	111500000	chr1	111750000	111760000	0.06484733620317244	2.111212657236631
chr1	111790000	111800000	chr1	112350000	112360000	0.038734406945096264	2.599207668339954
chr1	112730000	112740000	chr1	113030000	113040000	0.06683935498791316	2.111212657236631
chr1	112880000	112890000	chr1	113050000	113060000	0.14885719014760498	3.2
chr1	113120000	113130000	chr1	113670000	113680000	0.013575053369551338	3.2
chr1	113980000	113990000	chr1	114280000	114290000	0.08828846253551145	2.599207668339954
chr1	114980000	114990000	chr1	115110000	115120000	0.04465222701330072	2.111212657236631
chr1	115130000	115140000	chr1	115470000	115480000	0.01957891749321483	2.599207668339954
chr1	115130000	115140000	chr1	115770000	115780000	0.06889181504183384	2.111212657236631
chr1	115140000	115150000	chr1	115590000	115600000	0.013575053369551338	2.599207668339954
chr1	115810000	115820000	chr1	115970000	115980000	0.06889181504183384	2.599207668339954
chr1	116140000	116150000	chr1	116480000	116490000	0.0006057505543699548	2.111212657236631
chr1	116730000	116740000	chr1	117040000	117050000	0.04465222701330072	2.111212657236631
chr1	116850000	116860000	chr1	117040000	117050000	0.11486268550676652	2.599207668339954
chr1	117070000	117080000	chr1	117290000	117300000	0.17516930002712516	2.111212657236631
chr1	117500000	117510000	chr1	117890000	117900000	0.17516930002712516	2.599207668339954
chr1	117520000	117530000	chr1	117750000	117760000	0.04970676243511986	2.599207668339954
chr1	147480000	147490000	chr1	147880000	147890000	0.04511219663161195	2.111212657236631
chr1	147500000	147510000	chr1	147630000	147640000	0.11999432822037734	2.111212657236631
chr1	151290000	151300000	chr1	151400000	151410000	0.18865700645465522	2.111212657236631
chr1	152080000	152090000	chr1	152440000	152450000	0.12251590282903274	3.2
chr1	153350000	153360000	chr1	153490000	153500000	0.04564806055420682	2.111212657236631
chr1	153800000	153810000	chr1	153950000	153960000	0.044383741774006384	3.2
chr1	154550000	154560000	chr1	154880000	154890000	0.10018457531409593	3.2
chr1	154660000	154670000	chr1	154870000	154880000	0.15032394159408588	2.599207668339954
chr1	156080000	156090000	chr1	156220000	156230000	0.18609231416327127	2.111212657236631
chr1	156380000	156390000	chr1	156620000	156630000	0.09524889501988162	3.6758347359905126
chr1	157180000	157190000	chr1	157480000	157490000	0.044383741774006384	2.599207668339954
chr1	157360000	157370000	chr1	157490000	157500000	0.044383741774006384	2.599207668339954
chr1	157970000	157980000	chr1	158110000	158120000	0.044383741774006384	2.111212657236631
chr1	158200000	158210000	chr1	159070000	159080000	0.044383741774006384	3.2
chr1	159770000	159780000	chr1	160010000	160020000	0.10018457531409593	2.111212657236631
chr1	159790000	159800000	chr1	159890000	159900000	0.18770917183565333	2.111212657236631
chr1	161210000	161220000	chr1	161370000	161380000	0.04511219663161195	2.599207668339954
chr1	161780000	161790000	chr1	162020000	162030000	0.04564806055420682	3.2
chr1	161870000	161880000	chr1	162030000	162040000	0.10110242737960563	2.111212657236631
chr1	162050000	162060000	chr1	162260000	162270000	0.09524889501988162	2.111212657236631
chr1	162050000	162060000	chr1	162380000	162390000	0.0753391090670915	2.111212657236631
chr1	162850000	162860000	chr1	163310000	163320000	0.044383741774006384	2.599207668339954
chr1	162870000	162880000	chr1	163170000	163180000	0.04564806055420682	3.2
chr1	163370000	163380000	chr1	165080000	165090000	0.12444871375308307	2.599207668339954
chr1	163470000	163480000	chr1	165100000	165110000	0.15760988799348352	2.111212657236631
chr1	163540000	163550000	chr1	164850000	164860000	0.08933696496586717	2.111212657236631
chr1	165130000	165140000	chr1	165360000	165370000	0.131611889630274	2.599207668339954
chr1	165400000	165410000	chr1	165570000	165580000	0.05175005936325077	3.2
chr1	165600000	165610000	chr1	165910000	165920000	0.030302713618233258	2.111212657236631
chr1	165700000	165710000	chr1	165910000	165920000	0.04584209040605119	2.599207668339954
chr1	165930000	165940000	chr1	166470000	166480000	0.030302713618233258	2.599207668339954
chr1	166910000	166920000	chr1	167050000	167060000	0.030302713618233258	2.111212657236631
chr1	166910000	166920000	chr1	167430000	167440000	0.16125789085665604	2.111212657236631
chr1	167070000	167080000	chr1	167430000	167440000	0.04584209040605119	2.599207668339954
chr1	167070000	167080000	chr1	167530000	167540000	0.06979467771462693	2.599207668339954
chr1	167570000	167580000	chr1	167690000	167700000	0.15760988799348352	2.599207668339954
chr1	168340000	168350000	chr1	168570000	168580000	0.08434427095252886	2.111212657236631
chr1	168430000	168440000	chr1	168570000	168580000	0.15638256217533636	2.111212657236631
chr1	168600000	168610000	chr1	169340000	169350000	0.04584209040605119	3.6758347359905126
chr1	168610000	168620000	chr1	169110000	169120000	0.05175005936325077	2.599207668339954
chr1	169590000	169600000	chr1	169800000	169810000	0.05175005936325077	2.111212657236631
chr1	169930000	169940000	chr1	170770000	170780000	0.1250690404225393	2.111212657236631
chr1	169930000	169940000	chr1	170880000	170890000	0.12979272804670688	2.111212657236631
chr1	170970000	170980000	chr1	171260000	171270000	0.09753296755633363	2.111212657236631
chr1	171070000	171080000	chr1	171310000	171320000	0.16757725800359918	2.111212657236631
chr1	171800000	171810000	chr1	171970000	171980000	0.04584209040605119	2.111212657236631
chr1	172020000	172030000	chr1	172410000	172420000	0.04584209040605119	3.6758347359905126
chr1	172730000	172740000	chr1	173200000	173210000	0.026655627032734452	2.111212657236631
chr1	172830000	172840000	chr1	173190000	173200000	0.046532153993337586	2.111212657236631
chr1	173420000	173430000	chr1	173820000	173830000	0.11498899467235413	2.599207668339954
chr1	174260000	174270000	chr1	174730000	174740000	0.006876957480205669	2.111212657236631
chr1	174780000	174790000	chr1	174980000	174990000	0.030302713618233258	3.6758347359905126
chr1	175150000	175160000	chr1	175310000	175320000	0.023419895699076376	2.111212657236631
chr1	176370000	176380000	chr1	176860000	176870000	0.11633086114880956	2.111212657236631
chr1	176560000	176570000	chr1	176820000	176830000	0.13549704843781385	3.2
chr1	176890000	176900000	chr1	177170000	177180000	0.08933696496586717	2.111212657236631
chr1	176890000	176900000	chr1	177770000	177780000	0.05062828803048205	2.111212657236631
chr1	176890000	176900000	chr1	177940000	177950000	0.07954799274338517	2.599207668339954
chr1	177260000	177270000	chr1	177760000	177770000	0.12444871375308307	2.599207668339954
chr1	178030000	178040000	chr1	178280000	178290000	0.08933696496586717	2.599207668339954
chr1	178310000	178320000	chr1	178500000	178510000	0.08933696496586717	3.2
chr1	178520000	178530000	chr1	179000000	179010000	0.04584209040605119	3.6758347359905126
chr1	178540000	178550000	chr1	178770000	178780000	0.13630310341672444	2.111212657236631
chr1	178760000	178770000	chr1	179000000	179010000	0.08933696496586717	2.111212657236631
chr1	179080000	179090000	chr1	179350000	179360000	0.04656433989407651	3.6758347359905126
chr1	179700000	179710000	chr1	179810000	179820000	0.08933696496586717	2.599207668339954
chr1	180510000	180520000	chr1	181150000	181160000	0.02596118589610419	2.599207668339954
chr1	180520000	180530000	chr1	180850000	180860000	0.01430887299081418	3.6758347359905126
chr1	180630000	180640000	chr1	180860000	180870000	0.0870127972531809	2.111212657236631
chr1	180880000	180890000	chr1	181150000	181160000	0.11390110491305813	2.599207668339954
chr1	181030000	181040000	chr1	181140000	181150000	0.08933696496586717	2.599207668339954
chr1	181190000	181200000	chr1	181410000	181420000	0.023419895699076376	2.599207668339954
chr1	181470000	181480000	chr1	182430000	182440000	0.10595969009954982	2.599207668339954
chr1	181480000	181490000	chr1	182060000	182070000	0.006278414557425039	2.111212657236631
chr1	181500000	181510000	chr1	181960000	181970000	0.12979272804670688	2.111212657236631
chr1	181630000	181640000	chr1	182520000	182530000	0.1995818094453866	2.111212657236631
chr1	182080000	182090000	chr1	182400000	182410000	0.006278414557425039	2.111212657236631
chr1	182600000	182610000	chr1	182770000	182780000	0.01063231907055684	2.111212657236631
chr1	182960000	182970000	chr1	183590000	183600000	0.14105438593327446	2.111212657236631
chr1	183280000	183290000	chr1	183600000	183610000	0.17430158220628206	2.111212657236631
chr1	183660000	183670000	chr1	183920000	183930000	0.011289373533092511	3.2
chr1	184060000	184070000	chr1	184690000	184700000	0.045895457849316715	4.222425314473262
chr1	184070000	184080000	chr1	184570000	184580000	0.16094093409288826	2.111212657236631
chr1	184230000	184240000	chr1	184680000	184690000	0.18888275608784186	4.222425314473262
chr1	184800000	184810000	chr1	184980000	184990000	0.011322168360325813	2.599207668339954
chr1	185320000	185330000	chr1	185670000	185680000	0.14420310531695724	3.2
chr1	186400000	186410000	chr1	186980000	186990000	0.02675186189392842	2.111212657236631
chr1	186720000	186730000	chr1	186950000	186960000	0.1761097547044762	2.111212657236631
chr1	192800000	192810000	chr1	193020000	193030000	0.11330492958828589	3.2
chr1	196150000	196160000	chr1	196650000	196660000	0.14105438593327446	3.2
chr1	196330000	196340000	chr1	196650000	196660000	0.15531834648993928	2.599207668339954
chr1	198080000	198090000	chr1	198690000	198700000	0.10595969009954982	2.111212657236631
chr1	199680000	199690000	chr1	200500000	200510000	0.0381684404877439	2.111212657236631
chr1	200280000	200290000	chr1	200490000	200500000	0.0381684404877439	2.111212657236631
chr1	200630000	200640000	chr1	200820000	200830000	0.05544218516757083	2.111212657236631
chr1	201550000	201560000	chr1	201700000	201710000	0.09510751597442431	2.111212657236631
chr1	201550000	201560000	chr1	201790000	201800000	0.0381684404877439	2.599207668339954
chr1	202000000	202010000	chr1	202120000	202130000	0.03517035885572769	2.111212657236631
chr1	202170000	202180000	chr1	202310000	202320000	0.03517035885572769	2.599207668339954
chr1	202180000	202190000	chr1	202710000	202720000	0.06970953158642033	2.599207668339954
chr1	202750000	202760000	chr1	202990000	203000000	0.13815507653564948	3.6758347359905126
chr1	203040000	203050000	chr1	203220000	203230000	0.0528997919119256	2.599207668339954
chr1	203060000	203070000	chr1	203710000	203720000	0.13762476956449624	3.2
chr1	203340000	203350000	chr1	203480000	203490000	0.04450642261572171	2.111212657236631
chr1	203500000	203510000	chr1	203700000	203710000	0.03517035885572769	2.111212657236631
chr1	203860000	203870000	chr1	204210000	204220000	0.0980063280784626	2.111212657236631
chr1	203870000	203880000	chr1	204120000	204130000	0.008324442372787177	2.111212657236631
chr1	204180000	204190000	chr1	204370000	204380000	0.09510751597442431	3.2
chr1	204230000	204240000	chr1	204360000	204370000	0.08574219414676584	2.599207668339954
chr1	204560000	204570000	chr1	204790000	204800000	0.0980063280784626	4.222425314473262
chr1	204980000	204990000	chr1	205250000	205260000	0.0969496438955942	2.111212657236631
chr1	205340000	205350000	chr1	205480000	205490000	0.14124796924405764	2.111212657236631
chr1	206490000	206500000	chr1	206590000	206600000	0.10057404809626704	2.111212657236631
chr1	207070000	207080000	chr1	207410000	207420000	0.0969496438955942	3.2
