target_id	gene_name	num_aggregated_transcripts	sum_mean_obs_counts	pval	qval
ENSG00000143494.15	VASH2	8	23.4528810998603	2.65895339885113e-06	0.00120864891009172
ENSG00000169550.14	MUC15	3	5.48605014498228	2.64529249560343e-06	0.00120864891009172
ENSG00000186417.14	GLDN	2	4.88442541064565	2.98058493178681e-06	0.00132405711537966
ENSG00000196247.11	ZNF107	5	25.6238873810425	3.59624730491086e-06	0.00156204999603972
ENSG00000164733.21	CTSB	22	99.9266629777534	4.14275393418259e-06	0.00176031018255506
ENSG00000115112.8	TFCP2L1	2	9.52314235387985	7.28848742819241e-06	0.00303108032492444
ENSG00000073756.12	PTGS2	3	19.5351431727528	7.89254666464787e-06	0.00321391077306682
ENSG00000157557.13	ETS2	3	17.9859632135571	8.27960841269041e-06	0.00330271889866218
ENSG00000163734.4	CXCL3	2	5.81407767999354	1.05530552223787e-05	0.00412540034753226
ENSG00000086205.18	FOLH1	13	85.9365131183778	1.25637705099955e-05	0.00481512663506611
ENSG00000177426.20	TGIF1	16	71.3427478878785	1.39165031127266e-05	0.00523099942002604
ENSG00000153234.14	NR4A2	3	18.8329777170393	1.67791617589999e-05	0.00618802822153608
ENSG00000100336.17	APOL4	8	27.6321617170907	1.78322752686053e-05	0.00645462319259554
ENSG00000143867.7	OSR1	3	11.2843705314605	1.88328786068617e-05	0.00657334723660214
ENSG00000176641.11	RNF152	5	21.2882778067431	1.86280869817264e-05	0.00657334723660214
ENSG00000134258.17	VTCN1	2	5.15075196686411	1.92577363696183e-05	0.00660371429965895
ENSG00000081041.9	CXCL2	2	8.04029307028419	2.12518553139697e-05	0.00704048752486191
ENSG00000214776.12	AC092821.2	3	9.48357127425574	2.12030710673955e-05	0.00704048752486191
ENSG00000140044.13	JDP2	6	19.1669178584556	2.22595162680278e-05	0.00725140841624785
ENSG00000102804.15	TSC22D1	13	79.3821236222018	2.39210063892279e-05	0.00766491788334179
ENSG00000267261.5	AC099811.2	2	2.87580318152106	2.53573646490096e-05	0.00786722300681812
ENSG00000130066.16	SAT1	9	55.756377742304	2.50543252353434e-05	0.00786722300681812
ENSG00000228960.6	OR2A9P	3	12.6996736417685	2.76669064966733e-05	0.00844964616224962
ENSG00000197168.13	NEK5	5	23.0347841929615	3.86687564352667e-05	0.0116279925120573
ENSG00000090104.12	RGS1	6	36.9134348210358	4.10461226017966e-05	0.0117317058676673
ENSG00000124762.13	CDKN1A	5	22.292868548028	4.02993597446151e-05	0.0117317058676673
ENSG00000184916.9	JAG2	5	19.8881035193277	4.14144942632274e-05	0.0117317058676673
ENSG00000206072.12	SERPINB11	7	18.3091182556294	4.11702897222249e-05	0.0117317058676673
ENSG00000224183.1	SDHDP6	1	2.23204239339326	4.25869443351491e-05	0.0118914916282118
ENSG00000179094.16	PER1	15	62.9756470949349	4.47897933551879e-05	0.0123304408580352
ENSG00000185215.9	TNFAIP2	11	38.806433072577	4.65082473244318e-05	0.0126256972528242
ENSG00000107099.15	DOCK8	14	52.4895495085057	5.15470103721056e-05	0.0137609884513989
ENSG00000088756.12	ARHGAP28	10	42.9278125498778	5.20982884172474e-05	0.0137609884513989
ENSG00000152969.20	JAKMIP1	6	15.0888325356256	5.41911186262722e-05	0.0141229280622549
ENSG00000074527.12	NTN4	7	23.7762624720105	5.53081404231132e-05	0.014224380430397
ENSG00000172869.14	DMXL1	15	97.8271793153331	5.65847512327563e-05	0.0143637084103306
ENSG00000135090.14	TAOK3	15	71.5046440643579	5.90096445916256e-05	0.0147872117075374
ENSG00000134107.5	BHLHE40	2	10.9036130846688	6.14541183639901e-05	0.0152048379435766
ENSG00000254229.2	FAM90A12P	1	1.21292242645768	6.96098532136407e-05	0.0170074273864228
ENSG00000139973.16	SYT16	3	10.2002512731548	7.93671878391189e-05	0.018918427481749
ENSG00000119681.12	LTBP2	3	14.8849161961327	7.89396102953133e-05	0.018918427481749
ENSG00000115221.12	ITGB6	5	14.7722185523736	9.36073979225506e-05	0.0209758023523571
ENSG00000145632.15	PLK2	12	35.6407931140191	8.94149632645538e-05	0.0209758023523571
ENSG00000127990.19	SGCE	21	62.4388342081754	9.27499047093387e-05	0.0209758023523571
ENSG00000148541.13	FAM13C	15	68.447288576673	9.44372560630013e-05	0.0209758023523571
ENSG00000149925.20	ALDOA	15	60.4725486666442	9.13298272679116e-05	0.0209758023523571
ENSG00000275993.3	SIK1B	1	4.73730821568709	9.35762537310724e-05	0.0209758023523571
ENSG00000134757.5	DSG3	1	3.72098136567678	9.67985231773267e-05	0.0212586958879104
ENSG00000169891.18	REPS2	5	34.9261453124769	9.86541223043893e-05	0.0214254830506844
ENSG00000134121.10	CHL1	11	35.3189567333784	0.00010451287166502	0.0224484460391701
ENSG00000100906.10	NFKBIA	7	34.4295637869588	0.000105689771525901	0.0224544812417964
ENSG00000141506.13	PIK3R5	7	13.145982910263	0.000111552597185255	0.0234452372535806
ENSG00000168874.13	ATOH8	5	21.3353206920366	0.000120224039933993	0.0246875007909209
ENSG00000078401.7	EDN1	1	5.7766072617509	0.000121252434049341	0.0246875007909209
ENSG00000197444.10	OGDHL	4	9.583073952381	0.00011951646832469	0.0246875007909209
ENSG00000169282.17	KCNAB1	6	21.7925566654737	0.000128723887863921	0.0259385269297752
ENSG00000072694.21	FCGR2B	5	18.599031103676	0.000139778880844331	0.0275971515654877
ENSG00000170035.16	UBE2E3	11	44.7383302016479	0.000139619914121737	0.0275971515654877
ENSG00000151718.16	WWC2	8	39.2681583506451	0.000143526746201164	0.0280537378124795
ENSG00000184731.6	FAM110C	2	7.3134952455982	0.000147027671642274	0.028453493761583
ENSG00000166833.21	NAV2	8	28.1702316691774	0.000183390161028463	0.0348013989074013
ENSG00000170369.4	CST2	1	3.89459402564896	0.00018229091688474	0.0348013989074013
ENSG00000133519.12	ZDHHC8P1	5	17.5580799754054	0.000188982311885396	0.0355177718087688
ENSG00000182809.10	CRIP2	9	31.6066595003601	0.000194245882223977	0.0361593334661891
ENSG00000120071.14	KANSL1	23	99.1339601148951	0.000200185450054559	0.0369011679951176
ENSG00000179820.16	MYADM	7	28.5178160958745	0.000202006803206671	0.0369011679951176
ENSG00000186526.13	CYP4F8	7	22.0056501948854	0.000215909576335085	0.0390756349911627
ENSG00000142102.16	PGGHG	5	23.3914689481759	0.000221828822979026	0.0397785887518169
ENSG00000102780.16	DGKH	8	28.679373281696	0.000225013928775142	0.039982929562172
ENSG00000185022.12	MAFF	5	23.2656643676943	0.000227555225222289	0.0400702201098636
ENSG00000078804.13	TP53INP2	3	15.3391722654704	0.000235483185742161	0.0410960209688953
ENSG00000251158.1	AC131392.2	1	2.45130908524904	0.000243107957881459	0.0416823521469385
ENSG00000008513.16	ST3GAL1	12	40.85274329433	0.000242228863363116	0.0416823521469385
ENSG00000148408.13	CACNA1B	2	5.94117603166906	0.000254023408121247	0.0431751437838078
ENSG00000164949.8	GEM	4	18.485728661482	0.000261404012759179	0.0440465761499217
ENSG00000103316.11	CRYM	6	18.0201429445085	0.000280793421829854	0.0469093010520198
ENSG00000154553.15	PDLIM3	10	52.4612513192676	0.000283400618545698	0.0469436312719848
ENSG00000102760.13	RGCC	2	9.3128667938661	0.00028965799890168	0.0475769348448087
ENSG00000162772.17	ATF3	8	39.9844348557865	0.000294845498500514	0.0480254176140921
ENSG00000189283.10	FHIT	7	26.5215355588778	0.000305305732534216	0.0481250471622079
ENSG00000027697.14	IFNGR1	9	41.3845100327648	0.000301492934433436	0.0481250471622079
ENSG00000243406.6	MRPS31P5	5	24.3194013387909	0.00029962387036556	0.0481250471622079
ENSG00000101210.12	EEF1A2	6	21.9088010874442	0.000304180875595111	0.0481250471622079
ENSG00000113805.8	CNTN3	2	12.7728640977585	0.000309479221421368	0.0483926468952165
ENSG00000163659.13	TIPARP	7	39.0884964074223	0.00032242529864207	0.0500168641845866
ENSG00000112539.15	C6orf118	1	2.1301022417907	0.000350052134036201	0.0534540547802467
ENSG00000029993.15	HMGB3	4	15.7443525821114	0.00034856923935934	0.0534540547802467
ENSG00000141469.18	SLC14A1	15	42.9298862178782	0.000359517777121536	0.0544739106326941
ENSG00000163536.12	SERPINI1	5	16.4583081619263	0.000367490462981308	0.0552536045340973
ENSG00000170425.3	ADORA2B	2	6.1134746277529	0.000386392680831335	0.0576521476299945
ENSG00000172057.10	ORMDL3	7	27.0745761922453	0.000406362928249872	0.060172498451303
ENSG00000043143.20	JADE2	10	39.6385763837643	0.000425340789367888	0.0625091057818401
ENSG00000023191.17	RNH1	16	58.1317819086245	0.000431018471619192	0.0628707988527516
ENSG00000169435.14	RASSF6	5	26.9474222930843	0.000435034199425659	0.0629865071257328
ENSG00000157765.13	SLC34A2	3	9.66829466529278	0.00044558294721895	0.0635720020900847
ENSG00000129007.14	CALML4	7	24.6745431641602	0.000445112378392599	0.0635720020900847
ENSG00000152642.10	GPD1L	4	17.5771559954947	0.000459614390344372	0.064630380386123
ENSG00000171223.6	JUNB	1	9.61561791263315	0.000456968241426301	0.064630380386123
ENSG00000139263.11	LRIG3	9	39.7758961892444	0.000464359905502602	0.0648312765210989
ENSG00000139211.6	AMIGO2	3	12.9199546905622	0.000467981897277015	0.0648735756324576
ENSG00000146540.15	C7orf50	7	29.3608120209746	0.000475057168028178	0.0649333385054459
ENSG00000110077.14	MS4A6A	13	51.7872401758764	0.000473655659916534	0.0649333385054459
ENSG00000110848.8	CD69	4	19.5586004561374	0.000479696014526984	0.0651120715273919
ENSG00000047457.14	CP	8	25.1176222515933	0.000485500538119848	0.0654454725385555
ENSG00000173894.11	CBX2	2	6.91317335407511	0.000488861053778027	0.0654471106653789
ENSG00000100121.13	GGTLC2	1	2.22554670298432	0.000493314908145674	0.0655941033647302
ENSG00000163879.11	DNALI1	5	20.612574499581	0.000510896535570133	0.0665759074654754
ENSG00000013375.16	PGM3	20	89.2402266566813	0.000505968738329468	0.0665759074654754
ENSG00000171345.13	KRT19	6	23.0275922443159	0.000510917124722261	0.0665759074654754
ENSG00000139318.8	DUSP6	4	20.259413295537	0.000515549279783247	0.0667346107459825
ENSG00000143797.12	MBOAT2	10	55.9469007548138	0.000545520035626937	0.0701495698445008
ENSG00000079335.20	CDC14A	13	57.9609584361076	0.000560204009986297	0.0715669776417789
ENSG00000136193.17	SCRN1	5	18.5355672431775	0.000579881143536584	0.0731248827842972
ENSG00000087085.15	ACHE	6	11.6060142621872	0.000578318106003315	0.0731248827842972
ENSG00000186074.19	CD300LF	2	4.47339866710583	0.000626734883709287	0.078526666903729
ENSG00000087074.8	PPP1R15A	2	13.1516022480061	0.000645120993915314	0.0803155092169982
ENSG00000095794.19	CREM	29	84.9106800296266	0.000664652121128476	0.0822233567061847
ENSG00000116016.14	EPAS1	7	34.4579240712205	0.000681376012178384	0.0837621102769729
ENSG00000187398.12	LUZP2	8	39.1139674603815	0.000685871426451511	0.0837877681338827
ENSG00000136643.12	RPS6KC1	9	59.7699530329026	0.000716374989848527	0.0864337379727118
ENSG00000125538.12	IL1B	5	9.36350958043028	0.000715880828645184	0.0864337379727118
ENSG00000278662.5	GOLGA6L10	1	3.97245250787293	0.000739792909531392	0.0887116086484699
ENSG00000154734.15	ADAMTS1	6	31.2723295467016	0.000754550092575644	0.0899294884724606
ENSG00000225932.3	CTAGE4	1	6.43194204069534	0.000776265625966068	0.0919568965159562
ENSG00000161055.4	SCGB3A1	1	2.16772786684759	0.000799336694808635	0.0941194881730697
ENSG00000004848.8	ARX	1	3.97110430295884	0.000814181263643961	0.0952933352046997
ENSG00000168447.11	SCNN1B	2	4.48482263717542	0.000835642853979783	0.0972230668088621
ENSG00000153094.23	BCL2L11	13	43.6540213919899	0.000849274793962936	0.0977861933958533
ENSG00000136099.13	PCDH8	3	7.22557583047022	0.000854976095103178	0.0977861933958533
ENSG00000102109.9	PCSK1N	1	4.32271881996235	0.000855491613153122	0.0977861933958533
ENSG00000203872.7	C6orf163	4	14.6315281369813	0.000900742605646708	0.102359970755643
ENSG00000034677.13	RNF19A	13	51.227746838895	0.000928586766566601	0.104914201961334
ENSG00000124205.18	EDN3	4	10.882093572275	0.000934827406448578	0.105012278657724
ENSG00000080819.9	CPOX	4	13.6537061988171	0.000979307074253714	0.109380206133503
ENSG00000166450.13	PRTG	2	9.66254990471701	0.000999127454446816	0.110959916048963
ENSG00000204397.8	CARD16	1	3.17691521151401	0.00101139886197333	0.11168814777475
ENSG00000004468.13	CD38	5	27.2311221432725	0.00101839497193366	0.111828922030423
ENSG00000118503.15	TNFAIP3	5	23.8859503392165	0.00102796112581807	0.112248760699665
ENSG00000172461.11	FUT9	2	7.21996373853013	0.00107048875907734	0.116243184916253
ENSG00000122862.5	SRGN	2	11.5663484866923	0.00109236108863155	0.116703592863719
ENSG00000092841.18	MYL6	16	83.045270475716	0.00109264082134762	0.116703592863719
ENSG00000128482.16	RNF112	1	5.01815603056955	0.0010844821374418	0.116703592863719
ENSG00000143226.14	FCGR2A	9	29.5137986544127	0.0011011541615673	0.116973691532578
ENSG00000119771.15	KLHL29	4	18.6891831979381	0.00115277199946124	0.121507136649278
ENSG00000019582.15	CD74	11	57.4729977746894	0.00116718034889	0.121507136649278
ENSG00000107372.13	ZFAND5	8	49.6079459447299	0.00116869649493832	0.121507136649278
ENSG00000103460.17	TOX3	4	17.7501284080022	0.00115787859917578	0.121507136649278
ENSG00000105810.9	CDK6	4	19.2454455935906	0.00118701382913323	0.122758583620307
ENSG00000066379.15	ZNRD1	3	9.63539931235628	0.0012580262858388	0.129417798857922
ENSG00000235750.10	KIAA0040	6	28.3243509424052	0.00127588508027995	0.130567799890847
ENSG00000175471.19	MCTP1	17	50.1266122781337	0.00131262956053329	0.133628423907206
ENSG00000112541.15	PDE10A	15	56.5281931493148	0.00132880665643172	0.134574377754478
ENSG00000185950.9	IRS2	1	8.73737256957126	0.00135937698070578	0.136960734355027
ENSG00000211898.7	IGHD	1	2.89774637495756	0.00137117037688237	0.13708339726057
ENSG00000103196.12	CRISPLD2	10	47.9379468521633	0.00137462119426337	0.13708339726057
ENSG00000095585.16	BLNK	7	28.646328198858	0.00140758693022132	0.139364525207675
ENSG00000166483.11	WEE1	7	36.3877707037741	0.0014151992164373	0.139364525207675
ENSG00000111728.10	ST8SIA1	9	27.5272696935344	0.0014188857319312	0.139364525207675
ENSG00000159128.14	IFNGR2	5	15.9261593633668	0.00143051865274209	0.139804587932485
ENSG00000154102.11	C16orf74	4	6.21632227857651	0.00144109522955047	0.140137549038774
ENSG00000275302.2	CCL4	2	6.56135365862975	0.0014654906789839	0.141804360452571
ENSG00000163435.16	ELF3	10	51.3536413768148	0.00148815551793066	0.14328811701218
ENSG00000143774.16	GUK1	19	68.7361920474635	0.00154673991349149	0.148198913476003
ENSG00000125968.9	ID1	2	12.848661605306	0.00157084461800486	0.149774287334259
ENSG00000111670.16	GNPTAB	10	34.9307279725968	0.00159775606216844	0.151600679568661
ENSG00000136279.20	DBNL	18	67.3796935365857	0.00165247759114953	0.154542234433535
ENSG00000172551.11	MUCL1	1	4.52666342196591	0.00165130768625962	0.154542234433535
ENSG00000177427.13	MIEF2	5	15.5706315505078	0.00164861247713127	0.154542234433535
ENSG00000137936.18	BCAR3	10	35.3477788228892	0.00170747629405016	0.158925388778592
ENSG00000144824.21	PHLDB2	14	72.7092191889625	0.00172193710010868	0.159511765681158
ENSG00000075426.12	FOSL2	3	22.1499943702075	0.00175647448514006	0.159972379447826
ENSG00000112245.12	PTP4A1	5	28.4943783332587	0.00175758745902382	0.159972379447826
ENSG00000198517.10	MAFK	3	18.2774150161077	0.0017596470674963	0.159972379447826
ENSG00000135404.11	CD63	13	63.5142940143426	0.00173550165416449	0.159972379447826
ENSG00000184584.13	STING1	10	27.5785258962664	0.00180893670043644	0.163692021975605
ENSG00000204574.13	ABCF1	5	14.4880469644658	0.00183332256992362	0.165134207150816
ENSG00000115504.14	EHBP1	14	61.6459625103317	0.0019017592229386	0.170512778768614
ENSG00000161011.20	SQSTM1	12	52.2081371498917	0.00192736685751762	0.172019692223924
ENSG00000104368.18	PLAT	8	24.8743502453071	0.00195099769130925	0.173337276701503
ENSG00000166828.3	SCNN1G	1	5.65354047392979	0.00197554594296488	0.174724076928468
ENSG00000185008.17	ROBO2	7	20.3669461447546	0.00215002758046618	0.181942895905254
ENSG00000131435.13	PDLIM4	6	24.17019807757	0.00211154233156737	0.181942895905254
ENSG00000204544.5	MUC21	1	2.41109921275701	0.00212957528494728	0.181942895905254
ENSG00000178460.18	MCMDC2	5	16.4332445136016	0.00214005055482272	0.181942895905254
ENSG00000169439.12	SDC2	7	30.8895251036664	0.00212747092583763	0.181942895905254
ENSG00000178209.15	PLEC	14	82.3400527468709	0.00206821696466391	0.181942895905254
ENSG00000265190.6	ANXA8	5	16.711981278962	0.0021018908642406	0.181942895905254
ENSG00000140285.10	FGF7	5	25.8341101575892	0.00210813522805441	0.181942895905254
ENSG00000137807.15	KIF23	9	20.0572573314734	0.00208938788670938	0.181942895905254
ENSG00000277632.2	CCL3	1	3.21449292869332	0.00215025114878306	0.181942895905254
ENSG00000183873.16	SCN5A	1	1.49913714851635	0.00217626164392136	0.18320969833402
ENSG00000108654.15	DDX5	26	132.49977571551	0.00218396908379344	0.18320969833402
ENSG00000148120.16	AOPEP	21	89.7910666502556	0.00223635400041776	0.186802458513528
ENSG00000158050.5	DUSP2	2	9.0615474588207	0.0022653688228365	0.18809401070002
ENSG00000257846.2	AL512310.7	1	1.47964154830447	0.00227106244373298	0.18809401070002
ENSG00000188848.16	BEND4	3	18.7786892972098	0.00235188440465572	0.193827057570114
ENSG00000067082.15	KLF6	6	31.5829911087424	0.0023601166326454	0.193827057570114
ENSG00000164220.7	F2RL2	1	4.68321060767369	0.00239744111487542	0.196068552432447
ENSG00000085276.19	MECOM	11	37.2376944147941	0.00250954998630677	0.196206656129409
ENSG00000168491.10	CCDC110	8	24.7077887743414	0.00248967009991344	0.196206656129409
ENSG00000173221.14	GLRX	5	20.5727434546198	0.00247226357203751	0.196206656129409
ENSG00000120705.13	ETF1	9	41.5522820396827	0.00247068177337731	0.196206656129409
ENSG00000120875.9	DUSP4	2	10.8996954772691	0.00249516156614584	0.196206656129409
ENSG00000106809.11	OGN	3	19.1735776214703	0.00247017751084236	0.196206656129409
ENSG00000185442.13	FAM174B	11	45.4795810937034	0.002438588516367	0.196206656129409
ENSG00000176678.5	FOXL1	1	3.78360271205366	0.00244459208133016	0.196206656129409
ENSG00000141543.12	EIF4A3	6	27.4104134283151	0.00243428286599672	0.196206656129409
ENSG00000129451.12	KLK10	4	9.78454332342232	0.00250768125410145	0.196206656129409
ENSG00000215478.8	CES5AP1	1	2.51509501371619	0.00241997271455993	0.196206656129409
ENSG00000138798.13	EGF	5	14.621986980932	0.00255957016451532	0.197796378295904
ENSG00000186832.9	KRT16	1	2.39178333070055	0.00254359763017294	0.197796378295904
ENSG00000215301.10	DDX3X	30	129.812077645369	0.00256024167138359	0.197796378295904
ENSG00000128655.18	PDE11A	9	31.2334553358112	0.00257472326611657	0.198132051021711
ENSG00000125740.14	FOSB	12	57.7137754020136	0.00260905137872276	0.199986346072608
ENSG00000182511.12	FES	13	29.9884835052832	0.00267502548985951	0.204242375878102
ENSG00000106443.16	PHF14	13	65.6654256637576	0.0027287768206314	0.207535687688954
ENSG00000152785.7	BMP3	1	4.61976673857342	0.00275498539274063	0.208716839094994
ENSG00000168374.11	ARF4	6	30.3925314463354	0.00278632124578454	0.210275811081485
ENSG00000136244.12	IL6	4	9.16671590225267	0.00291327081893984	0.218481874604264
ENSG00000231793.5	DOC2GP	2	4.30563751903415	0.00291741375584329	0.218481874604264
ENSG00000114450.10	GNB4	5	18.7903549064955	0.00293351680945064	0.218849311288253
ENSG00000064666.15	CNN2	12	45.8243701925064	0.00298206331819851	0.221625131625506
ENSG00000204959.4	ARHGEF34P	1	7.07108018710142	0.0030288048602345	0.22424628711418
ENSG00000131591.17	C1orf159	13	34.6477681208107	0.00305529039710364	0.224856679952744
ENSG00000109265.14	CRACD	5	13.3208661537586	0.00306005714045993	0.224856679952744
ENSG00000173227.14	SYT12	2	7.92780448549189	0.0030750393725622	0.225111309273786
ENSG00000036448.10	MYOM2	1	3.44643800108172	0.00311630848725565	0.22728121526828
ENSG00000125780.12	TGM3	1	5.37465432518877	0.00316677064193903	0.230102970138812
ENSG00000139636.15	LMBR1L	20	66.4928223007405	0.00319672235443824	0.231419019036481
ENSG00000261349.1	AL031432.2	1	3.20822904599065	0.00323880560269337	0.232521432640958
ENSG00000156414.19	TDRD9	4	9.4970769521764	0.00324281152911696	0.232521432640958
ENSG00000131002.12	TXLNGY	13	70.4169255514505	0.0032476389599397	0.232521432640958
ENSG00000010327.10	STAB1	9	31.4628739199532	0.00329692139217837	0.233484150476516
ENSG00000110906.13	KCTD10	10	38.0832763629649	0.00328010547544453	0.233484150476516
ENSG00000075275.16	CELSR1	4	18.6703168445164	0.00329445207154567	0.233484150476516
ENSG00000131401.11	NAPSB	3	8.5032695591895	0.00333542193114828	0.235357967748102
ENSG00000146281.6	PM20D2	1	9.24757023790769	0.00341798140160755	0.239454711382872
ENSG00000132819.17	RBM38	3	12.2817801681337	0.00340876656412962	0.239454711382872
ENSG00000169436.17	COL22A1	5	14.9591079786569	0.00346521899135455	0.241897037160772
ENSG00000149091.15	DGKZ	15	46.3192986421429	0.00350123176445441	0.243541195971623
ENSG00000109956.13	B3GAT1	5	26.4400227647458	0.00356849426258737	0.246845049702098
ENSG00000123358.20	NR4A1	16	78.2151587398333	0.00357398695721343	0.246845049702098
ENSG00000103257.9	SLC7A5	2	9.81951385631337	0.00363880712144004	0.250437056322771
ENSG00000138411.13	HECW2	10	29.3986924418548	0.00367046383916381	0.251729425264196
ENSG00000204388.7	HSPA1B	1	4.60061447158568	0.0036866674733645	0.251956651868471
ENSG00000141449.14	GREB1L	8	25.9277368973845	0.00371203905168293	0.252806673533779
ENSG00000169429.11	CXCL8	3	13.7435474976699	0.00384690014660092	0.261081632866186
ENSG00000229644.6	NAMPTP1	1	5.63289638265334	0.00386947049786497	0.261704741699892
ENSG00000163517.15	HDAC11	12	28.6096891036394	0.0039074125667975	0.263359607002152
ENSG00000086504.17	MRPL28	5	14.0738247799697	0.00393216110102295	0.264116910242593
ENSG00000117525.14	F3	4	26.6438200199606	0.00394900233932528	0.26433972508374
ENSG00000108061.11	SHOC2	7	30.8552759241106	0.00397365440573725	0.265082078547919
ENSG00000160781.17	PAQR6	8	20.3134827828131	0.00405269179508881	0.268521741785782
ENSG00000165071.14	TMEM71	5	12.8872884156299	0.00404310290620827	0.268521741785782
ENSG00000184640.18	SEPTIN9	39	139.792857646728	0.00406929866572593	0.268711188244186
ENSG00000146938.16	NLGN4X	3	8.79834408768015	0.00408511928543331	0.268847614656833
ENSG00000137948.18	BRDT	1	1.56078903620955	0.00411263876658098	0.269750460844268
ENSG00000153246.13	PLA2R1	3	18.7540960823049	0.00421362024320756	0.275449569477375
ENSG00000240891.8	PLCXD2	3	10.0017749136511	0.00423337718212047	0.275515366200863
ENSG00000140279.12	DUOX2	3	7.00457362077793	0.00424281823526347	0.275515366200863
ENSG00000181804.15	SLC9A9	5	24.9552365419149	0.004319353021153	0.279556536925353
ENSG00000163645.15	ERICH6	2	3.75383329344126	0.0044643690151312	0.28798863620381
ENSG00000282278.1	AC058822.1	1	3.93267846461476	0.00449128628977173	0.288771979670652
ENSG00000138640.15	FAM13A	19	81.851732554214	0.00450763277254374	0.288872754662754
ENSG00000174151.14	CYB561D1	6	19.9711839000524	0.00462700764211353	0.291647585135317
ENSG00000196878.15	LAMB3	4	13.270710368056	0.00469953665453709	0.291647585135317
ENSG00000115548.17	KDM3A	12	51.4380317896434	0.00463886433731952	0.291647585135317
