target_id	gene_name	num_aggregated_transcripts	sum_mean_obs_counts	pval	qval
ENSG00000126934.13	MAP2K2	11	44.6377565875205	0.79218158108571	0.999828459195453
ENSG00000077463.15	SIRT6	10	21.5972600240944	0.829885245828194	0.999828459195453
ENSG00000089847.12	ANKRD24	5	15.8124270003537	0.372941636079245	0.999828459195453
ENSG00000105246.6	EBI3	1	3.61637442288214	0.224452814296553	0.999828459195453
ENSG00000105248.16	YJU2	2	9.35861558456935	0.573312937579585	0.999828459195453
ENSG00000167664.8	TMIGD2	1	2.27717355082522	0.593160181348049	0.999828459195453
ENSG00000105255.11	FSD1	1	3.09552348328208	0.954355888777693	0.999828459195453
ENSG00000178078.11	STAP2	8	32.5765642225595	0.517841236811914	0.999828459195453
ENSG00000008382.15	MPND	6	23.6596608524401	0.9694574257803	0.999828459195453
ENSG00000141985.9	SH3GL1	6	25.7074253838717	0.614851060744513	0.999828459195453
ENSG00000167670.16	CHAF1A	5	14.5664374548133	0.885000551063152	0.999828459195453
ENSG00000167671.12	UBXN6	9	32.9444186639948	0.457138247848373	0.999828459195453
ENSG00000167674.15	HDGFL2	5	22.9354793502464	0.499332835032665	0.999828459195453
ENSG00000167676.4	PLIN4	2	8.95042473795507	0.34422790418758	0.999828459195453
ENSG00000214456.8	PLIN5	3	12.2071940398704	0.722965713887818	0.999828459195453
ENSG00000267385.1	AC011498.4	1	4.2875144282816	0.804463195214687	0.999828459195453
ENSG00000171236.10	LRG1	1	5.57300307857666	0.23946867049137	0.999828459195453
ENSG00000167680.16	SEMA6B	3	10.7846460890636	0.0679476918777509	0.999828459195453
ENSG00000185361.9	TNFAIP8L1	2	9.4503655487009	0.331952448238307	0.999828459195453
ENSG00000074842.8	MYDGF	2	4.79812884453098	0.963524737100438	0.999828459195453
ENSG00000142002.17	DPP9	15	50.349150365833	0.912899702345184	0.999828459195453
ENSG00000127666.9	TICAM1	1	6.08145698194991	0.585444477613444	0.999828459195453
ENSG00000105355.9	PLIN3	5	20.0117236529524	0.0695901885142459	0.999828459195453
ENSG00000205784.4	ARRDC5	1	2.55075092892137	0.954732627404752	0.999828459195453
ENSG00000276043.5	UHRF1	2	7.73489186148027	0.777104748608717	0.999828459195453
ENSG00000127663.15	KDM4B	11	59.4609757514789	0.971333755987785	0.999828459195453
ENSG00000105426.16	PTPRS	9	49.6559218610434	0.996465418876768	0.999828459195453
ENSG00000223573.7	TINCR	4	14.1471506268613	0.893532769200846	0.999828459195453
ENSG00000233270.1	SNRPEP4	1	1.77187879576768	0.952217465293246	0.999828459195453
ENSG00000130254.12	SAFB2	11	52.3283984125159	0.960268719276066	0.999828459195453
ENSG00000160633.13	SAFB	12	53.2116892867065	0.784222888843178	0.999828459195453
ENSG00000130255.13	RPL36	7	38.5101087066309	0.617424570278526	0.999828459195453
ENSG00000174917.8	MICOS13	5	22.0407607398398	0.99582298998876	0.999828459195453
ENSG00000167733.13	HSD11B1L	5	12.4803551566319	0.919107129796213	0.999828459195453
ENSG00000196365.12	LONP1	11	37.1039221020277	0.16367132202613	0.999828459195453
ENSG00000212123.4	PRR22	2	6.47088739255449	0.818414184932435	0.999828459195453
ENSG00000141994.16	DUS3L	12	34.0087246145225	0.671046781133673	0.999828459195453
ENSG00000171119.2	NRTN	1	2.98721634780165	0.941678890023318	0.999828459195453
ENSG00000156413.14	FUT6	1	2.17871266972641	0.129917362243316	0.999828459195453
ENSG00000171124.13	FUT3	2	4.20965165814474	0.773486708489271	0.999828459195453
ENSG00000267740.5	AC024592.3	1	3.51628447762708	0.652082809755093	0.999828459195453
ENSG00000174886.13	NDUFA11	7	26.9757974075128	0.743617473761118	0.999828459195453
ENSG00000267314.1	AC104532.1	1	1.44859481866061	0.201639155891459	0.999828459195453
ENSG00000105519.17	CAPS	4	15.4878389797144	0.578587474458473	0.999828459195453
ENSG00000031823.14	RANBP3	19	69.1466853238461	0.924699589714788	0.999828459195453
ENSG00000087903.13	RFX2	7	20.637134125592	0.684686616614315	0.999828459195453
ENSG00000130382.9	MLLT1	2	10.3145924380454	0.934896335995951	0.999828459195453
ENSG00000125656.11	CLPP	5	14.3197778656375	0.6388335816967	0.999828459195453
ENSG00000125652.8	ALKBH7	3	14.3366831178391	0.375764565982617	0.999828459195453
ENSG00000125650.4	PSPN	1	5.49403952747052	0.846986671700905	0.999828459195453
ENSG00000125651.14	GTF2F1	6	25.3450861208308	0.376790936509799	0.999828459195453
ENSG00000088247.17	KHSRP	10	45.5580051699191	0.293035651743052	0.999828459195453
ENSG00000181240.14	SLC25A41	1	2.28834261151757	0.628572594455151	0.999828459195453
ENSG00000125648.15	SLC25A23	9	29.6950188308473	0.40717082474808	0.999828459195453
ENSG00000130545.16	CRB3	4	16.0710862064528	0.419089686319417	0.999828459195453
ENSG00000205744.10	DENND1C	5	10.0446257315805	0.455089561170829	0.999828459195453
ENSG00000104833.12	TUBB4A	2	4.90190800208512	0.404431134566283	0.999828459195453
ENSG00000125657.5	TNFSF9	1	3.26695476683132	0.125575482985293	0.999828459195453
ENSG00000125726.11	CD70	1	1.2561999386638	0.653003988591914	0.999828459195453
ENSG00000125735.10	TNFSF14	2	6.89758265042416	0.978308879752185	0.999828459195453
ENSG00000125730.17	C3	6	20.638245027149	0.532417018327536	0.999828459195453
ENSG00000125734.15	GPR108	12	40.8313752110733	0.669868175399576	0.999828459195453
ENSG00000125733.18	TRIP10	10	35.6376119015235	0.666579331373593	0.999828459195453
ENSG00000125731.13	SH2D3A	8	30.5532360589565	0.777866796511166	0.999828459195453
ENSG00000141968.8	VAV1	5	15.079957353386	0.605312486403367	0.999828459195453
ENSG00000174837.15	ADGRE1	2	3.86045949437663	0.216774001848515	0.999828459195453
ENSG00000268758.7	ADGRE4P	2	5.40648663151222	0.133639890068761	0.999828459195453
ENSG00000130544.12	ZNF557	2	13.3253839067811	0.934009558016749	0.999828459195453
ENSG00000171105.14	INSR	7	34.9512371838182	0.865797363034475	0.999828459195453
ENSG00000263264.2	AC119396.1	1	3.271772928357	0.976530283678653	0.999828459195453
ENSG00000104880.18	ARHGEF18	4	17.2924975711447	0.482178161756364	0.999828459195453
ENSG00000104883.8	PEX11G	2	7.69578181204786	0.279824450974952	0.999828459195453
ENSG00000198723.11	TEX45	1	2.81869092151544	0.630490507342662	0.999828459195453
ENSG00000267952.1	AC008878.1	2	5.77996827076049	0.177847478053756	0.999828459195453
ENSG00000198816.7	ZNF358	2	11.5033671796613	0.781107419370898	0.999828459195453
ENSG00000090674.16	MCOLN1	5	19.8292387949543	0.924180563276161	0.999828459195453
ENSG00000032444.16	PNPLA6	13	40.3695511726508	0.74951076283612	0.999828459195453
ENSG00000076826.9	CAMSAP3	4	20.7689069482059	0.871906005645462	0.999828459195453
ENSG00000076924.12	XAB2	2	12.927501529359	0.842764755238462	0.999828459195453
ENSG00000229833.10	PET100	4	14.6184892328287	0.967564002796784	0.999828459195453
ENSG00000268400.5	AC008763.2	2	3.54929644161365	0.539510012842791	0.999828459195453
ENSG00000174788.10	PCP2	1	3.6012021837336	0.912683311826218	0.999828459195453
ENSG00000076944.16	STXBP2	17	59.9152788807824	0.417995325801481	0.999828459195453
ENSG00000181029.9	TRAPPC5	4	20.6977741313731	0.8211577604624	0.999828459195453
ENSG00000090659.18	CD209	3	9.17882028095353	0.114131032150417	0.999828459195453
ENSG00000104938.17	CLEC4M	1	3.13068216009559	0.841854906778527	0.999828459195453
ENSG00000142459.8	EVI5L	5	20.7398832462875	0.537196395140652	0.999828459195453
ENSG00000183248.12	PRR36	2	8.24929912446547	0.322827062713549	0.999828459195453
ENSG00000076984.17	MAP2K7	6	27.9024437986755	0.727619820730869	0.999828459195453
ENSG00000104976.12	SNAPC2	5	15.9155878411841	0.911104142664185	0.999828459195453
ENSG00000178531.6	CTXN1	1	4.16859223006855	0.415394620702556	0.999828459195453
ENSG00000104980.8	TIMM44	10	39.8789770212258	0.67725216220395	0.999828459195453
ENSG00000066044.15	ELAVL1	3	18.8939906167194	0.964710346903355	0.999828459195453
ENSG00000142449.13	FBN3	2	2.89880541588963	0.0956473561839089	0.999828459195453
ENSG00000090661.12	CERS4	16	73.898787274261	0.598422472594839	0.999828459195453
ENSG00000167775.11	CD320	5	20.223652874671	0.787567180888005	0.999828459195453
ENSG00000167774.2	AC010323.1	1	1.83519463070916	0.104040506902873	0.999828459195453
ENSG00000267855.6	NDUFA7	4	13.2552091041201	0.401623196115783	0.999828459195453
ENSG00000233927.5	RPS28	4	23.2606189178056	0.873890001099173	0.999828459195453
ENSG00000186994.11	KANK3	4	12.0417044332285	0.185753746050254	0.999828459195453
ENSG00000185236.12	RAB11B	5	22.3062544511654	0.278502228658741	0.999828459195453
ENSG00000099785.10	MARCHF2	6	25.0819667186734	0.203542780612356	0.999828459195453
ENSG00000099783.12	HNRNPM	16	68.2853213083975	0.306643627063181	0.999828459195453
ENSG00000133246.12	PRAM1	2	7.76969965475837	0.83221017072353	0.999828459195453
ENSG00000133250.14	ZNF414	3	12.2870375982341	0.693732755746954	0.999828459195453
ENSG00000142347.19	MYO1F	7	18.5209433127085	0.783122940852395	0.999828459195453
ENSG00000142303.14	ADAMTS10	11	29.4359023853509	0.936080563216293	0.999828459195453
ENSG00000167785.9	ZNF558	7	31.2111295370103	0.611043531576431	0.999828459195453
ENSG00000181143.15	MUC16	1	4.32783830909343	0.267803931937211	0.999828459195453
ENSG00000170929.6	OR1M1	1	4.73752647970937	0.237729546620065	0.999828459195453
ENSG00000170923.3	OR7G2	1	4.5068758181904	0.296931611239807	0.999828459195453
ENSG00000130803.15	ZNF317	6	27.419243781719	0.499222132594881	0.999828459195453
ENSG00000187847.4	OR7E25P	1	5.27216371142804	0.91861070222627	0.999828459195453
ENSG00000174667.4	OR7D4	2	7.29559176458357	0.362671641323948	0.999828459195453
ENSG00000225980.4	OR7E19P	1	1.65146037973347	0.975134935833598	0.999828459195453
ENSG00000196110.8	ZNF699	2	5.62641760128213	0.1127232932916	0.999828459195453
ENSG00000188321.13	ZNF559	12	47.4592168584119	0.739907768948008	0.999828459195453
ENSG00000270011.7	ZNF559-ZNF177	8	23.1455129843577	0.852752881121994	0.999828459195453
ENSG00000188629.12	ZNF177	5	15.8111534739877	0.439972851318805	0.999828459195453
ENSG00000174652.19	ZNF266	8	44.376452801889	0.270383403445951	0.999828459195453
ENSG00000260112.1	AC008567.1	1	2.86237715770909	0.549217574003883	0.999828459195453
ENSG00000130818.12	ZNF426	5	25.9332504861178	0.927562599277093	0.999828459195453
ENSG00000197961.11	ZNF121	3	20.1565984709241	0.529851019195817	0.999828459195453
ENSG00000171469.11	ZNF561	15	60.8471513366585	0.635145410445978	0.999828459195453
ENSG00000171466.10	ZNF562	8	40.2379935505678	0.847725449936209	0.999828459195453
ENSG00000239830.1	RPS4XP22	1	1.7216524336694	0.383476730150027	0.999828459195453
ENSG00000224689.9	ZNF812P	3	12.3982607068574	0.902212723985773	0.999828459195453
ENSG00000196605.7	ZNF846	10	40.0386907165177	0.694985140022489	0.999828459195453
ENSG00000267370.1	AC008752.4	1	5.01363419701883	0.34239297310783	0.999828459195453
ENSG00000127452.9	FBXL12	7	24.9202810207848	0.0676378005860644	0.999828459195453
ENSG00000198258.10	UBL5	6	26.8332732877145	0.99347758639029	0.999828459195453
ENSG00000127445.13	PIN1	5	21.6731046367163	0.938937570503002	0.999828459195453
ENSG00000105088.8	OLFM2	4	18.5525765897306	0.341252246219722	0.999828459195453
ENSG00000080573.7	COL5A3	1	6.55505545328173	0.524723779791687	0.999828459195453
ENSG00000080511.5	RDH8	1	1.75608151412792	0.62256520745651	0.999828459195453
ENSG00000130813.18	SHFL	8	28.5838298560236	0.906420494697578	0.999828459195453
ENSG00000243207.6	PPAN-P2RY11	1	4.43499006214074	0.54414691724711	0.999828459195453
ENSG00000130810.20	PPAN	7	25.2515409391505	0.941048690941137	0.999828459195453
ENSG00000244165.2	P2RY11	2	8.97355680389946	0.746768402648874	0.999828459195453
ENSG00000130811.12	EIF3G	13	46.3570985481705	0.959534575126268	0.999828459195453
ENSG00000130816.16	DNMT1	18	57.88194024318	0.98985534957149	0.999828459195453
