chr	pos	w	left_type	right_type	Persistence
chr1	16560000	4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	domain	29
chr1	16800000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	gap	30
chr1	16840000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	gap	boundary,domain	30
chr1	16920000	7,8,9,10,11,19	boundary,domain	domain	6
chr1	17040000	4,11,12	domain	domain	3
chr1	17400000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	boundary,domain	30
chr1	17640000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,24,25,26	boundary,domain	domain	23
chr1	17920000	3	domain	domain	1
chr1	18600000	4,15,16,17,18	domain	boundary	5
chr1	18880000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	19080000	4,12,13,14,21,22,23,27,28	boundary,domain	boundary,domain	9
chr1	19280000	3,4,5,6,7,8,9,10,11,12,13,14	boundary,domain	domain	12
chr1	19680000	3,4,5,6,7,14,16,17,18,21	domain	boundary,domain	10
chr1	19840000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	domain	30
chr1	20200000	3,4,5,6,7,29,30,31,32	domain	boundary,domain	9
chr1	20520000	3,4,5,6,7,22,23,24,25,26,27,28,29	boundary,domain	boundary,domain	13
chr1	20640000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	domain	30
chr1	21200000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,20,21,22,24	domain	boundary,domain	18
chr1	21400000	3,12,13,14,15,16,20,21	boundary,domain	boundary,domain	8
chr1	21480000	18,19,22	domain	boundary	3
chr1	21640000	3,4,5,6,7,8,9,12,13,14,15,17,18,19,20,21,22,23,24,25,26,27	boundary,domain	domain	22
chr1	22000000	3,4,5	domain	boundary,domain	3
chr1	22080000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	domain	30
chr1	22680000	3,4,5,6,24,25,26,27,28,29,30,31,32	domain	boundary,domain	13
chr1	22960000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	23320000	3,4,5,7,9,10,11,12,13,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary	27
chr1	23480000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	23680000	5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary	28
chr1	23760000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	23960000	3,4,9,10,11	boundary,domain	boundary,domain	5
chr1	24040000	4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	29
chr1	24400000	3,4,20,21,22,23,24,25,26,27,28,29,30,31	boundary,domain	boundary,domain	14
chr1	24640000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	24840000	3,4,5,6,7,8,9,10,16,17,18,19,20,21,22,24,25,26,27,28,29,30,31,32	boundary,domain	domain	24
chr1	25240000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	boundary,domain	30
chr1	25520000	5,6,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	19
chr1	25840000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	26040000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	26160000	8,11,12,13,14,15,18,29	boundary	boundary,domain	8
chr1	26240000	12,13,14,15,16,21,22,23,24,25,26,27,28,30,31,32	boundary	boundary	16
chr1	26480000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	26800000	3,4	domain	domain	2
chr1	26920000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	27280000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	27400000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	27600000	3,4,5	domain	boundary,domain	3
chr1	27680000	6	domain	boundary	1
chr1	27800000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	28040000	3,4,5,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	23
chr1	28240000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	28320000	9,12	boundary	domain	2
chr1	28520000	29,31	boundary	boundary	2
chr1	28640000	3,4,5,7,9,10,11,12,13,14	domain	boundary,domain	10
chr1	28760000	5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	28
chr1	28880000	3,4,5,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	26
chr1	29240000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	domain	30
chr1	30720000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	boundary,domain	30
chr1	30960000	3,4,5,6,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	27
chr1	31080000	4,5,6,7,8,9,10,11,13,14,15,16,19,21,22,27	boundary,domain	boundary,domain	16
chr1	31160000	3,6,8,9	boundary,domain	domain	4
chr1	31360000	3,4,14,15,16,26,32	boundary,domain	boundary,domain	7
chr1	31560000	3,4,5,6,7,8,22,26,32	boundary,domain	boundary,domain	9
chr1	31640000	5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	28
chr1	31800000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	32080000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	32440000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	32880000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	33120000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	33520000	3,4,5,6,7,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	27
chr1	33640000	3,5,6,7,8,9,10,11	boundary,domain	domain	8
chr1	34760000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	boundary,domain	30
chr1	35160000	26,27,28,31	boundary	boundary	4
chr1	35320000	4,5,6,8,9,10,11,12,13,14,15,16,25,26,27,28,29,30,31,32	boundary	domain	20
chr1	35560000	3,4,13,14,15,16,17,18,19,20,21,22,23,24,25	boundary,domain	boundary,domain	15
chr1	35840000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary	30
chr1	36080000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	36320000	3,4	domain	domain	2
chr1	36480000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	domain	30
chr1	37440000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	boundary,domain	30
chr1	37680000	3,6,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	27
chr1	37800000	4,5,6,10,11,12,13,29,30,32	boundary,domain	boundary,domain	10
chr1	37880000	7,8,9,13,14,15	boundary,domain	boundary	6
chr1	38000000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary	domain	30
chr1	38600000	3,4,5	domain	domain	3
chr1	38880000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,32	domain	boundary	19
chr1	39040000	3,4,5,6,7,8,9,11,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	20
chr1	39280000	3,4,28,29,30,31,32	boundary,domain	boundary,domain	7
chr1	39600000	3,4,5,6,7,8,9,10,11,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary	27
chr1	39720000	6,7	boundary,domain	boundary,domain	2
chr1	39800000	3,4,5,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	29
chr1	39920000	13	boundary	boundary	1
chr1	40040000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	40440000	3,4,5,6	domain	boundary,domain	4
chr1	40560000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	41000000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	41240000	3,4,5,6,7,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	boundary,domain	boundary,domain	26
chr1	41480000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary	domain	30
chr1	41880000	4,5,6	domain	domain	3
chr1	42200000	3,4,5,6,7,8,9,10,11,12,13,14,15,16	domain	boundary,domain	14
chr1	42320000	3,4,10,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	20
chr1	42760000	3,4,5,6,7,8,9,10,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	27
chr1	43160000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	43480000	3,4,5,6,7,8,11,12,13,14,15,16,17,24,25,26,27,28,29,30,31,32	boundary,domain	domain	22
chr1	43720000	3,4	domain	domain	2
chr1	43960000	3	domain	domain	1
chr1	44080000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	boundary,domain	30
chr1	44360000	3	domain	domain	1
chr1	44680000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	domain	30
chr1	44840000	3	domain	domain	1
chr1	45000000	3,4,5,6,7	domain	domain	5
chr1	45320000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	boundary,domain	30
chr1	45480000	3,8,9	boundary,domain	boundary,domain	3
chr1	45600000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	45680000	4	domain	domain	1
chr1	45840000	3	domain	domain	1
chr1	46000000	3,4,5,6,7,8,9,10,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	27
chr1	46240000	3,4,5,6,7,8,9,10,11,12,13,14	boundary,domain	boundary,domain	12
chr1	46360000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	46560000	3,4,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	24
chr1	46720000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	domain	30
chr1	47160000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18	domain	domain	16
chr1	47440000	3,4,5,6	domain	domain	4
chr1	47800000	3,4,5,6,7,8	domain	domain	6
chr1	47960000	4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,26,27,28,31,32	domain	boundary,domain	25
chr1	48080000	23,24,25,28,29,30,31	boundary,domain	boundary	7
chr1	48240000	3,4,5,6,7,17,19,20,21,23,24,25,26,27,28,29,30,31,32	boundary,domain	domain	19
chr1	48520000	3,4,5,6,7,8,9,10,11	domain	domain	9
chr1	48920000	3,4,5,6,7,8,9,10,11,12,13	domain	domain	11
chr1	49960000	4,5,6,9	domain	domain	4
chr1	50080000	12	domain	boundary	1
chr1	50360000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	boundary,domain	30
chr1	50720000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	51240000	3,4,5,6,7,8,9,14,15,16,17,18,19,23,24,25,26,27,29,30,31,32	boundary,domain	boundary,domain	22
chr1	51320000	4,5,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,28,29,32	boundary,domain	boundary,domain	20
chr1	51560000	3,4,5,18,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	17
chr1	51880000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	52040000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	domain	30
chr1	52320000	3,4,5,6,10	domain	domain	5
chr1	52720000	3,4,5,6,7,8,9	domain	domain	7
chr1	52960000	3,4	domain	domain	2
chr1	53200000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	boundary,domain	30
chr1	53440000	3,4,5,6,7,8,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	23
chr1	53800000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	boundary,domain	30
chr1	53960000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27	boundary	domain	25
chr1	54520000	3,4,5,6,7,8,9	domain	domain	7
chr1	54640000	10	domain	domain	1
chr1	54920000	3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,25,28,30,31	domain	boundary	25
chr1	55040000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	55280000	3,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	21
chr1	55360000	3,4,5,6,7,8,9,10,11,12,13,17	boundary,domain	domain	12
chr1	55840000	5,6,7,8,9,10,11,12,13	domain	domain	9
chr1	56360000	3	domain	domain	1
chr1	56600000	3,4,5,6,7,8,9,10,11,12,13,14	domain	boundary,domain	12
chr1	56720000	17	domain	boundary	1
chr1	56800000	3,4,5,6,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	domain	27
chr1	57360000	5,6	domain	domain	2
chr1	58000000	4,5,6	domain	domain	3
chr1	58240000	3,4	domain	domain	2
chr1	58480000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	boundary,domain	30
chr1	58680000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28	boundary	domain	26
chr1	59760000	3,4	domain	domain	2
chr1	59880000	11,12,19,20,22,23,24,25,26,27,28,29,30	domain	boundary,domain	13
chr1	59960000	4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20,21,22,23,25,26,27,28,29,30,31,32	boundary,domain	domain	27
chr1	60840000	4,5,6,7,8,9,10,11,12,13,14,15,16	domain	boundary,domain	13
chr1	60920000	11,12	boundary,domain	domain	2
chr1	61480000	7,8,9	domain	domain	3
chr1	61600000	3,4,5	domain	domain	3
chr1	61920000	4,5	domain	domain	2
chr1	62000000	7,8	domain	domain	2
chr1	62120000	3,4,6,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	boundary,domain	27
chr1	62400000	3,4,5,6,7,8,9,10,11,12,13,32	boundary,domain	domain	12
chr1	62840000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18	domain	domain	16
chr1	63320000	3,4,5,6,7,8,9	domain	domain	7
chr1	63600000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,24,25,26,27,28,29,30,31,32	domain	domain	29
chr1	64120000	3	domain	domain	1
chr1	64280000	3,4,5,6,7,8,9,10,11,12,13,14,15,16	domain	domain	14
chr1	64680000	4,5,6,7,8,26	domain	domain	6
chr1	64800000	3,9,10,11,12,13	domain	domain	6
chr1	65040000	3,4,5,6	domain	domain	4
chr1	65240000	3,4	domain	domain	2
chr1	65720000	3,4,5,6,7,8,9,10,11,12,13,14,15,16	domain	domain	14
chr1	65960000	4,5	domain	domain	2
chr1	66240000	3,4,5,6,7	domain	domain	5
chr1	66520000	3,4,5,6,7,8	domain	domain	6
chr1	66720000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	boundary,domain	30
chr1	66920000	3,10,11,12,13,26,27,32	boundary,domain	domain	8
chr1	67520000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	boundary,domain	30
chr1	67760000	8,10	domain	domain	2
chr1	67840000	3,4,5,6,7,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	26
chr1	68080000	3,4,5,6,7,19,20,21,22,23,24,25,28,29,30,31,32	boundary,domain	boundary,domain	17
chr1	68360000	3,4,18,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	11
chr1	68480000	3,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,30	boundary,domain	domain	25
chr1	69120000	4	domain	domain	1
chr1	69200000	5,6,7	domain	domain	3
chr1	69800000	3,4,5,6,7,8,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	boundary,domain	27
chr1	70000000	10,11,13,18	boundary,domain	domain	4
chr1	70120000	3,4,5,6,7,8,9	boundary,domain	domain	7
chr1	70560000	3,4,5,6,7,8,9,10,11,12,13,14,15,16	domain	domain	14
chr1	71080000	3,4,5,6,7,8,9,10,11,12,13,19,20,21,22,23,24,25,26,27,28,29,30	domain	domain	23
chr1	72000000	4	domain	domain	1
chr1	72320000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	gap	30
chr1	72360000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	gap	domain	30
chr1	72560000	3,4	domain	domain	2
chr1	73080000	3,5,7,8,9,10,11,12	domain	domain	8
chr1	73200000	6	domain	domain	1
chr1	73320000	4	domain	domain	1
chr1	73440000	3	domain	domain	1
chr1	73680000	3,4,5,6,7,8,9,10,11	domain	boundary,domain	9
