chr	start	end	persistence_left	persistence_right	type	w
chr1	116120000	116560000	18	18	domain	20
chr1	116560000	117080000	18	18	domain	20
chr1	117080000	117960000	18	18	domain	20
chr1	117960000	119960000	18	18	domain	20
chr1	119960000	145840000	18	18	gap	20
chr1	145840000	146040000	18	18	domain	20
chr1	146040000	147040000	18	18	gap	20
chr1	147040000	147920000	18	18	domain	20
chr1	147920000	149880000	18	18	gap	20
chr1	149880000	151080000	18	2		20
chr1	151080000	151280000	2	10		20
chr1	151280000	152560000	10	18		20
chr1	152560000	152640000	18	18	gap	20
chr1	152640000	153480000	18	18		20
chr1	153480000	154000000	18	17	boundary,domain	20
chr1	154000000	154280000	17	18	boundary,domain	20
chr1	154280000	155080000	18	18		20
chr1	155080000	155200000	18	18		20
chr1	155200000	156080000	18	18		20
chr1	156080000	156360000	18	18	boundary,domain	20
chr1	156360000	156720000	18	14	boundary,domain	20
chr1	156720000	156920000	14	14		20
chr1	156920000	157160000	14	17	boundary,domain	20
chr1	157160000	157560000	17	18	boundary,domain	20
chr1	157560000	159120000	18	18	domain	20
chr1	159120000	159760000	18	15	domain	20
chr1	159760000	160040000	15	18	boundary,domain	20
chr1	160040000	160400000	18	18	boundary,domain	20
chr1	160400000	161440000	18	18		20
chr1	161440000	161680000	18	18	gap	20
chr1	161680000	162560000	18	13		20
chr1	162560000	162840000	13	18	boundary,domain	20
chr1	162840000	163360000	18	18	domain	20
chr1	163360000	165120000	18	18	domain	20
chr1	165120000	165360000	18	14		20
chr1	165360000	165600000	14	18	boundary,domain	20
chr1	165600000	166840000	18	18		20
chr1	166840000	167560000	18	18	boundary,domain	20
chr1	167560000	167720000	18	18	boundary,domain	20
chr1	167720000	168160000	18	17	boundary,domain	20
chr1	168160000	169240000	17	18		20
chr1	169240000	169280000	18	18	gap	20
chr1	169280000	170960000	18	18	domain	20
chr1	170960000	171080000	18	2		20
chr1	171080000	171480000	2	18		20
chr1	171480000	172440000	18	18		20
chr1	172440000	172720000	18	18	boundary,domain	20
chr1	172720000	174240000	18	18		20
chr1	174240000	175000000	18	18		20
chr1	175000000	175360000	18	17	boundary,domain	20
chr1	175360000	176880000	17	18	domain	20
chr1	176880000	177960000	18	18	domain	20
chr1	177960000	178280000	18	15	boundary,domain	20
chr1	178280000	179680000	15	17	domain	20
chr1	179680000	179840000	17	15	boundary,domain	20
chr1	179840000	180480000	15	18	domain	20
chr1	180480000	181200000	18	18	domain	20
chr1	181200000	181440000	18	18	boundary,domain	20
chr1	181440000	182600000	18	14	domain	20
chr1	182600000	182840000	14	18	boundary,domain	20
chr1	182840000	183640000	18	18	domain	20
chr1	183640000	183920000	18	15	boundary,domain	20
chr1	183920000	184720000	15	18		20
chr1	184720000	185000000	18	12	boundary,domain	20
chr1	185000000	185160000	12	14	boundary,domain	20
chr1	185160000	185720000	14	18	domain	20
chr1	185720000	186280000	18	18	domain	20
chr1	186280000	187040000	18	18	domain	20
chr1	187040000	192440000	18	18	domain	20
chr1	192440000	193120000	18	16	domain	20
chr1	193120000	196760000	16	18	domain	20
chr1	196760000	196960000	18	18	gap	20
chr1	196960000	198720000	18	18	domain	20
chr1	198720000	199640000	18	12		20
chr1	199640000	200560000	12	18	domain	20
chr1	200560000	200880000	18	18		20
chr1	200880000	201240000	18	18	boundary,domain	20
chr1	201240000	201440000	18	18	boundary,domain	20
chr1	201440000	202440000	18	18		20
chr1	202440000	202520000	18	18	gap	20
chr1	202520000	203840000	18	18	domain	20
chr1	203840000	204160000	18	12	domain	20
chr1	204160000	204400000	12	15	boundary,domain	20
chr1	204400000	204520000	15	18	boundary,domain	20
chr1	204520000	205280000	18	17	domain	20
chr1	205280000	206160000	17	18		20
chr1	206160000	206400000	18	18	gap	20
chr1	206400000	207520000	18	18	domain	20
chr1	207520000	207560000	18	18	gap	20
chr1	207560000	209560000	18	18		20
chr1	209560000	209840000	18	18	boundary,domain	20
chr1	209840000	210320000	18	1		20
chr1	210320000	211240000	1	18		20
chr1	211240000	211480000	18	7	boundary,domain	20
chr1	211480000	211680000	7	18		20
chr1	211680000	213080000	18	18		20
chr1	213080000	214160000	18	18	domain	20
chr1	214160000	214640000	18	18	domain	20
chr1	214640000	215680000	18	18	domain	20
chr1	215680000	218280000	18	18	domain	20
chr1	218280000	219840000	18	18	domain	20
chr1	219840000	220800000	18	18	boundary,domain	20
chr1	220800000	222480000	18	18	domain	20
chr1	222480000	222520000	18	18	gap	20
chr1	222520000	223560000	18	18	domain	20
chr1	223560000	223600000	18	18	gap	20
chr1	223600000	223880000	18	18	domain	20
chr1	223880000	224040000	18	18	gap	20
chr1	224040000	225400000	18	18		20
chr1	225400000	226400000	18	17		20
chr1	226400000	227960000	17	18		20
chr1	227960000	228000000	18	18	gap	20
chr1	228000000	228520000	18	18	domain	20
chr1	228520000	228640000	18	18	gap	20
chr1	228640000	229520000	18	10	domain	20
chr1	229520000	230360000	10	18	domain	20
chr1	230360000	230600000	18	10	boundary,domain	20
chr1	230600000	231320000	10	10		20
chr1	231320000	231680000	10	18		20
chr1	231680000	233280000	18	18		20
chr1	233280000	234800000	18	18	domain	20
chr1	234800000	234840000	18	18	gap	20
chr1	234840000	236080000	18	18	domain	20
chr1	236080000	236600000	18	18	domain	20
chr1	236600000	237800000	18	11	boundary,domain	20
chr1	237800000	240000000	11	14		20
chr1	240000000	242240000	14	18	domain	20
chr1	242240000	242360000	18	18	gap	20
chr1	242360000	242880000	18	18	domain	20
chr1	242880000	243200000	18	18	gap	20
chr1	243200000	244480000	18	13		20
chr1	244480000	244800000	13	5	boundary,domain	20
chr1	244800000	245120000	5	18		20
chr1	245120000	246480000	18	18	domain	20
chr1	246480000	246760000	18	18	boundary,domain	20
chr1	246760000	247880000	18	18		20
chr1	247880000	247920000	18	18	gap	20
chr1	247920000	248160000	18	18	domain	20
chr1	248160000	248200000	18	18	gap	20
chr1	248200000	248440000	18	18		20
chr1	248440000	248680000	18	18	gap	20
chr1	248680000	248956422	18	18	domain	20
chr10	0	80000	18	18	gap	20
chr10	80000	1080000	18	18	domain	20
chr10	1080000	3160000	18	18		20
chr10	3160000	4960000	18	18	domain	20
chr10	4960000	5040000	18	18	gap	20
chr10	5040000	6800000	18	18	domain	20
chr10	6800000	6840000	18	18	gap	20
chr10	6840000	7760000	18	17		20
chr10	7760000	9320000	17	18	domain	20
chr10	9320000	11480000	18	18	domain	20
chr10	11480000	11760000	18	18	boundary,domain	20
chr10	11760000	12200000	18	18	boundary,domain	20
chr10	12200000	13320000	18	18		20
chr10	13320000	13560000	18	18	boundary,domain	20
chr10	13560000	15160000	18	18	domain	20
chr10	15160000	15400000	18	18	boundary,domain	20
chr10	15400000	15840000	18	18	domain	20
chr10	15840000	16800000	18	18	domain	20
chr10	16800000	17600000	18	17		20
chr10	17600000	17800000	17	15		20
chr10	17800000	18320000	15	16	domain	20
chr10	18320000	18560000	16	4	boundary,domain	20
chr10	18560000	18680000	4	18	boundary,domain	20
chr10	18680000	20800000	18	18	domain	20
chr10	20800000	23120000	18	18	domain	20
chr10	23120000	24560000	18	18	domain	20
chr10	24560000	25120000	18	18	domain	20
chr10	25120000	25760000	18	18	domain	20
chr10	25760000	27280000	18	18	domain	20
chr10	27280000	27320000	18	18	gap	20
chr10	27320000	28400000	18	17		20
chr10	28400000	29360000	17	18		20
chr10	29360000	29960000	18	18	domain	20
chr10	29960000	30360000	18	18	domain	20
chr10	30360000	30640000	18	18		20
chr10	30640000	31840000	18	18	domain	20
chr10	31840000	32400000	18	17	boundary,domain	20
chr10	32400000	33160000	17	18	domain	20
chr10	33160000	34640000	18	18	domain	20
chr10	34640000	35040000	18	18	boundary,domain	20
chr10	35040000	35600000	18	18	boundary,domain	20
chr10	35600000	37000000	18	18	domain	20
chr10	37000000	37200000	18	18	gap	20
chr10	37200000	38200000	18	18	domain	20
chr10	38200000	42360000	18	18	gap	20
chr10	42360000	43640000	18	18	domain	20
chr10	43640000	45680000	18	18	domain	20
chr10	45680000	47000000	18	18	gap	20
chr10	47000000	47440000	18	18	domain	20
chr10	47440000	48200000	18	18	gap	20
chr10	48200000	49840000	18	18	domain	20
chr10	49840000	50200000	18	18	gap	20
chr10	50200000	50680000	18	18	domain	20
chr10	50680000	50800000	18	18	gap	20
chr10	50800000	52240000	18	18	domain	20
chr10	52240000	52800000	18	18		20
chr10	52800000	55600000	18	14	domain	20
chr10	55600000	55680000	14	10	boundary,domain	20
chr10	55680000	58160000	10	18		20
chr10	58160000	59600000	18	18		20
chr10	59600000	59840000	18	4	domain	20
chr10	59840000	60080000	4	18	boundary,domain	20
chr10	60080000	60800000	18	18	domain	20
chr10	60800000	62280000	18	18	domain	20
chr10	62280000	63160000	18	18		20
chr10	63160000	63840000	18	18	domain	20
chr10	63840000	65080000	18	18	domain	20
chr10	65080000	65120000	18	18	gap	20
chr10	65120000	67800000	18	15		20
chr10	67800000	68200000	15	6	domain	20
chr10	68200000	68320000	6	18	boundary	20
chr10	68320000	68960000	18	18	boundary,domain	20
chr10	68960000	69200000	18	17	boundary,domain	20
chr10	69200000	69400000	17	18	boundary,domain	20
chr10	69400000	70120000	18	17	boundary,domain	20
chr10	70120000	70400000	17	18		20
chr10	70400000	71280000	18	17		20
chr10	71280000	71880000	17	18	domain	20
chr10	71880000	72360000	18	18	boundary,domain	20
chr10	72360000	73680000	18	18	domain	20
chr10	73680000	73720000	18	18	gap	20
chr10	73720000	75240000	18	18		20
chr10	75240000	77120000	18	18		20
chr10	77120000	77760000	18	15	domain	20
chr10	77760000	78040000	15	18	boundary,domain	20
chr10	78040000	79520000	18	18	domain	20
chr10	79520000	79920000	18	18	gap	20
chr10	79920000	80200000	18	18	domain	20
chr10	80200000	80240000	18	18	gap	20
chr10	80240000	81200000	18	16	domain	20
chr10	81200000	84120000	16	18	domain	20
chr10	84120000	84560000	18	18		20
chr10	84560000	87000000	18	18		20
chr10	87000000	87520000	18	18	gap	20
chr10	87520000	88800000	18	18	domain	20
chr10	88800000	89240000	18	15	domain	20
chr10	89240000	89440000	15	7	domain	20
chr10	89440000	89720000	7	18	boundary,domain	20
chr10	89720000	90840000	18	18		20
chr10	90840000	91280000	18	18	domain	20
chr10	91280000	91760000	18	17	domain	20
chr10	91760000	91920000	17	15	boundary,domain	20
chr10	91920000	92600000	15	18		20
chr10	92600000	92880000	18	13	boundary,domain	20
chr10	92880000	93360000	13	13	domain	20
chr10	93360000	93520000	13	18	boundary,domain	20
chr10	93520000	93680000	18	9	boundary,domain	20
chr10	93680000	94800000	9	18	domain	20
chr10	94800000	94840000	18	18	gap	20
chr10	94840000	95680000	18	18	domain	20
chr10	95680000	96000000	18	7	boundary,domain	20
chr10	96000000	96360000	7	18	boundary,domain	20
chr10	96360000	97400000	18	18		20
chr10	97400000	97760000	18	18	boundary,domain	20
chr10	97760000	98080000	18	15	boundary,domain	20
chr10	98080000	99360000	15	18		20
chr10	99360000	99640000	18	13	boundary,domain	20
chr10	99640000	100280000	13	18		20
chr10	100280000	100560000	18	12	domain	20
chr10	100560000	100960000	12	18	domain	20
chr10	100960000	101800000	18	18		20
chr10	101800000	102120000	18	18	boundary,domain	20
chr10	102120000	102640000	18	18	boundary,domain	20
chr10	102640000	103400000	18	18	domain	20
chr10	103400000	103880000	18	14	boundary,domain	20
chr10	103880000	104360000	14	18	boundary,domain	20
chr10	104360000	106600000	18	18	domain	20
chr10	106600000	109800000	18	18	domain	20
chr10	109800000	109840000	18	18	gap	20
chr10	109840000	110920000	18	7	domain	20
chr10	110920000	112160000	7	16	domain	20
chr10	112160000	112320000	16	6	boundary,domain	20
chr10	112320000	112440000	6	18		20
chr10	112440000	113640000	18	18	domain	20
chr10	113640000	114160000	18	10	domain	20
chr10	114160000	114280000	10	17		20
chr10	114280000	114440000	17	13	boundary,domain	20
chr10	114440000	114840000	13	18	domain	20
chr10	114840000	115160000	18	18	boundary,domain	20
chr10	115160000	116560000	18	17		20
chr10	116560000	117200000	17	18	domain	20
chr10	117200000	117440000	18	18		20
chr10	117440000	118520000	18	18	domain	20
chr10	118520000	119040000	18	18		20
chr10	119040000	119600000	18	18	domain	20
chr10	119600000	119920000	18	18	boundary,domain	20
chr10	119920000	120880000	18	18	domain	20
chr10	120880000	121920000	18	18		20
chr10	121920000	122120000	18	17	boundary,domain	20
chr10	122120000	122600000	17	10		20
chr10	122600000	123960000	10	18		20
chr10	123960000	124440000	18	18	domain	20
chr10	124440000	124840000	18	10	boundary,domain	20
chr10	124840000	125840000	10	8		20
chr10	125840000	127680000	8	13		20
chr10	127680000	127880000	13	13	boundary,domain	20
chr10	127880000	128200000	13	18	boundary,domain	20
chr10	128200000	130160000	18	18	domain	20
chr10	130160000	131880000	18	18	domain	20
chr10	131880000	132160000	18	18	boundary,domain	20
chr10	132160000	133560000	18	18		20
chr10	133560000	133797422	18	18	gap	20
chr11	40000	200000	18	18	gap	20
chr11	200000	1160000	18	18	domain	20
chr11	1160000	1200000	18	18	gap	20
chr11	1200000	1440000	18	18	domain	20
chr11	1440000	1480000	18	18	gap	20
chr11	1480000	1920000	18	18	domain	20
chr11	1920000	2080000	18	18	gap	20
chr11	2080000	3240000	18	18	domain	20
chr11	3240000	3600000	18	18	gap	20
chr11	3600000	4200000	18	18	domain	20
chr11	4200000	4360000	18	18	gap	20
chr11	4360000	5760000	18	18	domain	20
chr11	5760000	5800000	18	18	gap	20
chr11	5800000	6760000	18	18	domain	20
chr11	6760000	8000000	18	4	domain	20
chr11	8000000	8120000	4	17	boundary,domain	20
chr11	8120000	8600000	17	18	domain	20
chr11	8600000	8960000	18	18		20
chr11	8960000	9160000	18	14	boundary,domain	20
chr11	9160000	9520000	14	17	boundary,domain	20
chr11	9520000	10400000	17	18		20
chr11	10400000	10760000	18	18	boundary,domain	20
chr11	10760000	11920000	18	2		20
chr11	11920000	12040000	2	12	boundary,domain	20
chr11	12040000	12280000	12	18	boundary,domain	20
chr11	12280000	12960000	18	18	domain	20
chr11	12960000	13200000	18	11	boundary,domain	20
chr11	13200000	13440000	11	18		20
chr11	13440000	14280000	18	18	domain	20
chr11	14280000	14480000	18	18	boundary,domain	20
chr11	14480000	15240000	18	17		20
chr11	15240000	16720000	17	17	domain	20
chr11	16720000	17080000	17	12	boundary,domain	20
chr11	17080000	17360000	12	18	boundary,domain	20
chr11	17360000	17520000	18	18		20
chr11	17520000	18800000	18	18	domain	20
chr11	18800000	20160000	18	17		20
chr11	20160000	20360000	17	15	boundary,domain	20
chr11	20360000	22160000	15	17	boundary,domain	20
chr11	22160000	22840000	17	18		20
chr11	22840000	24440000	18	18	domain	20
chr11	24440000	25920000	18	18	domain	20
chr11	25920000	26280000	18	18	domain	20
chr11	26280000	27520000	18	18	domain	20
chr11	27520000	29360000	18	18	domain	20
chr11	29360000	30960000	18	15	domain	20
chr11	30960000	31040000	15	5	boundary,domain	20
chr11	31040000	32240000	5	18		20
chr11	32240000	32800000	18	18	domain	20
chr11	32800000	33120000	18	12	boundary,domain	20
chr11	33120000	33800000	12	18	domain	20
chr11	33800000	34000000	18	9	boundary,domain	20
chr11	34000000	34520000	9	18	domain	20
chr11	34520000	35520000	18	16	domain	20
chr11	35520000	36760000	16	18		20
chr11	36760000	38840000	18	18	domain	20
chr11	38840000	42600000	18	18	domain	20
chr11	42600000	43320000	18	18	domain	20
chr11	43320000	43880000	18	18	boundary,domain	20
chr11	43880000	44040000	18	18		20
chr11	44040000	45800000	18	18	domain	20
chr11	45800000	46320000	18	18		20
chr11	46320000	48360000	18	18		20
chr11	48360000	55320000	18	18	gap	20
chr11	55320000	55680000	18	18	domain	20
chr11	55680000	55720000	18	18	gap	20
chr11	55720000	56800000	18	18	domain	20
chr11	56800000	57280000	18	18	boundary,domain	20
chr11	57280000	57680000	18	15	boundary,domain	20
chr11	57680000	57800000	15	16		20
chr11	57800000	58560000	16	18	domain	20
chr11	58560000	59480000	18	18		20
chr11	59480000	61200000	18	18	domain	20
chr11	61200000	61240000	18	18	gap	20
chr11	61240000	62160000	18	17	boundary,domain	20
chr11	62160000	62360000	17	18	boundary,domain	20
chr11	62360000	62880000	18	18	boundary,domain	20
chr11	62880000	63760000	18	17	boundary,domain	20
chr11	63760000	64000000	17	16	boundary,domain	20
chr11	64000000	64200000	16	18	boundary,domain	20
chr11	64200000	64760000	18	18		20
chr11	64760000	65120000	18	16	boundary,domain	20
chr11	65120000	65640000	16	18	boundary,domain	20
chr11	65640000	66080000	18	12		20
chr11	66080000	66280000	12	18		20
chr11	66280000	66680000	18	6	boundary,domain	20
chr11	66680000	67720000	6	18	domain	20
chr11	67720000	67960000	18	18	gap	20
chr11	67960000	69080000	18	18		20
chr11	69080000	70960000	18	18	domain	20
chr11	70960000	71080000	18	18	gap	20
chr11	71080000	71600000	18	18	domain	20
chr11	71600000	71880000	18	18	gap	20
chr11	71880000	73320000	18	18	domain	20
chr11	73320000	73760000	18	17		20
chr11	73760000	74760000	17	17		20
chr11	74760000	74880000	17	3		20
chr11	74880000	75280000	3	18		20
chr11	75280000	75400000	18	18		20
chr11	75400000	75560000	18	18	boundary,domain	20
chr11	75560000	76720000	18	18	domain	20
chr11	76720000	77920000	18	18		20
chr11	77920000	77960000	18	18	gap	20
chr11	77960000	79520000	18	18	domain	20
chr11	79520000	81800000	18	18	domain	20
chr11	81800000	81840000	18	18	gap	20
chr11	81840000	82720000	18	18	domain	20
chr11	82720000	84560000	18	17		20
chr11	84560000	85560000	17	18	domain	20
chr11	85560000	86360000	18	18	domain	20
chr11	86360000	86880000	18	18	domain	20
chr11	86880000	87960000	18	18	domain	20
chr11	87960000	88000000	18	18	gap	20
chr11	88000000	88840000	18	18	domain	20
chr11	88840000	90120000	18	18	gap	20
chr11	90120000	92920000	18	18	domain	20
chr11	92920000	93800000	18	18		20
chr11	93800000	94480000	18	18	domain	20
chr11	94480000	94600000	18	7		20
chr11	94600000	94960000	7	9	boundary,domain	20
chr11	94960000	95800000	9	18	domain	20
chr11	95800000	96440000	18	18	domain	20
chr11	96440000	99000000	18	18	domain	20
chr11	99000000	101680000	18	18		20
chr11	101680000	101720000	18	18	gap	20
chr11	101720000	102720000	18	18		20
chr11	102720000	103080000	18	18	boundary,domain	20
chr11	103080000	103640000	18	18	domain	20
chr11	103640000	105960000	18	18	domain	20
chr11	105960000	107520000	18	17	domain	20
chr11	107520000	107720000	17	4		20
chr11	107720000	107960000	4	16		20
chr11	107960000	108680000	16	18	domain	20
chr11	108680000	109920000	18	18	domain	20
chr11	109920000	110080000	18	3		20
chr11	110080000	110400000	3	18		20
chr11	110400000	111480000	18	18		20
chr11	111480000	112080000	18	18		20
chr11	112080000	114640000	18	18	domain	20
chr11	114640000	116720000	18	18	domain	20
chr11	116720000	117360000	18	18		20
chr11	117360000	118120000	18	18	domain	20
chr11	118120000	118360000	18	16	boundary,domain	20
chr11	118360000	118560000	16	18	boundary,domain	20
chr11	118560000	119080000	18	17		20
chr11	119080000	119360000	17	17		20
chr11	119360000	120320000	17	18		20
chr11	120320000	121240000	18	18		20
chr11	121240000	121640000	18	18	boundary,domain	20
chr11	121640000	122560000	18	18	domain	20
chr11	122560000	122840000	18	10	boundary,domain	20
chr11	122840000	123080000	10	18	domain	20
chr11	123080000	123760000	18	18	boundary,domain	20
chr11	123760000	124600000	18	18	boundary,domain	20
chr11	124600000	124880000	18	12	boundary,domain	20
chr11	124880000	125880000	12	18		20
chr11	125880000	126280000	18	16	domain	20
chr11	126280000	128000000	16	18		20
chr11	128000000	128880000	18	15	domain	20
chr11	128880000	128960000	15	12		20
chr11	128960000	129880000	12	12		20
chr11	129880000	130200000	12	18	boundary,domain	20
chr11	130200000	130400000	18	11		20
chr11	130400000	130920000	11	18	domain	20
chr11	130920000	131680000	18	18	domain	20
chr11	131680000	133040000	18	18	domain	20
chr11	133040000	133920000	18	18	domain	20
chr11	133920000	134160000	18	14		20
chr11	134160000	135080000	14	18		20
chr12	0	40000	18	18	gap	20
chr12	40000	960000	18	12	domain	20
chr12	960000	1640000	12	18		20
chr12	1640000	1800000	18	13		20
chr12	1800000	2000000	13	16		20
chr12	2000000	2840000	16	13	domain	20
chr12	2840000	3040000	13	18		20
chr12	3040000	3280000	18	18	boundary,domain	20
chr12	3280000	3880000	18	18	domain	20
chr12	3880000	4800000	18	18		20
