chr	pos	w	left_type	right_type	Persistence
chr1	41240000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	boundary,domain	boundary,domain	29
chr1	41520000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	domain	30
chr1	42120000	3,4,5,6,7,8,9,11,13	domain	domain	9
chr1	42800000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	boundary,domain	30
chr1	43160000	4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	29
chr1	43480000	3,4,5,6,7,13,14,15,17,18,23,29,30,31,32	boundary,domain	domain	15
chr1	43720000	3,5,13,21,22,24	domain	domain	6
chr1	43920000	3	domain	domain	1
chr1	44120000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	boundary,domain	30
chr1	44600000	3,5	domain	boundary,domain	2
chr1	44720000	4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	29
chr1	45000000	4,5	domain	domain	2
chr1	45320000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	45520000	6,7,8,9,10,11,12,15,16,17,18,19,20,21,23,25,26,28,29,30,31	boundary,domain	boundary,domain	21
chr1	45600000	3,4,5,6,13,14,16,17,18,19,20,21,22,23,24,25,27	boundary,domain	domain	17
chr1	46000000	15,16,17,18,19	domain	domain	5
chr1	46200000	3	domain	domain	1
chr1	46280000	4	domain	domain	1
chr1	46360000	3,4,5,6,7,8,9,10	domain	domain	8
chr1	46600000	3,4	domain	domain	2
chr1	46840000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	gap	30
chr1	47160000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	gap	domain	30
chr1	47440000	3,4,5,6	domain	domain	4
chr1	47760000	3,4,5,6,7,8	domain	domain	6
chr1	48120000	3,5,7,8,9,12,13,14,17,18,21	domain	boundary,domain	11
chr1	48240000	6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26	boundary,domain	boundary,domain	21
chr1	48320000	17	boundary	domain	1
chr1	48520000	3,4,5,6,7,8,10,11,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	23
chr1	48920000	3,4,5,6,7,8,9,10,11,12,13,14,15,17,19,32	domain	boundary,domain	16
chr1	49640000	3,4,5,6	domain	domain	4
chr1	49960000	6	domain	domain	1
chr1	50360000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	boundary,domain	30
chr1	50600000	3,19,20,21,22,23,24,25,26,27,28,30	boundary,domain	boundary,domain	12
chr1	50760000	3,4,5,6,7,8,23,25,29,30,31,32	boundary,domain	boundary,domain	12
chr1	50880000	28,32	boundary	boundary	2
chr1	51280000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	51520000	15,17,18,19,22,23,24,25,26,27,28,29	boundary	boundary,domain	12
chr1	51680000	21	boundary	boundary	1
chr1	51800000	4,5	domain	domain	2
chr1	51880000	6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	27
chr1	52040000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary	boundary,domain	30
chr1	52320000	3,4,5,6,19,20,21,25	boundary,domain	domain	8
chr1	52760000	3,4,5,6,7,8,25,26,27,28,29,30,31,32	domain	domain	14
chr1	53240000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	boundary,domain	30
chr1	53440000	3,4,5,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary	domain	26
chr1	53800000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	54040000	3,4,5,6,7,8,9,10,12,13,14,15,17,18,19	boundary,domain	domain	15
chr1	54520000	3,4,5,6,7	domain	domain	5
chr1	54840000	3,4,5	domain	boundary,domain	3
chr1	54920000	5,6,7,8,9,10,11,14,20,21	boundary,domain	boundary,domain	10
chr1	55080000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	55280000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21	boundary,domain	domain	19
chr1	56600000	3,4,5	domain	domain	3
chr1	56720000	3,7,20	domain	boundary,domain	3
chr1	56840000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	domain	30
chr1	58040000	3,4	domain	domain	2
chr1	58480000	4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	boundary,domain	29
chr1	58680000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27	boundary,domain	domain	25
chr1	59880000	4,5,6,7,8,12,13,14,15,17,18,20,21,22,23,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	23
chr1	59960000	3,4,5,6,7,8,9,10,11,12,13,15,16,19,22,23,24,25,26,27,29,30	boundary,domain	domain	22
chr1	60920000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22	domain	domain	20
chr1	61040000	3,4,7	boundary,domain	domain	3
chr1	61320000	3	domain	domain	1
chr1	61480000	4	domain	domain	1
chr1	61880000	3,4,5,6,8,9,16,18	domain	boundary,domain	8
chr1	61960000	6,7,8,9,10,11,12,13,15,18,19,20	boundary,domain	boundary,domain	12
chr1	62080000	3,10,13,14,15,16,17,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	20
chr1	62440000	3,4,5,6,7,8,9,10,11,12,13,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	domain	26
chr1	62800000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,32	domain	domain	21
chr1	63280000	3	domain	domain	1
chr1	63560000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	domain	30
chr1	64240000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18	domain	domain	16
chr1	64720000	4,6,7,8	domain	boundary	4
chr1	64840000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	65080000	4,6,7,9,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	26
chr1	65240000	3,4,5,6,8,9,10,11,15,16,17,20,21,22	domain	domain	14
chr1	65720000	5,6,7,8,9,10,11,12,13,14,15,19,20,21,22,23,24,25,26	domain	boundary,domain	19
chr1	65880000	9,10,11,12,13,14,15,16,17,18	boundary,domain	domain	10
chr1	65960000	3	domain	domain	1
chr1	66240000	3,4,5,6,7	domain	domain	5
chr1	66480000	4,5,6,7,8,9	domain	domain	6
chr1	66760000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	boundary,domain	30
chr1	66920000	3,16	domain	domain	2
chr1	67000000	19,25,28,30	boundary	boundary	4
chr1	67200000	3,4,5,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	21
chr1	67520000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21,22,23,24,25,26,27,28,30,31,32	boundary,domain	domain	28
chr1	67880000	3,4,5,6,7,8,9	domain	domain	7
chr1	68120000	3,4,5,6,7,32	domain	boundary,domain	6
chr1	68400000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	69760000	3,4,5,6,7	domain	domain	5
chr1	70080000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	domain	30
chr1	70440000	3	domain	domain	1
chr1	70520000	3,4,5,6,7,8,9,10,11,12,13	domain	boundary,domain	11
chr1	70600000	9,13	boundary,domain	domain	2
chr1	70680000	5	domain	domain	1
chr1	71080000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29	domain	domain	27
chr1	71880000	3	domain	domain	1
chr1	72280000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	gap	30
chr1	72360000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	gap	domain	30
chr1	72600000	3	domain	domain	1
chr1	73720000	4,5,6,7,8	domain	domain	5
chr1	73960000	3,4,5,6,7,8	domain	boundary,domain	6
chr1	74680000	3,6,8,9	domain	domain	4
chr1	74800000	4,5,6,7,8,9,10,11,12,13,14,15,16,18,20,21,22,23,24,27,30	domain	boundary,domain	21
chr1	74880000	6,9,11,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	19
chr1	75040000	18,19,28,29	boundary	domain	4
chr1	75120000	3,4,5,6,25,27,30	boundary,domain	domain	7
chr1	75720000	3,4,5,6,7,9,10,13,14,17,18,19,20,23,30,31,32	domain	boundary,domain	17
chr1	75840000	3,4,5,10,11,12,13,14,15,16,17,18,19,20,21	boundary,domain	boundary,domain	15
chr1	75960000	3,12	boundary	domain	2
chr1	76160000	3	domain	domain	1
chr1	76560000	3	domain	domain	1
chr1	77160000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29	domain	domain	27
chr1	77520000	3,4	domain	domain	2
chr1	77720000	3,6,7,8,9,10,11,12	domain	domain	8
chr1	77800000	16	domain	boundary	1
chr1	78000000	3,8,9,13,14,15,16	boundary,domain	boundary	7
chr1	78120000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	78720000	4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	domain	29
chr1	79200000	3,4,5,6,10	domain	domain	5
chr1	79440000	8,9,10,11,12,13,14,15	domain	domain	8
chr1	80120000	3,7	domain	domain	2
chr1	80800000	4	domain	domain	1
chr1	81280000	11,12	domain	domain	2
chr1	81560000	3	domain	domain	1
chr1	81760000	3,4,5,6,7,8,9	domain	domain	7
chr1	82000000	3,4,5,6	domain	domain	4
chr1	82520000	3	domain	domain	1
chr1	83120000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	gap	30
chr1	83480000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	gap	domain	30
chr1	83880000	3,4,5,6,7,8,9	domain	domain	7
chr1	84160000	5	domain	domain	1
chr1	84440000	3,4,5	domain	domain	3
chr1	84960000	3,4,5,6,7,8,9,10,11,13	domain	domain	10
chr1	85120000	9	domain	domain	1
chr1	85280000	3,4,5	domain	domain	3
chr1	85520000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	gap	30
chr1	85560000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	gap	domain	30
chr1	86240000	3,4,7,8,9,10,11,13	domain	boundary,domain	8
chr1	86320000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18	boundary,domain	domain	16
