chr	start	end	persistence_left	persistence_right	type	w
chr1	149880000	151280000	18	16		20
chr1	151280000	152040000	16	18	boundary,domain	20
chr1	152040000	152480000	18	18	boundary,domain	20
chr1	152480000	153480000	18	18	boundary,domain	20
chr1	153480000	154000000	18	10	boundary,domain	20
chr1	154000000	155080000	10	15		20
chr1	155080000	155200000	15	18	boundary	20
chr1	155200000	156360000	18	18		20
chr1	156360000	156760000	18	18	boundary,domain	20
chr1	156760000	157520000	18	18		20
chr1	157520000	159120000	18	18	domain	20
chr1	159120000	159760000	18	15	domain	20
chr1	159760000	160040000	15	18		20
chr1	160040000	160360000	18	18	boundary,domain	20
chr1	160360000	161440000	18	18	domain	20
chr1	161440000	161680000	18	18	gap	20
chr1	161680000	162800000	18	18	domain	20
chr1	162800000	162840000	18	18	gap	20
chr1	162840000	165120000	18	18	domain	20
chr1	165120000	165360000	18	13	boundary,domain	20
chr1	165360000	165600000	13	15	boundary,domain	20
chr1	165600000	165960000	15	18	domain	20
chr1	165960000	166840000	18	18		20
chr1	166840000	167040000	18	5	boundary,domain	20
chr1	167040000	167240000	5	5	boundary,domain	20
chr1	167240000	167560000	5	18	boundary,domain	20
chr1	167560000	167680000	18	13		20
chr1	167680000	167920000	13	4		20
chr1	167920000	168120000	4	8		20
chr1	168120000	169240000	8	18		20
chr1	169240000	169280000	18	18	gap	20
chr1	169280000	171080000	18	4	domain	20
chr1	171080000	171480000	4	18	boundary,domain	20
chr1	171480000	171760000	18	14	boundary,domain	20
chr1	171760000	172960000	14	18	domain	20
chr1	172960000	173000000	18	18	gap	20
chr1	173000000	174240000	18	16		20
chr1	174240000	175040000	16	18		20
chr1	175040000	176280000	18	17		20
chr1	176280000	176880000	17	18		20
chr1	176880000	178000000	18	18	domain	20
chr1	178000000	178280000	18	14		20
chr1	178280000	179040000	14	18	domain	20
chr1	179040000	179400000	18	18	domain	20
chr1	179400000	179640000	18	15	boundary,domain	20
chr1	179640000	180480000	15	18		20
chr1	180480000	181200000	18	18	domain	20
chr1	181200000	181440000	18	18	boundary,domain	20
chr1	181440000	182600000	18	7		20
chr1	182600000	182840000	7	17	boundary,domain	20
chr1	182840000	183640000	17	18	domain	20
chr1	183640000	183920000	18	13	boundary,domain	20
chr1	183920000	184760000	13	18	domain	20
chr1	184760000	185000000	18	13	boundary,domain	20
chr1	185000000	185160000	13	14	boundary,domain	20
chr1	185160000	185720000	14	18	domain	20
chr1	185720000	186280000	18	18	domain	20
chr1	186280000	187720000	18	18	domain	20
chr1	187720000	187760000	18	18	gap	20
chr1	187760000	192400000	18	18	domain	20
chr1	192400000	193120000	18	18	domain	20
chr1	193120000	196720000	18	18		20
chr1	196720000	196960000	18	18	gap	20
chr1	196960000	197680000	18	18	domain	20
chr1	197680000	197720000	18	18	gap	20
chr1	197720000	198720000	18	18	domain	20
chr1	198720000	199560000	18	16	domain	20
chr1	199560000	200520000	16	18		20
chr1	200520000	200960000	18	4		20
chr1	200960000	201240000	4	18		20
chr1	201240000	201440000	18	18	boundary,domain	20
chr1	201440000	202440000	18	18		20
chr1	202440000	202560000	18	18	gap	20
chr1	202560000	203840000	18	18	domain	20
chr1	203840000	204520000	18	18		20
chr1	204520000	204960000	18	12	domain	20
chr1	204960000	206160000	12	18		20
chr1	206160000	206400000	18	18	gap	20
chr1	206400000	207520000	18	18	domain	20
chr1	207520000	207560000	18	18	gap	20
chr1	207560000	209560000	18	18	domain	20
chr1	209560000	209840000	18	18	boundary,domain	20
chr1	209840000	210360000	18	18		20
chr1	210360000	211280000	18	17		20
chr1	211280000	211520000	17	13	boundary,domain	20
chr1	211520000	211640000	13	18		20
chr1	211640000	213080000	18	18	domain	20
chr1	213080000	214160000	18	18	domain	20
chr1	214160000	214640000	18	18	domain	20
chr1	214640000	215640000	18	17		20
chr1	215640000	218280000	17	18	domain	20
chr1	218280000	219840000	18	18	domain	20
chr1	219840000	220160000	18	16	boundary,domain	20
chr1	220160000	220800000	16	18	domain	20
chr1	220800000	222480000	18	18	domain	20
chr1	222480000	222520000	18	18	gap	20
chr1	222520000	223560000	18	18	domain	20
chr1	223560000	223600000	18	18	gap	20
chr1	223600000	223880000	18	18	domain	20
chr1	223880000	224040000	18	18	gap	20
chr1	224040000	225400000	18	18	domain	20
chr1	225400000	226040000	18	14	domain	20
chr1	226040000	226120000	14	7		20
chr1	226120000	226400000	7	18		20
chr1	226400000	226880000	18	18	domain	20
chr1	226880000	227960000	18	18	domain	20
chr1	227960000	228000000	18	18	gap	20
chr1	228000000	228560000	18	18	domain	20
chr1	228560000	228640000	18	18	gap	20
chr1	228640000	229240000	18	18	domain	20
chr1	229240000	229520000	18	13	boundary,domain	20
chr1	229520000	230600000	13	6	domain	20
chr1	230600000	231280000	6	18	domain	20
chr1	231280000	231640000	18	18		20
chr1	231640000	233280000	18	18	domain	20
chr1	233280000	234800000	18	18	domain	20
chr1	234800000	234840000	18	18	gap	20
chr1	234840000	235880000	18	11	domain	20
chr1	235880000	236080000	11	18	boundary,domain	20
chr1	236080000	236560000	18	18	domain	20
chr1	236560000	237800000	18	16		20
chr1	237800000	239960000	16	18	domain	20
chr1	239960000	242040000	18	18		20
chr1	242040000	242080000	18	18	gap	20
chr1	242080000	242240000	18	18	domain	20
chr1	242240000	242360000	18	18	gap	20
chr1	242360000	242880000	18	18	domain	20
chr1	242880000	243200000	18	18	gap	20
chr1	243200000	244440000	18	15		20
chr1	244440000	244800000	15	7	boundary,domain	20
chr1	244800000	245080000	7	18		20
chr1	245080000	246760000	18	18		20
chr1	246760000	247880000	18	18	domain	20
chr1	247880000	247920000	18	18	gap	20
chr1	247920000	248440000	18	18		20
chr1	248440000	248680000	18	18	gap	20
chr1	248680000	248956422	18	18	domain	20
chr10	0	80000	18	18	gap	20
chr10	80000	1080000	18	18	domain	20
chr10	1080000	3160000	18	18		20
chr10	3160000	4960000	18	18	domain	20
chr10	4960000	5040000	18	18	gap	20
chr10	5040000	6800000	18	18	domain	20
chr10	6800000	6840000	18	18	gap	20
chr10	6840000	7720000	18	18		20
chr10	7720000	9320000	18	17		20
chr10	9320000	11480000	17	14		20
chr10	11480000	11760000	14	18	boundary,domain	20
chr10	11760000	12040000	18	13	boundary,domain	20
chr10	12040000	13360000	13	18	boundary,domain	20
chr10	13360000	13560000	18	18	boundary,domain	20
chr10	13560000	15160000	18	17		20
chr10	15160000	15400000	17	18	boundary,domain	20
chr10	15400000	15840000	18	18	domain	20
chr10	15840000	16800000	18	18	domain	20
chr10	16800000	17600000	18	18		20
chr10	17600000	18560000	18	18		20
chr10	18560000	18600000	18	18	gap	20
chr10	18600000	20840000	18	18	domain	20
chr10	20840000	21960000	18	18		20
chr10	21960000	23120000	18	18		20
chr10	23120000	24560000	18	18	domain	20
chr10	24560000	25080000	18	18	domain	20
chr10	25080000	25440000	18	2		20
chr10	25440000	25760000	2	17	domain	20
chr10	25760000	27280000	17	18	domain	20
chr10	27280000	27320000	18	18	gap	20
chr10	27320000	28400000	18	18		20
chr10	28400000	29360000	18	17		20
chr10	29360000	29440000	17	2	boundary,domain	20
chr10	29440000	29920000	2	15		20
chr10	29920000	30360000	15	11	domain	20
chr10	30360000	31440000	11	18		20
chr10	31440000	31480000	18	18	gap	20
chr10	31480000	32400000	18	18		20
chr10	32400000	33160000	18	18		20
chr10	33160000	34640000	18	18		20
chr10	34640000	35080000	18	14	boundary,domain	20
chr10	35080000	35600000	14	18	boundary,domain	20
chr10	35600000	37040000	18	18	domain	20
chr10	37040000	37200000	18	18	gap	20
chr10	37200000	38200000	18	18	domain	20
chr10	38200000	42440000	18	18	gap	20
chr10	42440000	42800000	18	18	domain	20
chr10	42800000	42840000	18	18	gap	20
chr10	42840000	45680000	18	18	domain	20
chr10	45680000	47000000	18	18	gap	20
chr10	47000000	47440000	18	18	domain	20
chr10	47440000	48200000	18	18	gap	20
chr10	48200000	49840000	18	18	domain	20
chr10	49840000	50200000	18	18	gap	20
chr10	50200000	50640000	18	18	domain	20
chr10	50640000	50800000	18	18	gap	20
chr10	50800000	52280000	18	18	domain	20
chr10	52280000	52760000	18	18		20
chr10	52760000	55360000	18	2	domain	20
chr10	55360000	55560000	2	16		20
chr10	55560000	58160000	16	18	domain	20
chr10	58160000	59600000	18	18		20
chr10	59600000	59840000	18	2	boundary,domain	20
chr10	59840000	59920000	2	1		20
chr10	59920000	60040000	1	18		20
chr10	60040000	60440000	18	3	domain	20
chr10	60440000	60520000	3	1		20
chr10	60520000	60800000	1	17		20
chr10	60800000	62280000	17	18	domain	20
chr10	62280000	63160000	18	18	domain	20
chr10	63160000	63840000	18	18	domain	20
chr10	63840000	65080000	18	18	domain	20
chr10	65080000	65120000	18	18	gap	20
chr10	65120000	67840000	18	18	domain	20
chr10	67840000	68320000	18	18	domain	20
chr10	68320000	69000000	18	14	boundary,domain	20
chr10	69000000	69200000	14	18	boundary,domain	20
chr10	69200000	69400000	18	15	boundary,domain	20
chr10	69400000	69520000	15	7		20
chr10	69520000	69760000	7	2		20
chr10	69760000	70080000	2	11		20
chr10	70080000	70400000	11	18		20
chr10	70400000	71280000	18	17	domain	20
chr10	71280000	71880000	17	13	domain	20
chr10	71880000	72360000	13	18		20
chr10	72360000	73680000	18	18	domain	20
chr10	73680000	73720000	18	18	gap	20
chr10	73720000	75280000	18	17		20
chr10	75280000	77120000	17	18		20
chr10	77120000	77800000	18	11	domain	20
chr10	77800000	78040000	11	18	boundary,domain	20
chr10	78040000	79520000	18	18	domain	20
chr10	79520000	79920000	18	18	gap	20
chr10	79920000	80200000	18	18	domain	20
chr10	80200000	80240000	18	18	gap	20
chr10	80240000	81200000	18	5	domain	20
chr10	81200000	82200000	5	11	boundary,domain	20
chr10	82200000	84120000	11	18	domain	20
chr10	84120000	84600000	18	17		20
chr10	84600000	87000000	17	18	domain	20
chr10	87000000	87520000	18	18	gap	20
chr10	87520000	88800000	18	18		20
chr10	88800000	89240000	18	18	domain	20
chr10	89240000	89400000	18	8		20
chr10	89400000	89760000	8	18	boundary,domain	20
chr10	89760000	90880000	18	17	domain	20
chr10	90880000	91760000	17	16	domain	20
chr10	91760000	92600000	16	17		20
chr10	92600000	92760000	17	3		20
chr10	92760000	93520000	3	18		20
chr10	93520000	93680000	18	11	boundary,domain	20
chr10	93680000	94560000	11	18		20
chr10	94560000	95680000	18	17	domain	20
chr10	95680000	96360000	17	18	boundary,domain	20
chr10	96360000	97440000	18	18		20
chr10	97440000	97640000	18	18	boundary,domain	20
chr10	97640000	97720000	18	3		20
chr10	97720000	97880000	3	3	boundary,domain	20
chr10	97880000	98120000	3	13		20
chr10	98120000	99400000	13	17		20
chr10	99400000	99640000	17	14		20
chr10	99640000	100280000	14	17	boundary,domain	20
chr10	100280000	101040000	17	18		20
chr10	101040000	101800000	18	15	domain	20
chr10	101800000	102120000	15	18	boundary,domain	20
chr10	102120000	102680000	18	18		20
chr10	102680000	103400000	18	18		20
chr10	103400000	104360000	18	18		20
chr10	104360000	106520000	18	5	domain	20
chr10	106520000	109880000	5	18		20
chr10	109880000	110080000	18	8		20
chr10	110080000	110280000	8	18		20
chr10	110280000	110600000	18	18	boundary,domain	20
chr10	110600000	112440000	18	18		20
chr10	112440000	113680000	18	18	domain	20
chr10	113680000	114240000	18	15		20
chr10	114240000	114440000	15	15	boundary,domain	20
chr10	114440000	115160000	15	13	domain	20
chr10	115160000	116560000	13	13		20
chr10	116560000	117200000	13	15	domain	20
chr10	117200000	117400000	15	16	boundary,domain	20
chr10	117400000	118560000	16	18	domain	20
chr10	118560000	119040000	18	18	boundary,domain	20
chr10	119040000	119600000	18	16		20
chr10	119600000	119880000	16	18		20
chr10	119880000	120880000	18	18	domain	20
chr10	120880000	122120000	18	18		20
chr10	122120000	122600000	18	17	boundary,domain	20
chr10	122600000	123960000	17	16		20
chr10	123960000	124440000	16	18	domain	20
chr10	124440000	124920000	18	18	boundary,domain	20
chr10	124920000	125840000	18	18	boundary,domain	20
chr10	125840000	127880000	18	18	domain	20
chr10	127880000	128200000	18	18	boundary,domain	20
chr10	128200000	130160000	18	18	domain	20
chr10	130160000	131880000	18	18	domain	20
chr10	131880000	132160000	18	13	boundary,domain	20
chr10	132160000	133560000	13	18		20
chr10	133560000	133797422	18	18	gap	20
chr11	80000	200000	18	18	gap	20
chr11	200000	1920000	18	18	domain	20
chr11	1920000	2080000	18	18	gap	20
chr11	2080000	3240000	18	18	domain	20
chr11	3240000	3600000	18	18	gap	20
chr11	3600000	4200000	18	18	domain	20
chr11	4200000	4360000	18	18	gap	20
chr11	4360000	5960000	18	17		20
chr11	5960000	6760000	17	18	domain	20
chr11	6760000	8000000	18	15	domain	20
chr11	8000000	8120000	15	18	boundary,domain	20
chr11	8120000	8640000	18	18	domain	20
chr11	8640000	8960000	18	18	boundary,domain	20
chr11	8960000	9160000	18	15	boundary,domain	20
chr11	9160000	9480000	15	15		20
chr11	9480000	10360000	15	18		20
chr11	10360000	10760000	18	18		20
chr11	10760000	12040000	18	8	boundary,domain	20
chr11	12040000	12320000	8	18	domain	20
chr11	12320000	13200000	18	6	domain	20
chr11	13200000	13440000	6	4	domain	20
chr11	13440000	14280000	4	18	domain	20
chr11	14280000	14480000	18	18	boundary,domain	20
chr11	14480000	15280000	18	18	domain	20
chr11	15280000	16760000	18	18	domain	20
chr11	16760000	17080000	18	5	boundary,domain	20
chr11	17080000	17200000	5	15	boundary,domain	20
chr11	17200000	17560000	15	17		20
chr11	17560000	18880000	17	16	domain	20
chr11	18880000	20360000	16	15	domain	20
chr11	20360000	20640000	15	18		20
chr11	20640000	22240000	18	17	domain	20
chr11	22240000	22840000	17	18	domain	20
chr11	22840000	24440000	18	16	domain	20
chr11	24440000	25920000	16	13	domain	20
chr11	25920000	26280000	13	18	domain	20
chr11	26280000	26720000	18	16	domain	20
chr11	26720000	27520000	16	18	domain	20
chr11	27520000	29360000	18	18	domain	20
chr11	29360000	31040000	18	11		20
chr11	31040000	32280000	11	18	domain	20
chr11	32280000	32600000	18	7	boundary,domain	20
chr11	32600000	33720000	7	18		20
chr11	33720000	34680000	18	18	domain	20
chr11	34680000	34720000	18	18	gap	20
chr11	34720000	34920000	18	18	domain	20
chr11	34920000	35000000	18	18	gap	20
chr11	35000000	35680000	18	18	domain	20
chr11	35680000	35720000	18	18	gap	20
chr11	35720000	36520000	18	18	domain	20
chr11	36520000	36680000	18	18	gap	20
chr11	36680000	37000000	18	18	domain	20
chr11	37000000	37040000	18	18	gap	20
chr11	37040000	37240000	18	18	domain	20
chr11	37240000	37280000	18	18	gap	20
chr11	37280000	37560000	18	18	domain	20
chr11	37560000	39400000	18	18	gap	20
chr11	39400000	39600000	18	18	domain	20
chr11	39600000	39920000	18	18	gap	20
chr11	39920000	40080000	18	18	domain	20
chr11	40080000	40120000	18	18	gap	20
chr11	40120000	40440000	18	18	domain	20
chr11	40440000	40520000	18	18	gap	20
chr11	40520000	40680000	18	18	domain	20
chr11	40680000	40720000	18	18	gap	20
chr11	40720000	41400000	18	18	domain	20
chr11	41400000	41440000	18	18	gap	20
chr11	41440000	41600000	18	18	domain	20
chr11	41600000	42160000	18	18	gap	20
chr11	42160000	42920000	18	18	domain	20
chr11	42920000	42960000	18	18	gap	20
chr11	42960000	43320000	18	18	domain	20
chr11	43320000	43360000	18	18	gap	20
chr11	43360000	43760000	18	18	domain	20
chr11	43760000	43800000	18	18	gap	20
chr11	43800000	46080000	18	18	domain	20
chr11	46080000	46120000	18	18	gap	20
chr11	46120000	48280000	18	18	domain	20
chr11	48280000	55320000	18	18	gap	20
chr11	55320000	56840000	18	18	domain	20
chr11	56840000	57280000	18	18	boundary,domain	20
chr11	57280000	57720000	18	2	domain	20
chr11	57720000	58560000	2	18	domain	20
chr11	58560000	59400000	18	8		20
chr11	59400000	60240000	8	18	domain	20
chr11	60240000	61200000	18	18	domain	20
chr11	61200000	61240000	18	18	gap	20
chr11	61240000	62360000	18	18	boundary,domain	20
chr11	62360000	62880000	18	18	boundary,domain	20
chr11	62880000	63760000	18	18	boundary,domain	20
chr11	63760000	64280000	18	18	boundary,domain	20
chr11	64280000	64760000	18	18	boundary,domain	20
chr11	64760000	65600000	18	17	boundary,domain	20
chr11	65600000	66040000	17	16	boundary,domain	20
chr11	66040000	66320000	16	16	boundary,domain	20
chr11	66320000	66680000	16	5	boundary,domain	20
chr11	66680000	67720000	5	18	domain	20
chr11	67720000	67960000	18	18	gap	20
chr11	67960000	69080000	18	18		20
chr11	69080000	70960000	18	18	domain	20
chr11	70960000	71080000	18	18	gap	20
chr11	71080000	71600000	18	18	domain	20
chr11	71600000	71880000	18	18	gap	20
chr11	71880000	72720000	18	17		20
chr11	72720000	73360000	17	13		20
chr11	73360000	73680000	13	11	boundary,domain	20
chr11	73680000	74600000	11	18		20
chr11	74600000	74760000	18	18	boundary,domain	20
chr11	74760000	75280000	18	18	boundary,domain	20
chr11	75280000	76720000	18	18		20
chr11	76720000	77920000	18	18		20
chr11	77920000	77960000	18	18	gap	20
chr11	77960000	81280000	18	18	domain	20
chr11	81280000	82720000	18	18	domain	20
chr11	82720000	84560000	18	18		20
chr11	84560000	85600000	18	18		20
chr11	85600000	86320000	18	18		20
chr11	86320000	86880000	18	18	domain	20
chr11	86880000	87960000	18	18	domain	20
chr11	87960000	88000000	18	18	gap	20
chr11	88000000	88840000	18	18	domain	20
chr11	88840000	90120000	18	18	gap	20
chr11	90120000	93400000	18	18	domain	20
chr11	93400000	93440000	18	18	gap	20
chr11	93440000	94600000	18	9		20
chr11	94600000	95000000	9	11		20
chr11	95000000	95800000	11	18	domain	20
chr11	95800000	96440000	18	18	domain	20
chr11	96440000	99000000	18	17	domain	20
chr11	99000000	101680000	17	18	domain	20
chr11	101680000	101720000	18	18	gap	20
chr11	101720000	102720000	18	18		20
chr11	102720000	103080000	18	18	boundary,domain	20
chr11	103080000	103640000	18	18	domain	20
chr11	103640000	106000000	18	17	domain	20
chr11	106000000	107360000	17	18		20
chr11	107360000	107400000	18	18	gap	20
chr11	107400000	108680000	18	18	domain	20
chr11	108680000	109920000	18	17	domain	20
chr11	109920000	110400000	17	18	domain	20
chr11	110400000	111280000	18	18	domain	20
chr11	111280000	111560000	18	18	boundary,domain	20
chr11	111560000	111880000	18	17	boundary,domain	20
chr11	111880000	112080000	17	18	boundary,domain	20
chr11	112080000	114640000	18	18	domain	20
chr11	114640000	116720000	18	18	domain	20
chr11	116720000	117320000	18	18	domain	20
chr11	117320000	118360000	18	17		20
chr11	118360000	119080000	17	18	boundary,domain	20
chr11	119080000	120320000	18	18	boundary,domain	20
chr11	120320000	121240000	18	18	domain	20
chr11	121240000	121640000	18	18	boundary,domain	20
chr11	121640000	122560000	18	18	domain	20
chr11	122560000	122840000	18	9	boundary,domain	20
chr11	122840000	123280000	9	11	domain	20
chr11	123280000	123760000	11	18		20
chr11	123760000	124360000	18	18	boundary,domain	20
chr11	124360000	124600000	18	18	boundary,domain	20
chr11	124600000	124880000	18	18	boundary,domain	20
chr11	124880000	125520000	18	13	domain	20
chr11	125520000	125880000	13	18		20
chr11	125880000	126280000	18	18	domain	20
chr11	126280000	128160000	18	18		20
chr11	128160000	128880000	18	17	domain	20
chr11	128880000	128960000	17	9		20
chr11	128960000	129760000	9	18	domain	20
chr11	129760000	130200000	18	18		20
chr11	130200000	130400000	18	11	boundary,domain	20
chr11	130400000	130920000	11	18	domain	20
chr11	130920000	131680000	18	18	domain	20
chr11	131680000	133000000	18	18	domain	20
chr11	133000000	133920000	18	18		20
chr11	133920000	134160000	18	13		20
chr11	134160000	135080000	13	18		20
chr12	0	40000	18	18	gap	20
chr12	40000	1600000	18	18	domain	20
chr12	1600000	2800000	18	12	boundary,domain	20
chr12	2800000	3040000	12	18	boundary,domain	20
chr12	3040000	3280000	18	18	boundary,domain	20
chr12	3280000	3880000	18	18	domain	20
chr12	3880000	4760000	18	14		20
chr12	4760000	5960000	14	18		20
chr12	5960000	6320000	18	18	boundary,domain	20
chr12	6320000	6520000	18	13	boundary,domain	20
chr12	6520000	7160000	13	18		20
chr12	7160000	8160000	18	18	domain	20
chr12	8160000	8440000	18	18	gap	20
chr12	8440000	9280000	18	18	domain	20
chr12	9280000	9600000	18	18	gap	20
chr12	9600000	10400000	18	18	domain	20
chr12	10400000	10440000	18	18	gap	20
chr12	10440000	11080000	18	18	domain	20
chr12	11080000	11120000	18	18	gap	20
chr12	11120000	11280000	18	18	domain	20
chr12	11280000	11320000	18	18	gap	20
chr12	11320000	12360000	18	16	domain	20
chr12	12360000	12760000	16	18	domain	20
chr12	12760000	13240000	18	18	boundary,domain	20
