chr20	57860000	57870000	chr20	58160000	58170000	C2,300000,0
chr20	57880000	57890000	chr20	58100000	58110000	C2,220000,0
chr20	57950000	57960000	chr20	58190000	58200000	C2,240000,0
chr20	57960000	57970000	chr20	58050000	58060000	C2,90000,0
chr20	58060000	58070000	chr20	58180000	58190000	C2,120000,0
chr20	58080000	58090000	chr20	58170000	58180000	C2,90000,0
chr20	58230000	58240000	chr20	58360000	58370000	C2,130000,0
chr20	58230000	58240000	chr20	58450000	58460000	C2,220000,0
chr20	58310000	58320000	chr20	58430000	58440000	C2,120000,0
chr20	58330000	58340000	chr20	58670000	58680000	C2,340000,0
chr20	58350000	58360000	chr20	58660000	58670000	C2,310000,0
chr20	58390000	58400000	chr20	58640000	58650000	C2,250000,0
chr20	58470000	58480000	chr20	58610000	58620000	C2,140000,0
chr20	58470000	58480000	chr20	58670000	58680000	C2,200000,0
chr20	58470000	58480000	chr20	58820000	58830000	C2,350000,0
chr20	58480000	58490000	chr20	58630000	58640000	C2,150000,0
chr20	58560000	58570000	chr20	58760000	58770000	C2,200000,0
chr20	58630000	58640000	chr20	58820000	58830000	C2,190000,0
chr20	58690000	58700000	chr20	58820000	58830000	C2,130000,0
chr21	37690000	37700000	chr21	38040000	38050000	C3,350000,0
chr21	37700000	37710000	chr21	38340000	38350000	C3,640000,0
chr21	37710000	37720000	chr21	37820000	37830000	C3,110000,0
chr21	37710000	37720000	chr21	37910000	37920000	C3,200000,0
chr21	37710000	37720000	chr21	38060000	38070000	C3,350000,0
chr21	37710000	37720000	chr21	38150000	38160000	C3,440000,0
chr21	37710000	37720000	chr21	38280000	38290000	C3,570000,0
chr21	37760000	37770000	chr21	37910000	37920000	C3,150000,0
chr21	37760000	37770000	chr21	38050000	38060000	C3,290000,0
chr21	37780000	37790000	chr21	37910000	37920000	C3,130000,0
chr21	37870000	37880000	chr21	38010000	38020000	C3,140000,0
chr21	37920000	37930000	chr21	38110000	38120000	C3,190000,0
chr21	37920000	37930000	chr21	38340000	38350000	C3,420000,0
chr21	37940000	37950000	chr21	38040000	38050000	C3,100000,0
chr21	37970000	37980000	chr21	38090000	38100000	C3,120000,0
chr21	38040000	38050000	chr21	38340000	38350000	C3,300000,0
chr21	38070000	38080000	chr21	38270000	38280000	C3,200000,0
chr21	38070000	38080000	chr21	38340000	38350000	C3,270000,0
chr21	38140000	38150000	chr21	38240000	38250000	C3,100000,0
chr21	38150000	38160000	chr21	38360000	38370000	C3,210000,0
chr21	38210000	38220000	chr21	38350000	38360000	C3,140000,0
chr21	38490000	38500000	chr21	41590000	41600000	C3,120000,1
chr21	38500000	38510000	chr21	38650000	38660000	C1,150000,0
chr21	38500000	38510000	chr21	38720000	38730000	C1,220000,0
chr21	38500000	38510000	chr21	39150000	39160000	C1,650000,0
chr21	38540000	38550000	chr21	38710000	38720000	C1,170000,0
chr21	38550000	38560000	chr21	38700000	38710000	C1,150000,0
chr21	38560000	38570000	chr21	38640000	38650000	C1,80000,0
chr21	38610000	38620000	chr21	38680000	38690000	C1,70000,0
chr21	38660000	38670000	chr21	39160000	39170000	C1,500000,0
chr21	38720000	38730000	chr21	38860000	38870000	C1,140000,0
chr21	38730000	38740000	chr21	39120000	39130000	C1,390000,0
chr21	38750000	38760000	chr21	39020000	39030000	C1,270000,0
chr21	38800000	38810000	chr21	38950000	38960000	C1,150000,0
chr21	38800000	38810000	chr21	39120000	39130000	C1,320000,0
chr21	38800000	38810000	chr21	39130000	39140000	C1,330000,0
chr21	38810000	38820000	chr21	39100000	39110000	C1,290000,0
chr21	38840000	38850000	chr21	39010000	39020000	C1,170000,0
chr21	38860000	38870000	chr21	39120000	39130000	C1,260000,0
chr21	38880000	38890000	chr21	39000000	39010000	C1,120000,0
chr21	38880000	38890000	chr21	39090000	39100000	C1,210000,0
chr21	38950000	38960000	chr21	39090000	39100000	C1,140000,0
chr21	39190000	39200000	chr21	39310000	39320000	C1,120000,0
chr21	39200000	39210000	chr21	39390000	39400000	C1,190000,0
chr21	39270000	39280000	chr21	39390000	39400000	C1,120000,0
chr21	39320000	39330000	chr21	39430000	39440000	C1,110000,0
chr21	39510000	39520000	chr21	39710000	39720000	C0,200000,0
chr21	39520000	39530000	chr21	39710000	39720000	C0,190000,0
chr21	39530000	39540000	chr21	39640000	39650000	C0,110000,0
chr21	39770000	39780000	chr21	40120000	40130000	C0,350000,0
chr21	39780000	39790000	chr21	39930000	39940000	C0,150000,0
chr21	39790000	39800000	chr21	39910000	39920000	C0,120000,0
chr21	39860000	39870000	chr21	40120000	40130000	C0,260000,0
chr21	39870000	39880000	chr21	39960000	39970000	C0,90000,0
chr21	39950000	39960000	chr21	40080000	40090000	C0,130000,0
chr21	40130000	40140000	chr21	40730000	40740000	C0,600000,0
chr21	40130000	40140000	chr21	41060000	41070000	C0,930000,0
chr21	40140000	40150000	chr21	40420000	40430000	C0,280000,0
chr21	40140000	40150000	chr21	40830000	40840000	C0,690000,0
chr21	40150000	40160000	chr21	40270000	40280000	C0,120000,0
chr21	40150000	40160000	chr21	40370000	40380000	C0,220000,0
chr21	40150000	40160000	chr21	40400000	40410000	C0,250000,0
chr21	40160000	40170000	chr21	40940000	40950000	C0,780000,0
chr21	40170000	40180000	chr21	40300000	40310000	C0,130000,0
chr21	40240000	40250000	chr21	40350000	40360000	C0,110000,0
chr21	40260000	40270000	chr21	40370000	40380000	C0,110000,0
chr21	40340000	40350000	chr21	40430000	40440000	C0,90000,0
chr21	40430000	40440000	chr21	40900000	40910000	C0,470000,0
chr21	40450000	40460000	chr21	40730000	40740000	C0,280000,0
chr21	40460000	40470000	chr21	40830000	40840000	C0,370000,0
chr21	40460000	40470000	chr21	41060000	41070000	C0,600000,0
chr21	40530000	40540000	chr21	40840000	40850000	C0,310000,0
chr21	40530000	40540000	chr21	41060000	41070000	C0,530000,0
chr21	40550000	40560000	chr21	40670000	40680000	C0,120000,0
chr21	40550000	40560000	chr21	40800000	40810000	C0,250000,0
chr21	40570000	40580000	chr21	41060000	41070000	C0,490000,0
chr21	40700000	40710000	chr21	40800000	40810000	C0,100000,0
chr21	40740000	40750000	chr21	40900000	40910000	C0,160000,0
chr21	40760000	40770000	chr21	40970000	40980000	C0,210000,0
chr21	40770000	40780000	chr21	41070000	41080000	C0,300000,0
chr21	40850000	40860000	chr21	41060000	41070000	C0,210000,0
chr21	40890000	40900000	chr21	40990000	41000000	C0,100000,0
chr21	40930000	40940000	chr21	41050000	41060000	C0,120000,0
chr21	41110000	41120000	chr21	41300000	41310000	C0,190000,0
chr21	41110000	41120000	chr21	41360000	41370000	C0,250000,0
chr21	41120000	41130000	chr21	41400000	41410000	C0,280000,0
chr21	41120000	41130000	chr21	41450000	41460000	C0,330000,0
chr21	41140000	41150000	chr21	41210000	41220000	C0,70000,0
chr21	41160000	41170000	chr21	41250000	41260000	C0,90000,0
chr21	41210000	41220000	chr21	41460000	41470000	C0,250000,0
chr21	41270000	41280000	chr21	41460000	41470000	C0,190000,0
chr21	41300000	41310000	chr21	41390000	41400000	C0,90000,0
chr21	41300000	41310000	chr21	41440000	41450000	C0,140000,0
chr21	41510000	41520000	chr21	41580000	41590000	C3,70000,0
chr21	41510000	41520000	chr21	41680000	41690000	C3,170000,0
chr21	41510000	41520000	chr21	41800000	41810000	C3,290000,0
chr21	41610000	41620000	chr21	41770000	41780000	C3,160000,0
chr21	41620000	41630000	chr21	41730000	41740000	C3,110000,0
chr21	41620000	41630000	chr21	41860000	41870000	C3,240000,0
chr21	41660000	41670000	chr21	41770000	41780000	C3,110000,0
chr21	41800000	41810000	chr21	42030000	42040000	C3,230000,0
chr21	41810000	41820000	chr21	42110000	42120000	C3,300000,0
chr21	41820000	41830000	chr21	42420000	42430000	C3,600000,0
chr21	41860000	41870000	chr21	41940000	41950000	C3,80000,0
chr21	41860000	41870000	chr21	42090000	42100000	C3,230000,0
chr21	41910000	41920000	chr21	42110000	42120000	C3,200000,0
chr21	41930000	41940000	chr21	42110000	42120000	C3,180000,0
chr21	42010000	42020000	chr21	42110000	42120000	C3,100000,0
chr21	42130000	42140000	chr21	42430000	42440000	C3,300000,0
chr21	42140000	42150000	chr21	42250000	42260000	C3,110000,0
chr21	42140000	42150000	chr21	42380000	42390000	C3,240000,0
chr21	42220000	42230000	chr21	42420000	42430000	C3,200000,0
chr21	42310000	42320000	chr21	42440000	42450000	C3,130000,0
