chr	pos	w	Order
chr1	22520000	9	1
chr1	22640000	5|6|7|8|9|10|11|18|19|21|22|23|24|28	14
chr1	22680000	3|4|12|13|14|15|16|17|20|25|26|27|29	13
chr1	22960000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	23280000	3|4	2
chr1	23320000	5|6|7|8|10|11|12|13|14|15|18|19|20|22|23|24|25|26|27|28|29|32|33|34|35|38|39|40	28
chr1	23360000	9|16|17|37	4
chr1	23440000	11	1
chr1	23480000	10|12|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	29
chr1	23760000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	23960000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|33	21
chr1	24160000	4|5|8	3
chr1	24200000	3	1
chr1	24400000	3|4|5|10|11|12|13|14|15	9
chr1	24640000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25	23
chr1	24840000	3|4|5|6|7|8|9|10|11|12|14|15|16|17|18|19|20|21|22|23|24|25	22
chr1	25240000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34	32
chr1	25520000	3|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26	23
chr1	25560000	4	1
chr1	25840000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32	30
chr1	26040000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	26160000	7|8	2
chr1	26480000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	26920000	4|24|25|26|33|37	6
chr1	26960000	3|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|27|28|29|30|31|32|34|35|36|38|39|40	32
chr1	27280000	3|4|6|7|8|9|10	7
chr1	27320000	5	1
chr1	27400000	3|4|8|9|10|11	6
chr1	27680000	3|4|5|6	4
chr1	27720000	7|8|9|11|12|13|14|19|22|23|25|26|27|28|31	15
chr1	27760000	10	1
chr1	27800000	33	1
chr1	27840000	3|4|5|6|7|8|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|34|35	31
chr1	28000000	14|15|16|17|18|19|20|21|22|24|25|26|27|28|29|30|31	17
chr1	28040000	4	1
chr1	28240000	3|4|5|6|7|8|9|10|11|12|13|24|25|30|31	15
chr1	28520000	3|4|5|6|7|8|9|10|11|12|13|14|15|16	14
chr1	28640000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	28760000	6|8|13|15|16|20	6
chr1	28880000	3|4|6|8|14|15|16	7
chr1	29200000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	29680000	3	1
chr1	29720000	4|5|6|7|8	5
chr1	30080000	3	1
chr1	30120000	4|5|6|7|8|9|10|11	8
chr1	30400000	3|4|5|6	4
chr1	30720000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	30800000	38|39|40	3
chr1	30960000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	31160000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	31360000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	31640000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	31800000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	32040000	3	1
chr1	32080000	4|5|6|7|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	32
chr1	32160000	16|17|18|21|26|27	6
chr1	32200000	7|8|9|10|11|12|13|14|15|20|22|23|28|29|30|31|32|33|34|35|36|37|38|39|40	25
chr1	32360000	7|8|9|10|11|12	6
chr1	32400000	3|4|5|6	4
chr1	32640000	3|4|5	3
chr1	32840000	5|6|7	3
chr1	32880000	3|4|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	35
chr1	33080000	9|10|11|12|13|14|37|39|40	9
chr1	33120000	3|4|5|6|7|8|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|38	29
chr1	33480000	3|4|5|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	28
chr1	33600000	14|15|16|17|18	5
chr1	33640000	3|4|5|6|7|8|9|10|11|12|13	11
chr1	34120000	6|7	2
chr1	34160000	3|4|5|8|9	5
chr1	34440000	3|4|5|6	4
chr1	34760000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	28
chr1	34800000	31|32|33|34|35|36|37|38|39|40	10
chr1	35160000	3|4|5|6|7|8|9|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	26
chr1	35440000	4|6	2
chr1	35560000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|37|38|39|40	26
chr1	35800000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|25|28|29|30|31|32|33|34|35|36|37|38|39|40	34
chr1	35840000	23|24|26|27	4
chr1	36080000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	36320000	3	1
chr1	36440000	4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	37
chr1	36480000	3	1
chr1	37040000	3|4|5|6|7|8|9	7
chr1	37440000	4|5	2
chr1	37520000	3|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	36
chr1	37800000	4|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	26
chr1	37880000	14|15	2
chr1	37960000	13	1
chr1	38000000	3|4|5|6|7|8|9|10|11|12	10
chr1	38520000	3|4|5|6|7|8	6
chr1	38600000	8|9|10|11|12|13|14	7
chr1	38840000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21	19
chr1	38880000	28|29	2
chr1	39080000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35	32
chr1	39280000	3|4|5	3
chr1	39560000	3|4|5|6|8|9|10|11	8
chr1	39600000	7|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	30
chr1	39800000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	40040000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	40440000	3|4|5|6|7|12|13|14|34|35|36|37|38|39|40	15
chr1	40520000	8|9|10|11|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|39	29
chr1	40760000	3	1
chr1	40840000	4	1
chr1	41000000	3	1
chr1	41040000	4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	37
chr1	41240000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	41480000	12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38	27
chr1	41520000	3|4|5|6|7|8|9|10|11	9
chr1	41800000	3|4|5	3
chr1	42160000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28	26
chr1	42320000	3|12	2
chr1	42480000	18	1
chr1	42760000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	42920000	3	1
chr1	43160000	4|5|6|18|19|20|21|28	8
chr1	43200000	3|7|8|9|10|11|12|13|14|15|16|17|22|23|24|25|26|27|29|30|31|32|33|34|35|36|37|38|39|40	30
chr1	43440000	3|4|9|10|11|12|13|14|15|19|20|21|22|23|24|26|27|28|29|30|31|32|33|34|35|36|37|38|39	29
chr1	43480000	5|6|8|16|17|18|25|40	8
chr1	43520000	7	1
chr1	43720000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	43960000	3	1
chr1	44040000	5|6|14|15|16|17|18|19|32|36|37|38|39	13
chr1	44080000	3|4|7|8|9|10|11|12|13|20|21|22|23|24|25|26|27|28|29|30|31|33|34|35|40	25
chr1	44320000	4|5	2
chr1	44680000	3	1
chr1	44720000	4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	37
chr1	45000000	3|4|5|6|7|21	6
chr1	45320000	3|4|5|6	4
chr1	45360000	7|8|9|10|11|12|13|14|15|16|17	11
chr1	45520000	3	1
chr1	45600000	4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|40	23
chr1	45880000	3	1
chr1	46040000	37|38	2
chr1	46240000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31	29
chr1	46360000	11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	30
chr1	46400000	3|4|5	3
chr1	46720000	3|4|5|6|7|8|9|10|11|12|13|14|16|17|19|27	16
chr1	46880000	3	1
chr1	47160000	3|4|5|6	4
chr1	47200000	8|9|10|11|12|13|14|15|16|17|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	31
chr1	47320000	7|8|9|10|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	19
chr1	47360000	3|4|5|6|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25	19
chr1	47720000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	47960000	3	1
chr1	48000000	5	1
chr1	48080000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	48240000	5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	36
chr1	48280000	3|4	2
chr1	48520000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	48840000	24|25|26|27|28|29|30|32|33|34	10
chr1	48880000	11|12|13|14|15|16|17|18|19|20|21|22|23	13
chr1	48920000	3|4|5|6|7|8|9|10	8
chr1	50040000	6|7	2
chr1	50080000	3|4|5|8|9|10	6
chr1	50120000	11	1
chr1	50360000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	50600000	3	1
chr1	50720000	6|7|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	17
chr1	50760000	3|4|5|8|9	5
chr1	51200000	3|4	2
chr1	51280000	5|6|7	3
chr1	51320000	4|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	34
chr1	51520000	3|4	2
chr1	51800000	4|5|6|14|15|16|17|18|19|20|21|22|23|24|25|26|27|29|30|31|32|33|34|35|36|37|38|39|40	29
chr1	51840000	7|8|9|10|11|12|13|28	8
chr1	52040000	6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	35
chr1	52080000	3|4|5	3
chr1	52360000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	52720000	3|4|5|6|7|8	6
chr1	53200000	3|4|5|6|7|8|9|10|11|12|13|14|15	13
chr1	53240000	16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	25
chr1	53400000	8|9|10|29|32|33|35|36|39|40	10
chr1	53440000	3|11|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|30|31|34|37|38	23
chr1	53480000	4|5	2
chr1	53760000	26	1
chr1	53800000	4|5|6|21|22|23|24|25|27|28|29|30|31|32|33|34|35|38	18
chr1	53840000	3|7|8|9|10|11|12|13|14|15|16|17|18|19|20|36|37|39|40	19
chr1	53960000	15|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	25
chr1	54000000	12|13|14|16	4
chr1	54040000	3|4|7|8|9|10|11	7
chr1	54080000	5|6	2
chr1	54520000	3|4|5|6|7	5
chr1	54880000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18	16
chr1	54920000	19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	22
chr1	55040000	6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	35
chr1	55080000	3|4|5	3
chr1	55280000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	21
chr1	55360000	6|7	2
chr1	55840000	3	1
chr1	55880000	4|5|6|7|8|9|10	7
chr1	56200000	4	1
chr1	56600000	3|4|5	3
chr1	56720000	5|6|7	3
chr1	56800000	3|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	37
chr1	57000000	3	1
chr1	57400000	3|6	2
chr1	57440000	4|5	2
chr1	58040000	3	1
chr1	58160000	5|6|7|8|9	5
chr1	58520000	3|4	2
chr1	58560000	6	1
chr1	58640000	27|28|29	3
chr1	58680000	6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|30|31|32|33|34|35|36|37|38|39|40	32
chr1	58720000	3|4|5	3
chr1	59280000	3|4|5	3
chr1	59800000	3|4|5|6	4
chr1	59840000	7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	34
chr1	59960000	3|4|7|8|9	5
chr1	60160000	3|4|6|7	4
chr1	60200000	5	1
chr1	60800000	5	1
chr1	60840000	3|4|6|7|8|9|10|13	8
chr1	61040000	3|4|5|6|7|8|9	7
chr1	61680000	3|4|5|7|8|9|10|11	8
chr1	61880000	3|4|5|6|7|8|9|10|11|12|13|14|15	13
chr1	61920000	16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35	20
chr1	62120000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	62440000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	62800000	3|17|32|33|34|35|36|37|38|39|40	11
chr1	62840000	4|5|6|7|8|9|10|11|12|13|14|15|16|18|19|20|21|22|23|24|25|26|27|28|29|30|31	27
chr1	63560000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26	24
chr1	63920000	3|4	2
chr1	64240000	3|4|5|6|7|8|9|10|11|12|13|14|15|17|18|19|20|21|22|23	20
chr1	64280000	16	1
chr1	64680000	3|4|5|6	4
chr1	64840000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	65040000	3|10|11|12|13|14|15|17|18|19|21|22|24|25|26|27|28|29|31|32|33|34|35|36|37|38|39|40	28
chr1	65080000	4|5|8|9	4
chr1	65200000	6|7	2
chr1	65240000	3|4|5	3
chr1	65440000	3|4	2
chr1	65680000	4	1
chr1	65720000	3|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38	35
chr1	65960000	3|4|5|6	4
chr1	66240000	3|4|5|6	4
chr1	66480000	3|4|5	3
chr1	66520000	6|7|8|9|10|11|12|13	8
chr1	66560000	15|17|18	3
chr1	66760000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	66920000	11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	30
chr1	66960000	3|4|5	3
chr1	67200000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|23|29|30|31|32|33	22
chr1	67520000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26	24
chr1	67760000	7|8|9|10|11|12|13|14|15|16|17|19	12
chr1	67800000	5|18|20|21|22|23|24|25|26|27|28|29	12
chr1	67840000	3|4|6	3
chr1	68080000	4|5|6|7|8|9|12|13|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	31
chr1	68120000	3	1
chr1	68360000	3|31|32|33|34|35|36|37|38|39|40	11
