chr	pos	w	Order
chr1	8360000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|35|36|37|38|39|40	37
chr1	8880000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	9120000	3|4|5|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	36
chr1	9200000	6	1
chr1	9240000	3|4|5|8|32|34|35|36	8
chr1	9480000	3	1
chr1	9600000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	10160000	3|4|40	3
chr1	10360000	3	1
chr1	10440000	10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|40	29
chr1	10480000	3|4|5|6|7|8|9|38|39	9
chr1	11000000	4|5|6|7|8|9|10|11|12|13|15|16|17|18|19|20|21|22|23|24|25|27|29|30	24
chr1	11040000	3|14|26|28|31|32|33|34|35|36|37|38|39|40	14
chr1	11200000	10|17|19|20	4
chr1	11240000	9|18|21|22|23|24|25|26|27|28|29|30|33|34|35	15
chr1	11280000	3|4|5|6|7|8|31|32|36|37|38|39	12
chr1	11640000	3|4|5|6|7|8	6
chr1	11800000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|18|21|22|23|24|25|26	21
chr1	12000000	15|17|21	3
chr1	12040000	3|4|8|10|12|13|14|16|18|19|20	11
chr1	12080000	5|6|7|9|11	5
chr1	12200000	11|14	2
chr1	12240000	3|4|5|6|7|8|9|10	8
chr1	12680000	3|4	2
chr1	12880000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	13360000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	13640000	3|4|5|6	4
chr1	13960000	3|5|6	3
chr1	14000000	4|7|8|9|10|11|12|13|14|15	10
chr1	14360000	3	1
chr1	14760000	3	1
chr1	14920000	12|13|16	3
chr1	15080000	5	1
chr1	15120000	3|4|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34	31
chr1	15280000	3	1
chr1	15320000	4|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29	22
chr1	15480000	6	1
chr1	15520000	3|4|5|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24	21
chr1	15760000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18	16
chr1	16040000	3|4|5|9	4
chr1	16080000	6|7|8|10	4
chr1	16240000	3|4	2
chr1	16360000	3	1
chr1	16520000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	16880000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	17080000	3	1
chr1	17360000	11	1
chr1	17400000	3|4|5|6|7|8|9|10	8
chr1	17640000	11|12	2
chr1	17680000	3|4|5|6|7|8|9|10	8
chr1	18120000	4	1
chr1	18560000	3|4|5|6|7	5
chr1	18600000	8|9|10|11|12|13|14|15|16|18|19	11
chr1	18880000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	19080000	15|16|18	3
chr1	19120000	3|4|5|10|11|12|13|14|17|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|40	30
chr1	19280000	7|8|9|38|39|40	6
chr1	19320000	3|4|5|6	4
chr1	19680000	3|4|5|7	4
chr1	19720000	8	1
chr1	19760000	9|18|19|20|21|24|33|34|35|36|37|38|39|40	14
chr1	19840000	16|22	2
chr1	19880000	6|10|11|12|13|14|15|17|20|21|23|24|25|26|27|28|29|30|31|32|33|35|37|38|40	25
chr1	19920000	3|4|5	3
chr1	20200000	3|4|5|6|7|22|23|24|25|26|27|28|29|30|31|33|34|35|36|38|39|40	22
chr1	20520000	3|4|5|6|7|8|9|10|11|12|13|14|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	33
chr1	20640000	7|8|9|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	33
chr1	20680000	3|4|5|6|10	5
chr1	21200000	3|4|5|6|7|8|9|10|11|12|13|14	12
chr1	21400000	3|4|15|16	4
chr1	21680000	3|4|5|6|7|8|9|10|11|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35	27
chr1	22000000	3|4|5|10|11|15|16|17|21|22|23|24	12
chr1	22040000	6|7|8|9|12|13|14|18|19|20|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	26
chr1	22400000	5|6	2
chr1	22440000	3|4	2
chr1	22640000	7|8	2
chr1	22680000	3|4|5|6	4
chr1	22960000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|23|24|26|27|30	22
chr1	23000000	20|21|22|25|28|29|31|32|33|34|35|36|37|38|39|40	16
chr1	23280000	4|5|6|7|8|9|10|12|13|14|15|18|19|20	14
chr1	23360000	27	1
chr1	23480000	4|15|16	3
chr1	23520000	11|14|17	3
chr1	23560000	21|24	2
chr1	23720000	3|4|5|6|7|8|9|10|13|15|22|25|32	13
chr1	23760000	11|12|14|16|17|18|19|20|21|23|24|26|27|28|29|30|31|33|34|35|36|37	22
chr1	24040000	3|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|30	24
chr1	24120000	4|6|7	3
chr1	24160000	5	1
chr1	24200000	3	1
chr1	24400000	3|4|5|6|21	5
chr1	24640000	3|4|5|6|7|8|9|10|11|12|13|14|15	13
chr1	24840000	3|4|5|6|7|8|9|10	8
chr1	25280000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	25400000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	25560000	3	1
chr1	25800000	3|4	2
chr1	25840000	5|6|7|8|9|10	6
chr1	26000000	6|7|8|9|10	5
chr1	26040000	3|4|5|11|12|13|14|15	8
chr1	26160000	13|14|16|17|18	5
chr1	26440000	3|19	2
chr1	26480000	4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|20|21|22|23|24|25|26	22
chr1	26800000	3	1
chr1	26920000	4|5|6|7|8|11|13|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37	28
chr1	26960000	3|9|10|12|14|15|16	7
chr1	27280000	3|4|6|8|9|10|31|32|33|34|35|39|40	13
chr1	27320000	5|7	2
chr1	27400000	4|5|30|31|32|33|34|36|37|38|40	11
chr1	27680000	3|4|5|6|7	5
chr1	27720000	8|9|10|11|12|13|14|15|16|17|21|22|24|25|26|28|32|35|36|37	20
chr1	27760000	27|34	2
chr1	27800000	17|18|19|20|33	5
chr1	27840000	4|16|21|22|23|24|25|28|30|31|36|37|38|39|40	15
chr1	28000000	14	1
chr1	28040000	4	1
chr1	28240000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	28640000	5|6|28|33|35|36|37|38|39|40	10
chr1	28760000	20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	21
chr1	28880000	3|22|23|24|33|35	6
chr1	29200000	31|32|33|34|35|36|37|38|39|40	10
chr1	29240000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	28
chr1	30080000	3|4	2
chr1	30720000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	30920000	3|4|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	33
chr1	31160000	3|4|5|6|7|8|9|10|22|23|25|26|27|30|31|32|33|34|35|36|37|38|39|40	24
chr1	31360000	4	1
chr1	31440000	11|13|14	3
chr1	31560000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	31640000	13|14|16|17|18|20|22	7
chr1	31760000	35	1
chr1	31800000	3	1
chr1	32000000	4	1
chr1	32080000	4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	37
chr1	32360000	11|13|15|18|19|23|24|25|27	9
chr1	32400000	3|4|5|6|7|8|9|10|14|16|17|20|21|22|26|28|29|30|31|32|33|34|35|36|37|38|39|40	28
chr1	32840000	5	1
chr1	32880000	3|4|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	37
chr1	33080000	3|8|9	3
chr1	33120000	4|5|6|7|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	35
chr1	33480000	3|4|17|18|20|21|22|23|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	24
chr1	33520000	5|7|9|10|11|12|13|14|15|16|19|24	12
chr1	33640000	3|4|5|6|7|8|9|10|11|12|13	11
chr1	33800000	3	1
chr1	34160000	4|5|6|7|8	5
chr1	34480000	3	1
chr1	34760000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25	23
chr1	34880000	3|4|5|6|26|27|28|29|30|40	10
chr1	34920000	39	1
chr1	34960000	31|32|33|34|35|36|37|38	8
chr1	35200000	4	1
chr1	35400000	4	1
chr1	35440000	5|6	2
chr1	35800000	3|4|5|6	4
chr1	35840000	7|11|12|14|15|16	6
chr1	36080000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	36320000	3	1
chr1	36480000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	37000000	3	1
chr1	37040000	5	1
chr1	37080000	3|4	2
chr1	37440000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22	20
chr1	37720000	6	1
chr1	37800000	3|4|5|6|7|8|10|11|12|13|14|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	26
chr1	37880000	8	1
chr1	38000000	3|8|9|10|11|12|13|14|15|16|17|18|19|20	14
chr1	38040000	4|5|6|7	4
chr1	38600000	3	1
chr1	38840000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22	20
chr1	38880000	36|37|38|39	4
chr1	39000000	10|23	2
chr1	39040000	6|7|8|9|11|24|25|34|35|36|38|40	12
chr1	39080000	3|4|5|26|27|28|29|30|31|32|33|37|39	13
chr1	39560000	4|5	2
chr1	39600000	6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	35
chr1	39760000	5|6|7|9|10|15|18|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	28
chr1	39800000	3|4|8|11|12|13|14|16|17|19	10
chr1	40040000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	40440000	3|4|5|6|7|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	34
chr1	40560000	5|7|8|9|10|11|12|13|14|15|16|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	34
chr1	40680000	9|10|11|12|13|14|15|21|26|28|29	11
chr1	40760000	27	1
chr1	40800000	3|4	2
chr1	40840000	16|17|18|19|20|21|22|23|24|25|26	11
chr1	41000000	3|5|6|7|8|10|13|16|17|18|19|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	31
chr1	41040000	4|9|14	3
chr1	41240000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	41440000	28|29|30|31|32|33|34|35|36|37|38|39|40	13
chr1	41520000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|36	28
chr1	42120000	6|7|8|10|11|12	6
chr1	42160000	3|4|5|9|13|14	6
chr1	42760000	3|4|6|7|8|9|10|11|13|14	10
chr1	42800000	5|12|15|16|22|23|25|26|34	9
chr1	42840000	17|19|21|24|27|28|29|30|31|32|35|36|37|38|39|40	16
chr1	42880000	18|20|33	3
chr1	43120000	3	1
chr1	43160000	4|6|7|8|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	34
chr1	43200000	3|5|9|10	4
chr1	43440000	3|11|12|13|14|17|18|29|30|31|32|33|35|36|37|39|40	17
chr1	43480000	4|5|6|8|9|15|16|34|38	9
chr1	43520000	7	1
chr1	43720000	4|5	2
chr1	43760000	3	1
chr1	44040000	4	1
chr1	44080000	3|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	37
chr1	44200000	3	1
chr1	44360000	3|28	2
chr1	44400000	26|27	2
chr1	44600000	3	1
chr1	44680000	3|4|5|6|7|8	6
chr1	44720000	9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	32
chr1	45040000	3|4	2
chr1	45320000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	45520000	3|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|40	26
chr1	45560000	4|39	2
chr1	45600000	5|6|7|13|21|22|23|31|32|33|34|35|36|37|38|40	16
chr1	46040000	17|18|19|20|21|22|23|24|25|27	10
chr1	46240000	3|4|7	3
chr1	46320000	5|6	2
chr1	46360000	4|7	2
chr1	46400000	3|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	34
chr1	46560000	3	1
chr1	46720000	11|13|14|15|16|17|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	27
chr1	46760000	3|4|5|6|7|8|9|10|12|18|19	11
chr1	47160000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	47280000	18	1
chr1	47400000	7	1
chr1	47440000	3|4|5|6	4
chr1	47720000	3|4|5|6|7|8|9|10	8
chr1	48080000	3|4|5|6|7|8|10|11|12|13|14|15|16|17|18|19|20|21|22|27|28|32|33|34|35|36|37|38|39|40	30
chr1	48120000	9|23|24|25|26|29|30|31	8
chr1	48240000	5|6|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|27|28|29|31|32|33|35|37|38|39|40	30
chr1	48280000	3|4|26|30|34|36	6
chr1	48520000	3|4|5|6|7|8|9|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	36
chr1	48560000	10|11	2
chr1	48800000	32|34	2
chr1	48840000	21|22|23|24|25|26|27|28|29|30|31|35	12
chr1	48880000	3|4|10|11|12|13|14|15|16|17|18|19|20	13
chr1	48920000	5|6|7|9	4
chr1	48960000	8	1
chr1	49160000	6	1
chr1	50040000	3|4|5	3
chr1	50360000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	50720000	24|26|28|29|30	5
chr1	50760000	3|4|5|25|27|31|32|33|34|35|36|37|38|39|40	15
chr1	51160000	3	1
chr1	51200000	4|5|6|8	4
chr1	51240000	7|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	33
chr1	51560000	4|19|21|22|23|24|26|27|28|29|30|32|33|34|35|36|37|38|39|40	20
chr1	51600000	20|25	2
chr1	51880000	4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	37
chr1	52040000	3|5|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	36
chr1	52080000	4|6	2
chr1	52320000	25	1
chr1	52360000	4|5|6	3
chr1	52680000	3	1
chr1	52720000	4|5|6|7	4
chr1	52760000	8|9|10	3
chr1	53240000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	53400000	7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|36|37|38	31
chr1	53440000	3|4|5	3
chr1	53800000	5|22|24	3
chr1	53840000	3|4|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|23|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	35
chr1	53960000	37	1
chr1	54000000	11	1
chr1	54040000	7|8|9|10|12|14	6
chr1	54080000	3|4|5|6	4
chr1	54520000	3|4|5|6|7	5
chr1	54560000	8	1
chr1	54840000	3|4	2
chr1	54880000	5|6|8	3
chr1	55040000	5|6|7|9|19|21|28|31|32|33|34|35|36|37|38|39|40	17
chr1	55080000	3|4|8|10|11|12|13|14|15|16|17|18|20|22|23|24|25|26|27|29|30	21
chr1	55280000	3|4|5|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22	19
chr1	55360000	4|5|6|7	4
chr1	56600000	3|4|5|6|7	5
chr1	56760000	27	1
chr1	56800000	22|26|28|29|30|31|32|33|34|35|36|38|39|40	14
chr1	56840000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|23|24|25|37	23
chr1	57360000	3|4	2
chr1	58200000	3	1
chr1	58480000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	58640000	28|31	2
chr1	58680000	12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|32|33|34|35|36|37|40	23
chr1	58720000	3|4|5|6|7|8|9|10|11	9
chr1	59080000	3|4	2
chr1	59280000	3|4	2
chr1	59800000	3|4	2
chr1	59840000	5|6|7|8|9|10|11|12|13|14|16|17|18|19|20|21|22|23|24|26|27|31|32|33|37|38|39|40	28
chr1	59880000	25|28|29|30|34|35|36	7
chr1	59960000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19|20|21|22|23|27|28|30|31|32|33|34|35|36|37|38	31
chr1	60280000	3|4	2
chr1	60960000	5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21	17
chr1	61040000	3|4|5|6|7	5
chr1	61360000	6	1
chr1	61440000	4|5|6|7|8|9	6
chr1	61480000	3	1
chr1	61680000	3	1
chr1	61880000	4|5|6	3
chr1	61920000	7|9|10|11|12|13|21	7
chr1	61960000	8	1
chr1	62080000	8	1
chr1	62120000	7|13	2
chr1	62160000	3|4|5|6|9|10|11|12|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	35
chr1	62440000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	62800000	13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	28
chr1	62840000	3|4|5|6|7|8|9|10|11|12	10
chr1	63240000	3	1
chr1	63280000	4|5|6	3
chr1	63320000	7	1
chr1	63520000	29|32|33	3
chr1	63560000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|30|31|34|35|36|37|38|39|40	35
chr1	64240000	3|4|5|6|7|8|9|10|11|12|13|14|15|17|18	15
chr1	64280000	16	1
chr1	64640000	4	1
chr1	64680000	3|5|8	3
chr1	64720000	6|9|23|24|25	5
chr1	64840000	3|4|5|6|7|8|9|10|11|12|13|18|19|20|21|22|23|25|26|27|28|29	22
chr1	65040000	3|4|5|11|12|13|14|15|16|17|19|21|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	30
chr1	65080000	8	1
chr1	65200000	11|15|16|18|21|32|34|35|36	9
chr1	65240000	3|4|5|6|7|8|9|10|20|22|40	11
chr1	65440000	3	1
chr1	65720000	3|4|6|8	4
chr1	65760000	5|7|9|10|11|12|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|36|37|38|39|40	27
chr1	65880000	11|12|13|14	4
chr1	65920000	3|5|10	3
chr1	66240000	3|4|5|6|7	5
chr1	66480000	3|4|5|6|7|8	6
chr1	66560000	14	1
chr1	66760000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	67160000	3|4|5|7|8	5
chr1	67200000	6|9|10|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	31
chr1	67240000	11	1
chr1	67280000	12	1
chr1	67320000	13	1
chr1	67520000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|36|37|38|39|40	32
chr1	67760000	3|4	2
chr1	67800000	5	1
chr1	67840000	4|6|7|8	4
chr1	68080000	7	1
chr1	68120000	3|4|5|6	4
chr1	68360000	3|4|5|36	4
chr1	68400000	6|7|8|9|10|11|13|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|37|38|39|40	32
chr1	68440000	12|14	2
chr1	68640000	3|4|5	3
chr1	69600000	3	1
chr1	69800000	3|5|6|7	4
chr1	70000000	12	1
chr1	70080000	10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29	20
chr1	70120000	3|4|5|6|7|8|9|30|31|32|33|34|35|36|37|38|39|40	18
chr1	70480000	3|14	2
chr1	70520000	4|5|6|7|8|9|10|11|12|13|30|31|32|33|34|35|36|37|38|39|40	21
chr1	71080000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29	27
chr1	71520000	5	1
chr1	71560000	4|6|7|8|9|10	6
chr1	71840000	3|4	2
chr1	72280000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	72360000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	72560000	3|4	2
chr1	73680000	3|4|5|6|7	5
chr1	73800000	13|14	2
chr1	74000000	4|7|8|9|11|12|13|14	8
chr1	74040000	3|5|6	3
chr1	74480000	3	1
chr1	74520000	4	1
chr1	74760000	11	1
chr1	74800000	3|4|5|6|7|8|9|10|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35	32
chr1	74880000	32|33|34|36|37|38|39|40	8
chr1	75000000	37|38|40	3
chr1	75080000	14|15|18|19	4
chr1	75160000	16|17	2
chr1	75200000	6|8|10|11|21|22|23|24|25|26|27|29|30|31	14
chr1	75240000	3|7|9	3
chr1	75280000	4|5|6	3
chr1	75600000	3|4|5|6	4
chr1	75680000	3|5|6|7|8|11|14|19|34|35|36|37|38|39|40	15
chr1	75720000	21|22	2
chr1	75840000	3|4|5|18|19|20|21	7
chr1	75920000	4|6|7|8|9|10|12|13|14|15|16|17	12
chr1	75960000	3|5|11	3
