chr	pos	w	Order
chr1	12960000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	13160000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	13520000	7|8	2
chr1	13600000	5|6	2
chr1	13640000	3|4	2
chr1	13840000	3|4	2
chr1	13960000	6	1
chr1	14000000	4|5|8|9|10|11|12	7
chr1	14400000	3	1
chr1	15080000	3|4|5|6|7|8|9|10|11|12|13|14|15|16	14
chr1	15120000	17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	24
chr1	15320000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	15480000	5|6|7|8|11|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	33
chr1	15520000	3|4|9|10|12	5
chr1	15760000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	16040000	3|4|5|7|8	5
chr1	16080000	6|9|10|11|12|13|14|15|16|17	10
chr1	16200000	8	1
chr1	16280000	11|16|17|18|19|21|24|28	8
chr1	16560000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	16680000	21	1
chr1	16800000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	16840000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	17040000	5|6|10|15|16|29|33|36|37	9
chr1	17320000	4|13|14|15|17|20|21|22|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	25
chr1	17360000	6	1
chr1	17440000	4	1
chr1	17480000	5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26	22
chr1	17600000	17|18|19|20|22|23|24|25|27|29|38	11
chr1	17640000	5|6|7|9|10|11|12|13|14|15|16|21	12
chr1	17680000	4|8	2
chr1	18120000	4|5	2
chr1	18520000	6	1
chr1	18600000	13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34	22
chr1	18840000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	19040000	14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39	26
chr1	19080000	4	1
chr1	19120000	5|12|22|28|31|32|35|38|39|40	10
chr1	19240000	9|10|11|12|13|14|15|16|17|40	10
chr1	19280000	5|6|7|8	4
chr1	19320000	4	1
chr1	19640000	3|4|5	3
chr1	19720000	8|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|28|30|31|33|34|35|36|37|39|40	27
chr1	19800000	17	1
chr1	19840000	12|13|14|15|16|18|19|20|21|22|23|24|25|27|30|31|33|38	18
chr1	19880000	3|4|5|6|7|8|9|10|11|26|28|29|32|34|35|36|37|39|40	19
chr1	20240000	3|4|5|6|7|8|9|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	25
chr1	20520000	3|4|5|6|8|9|10|11|12|17|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|37|39|40	28
chr1	20560000	15|20	2
chr1	20640000	4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39	36
chr1	21200000	3|4|5|6|7|8|9|10|11|12|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	37
chr1	21240000	13	1
chr1	21400000	3|12|13|14|15|16|17|22|23|24|25|27|28|29|30|31|32|33|34|35|36|37|38|39|40	25
chr1	21440000	18|26	2
chr1	21600000	22|27	2
chr1	21640000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|23|24|25|26|28|29|30|31|32|33|34|35|36|37|38|39|40	36
chr1	22040000	3|6	2
chr1	22080000	5|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	35
chr1	22120000	3|4	2
chr1	22360000	28|33	2
chr1	22440000	29|32|37	3
chr1	22520000	29|31|34	3
chr1	22640000	5|6	2
chr1	22680000	22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39	18
chr1	22960000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	23120000	28|36|37	3
chr1	23280000	4|5|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|31|32|34|35|37	29
chr1	23320000	30|36|39	3
chr1	23400000	7|16	2
chr1	23480000	8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	33
chr1	23680000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	23760000	3|4|6|7|8|9|10|11|12|14|15|16|17|18|19|20|22|24|25|26|27|28	22
chr1	23960000	16|17|19|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	22
chr1	24000000	15|18|20	3
chr1	24040000	4|5|6|7|8|9|10|11|12|13|14|16|19|21|22	15
chr1	24400000	3|4|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	22
chr1	24600000	3|4|5|6|7	5
chr1	24640000	8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	33
chr1	24840000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	24920000	3	1
chr1	25240000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	25320000	6|7|8|9|10|11	6
chr1	25520000	16|17|18|19|20|21|22|24	8
chr1	25560000	3|4|5|23|25|27|28|29|30|31|32|33|34|35|36|37|38|39	18
chr1	25840000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	26000000	6|7|8|9|10|11|12|13|14|20|21|22|23|24|25|26|27|28|29|30|31|33|35|36	24
chr1	26040000	15|18|19|32|34|37	6
chr1	26080000	16|17|20|24|28|38|39|40	8
chr1	26160000	18	1
chr1	26280000	9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|35|36|37|38|39|40	31
chr1	26440000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	26800000	3|4|40	3
chr1	26920000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	27280000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	27400000	3|4|5|8|9|10|11|12|13|14|15|16|17|18|20|21|22|23|24|25|27|28|29|32|33|34|35|36|37|38|39|40	32
chr1	27480000	13|14	2
chr1	27600000	4|10|11|13|14|16|21|24|25|37|39	11
chr1	27680000	23|32	2
chr1	27720000	7|8|11|14|15|19|20|22|34	9
chr1	27800000	3|4|9|12|16|18|19|20|21|22|23|24|26|27|29|30|31|32|33|34|35|36|37|38|39	25
chr1	27840000	5|6|7|8|10|11|13|14|15|17|25|28|40	13
chr1	27920000	13	1
chr1	28000000	3	1
chr1	28040000	23	1
chr1	28080000	3|4|5|11|12|13|14|15|16|17|18|19|20|21|22|24|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	31
chr1	28240000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	28320000	5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	36
chr1	28480000	14	1
chr1	28640000	3|5|12	3
chr1	28680000	4|7	2
chr1	28760000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	28880000	12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	29
chr1	29200000	27|28|29|30|31|32|33|34|35|36|37|38|39|40	14
chr1	29240000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26	24
chr1	29760000	3|4	2
chr1	30440000	3	1
chr1	30720000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	30920000	3|4|5|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	32
chr1	31040000	6|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	31
chr1	31120000	5|6|7|8|9|10|11|12|14	9
chr1	31160000	4	1
chr1	31360000	3|4|15|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	26
chr1	31600000	32|40	2
chr1	31640000	5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|33|34|35|36|37|38|39	34
chr1	31800000	5|6|8|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	33
chr1	31920000	9|10|26|29	4
chr1	32000000	9|11|14|15|19|20|21|22|28|31|35|36|37|38|39|40	16
chr1	32080000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	32400000	3|9|10|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|30|31|32|33|34|35|38|40	27
chr1	32440000	4|5|6|7|8|11|28|29|36|37|39	11
chr1	32720000	16|17|18|19|21|22|23|24|27|28|30|31|32|39|40	15
chr1	32840000	5|6	2
chr1	32880000	3|4|7|8|9|11|15|23	8
chr1	32920000	10|12|13|14|16|17|18|19|20|21|22|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	28
chr1	33120000	3|4|5|6|7|8|9|10|11|12|13|14|15|18|20|21|25|27|29|30|31|32|34|35|36|37|38|39|40	29
chr1	33160000	28|33	2
chr1	33200000	8|15|16|17|18|19|20|21|22|23|24|26|27	13
chr1	33480000	3|4|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	20
chr1	33520000	5|11|12|13|14|15|16|17|18|19|20|21|22	13
chr1	33560000	4|10	2
chr1	33600000	5|6|7|9|12	5
chr1	33640000	8	1
chr1	33680000	10	1
chr1	34760000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	34840000	36	1
chr1	35120000	17|18|30|32|33|34|35|37|38|39	10
chr1	35160000	19|29	2
chr1	35200000	4|9|10|20|21|22|23|24|25|26|27|28|30|31|32|38|39|40	18
chr1	35320000	21|24|25|27	4
chr1	35360000	3|9|11	3
chr1	35400000	8|10|12|13|14|15|16|22|23|26	10
chr1	35560000	3|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26	16
chr1	35720000	3	1
chr1	35800000	5|7|8|9|10|11|14|15|16|17|18|19	12
chr1	35840000	4|6|12	3
chr1	35880000	13|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	22
chr1	36080000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	36440000	27	1
chr1	36480000	3|6|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|28|29|30|31|32|33|34|35|36|37|38|39|40	34
chr1	36520000	4|5|7	3
chr1	37360000	5	1
chr1	37440000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	37520000	6|7|8|9|10|11|13|15|16|21|22|23|24|25|26|27|29|30|31|32|33|34|35|36|37|38|39|40	28
chr1	37680000	3|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	34
chr1	37800000	5|6|7|8|9|10|14	7
chr1	37880000	8|9|10|12|14	5
chr1	38000000	12|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	28
chr1	38040000	3|4|5|6|7|8|9|10|11|13	10
chr1	38600000	3|4	2
chr1	38840000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21	19
chr1	38880000	25|26|29|35	4
chr1	38960000	7|8|9|10|11|13|14|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	29
chr1	39040000	9|11|20|28|30|31|32|33|36|38|39|40	12
chr1	39080000	4|5|6|25|27|29|34|37	8
chr1	39120000	3	1
chr1	39200000	28|30|31|34	4
chr1	39560000	4|5	2
chr1	39600000	6|7|8|9|10|11|22|24|25|26|28|34	12
chr1	39720000	3|4|5|6|7|10	6
chr1	39800000	8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	33
chr1	40040000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	40440000	3|4|5|6|7|8|11|12|13|14|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	35
chr1	40520000	35	1
chr1	40560000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|36|37|38|39|40	37
chr1	40680000	33	1
chr1	40880000	5|14|36|38	4
chr1	40960000	3|5|6	3
chr1	41000000	4|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	35
chr1	41120000	7	1
chr1	41240000	4|5|6|7|8|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	36
chr1	41440000	28|30|31|33	4
chr1	41480000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|29|32|34|35|36|37|38|39|40	34
chr1	41880000	3|4|5	3
chr1	42120000	4|5|6|7|8|9|10|11|12|13|14|15|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|35|36|37|38|40	34
chr1	42200000	16|20|27|34|39	5
chr1	42320000	3|4|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	31
chr1	42440000	17|18|20|21|22|23|24|26|27|31|32|34|35|36|37|38|39|40	18
chr1	42760000	3|4|6|7|8|9|10|12|13|14|15|16|17|18|19|20|21|22|23|24|26|27|29|30|31|32|33|34|35|37|38|39|40	33
chr1	42800000	5|11|25|28|36	5
chr1	43120000	13|25|26|30|31|32	6
chr1	43160000	5|7|8|9|10|11|12|14|17|18|19|21|22|23|24|27|28|29|33|34|35|36|37|38|39|40	26
chr1	43200000	3|4|6|15|16|20	6
chr1	43480000	3|4|5|13|14|15|18|19|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|37|40	25
chr1	43520000	6|7|8|9|10|11|12|16|17|36|38|39	12
chr1	43720000	3|4|5	3
chr1	43960000	3|4	2
chr1	44000000	5	1
chr1	44080000	3|4|5|6|7|8|9|10|11|12|13|14|15|18|19|22|29|34|36|40	20
chr1	44120000	17|26	2
chr1	44160000	16	1
chr1	44200000	5|19|20|21|22|23|24|25|27|28|29|30|31|32|33|34|35|36|37|38|39|40	22
chr1	44360000	20|21	2
chr1	44400000	3	1
chr1	44640000	5	1
chr1	44680000	3|4|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	37
chr1	44840000	3	1
chr1	45000000	6|7|27	3
chr1	45040000	3|5	2
chr1	45320000	3|4|5|6|7|8|9|13|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34	25
chr1	45360000	10|11|12|14|15|16|17	7
chr1	45520000	3	1
chr1	45600000	4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32	29
chr1	45880000	4|5|6|9	4
chr1	46000000	8|9|27|28|29|30|31|32|33|34|35|36|37|38	14
chr1	46240000	3|4|5|6|9|10	6
chr1	46360000	23	1
chr1	46400000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	37
chr1	46600000	3|15|17|21|23|24|25|26|27|28|29|30|31|32|33|35|36|37|39|40	20
chr1	46680000	10|20|34|38|39	5
chr1	46720000	11|12|14	3
chr1	46760000	3|4|5|6|8|9|13|20|21|24|27	11
chr1	46800000	7	1
chr1	47160000	4|5|6|7|9|10|11|16|17	9
chr1	47200000	8	1
chr1	47440000	3|4|5|6	4
chr1	47760000	3|4|5|6|8|12	6
chr1	47880000	15|16|19|20|24|30|31|33|34|35|36	11
chr1	47920000	3|6|17	3
chr1	47960000	5|7|8|16|18|20|32|36|37	9
chr1	48000000	19	1
chr1	48080000	3|4|8|10|11|12|13|14|15|17|19|20|21|22|23|24|25|26|27|28|29|31|35|36|39|40	26
chr1	48240000	5|6	2
chr1	48520000	5|6|7|9|10	5
chr1	48920000	4|5	2
chr1	48960000	6|7|8|9|10|11|12|13|14	9
chr1	49640000	3	1
chr1	49800000	6	1
chr1	50240000	14|15|20|22	4
chr1	50320000	20	1
chr1	50360000	6|7|8|9|10|11|12|13|14|15|16|17|18|19|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	34
chr1	50400000	4|5	2
chr1	50560000	17|19|37	3
chr1	50640000	3|17|18|19|22|23|24|25|26|27|28|29|31|32|33|34|35|36|37|38|39|40	22
chr1	50720000	5|6|7|8|11|12|13|15|20|21|30|31|33|37|39|40	16
chr1	50760000	9|10	2
chr1	51200000	3|4|5|6|7|8|9|25|26|27|32|33|34|35|36|39|40	17
chr1	51240000	11|20	2
chr1	51280000	10|12|14|17|21|24|25|27|31|33|35|37|38	13
chr1	51320000	9|11|13|15|16|18|19|20|22|23|26|28|29|30|32|34|36|39|40	19
chr1	51440000	12|13|14|15|16|17|19|20|22|23|25|26|27|28|29|30|31|32|33|35|36|37|39|40	24
chr1	51560000	3|4|17|18|19|20|21|22|24	9
chr1	51640000	18|20|22	3
chr1	51800000	5	1
chr1	51880000	3|4|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	37
chr1	52040000	3|4|6|12|13|14|15|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|39|40	30
chr1	52080000	7|8|9|10|11|16|38	7
chr1	52320000	24|26|27|29|31|32|35|36|38|39	10
chr1	52360000	17|19|20|28|30|33|40	7
chr1	52400000	4|5|6|7|8|29	6
chr1	52680000	3|4|5|7|29|38|39|40	8
chr1	52720000	6|8|28|30|31|34|35|36|37	9
chr1	53200000	3|4|5|6|7|8|9|10|11|12|13|16|17	13
chr1	53240000	14|15|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	25
chr1	53440000	3|4|5|6|7|8|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	33
chr1	53720000	3	1
chr1	53760000	4|5|6|7|8|10|16|17|19|20|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	29
chr1	53800000	9|11|12|13|14|15|18|21	8
chr1	53960000	12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|38|39|40	27
chr1	54040000	10|11|13|15|18	5
chr1	54080000	3|4|5|6|7|8|9	7
chr1	54520000	3|4|5|6|7|8	6
chr1	54640000	12	1
chr1	54880000	3	1
chr1	54920000	4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	37
chr1	55040000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	55280000	3|4|7|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	34
chr1	55360000	5|6|7|8|9|12	6
chr1	55880000	4|6|7	3
chr1	56600000	3|4|5|6|8|10|11	7
chr1	56720000	19|20	2
chr1	56800000	4|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	35
chr1	58040000	3|4|5	3
chr1	58080000	34|37|38	3
chr1	58360000	3	1
chr1	58400000	4|5|6|7|33|34|35|36|37|39	10
chr1	58440000	14|15|16|19|20|23|24|25|27|28|29|30|31|32|38|40	16
chr1	58480000	13|17|18|21|22|26	6
chr1	58520000	8|10|11|12	4
chr1	58640000	21|22|23|25|26|27|36|37|38|39|40	11
