chr	pos	w	Order
chr1	31800000	3|4|24|25|26|27|28|29|30	9
chr1	32040000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	28
chr1	32400000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	28
chr1	32880000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	28
chr1	33120000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	28
chr1	33200000	15|16|17|18|19|30	6
chr1	33480000	3|4|5|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	23
chr1	33640000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19	16
chr1	34160000	3|4|5|6|7|8	6
chr1	34760000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25	23
chr1	34880000	5|18|24|25|26|27|28|29|30	9
chr1	35160000	3	1
chr1	35440000	3|4|5|6|7|8|9	7
chr1	35800000	3|4|5|6|7|8|9|10|11|12|13|14|15	13
chr1	36080000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	28
chr1	36320000	3	1
chr1	36480000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	28
chr1	36680000	3	1
chr1	37440000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24	22
chr1	37600000	3|23	2
chr1	37720000	3|5|6	3
chr1	37800000	4|15|16|19|20|21|22|23|24|25|26|27|28|29|30	15
chr1	37880000	7|8|9|10|11|12|13|14|15|16|17|18|29|30	14
chr1	38040000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22	20
chr1	38600000	3	1
chr1	38840000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	28
chr1	39080000	3|4|5|25|26|27|28|29|30	9
chr1	39280000	3|4	2
chr1	39560000	3|4|5|6|7|8|9|10|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	27
chr1	39800000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	28
chr1	40040000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	28
chr1	40440000	3|4|5	3
chr1	40560000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	28
chr1	40800000	3|5|10|13|14|15|16|17|18|21|22|23|24|26|27|28|29|30	18
chr1	41000000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	28
chr1	41240000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	28
chr1	41480000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	28
chr1	41800000	3|4	2
chr1	42160000	3|4|5|6|7|8|9|10|11|12|13|14	12
chr1	42800000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	28
chr1	43160000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	28
chr1	43480000	3|4|5|6|7|8|13|14|15	9
chr1	43760000	3|4|5|6	4
chr1	44080000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25	23
chr1	44200000	3	1
chr1	44360000	29	1
chr1	44600000	3	1
chr1	44720000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	28
chr1	45320000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|20|21|22|23|24|25|26|27|28|29|30	26
chr1	45520000	7|8|9|10|11|12|13|14|15|16|20|21|22|23|24|27|28|29	18
chr1	45600000	3|4|5|6|7|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29	21
chr1	46240000	3|4|5	3
chr1	46400000	3|4|5|6|7|8|9	7
chr1	46600000	3|4|5|6	4
chr1	46880000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	28
chr1	46920000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	28
chr1	47080000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	28
chr1	47120000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	28
chr1	47440000	3|4|5|6	4
chr1	47720000	3|4|5|6|7|8|9|13	8
chr1	47960000	3|5	2
chr1	48080000	3|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	20
chr1	48240000	3|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27	19
chr1	48560000	3|4|5|6|7|8|9|10|11|12|13|21|22|23|24|25|26|27|28|29|30	21
chr1	48880000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19	17
chr1	49080000	3|4|5|8|10	5
chr1	50040000	3	1
chr1	50360000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	28
chr1	50600000	23|27	2
chr1	50760000	3|4|5|6|7|24|25|26|27|28|29|30	12
chr1	51200000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	28
chr1	51320000	14	1
chr1	51520000	3|4|5|16|17|18|19|20|21|22|23|24|25|26|27|28|29	17
chr1	51840000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	28
chr1	52080000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	28
chr1	52360000	4|5|6|7|22|23|24|25|26|27|28|29|30	13
chr1	52760000	3|4|5|6|7|8|9|10|11|12	10
chr1	53200000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	28
chr1	53440000	3|4|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	25
chr1	53800000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	28
chr1	53960000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17	15
chr1	54520000	3|4|5|6|7	5
chr1	54880000	3|4|5|8|10|11	6
chr1	55040000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	28
chr1	55320000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18	16
chr1	55920000	4	1
chr1	56600000	3|4	2
chr1	56720000	6	1
chr1	56840000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	28
chr1	57400000	3	1
chr1	58000000	3|4|5|6	4
chr1	58160000	3|10|11	3
chr1	58480000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	28
chr1	58720000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	28
chr1	59280000	3|4|5	3
chr1	59840000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	28
chr1	59960000	3|4|6|8|9|10|11|12|13|15|16|17|18	13
chr1	60160000	3|4	2
chr1	60960000	6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21	16
chr1	61040000	3|4|5	3
chr1	61480000	3	1
chr1	61680000	4	1
chr1	61880000	3|4|5|6|7|8|9|10|12|13|14|15|16|17|19|20|21	17
chr1	62120000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	28
chr1	62440000	3|4|5|6|7|8|9|10|11|12|13|22|23|24|25|26|27|28|29|30	20
chr1	62800000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|30	20
chr1	63280000	3|4|5|6|7|8	6
chr1	63560000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	28
chr1	64240000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19	17
chr1	64680000	3|4|5|6|7|8|10|14|15|24	10
chr1	64840000	3|4|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	24
chr1	65080000	3|4|5|7|8|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	22
chr1	65240000	3|4|5|6|7|8|9|10|11|14|15|29|30	13
chr1	65440000	3|4	2
chr1	65680000	3|4|5|6|7	5
chr1	65960000	3|4|5	3
chr1	66240000	3|4|5|6|7	5
chr1	66480000	3|4|5|6|7	5
chr1	66560000	7	1
chr1	66760000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	28
chr1	67200000	3|4|5|6|7|8|9|10|11|12|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	26
chr1	67520000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	28
chr1	67760000	3|4|8|9|10|18|28|29	8
chr1	67840000	3|4|5|6|7|8|9|11|12|24|25|26|27|28|29|30	16
chr1	68120000	3|4|5|6	4
chr1	68400000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	28
chr1	68600000	3|4	2
chr1	68800000	3	1
chr1	69760000	3|4|5|6|9	5
chr1	69920000	3|7	2
chr1	70080000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	28
chr1	70520000	3|4|5|6|7|8|9|10|11|12|13|14	12
chr1	71080000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29	27
chr1	71520000	3|4|5|6|7|8|9|10|11	9
chr1	72040000	3|4|5	3
chr1	72320000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	28
chr1	72360000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	28
chr1	72560000	3|4|5	3
chr1	72840000	3	1
chr1	73120000	3	1
chr1	73200000	3|4|6	3
chr1	73560000	3	1
chr1	73680000	3|4|5|6|7	5
chr1	73960000	3|4|5|6|7|8|9|10|11|12|13	11
chr1	74440000	3|4|5|6	4
chr1	74800000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	28
chr1	75200000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	28
chr1	75560000	3|4|5|6|7|11|15|16|17|21|22|23|24|25|26|27|28|29|30	19
chr1	75680000	3|4|8|9|11|12|13|14|17|18|19|20	12
chr1	75920000	3|4|5|6|7|8|9|10|11|12|13|14|15|16	14
chr1	76160000	3|4|5	3
chr1	76320000	3|4|6	3
chr1	77120000	3|4|5|6	4
chr1	77400000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	28
chr1	77440000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	28
chr1	77960000	3	1
chr1	78200000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	28
chr1	78320000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	28
chr1	78480000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	28
chr1	78600000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	28
chr1	78840000	3|5	2
chr1	79240000	3|4	2
chr1	79440000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	28
chr1	79840000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	28
chr1	80040000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	28
chr1	80080000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	28
chr1	81280000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	21
chr1	81560000	3	1
chr1	81800000	3|4|5|6|7|8|9	7
chr1	82760000	3|4|5|6|7|8	6
chr1	83120000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	28
chr1	83480000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	28
chr1	83880000	3|4|5|6|7|8|9	7
chr1	84120000	3|4|5|6|7|8	6
chr1	84440000	3|4|5|6	4
chr1	84760000	3|4	2
chr1	84920000	3|4|6|8	4
chr1	85080000	9|10|11|13|14|15|16|17|18|19|25	11
chr1	85280000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	28
chr1	85600000	5|6|9|12|18|20|21|22|23|24|25|26|27|28|29|30	16
chr1	85720000	5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|23|29|30	18
chr1	85920000	10	1
chr1	86040000	3|4|5|6|7|14|15|16|17|18|19|20|21|22|23|24|25|26	18
chr1	86320000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	28
chr1	86520000	3	1
chr1	86720000	3|4|5|6|7|8|9|10|27|28|29|30	12
chr1	87120000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	28
chr1	87320000	3|4|5|6|7|8|9|11|12	9
chr1	88120000	3|5|6|7|8|9|10|11|12|13|14|15|16|17|19	15
chr1	88320000	3|4|5	3
chr1	88640000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	28
chr1	88920000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	28
chr1	89480000	3|4|5|6|7|8|9|10|11|12|13|14	12
chr1	89640000	3	1
chr1	89800000	3|4|5|6|7|8|13|14|15|16|17|18|19|20|27	15
chr1	90040000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	28
chr1	90560000	3|5|6|7|8|10|14	7
chr1	90680000	4|5|6|7|8|9|10|11|12|13|14|15	12
chr1	90880000	3	1
chr1	91000000	3	1
chr1	91160000	3|4|5|6|7|8|19	7
chr1	91280000	8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	16
chr1	91480000	3|4|5|6|7|8|9|10|11|12|16|17|22	13
chr1	91960000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17	15
chr1	92280000	3|4|5|6|7	5
chr1	92680000	3|4|5|6|7|8|9|10|12|13	10
chr1	92840000	3|4|5|6|7|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	27
chr1	93000000	3|6|7|8|9|10|11|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	25
chr1	93080000	3|4|5|6|7|8|9|10|11|12|13|14|24|25|26|27|29	17
chr1	93280000	4	1
chr1	93440000	3	1
chr1	93640000	3|4	2
chr1	93880000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	28
chr1	94480000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	28
chr1	94840000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	28
chr1	95040000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	28
chr1	95280000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	28
chr1	95480000	3|4	2
chr1	96200000	3|4|5|6|8|9|10	7
chr1	96680000	3	1
chr1	96960000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	21
chr1	97520000	4	1
chr1	97800000	3	1
chr1	98040000	4|5|6|7|8|9|10|11	8
chr1	98560000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	28
chr1	98760000	4	1
chr1	99000000	12	1
chr1	99120000	3|4|5|6|7|8|9|10|11|13|14|15|28|29|30	15
chr1	99480000	3|4|5|6|26|27	6
chr1	99760000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	28
chr1	100480000	3|4|5|6|7|8|9|10|11	9
chr1	100880000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|24|25|26|27|28|29|30	21
chr1	101360000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	28
chr1	101680000	4|5	2
chr1	101760000	3	1
chr1	102040000	6|7	2
chr1	102280000	3|5|6|7|8|9|11|12	8
chr1	102440000	3|4|5|6|7|8|10	7
