chr	pos	w	Order
chr1	11240000	9|10|12|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	30
chr1	11280000	3|4|5|6|7|8	6
chr1	11640000	3|4|5|6|7|9	6
chr1	11800000	3|5|6|7|8|10|11	7
chr1	11920000	4|17	2
chr1	12040000	4|10|11|12|13|14|15|16|17|18|19|20|21	13
chr1	12080000	3|5|6|7|8|9	6
chr1	12240000	6|7|8|9|10|11|12	7
chr1	12280000	3|4|5	3
chr1	12640000	3|4	2
chr1	12920000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	13320000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	13800000	3	1
chr1	13840000	6|7	2
chr1	13960000	3|4|5|6|7|8|9|10|11|14	10
chr1	14000000	12|13|15|16	4
chr1	14600000	3|4|5	3
chr1	14800000	3	1
chr1	15080000	3|4|5|6|7|8|9|10|11	9
chr1	15120000	12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33	22
chr1	15280000	3	1
chr1	15320000	10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|30	18
chr1	15520000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25	23
chr1	15720000	7	1
chr1	15760000	3|4|5|6	4
chr1	16000000	3|4|5|8|9|10|11	7
chr1	16040000	6	1
chr1	16080000	7|11	2
chr1	16240000	3|4	2
chr1	16360000	3|4	2
chr1	16560000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	16600000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	16800000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	16840000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	16920000	6	1
chr1	17040000	6|7|8|9|10	5
chr1	17080000	3|4|5	3
chr1	17400000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19	17
chr1	17480000	12	1
chr1	17640000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17	15
chr1	18240000	5|6|7	3
chr1	18280000	3|4	2
chr1	18560000	3|4|5|6	4
chr1	18600000	7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28	22
chr1	18880000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	19080000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|26|27|28|29|30|31|32|35|38|40	32
chr1	19240000	10|11|12|13|14|18|19|20|21|22|23|24|25|26|28|29|30|31|33	19
chr1	19280000	6|7|8|9|15|16|17|27|32|34|35|36|37|38|39|40	16
chr1	19320000	3|4|5	3
chr1	19640000	3	1
chr1	19680000	4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	37
chr1	19880000	5|6|7|8|9|10|11|12|13|14|21|22|23|26|27|28|29|30|31|33|38|40	22
chr1	19920000	3|4	2
chr1	20160000	3|4	2
chr1	20200000	5|6|29|30|31|32|33|34|35|36|37|38|39|40	14
chr1	20520000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	20640000	9|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	30
chr1	20680000	3|4|5|6|7|8|10|11	8
chr1	20920000	3|4	2
chr1	21200000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	21360000	10|11|12|13|14|15|16|23|33|34|35|36|37|38|39|40	16
chr1	21600000	9|12|17|18|19|20|21	7
chr1	21640000	6|7|8|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36	18
chr1	21680000	3|4|5|10|11	5
chr1	22000000	3	1
chr1	22040000	7|9|14|22|23|24|27	7
chr1	22080000	4|5|6|8|10|11|12|13|15|16|17|18|19|20|21|25|26|28|29|30|31|32|33|34|35|36|37|38|39|40	30
chr1	22120000	3	1
chr1	22400000	4|5|6	3
chr1	22440000	3|33|34|40	4
chr1	22640000	5|6|7|8	4
chr1	22680000	3|4|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	32
chr1	22960000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	23280000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	23520000	3|4|5|7|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	36
chr1	23680000	3	1
chr1	23760000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	23960000	3|4|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|34	26
chr1	24040000	8	1
chr1	24160000	4|5|7	3
chr1	24400000	3|4|5|6|34|35|36|37|38|39|40	11
chr1	24640000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37	35
chr1	24840000	3|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36	32
chr1	24880000	4|5	2
chr1	25240000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	25520000	39|40	2
chr1	25800000	3|4	2
chr1	25840000	5|6|7|8|9|10	6
chr1	25880000	11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	30
chr1	26000000	7|8|9|10	4
chr1	26040000	3|4|5|6|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	34
chr1	26240000	3|13|14|15|16	5
chr1	26480000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	26800000	3	1
chr1	26920000	4|5|6|7|8|13|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	32
chr1	26960000	3|9|10|11|12|14	6
chr1	27280000	3|4|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	26
chr1	27320000	5|6|7	3
chr1	27400000	3|4|21	3
chr1	27680000	3|4	2
chr1	27720000	5|6|7|8|9|10|11|12|14|15|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	30
chr1	27760000	17	1
chr1	27800000	12|13|15|16|18|19|20|21	8
chr1	27840000	3|4	2
chr1	28000000	3	1
chr1	28240000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	28360000	8|9|10|12|14|15|16|23|25	9
chr1	28520000	3|4|5|6|7|8|9|10|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|37|38|39|40	36
chr1	28640000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|24|25|27|28|29|30|31|32|33|34|35|36|37|38|39|40	35
chr1	28760000	8|9|10|12|13|14|16|17|18|19|20|21|27|28|29|30|31|32|33|34|35|36|37|38|39|40	26
chr1	28880000	3|4|5|6|7|8|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	35
chr1	29200000	5|6|7|12|13|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	31
chr1	29240000	3|4|8|9|10|11|14	7
chr1	30080000	3|4	2
chr1	30360000	4	1
chr1	30400000	3|5|6|7	4
chr1	30720000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	30920000	3|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	35
chr1	30960000	4|5|6	3
chr1	31160000	3|4|5|6|7|8|9|10|11|38	10
chr1	31400000	3|4|5	3
chr1	31600000	4	1
chr1	31640000	3|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	37
chr1	31800000	3|4	2
chr1	32080000	3|4|5|6|7|8|9|14|15|17|18|19	12
chr1	32200000	4|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	34
chr1	32320000	12	1
chr1	32360000	10	1
chr1	32400000	3|4|5|6|7	5
chr1	32680000	3	1
chr1	32840000	6	1
chr1	32880000	3|4|5|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	37
chr1	33080000	8|9|10|11|13	5
chr1	33120000	3|4|5|6|7|12|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	33
chr1	33480000	3|4|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	22
chr1	33520000	5|7|8|9|10|11|12|13|14|15|16|17|18|19|20	15
chr1	33640000	3|4|5|6|7|8|9|10|11|12	10
chr1	34080000	3|4	2
chr1	34760000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28	26
chr1	34800000	29|30|31|32|33|34|35|36|37|38|39|40	12
chr1	35160000	3|4|5|6|7|8|9|25|26|27|28|29|32|33|34|35|36|37|38|39|40	21
chr1	35440000	3|4|5|6|7|8|9|10|30|31|33	11
chr1	35560000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	35760000	3	1
chr1	35800000	4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|29|30|31|32|33|34|35|36|37|38|39|40	31
chr1	35840000	23|24|25|26|27|28	6
chr1	36080000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	36440000	22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	19
chr1	36480000	4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21	18
chr1	36520000	3	1
chr1	37440000	3|4|5|6	4
chr1	37480000	7|8|9|10|11|12|13|14|15|16|17|18|19	13
chr1	37520000	20|21|22	3
chr1	37560000	24|33|34	3
chr1	37800000	3|4|5|7|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	34
chr1	38000000	6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|28	16
chr1	38040000	3|4|5	3
chr1	38600000	3	1
chr1	38840000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|29	22
chr1	38880000	26|27|28|30|31	5
chr1	39040000	8|9|10|11|23|24|25	7
chr1	39080000	3|4|5|6|7|26|27|28|29|30|31|32|33|34|35|36|37|38|39	19
chr1	39560000	3|4|5|6|7|8|9|10|11|20	10
chr1	39600000	12|13|14|17|18|21|22|23|26|27|29|30|31|32|33|34|35|36|37|39|40	21
chr1	39760000	5|6|7|8|11|12|13|14|15|25	10
chr1	39800000	3|4|9|10|16|17|18|19|20|21|22|23|24|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	28
chr1	40040000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	40440000	3|4|5|6|7|11|12|13|14|15|23|25	12
chr1	40520000	8	1
chr1	40560000	3|4|7|9|10|11|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	33
chr1	41040000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	41240000	3|4|5|6|8|9|10|11|12|13|14|15|16	13
chr1	41440000	27|28|29|30|31|32|33|34|35|36|37|38|39|40	14
chr1	41480000	26	1
chr1	41520000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25	23
chr1	42160000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21	19
chr1	42560000	4|21|22|23|32	5
chr1	42760000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	43160000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	43440000	3	1
chr1	43480000	12|13|14	3
chr1	43520000	4|5|6|7|8|9|10|11|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	34
chr1	43640000	7|10|24|25	4
chr1	43680000	6	1
chr1	43720000	4|5|21|22|23|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	20
chr1	43760000	3	1
chr1	43960000	3	1
chr1	44040000	3|4|5|6|7|15|16	7
chr1	44080000	8|9|10|11|12|13|14|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	31
chr1	44200000	15|16|17|20|21|22|23|24|27|29|30|31|33|35|36|38|39|40	18
chr1	44240000	3	1
chr1	44320000	5	1
chr1	44720000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	44840000	3	1
chr1	45000000	3|4|5|6|7	5
chr1	45320000	3|4|5|6|7|10|11	7
chr1	45360000	8|12|13|14	4
chr1	45520000	3|9|10	3
chr1	45560000	8	1
chr1	45600000	4|5|6|7|10|11|12|13|14|15|16|17|18|19|20|21|22|23|38|39|40	21
chr1	45880000	3	1
chr1	45920000	4|5|6	3
chr1	46000000	7|8	2
chr1	46040000	9|10|11|13|14|17|28|29|30|31|36|37|38|39|40	15
chr1	46240000	3|4|5	3
chr1	46320000	9|10|11|12|21|22|23|24|25|26|33|34	12
chr1	46360000	3|4|5|6|7|8|13|14|15|16|17|18|19|20|27|28|29|30|31|32|35|36|37|38|39|40	26
chr1	46560000	11	1
chr1	46720000	3|4|5|6|7|8|9|10|11|16|17|18|19|20|21|22|23|24|25|26|27|28|29|31|32|33|36|39|40	29
chr1	47160000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	47320000	9|10|11|12|13|14|15|16|17|20|21|22|23|25|26|28|29|31|32|33|36|39	22
chr1	47360000	7|8	2
chr1	47400000	3|4|5|6	4
chr1	47720000	3|4|5|6|7|11|12|35|37|38|39|40	12
chr1	47760000	8|9|10|14|33|34|36	7
chr1	48080000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	48240000	3|4|5|6|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	36
chr1	48480000	40	1
chr1	48520000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39	37
chr1	48840000	10	1
chr1	48880000	3|4|5|6|7|11|12|13	8
chr1	48920000	8	1
chr1	48960000	9	1
chr1	49240000	4	1
chr1	49440000	3|4	2
chr1	49720000	5	1
chr1	50040000	5|6	2
chr1	50080000	3|4	2
chr1	50360000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	50600000	13|22|23|24|25|26|27|28|29|31	10
chr1	50640000	12|32	2
chr1	50720000	3|4|5|6|7|8|9|10|11|14|16|17|18|19|20|21|22|23|24|25|26|28|29|30|31|32|33|34|35|36|37|38|39|40	34
chr1	51200000	3|4|5|6|8	5
chr1	51320000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	51520000	32|33|34|35|36|37|38|39	8
chr1	51800000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	52000000	8|9|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	27
chr1	52040000	7|10|11|12|13|14|15	7
chr1	52080000	3|4|5|6	4
chr1	52360000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	52720000	3|4|5|6|7|8|9|10|11|12|13|14|15|16	14
chr1	52840000	21|22|23|35|36|37	6
chr1	53200000	3|4|5|6|7|8|9|10|11|14	10
chr1	53240000	12|13|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	28
chr1	53400000	9|10|15|33|35|36	6
chr1	53440000	6|7|11|12|13|14|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|34|37|38|39|40	28
chr1	53480000	3|4|5	3
chr1	53760000	3|4|5|20|21|22|23|24|25|26|27|28|29|30|31	15
chr1	53800000	33	1
chr1	53840000	3|6|7|8|9|10|11|12|13|14|15|16|17|18|19|32|34|35|36|37|38|39|40	23
chr1	53960000	13	1
chr1	54040000	10|11|12	3
chr1	54080000	3|4|5|6|7|8|9	7
chr1	54240000	3	1
chr1	54520000	3|4|5|6|7|8	6
chr1	54800000	3	1
chr1	54840000	4	1
chr1	54880000	5	1
chr1	54920000	6|7|11|14	4
chr1	55040000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	55240000	20	1
chr1	55280000	9|10|11|12|13|14|15|16|17|18|19	11
chr1	55320000	3|4|6|7|8	5
chr1	55360000	5	1
chr1	55920000	3	1
chr1	56600000	3|4|5	3
chr1	56800000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	57040000	3|4	2
chr1	57400000	3|5|6	3
chr1	57720000	3|4|5|6	4
chr1	58040000	3	1
chr1	58160000	4|5|6|7|8|9|10|11	8
chr1	58480000	3|4|5|6|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	29
chr1	58520000	7|8|10|11|14	5
chr1	58640000	18|20|21|22|23|24|25|26|27|31|32|33|34|35|36|37|38|39|40	19
chr1	58680000	11|12|13|14|15|16|17|19	8
chr1	58720000	3|4|5|6|7|8|9|10	8
chr1	59760000	3|4|5|6|7|8|9	7
chr1	59840000	9|10|11|12|13|14|15|16|18|20|21|22|23|24|26	15
chr1	59880000	19|25|28	3
chr1	59960000	3|4|5|6|7|9|10|11|12|13|14|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	36
chr1	60200000	3|4|5	3
chr1	60840000	3|4|16|17|18|19|20	7
chr1	60920000	11|12|13|14|15|21|22	7
chr1	60960000	4|5|6|7|8|9|10	7
chr1	61040000	4	1
chr1	61320000	3	1
chr1	61600000	3	1
chr1	61880000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17	15
chr1	61920000	18|19|21|23|24|28|29|30|33|35|36|37|38|39|40	15
chr1	62080000	8|9|10|12|15|16|17	7
chr1	62120000	3|4|5|6|7|11|13|14|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	31
chr1	62440000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	62760000	16|17|18|19|20|21|23|24|25|28|33|34|35|36	14
chr1	62800000	3|4|5|6|7|8|9|10|11|12|13|14|15|22|26|27|29|30|31|32|37|38|39|40	24
chr1	63560000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	64240000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20	18
chr1	64680000	3|4|5|6|7	5
chr1	64840000	3|8|9|21	4
chr1	64880000	18|19|20|22|23|24|25|26|36|37|38|39|40	13
chr1	64960000	10|11|12|13|14|15|16|17|18|22|24|25|26|27|29|34|36|37|38|39|40	21
chr1	65000000	28|33|35	3
chr1	65040000	3|4|5|6|7|8|9|12|13|14|18|24|27|29|30|31|32|34	18
chr1	65200000	21|22|23|24|25|26	6
chr1	65240000	3|4|5	3
chr1	65440000	3|4	2
chr1	65680000	3|4	2
chr1	65720000	5|6|7|8|19|23|24|27|29|30	10
chr1	65760000	9|10|11|12|13|15|16|17|18|20|21|22|25|26|28	15
chr1	65800000	14	1
chr1	65920000	5|16|17	3
chr1	65960000	3|4	2
chr1	66240000	3|4|5|6|7	5
chr1	66440000	3	1
chr1	66480000	4|5|6	3
chr1	66720000	3	1
chr1	66760000	4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	37
chr1	66920000	3|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	32
chr1	66960000	4	1
chr1	67000000	5	1
chr1	67160000	6|7|8	3
chr1	67200000	3|4|5|9|10|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	31
chr1	67520000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	67760000	3|4|5|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	37
chr1	67800000	6	1
chr1	68040000	35|36|37	3
chr1	68080000	26|28|29|30|31|32|33|34	8
chr1	68120000	3|4|5|6|7|22|23|24|25|27	10
