chr	pos	w	Order
chr1	12640000	3|4	2
chr1	12880000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	13320000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	13600000	6	1
chr1	13640000	3|4|5	3
chr1	13840000	3|4	2
chr1	13880000	5	1
chr1	13920000	6	1
chr1	13960000	7|8	2
chr1	14000000	9|10	2
chr1	14720000	7|8	2
chr1	14760000	6	1
chr1	14880000	4	1
chr1	14920000	3|8|9|10|11|12|14|15	8
chr1	15080000	4|5|6|7|8|9|10|11	8
chr1	15120000	3|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	30
chr1	15320000	3|4|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	33
chr1	15520000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	15720000	28	1
chr1	15760000	4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|21|22|23|27	20
chr1	15800000	3	1
chr1	16000000	4	1
chr1	16040000	5|6|7|8|9|10|11|12	8
chr1	16080000	3|13	2
chr1	16240000	3	1
chr1	16480000	10|11	2
chr1	16520000	8|9|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39	30
chr1	16560000	3|4|5|6|7|40	6
chr1	16800000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	16840000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	16920000	4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|33|34	30
chr1	16960000	32|35|36|37|39|40	6
chr1	17040000	3|4|6|7|10|11|26|38	8
chr1	17360000	31|32|33|34|35|36|37|38|39|40	10
chr1	17400000	28|29|30	3
chr1	17440000	3|4|5|6|7|8|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27	24
chr1	17480000	9	1
chr1	17600000	12	1
chr1	17640000	8|9|10|11|13	5
chr1	17680000	3|4|5|6|7	5
chr1	18240000	3	1
chr1	18560000	3|4|5|6|7|8|9|11	8
chr1	18600000	10|12|13|14|15|16|17|18|19|20|21	11
chr1	18880000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	19080000	3|4|5|6|7|8|9|13|14|15|16|17|18|19|20|21|23|24|25|26|27|28|29|30|31|32|33|37	28
chr1	19240000	10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	31
chr1	19280000	3|4|5|6|7|8|9	7
chr1	19640000	3|4	2
chr1	19680000	5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|37|38|39|40	30
chr1	19880000	3|4	2
chr1	20200000	3|4|5|6|7	5
chr1	20520000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|18|19|20|21|22|23|24|25|26|27|28|29|33|34|38|39	30
chr1	20640000	13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|35|36|37|38|39|40	27
chr1	20680000	3|4|5|6|7|8|9|10|11|12|34	11
chr1	21200000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	21360000	8|9|10|11|12|13|15|16|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	30
chr1	21640000	14|15|16|17|18|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	25
chr1	21680000	3|4|5|6|7|8|9|10|11|12|13|19|20	13
chr1	22040000	3|5|6|7|8|9|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	31
chr1	22080000	4|10|11|12|13|14|15	7
chr1	22400000	4|5	2
chr1	22440000	3	1
chr1	22640000	5|6|7|8|9|20	6
chr1	22680000	3|4|10|11|12|13|14|15|16|17|18|19|21|22|23|24|25|26|27|28|29|30|31|32|33	25
chr1	22960000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|40	36
chr1	23000000	38|39	2
chr1	23280000	3|4|5|6	4
chr1	23480000	3|4|5|8|9	5
chr1	23520000	10	1
chr1	23560000	12|13|14|17|18|20|21	7
chr1	23720000	5	1
chr1	23760000	3|4|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	37
chr1	23960000	8|9	2
chr1	24160000	4	1
chr1	24200000	3	1
chr1	24400000	3|4	2
chr1	24640000	3|4|5|6|7|8|9|10|11|12|13|14|15	13
chr1	24840000	3|4|5|6|9	5
chr1	24880000	7|8|17|18|19|20|24|25|26	9
chr1	25200000	11|13	2
chr1	25240000	3|4|5|6|7|8|9|10|12|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38	34
chr1	25520000	6	1
chr1	25560000	3|4|5|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|33|34|35|36|37|38|39|40	28
chr1	25800000	3|4|5|6	4
chr1	25840000	7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|36	29
chr1	25880000	35|37|38|39|40	5
chr1	26000000	8|9	2
chr1	26040000	3|4|5|6|7|10|11|12|13|14|15|16|17|18|22|23|24|25|26|27|28|35|36|37|38	25
chr1	26480000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	26920000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	27280000	3|8|9|10	4
chr1	27320000	4|5|6|7|19|20	6
chr1	27400000	9	1
chr1	27680000	3|4|5|6|7|11|12|13	8
chr1	27720000	8|9|10|14|15|17|20|21|22|24|27|28	12
chr1	27760000	16|18|19|23|29|30|32|34|35	9
chr1	27800000	25|26|31|33|36|37|40	7
chr1	27840000	3|38|39	3
chr1	28240000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	28360000	11|12|23|28|29|30|31|32|33|34|35|36|37|38|39|40	16
chr1	28640000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	28880000	3	1
chr1	29200000	3|4|5|6|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	33
chr1	29240000	7|8|9|10|11	5
chr1	29680000	3	1
chr1	30120000	3|4|5|6|7	5
chr1	30360000	5	1
chr1	30720000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	30800000	38	1
chr1	30960000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	31080000	3|4|5|6|7|8	6
chr1	31560000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	31800000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27	25
chr1	32040000	3|4|5	3
chr1	32080000	6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33	28
chr1	32200000	3|9|10|20	4
chr1	32400000	3|4|5|7|8|9|10|11|12|13|14|15|16	13
chr1	32440000	6|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	25
chr1	32640000	3	1
chr1	32680000	4|5|6|10	4
chr1	32800000	6|7|8|11|12|13|14|15|16|17|18|19|20|21|22|23|24	17
chr1	32840000	3|9|10|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	19
chr1	33080000	8|9|10|11|12|13|14|15|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	32
chr1	33120000	3|4|5|6|7|16	6
chr1	33480000	3|4|5|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	31
chr1	33520000	6|7|8|9|10|11|12	7
chr1	33640000	3|4|9|10|11	5
chr1	34600000	3	1
chr1	34760000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25	23
chr1	34840000	23|24|25|26|27|28|29|30|31|32|33|34|35	13
chr1	34880000	36|37|38|39|40	5
chr1	35160000	13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	28
chr1	35200000	4|5|6|7|8	5
chr1	35560000	4	1
chr1	35800000	3|4|5|6|7	5
chr1	35840000	8|9|10|11|14	5
chr1	35880000	13|15|16|17|18|19|20|21|22|28|31	11
chr1	36080000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|32|33|34|35|36|37|38|39|40	37
chr1	36280000	3	1
chr1	36320000	4	1
chr1	36440000	4|5|6|7|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	34
chr1	36480000	3|8|9|10	4
chr1	37080000	4|5	2
chr1	37440000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|26|27|29|30|31|32	24
chr1	37480000	21|28|33	3
chr1	37520000	34	1
chr1	37560000	22	1
chr1	37680000	9|10|15|16|19|20|22|23|24	9
chr1	37720000	8|17|18|21|25|26|27|28|30|33|34|36|37|38|39|40	16
chr1	37800000	6|7|15|16|35|40	6
chr1	37880000	9|29	2
chr1	38000000	9|10|11|12|13|14|15|16|18|19|20|23|25|26|27|28|29|30|31|32|33|34|35|36|37|38	26
chr1	38040000	3|4|5|6|7|8	6
chr1	38600000	3|4|5|6	4
chr1	38840000	3|4|5|6	4
chr1	38880000	10|11|12|14|15|16|17|18|19|20|38	11
chr1	38960000	12|13|14|16|21|22	6
chr1	39000000	6|7|8|9|10|11|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	24
chr1	39080000	3|4|5	3
chr1	39280000	3|4|25|26|27|28|29|31|34|35|37|38|39	13
chr1	39320000	5	1
chr1	39560000	3|4|5|6|7|8|9|10|11|21	10
chr1	39600000	12|13|14|15|16|17|18|19|20|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	28
chr1	39800000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	40040000	4|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	35
chr1	40080000	3|5|6	3
chr1	40440000	3|5	2
chr1	40480000	4|6|7|8|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	34
chr1	40520000	9|10	2
chr1	40560000	12	1
chr1	40600000	4	1
chr1	41000000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	41240000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|23	20
chr1	41440000	25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	16
chr1	41480000	13|14|15|16|17|18|19|20|21|22|23|24	12
chr1	41520000	3|4|5|6|7|8|9|10|11|12	10
chr1	41800000	3|4|5	3
chr1	42160000	3|4|5|6|7|8|9|10|11|12|13|14|17|18|19|20|21|22|23|24	20
chr1	42200000	15|16|25|26	4
chr1	42320000	18|19|25|26|27	5
chr1	42360000	3|4	2
chr1	42760000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	43160000	3|4|5|6|7|8|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|40	35
chr1	43200000	9|10|39	3
chr1	43440000	3|4|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37	31
chr1	43480000	5|38|39|40	4
chr1	43520000	6	1
chr1	43640000	8	1
chr1	43680000	7	1
chr1	43720000	3|4|5|6|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	36
chr1	44040000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|24|26|27|28|30|31|32|33|34|35|36|37|38|40	34
chr1	44080000	23|25|29|39	4
chr1	44360000	3	1
chr1	44720000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	45000000	5|6|7|20	4
chr1	45040000	3|4	2
chr1	45320000	4	1
chr1	45360000	3	1
chr1	45520000	3|8	2
chr1	45560000	9|15	2
chr1	45600000	4|5|6|7|10|11|12|13|14|16|17|18|19|20|21|22|23|24|25|26|38|39|40	23
chr1	46000000	3|6|7|8	4
chr1	46040000	9|15|16|17|18|19|20|21|22|27|28|29|30|31|40	15
chr1	46240000	3|4|5|7	4
chr1	46360000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	46720000	8|9|10|13|14|25|36	7
chr1	46760000	3|4|5|6|7	5
chr1	47160000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|36|37|38|39|40	27
chr1	47320000	9|17|18|19|26|27|28|29|30|32|33|34|36|37|38|39|40	17
chr1	47360000	3|4|7|8|10|11|12|13|14|15|20|21|22|23|24	15
chr1	47400000	5|6	2
chr1	47720000	3|4|5|6|7|9|10|13|14|22|32	11
chr1	47760000	8|15|16|19|20|21|23|24|31|33	10
chr1	48040000	4	1
chr1	48080000	3|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|31|34|35|36|37|38|39|40	34
chr1	48240000	6|7|9|10|11|12|13|14|15|24|26	11
chr1	48280000	3|4|5|16|17|18|19|20|21|22|23|25|27|28|29|30|31|32|33|34|35|36|37|38|39|40	26
chr1	48520000	3|4|5	3
chr1	48560000	6|7|15|16|18|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	26
chr1	48600000	8|9|10|17|19	5
chr1	48720000	11|12|13|14|15	5
chr1	48840000	12	1
chr1	48880000	7	1
chr1	48920000	4|5|6	3
chr1	50000000	3|4|5	3
chr1	50040000	6|7|8	3
chr1	50320000	13|17	2
chr1	50360000	3|4|5|6|7|8|9|10|11|12|14|15|16|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	36
chr1	50720000	3|4|5|6|7|8|9|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	27
chr1	51200000	3	1
chr1	51240000	4|5|6	3
chr1	51280000	7|15|16|17|24|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	20
chr1	51320000	4|8|9|10|11|12|13|14|18|19|20|21|22|23|25	15
chr1	51800000	3|4|5|17|18|19|20|29|33|35|36|37|38|39|40	15
chr1	51840000	21|22|23|28|30|31|32|34	8
chr1	51880000	13|14|15|16|25|26|27	7
chr1	52040000	6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	35
chr1	52080000	3|4|5	3
chr1	52360000	3|4|5|6|7|8|9|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	31
chr1	52680000	12	1
chr1	52720000	4|5|6|7|8|9|10|11|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	36
chr1	53200000	3|4|5|6|7|9|10|11|12	9
chr1	53240000	8|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	29
chr1	53400000	6|7|10|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	29
chr1	53440000	3|4|8|9|11|12|13|14	8
chr1	53760000	24	1
chr1	53800000	20|21|22|23|25|26|27|28|29|30|31	11
chr1	53840000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|32|33|34|35|36|37|38|39|40	26
chr1	53960000	15|16|33|34|35|36|37|38|39	9
chr1	54000000	12	1
chr1	54040000	3|4|6|7|8|9|10|11|13	9
chr1	54080000	5	1
chr1	54520000	3|4|5|6|7|8	6
chr1	54840000	3	1
chr1	54880000	4|5|6|7|8|9|10|11|12|13|14|15|16|19	14
chr1	54920000	17|18|20|21|23|24|25|26|27|28|29|30|31|32|34|35|36|38|39|40	20
chr1	55040000	5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	36
chr1	55080000	3|4	2
chr1	55280000	3|4|5|6|7|8|9|10|11|12|13|14	12
chr1	56160000	3	1
chr1	56400000	4	1
chr1	56600000	3|4|5	3
chr1	56720000	6|7|8|9|10|11	6
chr1	56800000	4|8|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	33
chr1	57000000	3	1
chr1	58120000	7	1
chr1	58160000	5|6|8|9	4
chr1	58480000	28|29|30|31|32|33|34|35|36|37|38|39	12
chr1	58520000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|40	26
chr1	58640000	38	1
chr1	58680000	8|9|10|11|12|13|14	7
chr1	58720000	3|4|5|6|7	5
chr1	59760000	3|4	2
chr1	59800000	5|6|7|8	4
chr1	59840000	9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|34|35|39	27
chr1	59880000	33|36|37|38|40	5
chr1	59960000	3|4|5|6|7|8|10|11|12|13|14|15|16|17|18|20|21|22|23	19
chr1	60280000	4	1
chr1	60840000	3|4|5|6|7|8|9|10|11|12|13|15|16|17|18	15
chr1	60880000	14	1
chr1	60960000	11	1
chr1	61040000	3|4|5|6|7|8|9|10|11	9
chr1	61440000	3|4|5	3
chr1	61480000	6|8|9	3
chr1	61880000	4|5|6	3
chr1	61920000	7|8|9|12|13|14|15|16|17|18	10
chr1	61960000	11	1
chr1	62120000	4|5|6|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|32|33|34|37	28
chr1	62160000	3|31|35|36|38|39|40	7
chr1	62400000	8|11|12|13|14|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|39|40	24
chr1	62440000	3|4|5|6|7|9|10|38	8
chr1	62800000	3|4|5|6|7|8|14|15|16|17|18|19|20|21|22|31|32|33|34|35|36|37|38|39|40	25
chr1	62840000	9|10|11|12|13	5
chr1	63320000	3|4|21|22	4
chr1	63360000	20	1
chr1	63560000	3|4|5|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	37
chr1	63600000	6	1
chr1	64240000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|32|33|34|35|36|37	29
chr1	64440000	3	1
chr1	64800000	5|6|7	3
chr1	64840000	3|4|8|9|10|11|12|13|14|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	30
chr1	65040000	4	1
chr1	65080000	3|5|6|7|8|11|12|13|14|15|16|17|18|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	34
chr1	65120000	9|10|19	3
chr1	65240000	4	1
chr1	65680000	3|4|5|6|7	5
chr1	65720000	8|9|10|11|12|13	6
chr1	66240000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|19|24|25|26|27|28|29	21
chr1	66440000	3|4	2
chr1	66480000	5|25|35|37	4
chr1	66520000	26|27|28|31|32|33|36|38|39|40	10
chr1	66560000	25	1
chr1	66760000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	66920000	3	1
chr1	66960000	19|34	2
chr1	67200000	3|4|5|6|7|8|9|13|20|25|26|27|28|29	14
chr1	67240000	11|16|17|19|23|34|36|37|40	9
chr1	67520000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	67760000	3|4|18|19|24|28|29|30|31|32|33|34|35|36|37|38|39|40	18
chr1	67840000	3|4|5|6|7|8|32|38|40	9
chr1	68120000	3|4|5|6|7|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	27
chr1	68400000	31|32|33|34|35|36|37|38|39|40	10
chr1	68440000	4|5|6|7|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	21
chr1	68480000	3|8|9|10|11|12|13	7
chr1	69480000	4	1
chr1	69720000	9	1
chr1	69760000	3|4|5|6|7|8|10|11|12|13|17|18	12
chr1	69800000	14|15|16	3
chr1	70120000	8	1
chr1	70160000	6|7	2
chr1	70200000	4|5	2
chr1	70520000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17	15
chr1	70560000	18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	23
chr1	70640000	39|40	2
chr1	71080000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	71520000	3|4|5|6|7|8|9	7
chr1	71680000	3	1
chr1	72000000	5	1
chr1	72040000	3|4	2
chr1	72280000	3	1
chr1	72600000	3	1
chr1	73480000	4	1
chr1	73680000	3	1
chr1	73720000	4	1
chr1	73760000	5|6|7|8	4
chr1	73840000	8	1
chr1	74360000	3	1
chr1	74720000	6|9|11|22|23|24|25|26|27|28|29|30|31|32|34|35|36|37|39|40	20
chr1	74760000	3|4|5|7|8|10|12|13|14|15|16|17|18|19|20|21|33|38	18
chr1	75160000	13|18	2
chr1	75200000	4|5|6|7|8|9|10|11|12|14|15|16|17|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	35
chr1	75240000	3	1
chr1	75640000	3|4	2
chr1	75800000	31|33|39	3
