chr	pos	w	Order
chr1	7960000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	8360000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	8560000	3|4|14|16|30|31|39|40	8
chr1	8840000	3|4|5|6|7	5
chr1	8880000	8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	33
chr1	9080000	10|11	2
chr1	9120000	3|4|5|6|8|9|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	35
chr1	9200000	9	1
chr1	9240000	3|4|5|6|7|8|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	37
chr1	9480000	3|4	2
chr1	9600000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	9720000	7|10|11|12|13|14|20|40	8
chr1	9920000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	10160000	3|4|5	3
chr1	10200000	12|18|19	3
chr1	10360000	3	1
chr1	10440000	11|12|13|14|15|16|17	7
chr1	10480000	5|6|7|8|9|10|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	29
chr1	10520000	3|4	2
chr1	11040000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	11240000	8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39	32
chr1	11280000	3|4|5|6|7	5
chr1	11640000	3|4|5|6	4
chr1	11760000	7|8	2
chr1	11800000	9|10|11|12|18|19	6
chr1	12040000	3|4|5|7|8|9|10|11|12|13|14|15|16|17|18|19|20	17
chr1	12080000	6	1
chr1	12240000	3|4|5|6|7|8|9|10|11|12|13|14|15	13
chr1	12640000	3|4|5	3
chr1	12880000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	13360000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	13640000	3|4	2
chr1	13840000	3	1
chr1	13960000	3|5|6|7|8|9|10|11|12|13|14	11
chr1	14000000	4	1
chr1	14560000	6	1
chr1	14600000	3|4|5	3
chr1	14840000	3|4	2
chr1	15080000	5|6	2
chr1	15120000	3|4|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34	30
chr1	15280000	3	1
chr1	15320000	4|5|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29	23
chr1	15520000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24	22
chr1	15760000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18	16
chr1	16000000	4	1
chr1	16040000	5|6|7|8|9|10|11	7
chr1	16080000	3	1
chr1	16240000	3|4|5	3
chr1	16360000	3	1
chr1	16520000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	16880000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	17080000	3	1
chr1	17440000	3|4|5|6|7|8|9|10|11|12|13	11
chr1	17640000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18	16
chr1	18560000	3|4|5|6|7|8|9	7
chr1	18600000	10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31	22
chr1	18880000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	19080000	3|4|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|37	31
chr1	19120000	5|35|36|38|39|40	6
chr1	19240000	10|11|12|13|14|17|18|19|20|22|24|25|26|27|28|29|30|32|33|34|37|38|39|40	24
chr1	19280000	5|6|7|8|9|15|16|21|23|31|35|36	12
chr1	19320000	4	1
chr1	19360000	3	1
chr1	19480000	39|40	2
chr1	19680000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	19880000	6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	35
chr1	19920000	3|4|5	3
chr1	20160000	27|30|31|32|33|34|35|36|37|38|39|40	12
chr1	20200000	3|4|5|6	4
chr1	20520000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	20640000	24|39	2
chr1	20680000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|25|26|27|28|29|30|31|32|33|34|35|36|37|38|40	36
chr1	20800000	6	1
chr1	20920000	4	1
chr1	20960000	3	1
chr1	21200000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	21360000	3|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	34
chr1	21400000	4	1
chr1	21680000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	22000000	3|4|5|6|10|23	6
chr1	22080000	5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	36
chr1	22120000	3|4	2
chr1	22400000	3|4|5|6	4
chr1	22440000	7|8|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	26
chr1	22640000	6|7|8|9|10|14|15|16|17|18|20|21|24|25	14
chr1	22680000	3|4|5|11|12|13|19|22|23|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	24
chr1	22960000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	23280000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	23480000	4	1
chr1	23520000	3|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	37
chr1	23680000	3	1
chr1	23760000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	23960000	3|4|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	36
chr1	24040000	4|5|6|7|8|9|10|11|12|13|14|15|17|18|21	15
chr1	24160000	5	1
chr1	24200000	3|4	2
chr1	24400000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	24640000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	24840000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	25240000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	25520000	20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	21
chr1	25600000	4	1
chr1	25800000	3|4|5|6|7	5
chr1	25840000	8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	33
chr1	26000000	3|4|6|7|9|10	6
chr1	26040000	5|8|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	32
chr1	26160000	3|5|6|7|9|10|12|13|14|15|16|17|18|19|20|21|22|23|26|27|28|29|30|31|32|33|34|35|36|37|38	31
chr1	26480000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	26800000	3|4	2
chr1	26880000	3|4|5|6	4
chr1	26920000	30|31|33	3
chr1	26960000	4|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|32|34|35|36|37|38|39|40	33
chr1	27280000	3|4|7|8|9|10|16|17|18	9
chr1	27320000	5|6	2
chr1	27400000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	27600000	3|4	2
chr1	27680000	4|5|6|7|8|9|10|11|12|13|14|15|21	13
chr1	27720000	16|17|18|19|20|22|23|24|25|26|27|28|29|30|31|32|33|34|38|39|40	21
chr1	27840000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	28000000	10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|27|28|29|30|31	21
chr1	28080000	3|4|5|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	36
chr1	28240000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	28360000	5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	36
chr1	28520000	3|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|30|31|32|33	25
chr1	28640000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	28760000	7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	34
chr1	28880000	3|4|5|6|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	34
chr1	29040000	3	1
chr1	29200000	14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	27
chr1	29240000	3|4|5|6|7|8|9|10|11|12|13	11
chr1	29480000	4|5|6	3
chr1	29520000	3	1
chr1	29720000	3|4	2
chr1	30120000	3|4|5	3
chr1	30720000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	30920000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	31160000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	31360000	3|4|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	34
chr1	31400000	5	1
chr1	31560000	4|5|6|7	4
chr1	31600000	3|8|9|10|12|14|16|17|18|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	27
chr1	31640000	11|13|15|19|20|21|22	7
chr1	31800000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	32040000	3	1
chr1	32080000	4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	37
chr1	32200000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	32400000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	32640000	3|4|5	3
chr1	32680000	6|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	32
chr1	32880000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	33080000	3|4|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	37
chr1	33120000	5	1
chr1	33480000	3|4|5|6|7|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	35
chr1	33520000	9	1
chr1	33640000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22	20
chr1	34080000	3	1
chr1	34760000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27	25
chr1	34840000	26	1
chr1	34880000	3|27|28|29|30|31|32|33|34|35|36|37|38|39|40	15
chr1	35160000	3|4|5|6|7|8|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	32
chr1	35440000	3|4|6|7|25|26|27|28|29|30	10
chr1	35560000	3|4|5|6|7|8|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|40	23
chr1	35800000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17	15
chr1	35840000	18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	23
chr1	36080000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	36320000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	36440000	25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	16
chr1	36480000	3|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24	21
chr1	36520000	4	1
chr1	37440000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|35|36|37|38|39|40	32
chr1	37680000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	37800000	4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	37
chr1	37880000	4|15	2
chr1	38000000	5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	36
chr1	38040000	3|4	2
chr1	38840000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	39080000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	39280000	3|4|5	3
chr1	39560000	3|4|5|6|7|8|9|10|11|12|13|14|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|38	34
chr1	39600000	15|37|39|40	4
chr1	39760000	3|5|6|7|8|10|11|12|13|24|28	11
chr1	39800000	4|9|14|15|16|17|18|19|20|21|22|23|25|26|27|29|30|31|32|33|34|35|36|37|38|39|40	27
chr1	40040000	6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	35
chr1	40080000	3|4|5	3
chr1	40320000	3	1
chr1	40440000	4|5|6|7|12|13|14|15|16|17|18|19|20|21|22|23|24|25|28|29|30|31|32|35|36	25
chr1	40520000	16|17|20|21|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	21
chr1	40560000	6|7|8|9|10|11|12|13|14|15|18|19|22|23	14
chr1	40600000	3|4	2
chr1	40680000	12|30	2
chr1	40840000	3|4|5|6|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	34
chr1	41000000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	41240000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	41520000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	41800000	3|4|5|6	4
chr1	42120000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|20	16
chr1	42360000	3|4	2
chr1	42680000	10	1
chr1	42760000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	42920000	3	1
chr1	43080000	3	1
chr1	43200000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	43400000	3	1
chr1	43440000	4|5|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	36
chr1	43520000	5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	36
chr1	43720000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	44040000	3|4|5|6|10|11|12|13|14|15|16|17|18|19|21|22|23|24|25|27|28|29|30|31|32|33|34|35|36|37|38|39|40	33
chr1	44080000	7|8|9|20|26	5
chr1	44200000	3|4|5|6|7	5
chr1	44720000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	44840000	3	1
chr1	45000000	5|6|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	23
chr1	45040000	3|4	2
chr1	45320000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	45520000	7|8|9|10|11|12	6
chr1	45600000	3|4|5|6|7|8|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	37
chr1	45880000	3|4|5|6	4
chr1	46000000	4|5|7|8|9|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|30|31|32|33|34|35|36|37|38|39|40	31
chr1	46040000	3|29	2
chr1	46240000	3|4|5|6|7|8|9	7
chr1	46360000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	46560000	3|4|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	33
chr1	46720000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	47160000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	47320000	9	1
chr1	47360000	7|8|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	31
chr1	47440000	3|4|5|6	4
chr1	47720000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	47960000	3|4	2
chr1	48080000	4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	37
chr1	48240000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	48480000	31|35|38|39	4
chr1	48520000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|21|22|23|24|25|26|27|28|29|30|32|33|34|36|37|40	33
chr1	48960000	3|4|5|6|7|8|9|10	8
chr1	50000000	3|4	2
chr1	50360000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	50600000	3|10|11|12|16|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	28
chr1	50720000	6|7|8|32|37|38|39|40	8
chr1	50760000	3|4|5|9	4
chr1	51200000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	51280000	12|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	24
chr1	51520000	3|4|5|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	30
chr1	51800000	3|4|5	3
chr1	51840000	17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	24
chr1	51880000	6|7|8|9|10|11|12|13|14|15|16	11
chr1	52040000	5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	36
chr1	52080000	3|4	2
chr1	52360000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	52680000	3|4|12	3
chr1	52720000	5|6|7|8|9|10|11|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39	34
chr1	52840000	10|18	2
chr1	52920000	19|20|21	3
chr1	53200000	4|5	2
chr1	53240000	3|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	36
chr1	53400000	8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	33
chr1	53440000	3|4|5	3
chr1	53760000	3|4|5|6	4
chr1	53840000	6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	35
chr1	53960000	19|20|21|22|24|25|26|27	8
chr1	54000000	18|23|28|30	4
chr1	54040000	8|9|10|11|12|13|14|15|16|17|29|31|32|33|34|35|36|37|38|39|40	21
chr1	54080000	3|4|5|6|7	5
chr1	54240000	3	1
chr1	54480000	3|4|5|6|7|8	6
chr1	54520000	9	1
chr1	54840000	3|4|5|6|7|8|9|10	8
chr1	54880000	11|12|13|14|15|16|17|24|25|26|27|28|29|31|32|33|34|35|36|37|38|39|40	23
chr1	55040000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
