chr	pos	w	Order
chr1	28760000	7|8|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32	17
chr1	28880000	20|21|24|28	4
chr1	29040000	3	1
chr1	29240000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	29480000	3|4|5	3
chr1	29800000	4	1
chr1	30120000	3|4|5	3
chr1	30720000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35	33
chr1	30800000	35|38	2
chr1	30920000	3|4|5|6|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	36
chr1	31120000	3|4|5|6|7|8|9|10|15|16|17|19|20|21|22|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	31
chr1	31440000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|38|39|40	33
chr1	31560000	3|4|9|17|18|19|20|35|36|37|38|39|40	13
chr1	31800000	3|4|5	3
chr1	32080000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	32360000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	32880000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	33120000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	37
chr1	33200000	16|17	2
chr1	33360000	31	1
chr1	33480000	3|12|14|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	28
chr1	33640000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19	17
chr1	34160000	3|4|5|6|7|8	6
chr1	34760000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|37	28
chr1	34960000	25|30|31|32|33|34|35|36|37|38|39|40	12
chr1	35440000	4|5	2
chr1	35840000	3|4|5|6|7|8|9|10|11|12|13|14|15	13
chr1	36080000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	36480000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	36720000	3	1
chr1	37440000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	21
chr1	37720000	6	1
chr1	37840000	4|5|7|8|9|10|11|12|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32	27
chr1	38000000	3|4|5|6|7|8|9|10|11|12|13|14|15	13
chr1	38600000	3	1
chr1	38840000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|27|28|29|30|31|33|35|37|38|39|40	34
chr1	39040000	3|4|5|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	21
chr1	39600000	3|4|5|6|7|8|9|10|11|16|17|20|21|24|28|30|31|32|34|35	20
chr1	39760000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	40040000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	40560000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	40800000	4|5|15|16|17|20|21|22|24|25|26|27|28|29|30|31|33	17
chr1	41000000	3|4|5|6|7|8|9|10|11|12|13|15|16|20|23|26|30|33|34|35|36|37|38|39|40	25
chr1	41240000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	41440000	13|15|16|17|18|19|20|21|22|24|25|30|31	13
chr1	41520000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22	20
chr1	41800000	3	1
chr1	42120000	3|4|5|6|7|8|9|10|11|12|13|14	12
chr1	42840000	3|4|5|6|8|9|10|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	34
chr1	43160000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	43480000	4|5|6|7|32|33	6
chr1	43720000	3|4|5|6|12	5
chr1	44080000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	44360000	34	1
chr1	44600000	3|4	2
chr1	44720000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	45040000	3|4	2
chr1	45320000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38	36
chr1	45560000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|29|30|31	27
chr1	45880000	3	1
chr1	46240000	3	1
chr1	46360000	3|4|5|6|7|8|10|11	8
chr1	46560000	3|4	2
chr1	46880000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	46920000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	47080000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	47120000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	47440000	3|4|5|6	4
chr1	47720000	3|4|5|6|7|8|9|10|13	9
chr1	48080000	6|7|8|9|10|11|12|14|15|18|19|21	12
chr1	48280000	3|4|6|9|10|11|12|13|14|23|24|25|26|27	14
chr1	48360000	27	1
chr1	48560000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35	33
chr1	48840000	3|4|5|10|11|12|13|14|15|16|17|18|19|28|29	15
chr1	48960000	6|7|8|9	4
chr1	49080000	3|4	2
chr1	50000000	4|5	2
chr1	50400000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|39	33
chr1	50560000	20	1
chr1	50760000	3|4|6|7|8|24|25|26|27|28|29|30|31|32|33|34|35|38|39	19
chr1	51240000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	51560000	18|19|24|25|26|27|28|29|30|31|32|33	12
chr1	51800000	3|4|5	3
chr1	51880000	5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	36
chr1	52040000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	37
chr1	52360000	3|4|5	3
chr1	52760000	4|5|6|7|8|9|10|37|38|39|40	11
chr1	53240000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	53440000	3|4|5|8|14|15|16|17|18|19|20|21|22|23|24|26|28|29|30|31|32|33|36|39|40	25
chr1	53800000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	54040000	3|4|5|6|7|8|9|11|12|39	10
chr1	54520000	3|4|5|6|7	5
chr1	54680000	3	1
chr1	54840000	3|4	2
chr1	54920000	9|36|39|40	4
chr1	55040000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39	37
chr1	55280000	3|4|5|6|7|8|9|10|11|12|13|14|15|16	14
chr1	56600000	4|5	2
chr1	56840000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	57360000	3|4	2
chr1	57960000	4|5	2
chr1	58280000	3	1
chr1	58480000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	58680000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|30|31|32|33|34|35|36|37|38|39|40	34
chr1	59280000	3|4|5	3
chr1	59840000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	59960000	3|4|5|6|7	5
chr1	60760000	3|4	2
chr1	60960000	4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20	17
chr1	61040000	4|5	2
chr1	61480000	3	1
chr1	61920000	3|4|5|6|7|8|9|10|11|13|14|15	12
chr1	62120000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	62440000	3|4|5|6|7|8|9|10|11|12|13|14|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	36
chr1	62800000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|30|31|32|33|34|35|36|37|38|39|40	31
chr1	63320000	3|4|5|6|7|8|9|11	8
chr1	63560000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	28
chr1	64240000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18	16
chr1	64720000	3|4|5|6|7|8|9|10|13|14|15|24	12
chr1	64880000	3|4|6|7|8|9|10|11|12|13|14|16|17|18|19|20|21|22|23|25|28|29	22
chr1	65080000	5|7|8|9|10|12|13|14|15|16|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	33
chr1	65200000	3|4|5|6|7|8|9|11|14	9
chr1	65440000	3	1
chr1	65720000	3|4|5|6|7|8|9|10|11|12|13|14|15	13
chr1	65880000	3	1
chr1	65960000	4|5	2
chr1	66240000	3|4|5|6|7	5
chr1	66480000	3|4|5|6	4
chr1	66560000	14|15|32|40	4
chr1	66760000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	67200000	4|5|6|7|8|9|10|11|12|13|16|17|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	32
chr1	67520000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	67760000	32|33|34|35|36|37|38|39|40	9
chr1	67840000	3|4|5|6|7|8	6
chr1	68080000	3|4|5|6|7|36	6
chr1	68400000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	69120000	3	1
chr1	69800000	3|4|5|6|7|9|10|15	8
chr1	70040000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	70520000	3|4|5|6|7|8|9|10|11|12|13|14|33|35|36|37|38|39|40	19
chr1	71080000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29	27
chr1	71560000	4|5|6|7|8|9|10|11	8
chr1	71800000	4	1
chr1	72080000	3|4	2
chr1	72280000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	72360000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	72600000	3|4|5	3
chr1	72880000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	72920000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	73400000	3|4|6	3
chr1	73680000	3|4|5|6	4
chr1	74000000	4|5|6|7|8|9|10|11|12|13|14	11
chr1	74520000	3	1
chr1	74800000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37	35
chr1	75080000	18|19	2
chr1	75200000	3|4|5|6|7|8|9|10|11|23|25|27|28|29|31|35|36|37|38|39|40	21
chr1	75480000	3	1
chr1	75720000	3|4|5|28|29|30|31|32|35|36|37|38|39|40	14
chr1	75840000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|33|34|39	29
chr1	76160000	3|4	2
chr1	76320000	3|4	2
chr1	76840000	3	1
chr1	77120000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	21
chr1	77560000	3|4|5|6|7|8|9|10	8
chr1	77680000	9|10|11	3
chr1	78000000	3|4|11|13|14|15|16	7
chr1	78120000	3|4|5|6|7|8|9|10|11|12|14|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	36
chr1	78600000	3|4|5	3
chr1	78720000	4|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	36
chr1	78840000	3|5	2
chr1	79240000	3|4|5|6|7|8|9|10|11	9
chr1	79400000	3|8|9|10|11|12|13|14|15|16|17	11
chr1	79480000	4|5	2
chr1	80200000	3|4|5|6|7|8|9|10|11|12|13|14|16|17	14
chr1	80360000	3	1
chr1	80920000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	80960000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	81280000	3|4|5|6|7	5
chr1	81800000	3|4|5|6|7|8|9	7
chr1	82000000	4	1
chr1	82080000	5	1
chr1	83120000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	83480000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	83640000	3	1
chr1	83880000	3|4|5|6|7|8|9	7
chr1	84120000	3|4|5	3
chr1	84440000	3|4	2
chr1	84800000	3|4|6|7|12	5
chr1	84960000	3|8	2
chr1	85080000	3|5|9|10	4
chr1	85280000	3|4|5	3
chr1	85520000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	85560000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	85720000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	85760000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	86360000	3|4|5|6|7|8|9|10|11|12|13	11
chr1	86760000	3|4|5|6|7|8|9|10|23	9
chr1	87120000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32	30
chr1	87280000	3|4|5	3
chr1	87960000	4	1
chr1	88080000	6|7|8|10	4
chr1	88160000	3|4	2
chr1	88360000	3|4|5	3
chr1	88600000	3|4|5|6|7|8|9|10|11|12|13|14|15|19	14
chr1	88960000	3|4|5|6|7|8|9|10|11	9
chr1	89400000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	89440000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	89800000	3|4|5|6|7	5
chr1	90040000	3|4|5|6|7|8|9|10|11|12|13|14	12
chr1	90680000	5|6|7|8|9|10|11|12|13	9
chr1	91200000	6|7|18	3
chr1	91280000	10|14|15|16	4
chr1	91440000	3|4|5|6|7|8|9|10|11|12|13|16|17|18|19|20	16
chr1	91960000	3|4|5|6|7|8|9|10|11|12|13|14|15|16	14
chr1	92280000	3|5|6|7	4
chr1	92840000	4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	37
chr1	93040000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|36|37|38|39|40	37
chr1	93640000	3|4	2
chr1	93880000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	94040000	3	1
