chr	pos	w	Order
chr1	9600000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	9880000	9|10|11|12|13|14|15|16|17|18|19|24|25	13
chr1	9920000	3|4|5|6|7|8	6
chr1	10360000	3	1
chr1	10440000	10|11|12|13|14	5
chr1	10480000	5|6|7|8|9|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	31
chr1	10520000	3|4	2
chr1	11000000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	11240000	9|10|12|14|20|25	6
chr1	11280000	3|4|5|6|7|8	6
chr1	11640000	3|4|5|6	4
chr1	11800000	3|4|5|6|7|8|9|10|11	9
chr1	11920000	7|17|18|20|28	5
chr1	12040000	3|4|14|15|16|17|18|19|20|21|22|24|25|26	14
chr1	12080000	5|6|7|8|9|10|11|12|13|23	10
chr1	12240000	6|7|8|9|10|11|12|13|14|15|16|17|18|19|20	15
chr1	12280000	3|4|5	3
chr1	12640000	3	1
chr1	12680000	4|6|8	3
chr1	12800000	6|7	2
chr1	12960000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	13200000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	13440000	3|4|5	3
chr1	13840000	3|4|6|7|8	5
chr1	13960000	5|6|7	3
chr1	14000000	3|4|8|9|10|11|12|13|14|15|16|17|18|19	14
chr1	14600000	3	1
chr1	14880000	3|4	2
chr1	15080000	3|4|5|6|7|8|9|10|11	9
chr1	15120000	12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	29
chr1	15280000	3	1
chr1	15320000	4|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	33
chr1	15520000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	15760000	3|4|5|6|7|8|9|10|11|12|13|14|27|28	14
chr1	16000000	3|4|5|6|7|8|9|10|15|16|17|18|19|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	33
chr1	16080000	3|7|8|11|12|13|14|15|16|17|20|23	12
chr1	16240000	3	1
chr1	16360000	3	1
chr1	16440000	5|6|8	3
chr1	16480000	9|10|11|12|13|14|15|16|17|18|19|20|21|26|27	15
chr1	16520000	8|22|23|24|25|28|29|30|31|32|33|34|35|36|37|38|39|40	18
chr1	16560000	7	1
chr1	16800000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	16840000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	16920000	5|6|7|8|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	35
chr1	17040000	4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	37
chr1	17080000	3	1
chr1	17280000	35|36|37|38|39|40	6
chr1	17360000	14|23|24|25|26|27|28|29|30|31|32|33|34	13
chr1	17400000	3|4|5|6|7|8|9|10|11|12|13|15|16|17|18|19|20|21|22	19
chr1	17600000	20	1
chr1	17640000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|21|22|23	20
chr1	18240000	3|5|6|7	4
chr1	18280000	4	1
chr1	18560000	4|6	2
chr1	18600000	3|5|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28	24
chr1	18880000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38	36
chr1	19080000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	19280000	3|4|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	36
chr1	19320000	5|6	2
chr1	19640000	3	1
chr1	19680000	4|5|6|7|11|12|13|15|20	9
chr1	19720000	8|9|10|14|16|17|18|19|21|22|23|24|25|26|27|28|29|30|38|39|40	21
chr1	19880000	5|6|7|8|9|11|12|13|14|15|17|20|21|22|23|24|25|27|28|29|30|31	22
chr1	19920000	3|4	2
chr1	20200000	3|4|5|6|27|28	6
chr1	20520000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	20640000	6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	35
chr1	20680000	3|4|5	3
chr1	20920000	3|4|5	3
chr1	21200000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	21360000	9|11|12|13|14|15|16|27|28|32|33|34|35|36|37|38|39	17
chr1	21400000	3|4|17|18|19|20|21|22|23|24|25|26|40	13
chr1	21600000	21	1
chr1	21640000	7|8|9|12|18|19|20|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38	24
chr1	21680000	3|4|5|6|10|11	6
chr1	21800000	27|28|29|32|33|34|35|36|37	9
chr1	22000000	3	1
chr1	22040000	22	1
chr1	22080000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	37
chr1	22440000	3|4|5|6|7|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	21
chr1	22640000	3|5|6|7|8	5
chr1	22680000	4|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	32
chr1	22960000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	23280000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	23480000	4|6	2
chr1	23520000	3|5|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	36
chr1	23760000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	23960000	3|4|5|6|7|8|9|10|11|12|29	11
chr1	24040000	6|7|8|11|12	5
chr1	24160000	4|5|9	3
chr1	24200000	3	1
chr1	24400000	3|4|5|6|7|8|10|11|12|13|14|15|21|22|23|32|33|34|35|36|37|38|39|40	24
chr1	24640000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	24840000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	25240000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	25560000	3	1
chr1	25800000	4	1
chr1	25840000	3|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	37
chr1	26000000	7|8|9|10|11	5
chr1	26040000	3|4|5|6|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	33
chr1	26240000	3	1
chr1	26480000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	26600000	3	1
chr1	26800000	3|4	2
chr1	26920000	3|4|5|6|7|8|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	37
chr1	26960000	9	1
chr1	27280000	3|4|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	26
chr1	27320000	5|6|7	3
chr1	27400000	4|7|8	3
chr1	27720000	3|4|5|6|7|8|35	7
chr1	27760000	9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|36|37|38|39|40	31
chr1	27840000	3|5|6|7|10|11|12|13|14|15|17|18|19	13
chr1	28000000	3|14|17|19|20|23|24|25|26	9
chr1	28240000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	28360000	3	1
chr1	28520000	3|15	2
chr1	28640000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	28760000	7|8|9|10|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|38|39|40	30
chr1	28880000	3|4|5|6|7|9|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	36
chr1	29040000	3	1
chr1	29200000	21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	20
chr1	29240000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20	18
chr1	29720000	3|4	2
chr1	30080000	3|4|5|6	4
chr1	30400000	4|5|6|7	4
chr1	30440000	3	1
chr1	30720000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	30920000	10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37	28
chr1	30960000	3|4|5|6|7|8|9|38|39|40	10
chr1	31160000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	31360000	4|13|14|15|28|29|34	7
chr1	31400000	3	1
chr1	31600000	3|4|5|9|39	5
chr1	31640000	6|7|8|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|40	33
chr1	31800000	3|4|5|10|11|12|13|14|15|16|17|18|19|22|23|24|25|26|29|30|31|32|33|34|35|36|37|38|39	29
chr1	32040000	3|4|5	3
chr1	32080000	6|7|8|9|10|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	34
chr1	32160000	10|27|28	3
chr1	32200000	3|11|12|13	4
chr1	32400000	3|4|5|6|7|8|9|11|12|13|15|16|17|18|19|32|33|34|35|36|37|38|39|40	24
chr1	32680000	3|4	2
chr1	32840000	6	1
chr1	32880000	3|4|5|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	37
chr1	33080000	8|9|10|11|12|13	6
chr1	33120000	3|4|5|6|7|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	32
chr1	33280000	3	1
chr1	33480000	3|4|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	26
chr1	33520000	5|10|11|12|13|14|15|16	8
chr1	33640000	3|4|5|6|7|8|9|10|11|12	10
chr1	34080000	3	1
chr1	34760000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|35	32
chr1	34800000	34|36|37|38|39|40	6
chr1	35160000	3|4|5|6|7|8	6
chr1	35400000	3|4|8|9	4
chr1	35440000	5|6|7|10|11|12|13|14|15|16|24|25|26|27	14
chr1	35560000	3|4|5|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26	22
chr1	35760000	3	1
chr1	35800000	4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	35
chr1	35840000	24|25	2
chr1	36080000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	36440000	3|4|5|6|7|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	36
chr1	36480000	8|9	2
chr1	37440000	3|4|5|6|7|8	6
chr1	37480000	9|10|11|12|13|14|15|16|17|18|19|20|21	13
chr1	37520000	22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	19
chr1	37680000	3|4|8|10|24|26	6
chr1	37720000	37	1
chr1	37800000	4|5|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	33
chr1	37880000	6|7|9	3
chr1	38000000	7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	34
chr1	38040000	3|4|5|6	4
chr1	38600000	3|4	2
chr1	38840000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35	33
chr1	39040000	11|12|14|20|23	5
chr1	39080000	3|4|5|6|7|8|9|10|24|27|28|29|30|31|32|33|35	17
chr1	39280000	3|4	2
chr1	39520000	3	1
chr1	39560000	4|5|6|7|8|9|10|11|13|15|16|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38	31
chr1	39600000	12|17	2
chr1	39800000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	40040000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	40440000	5|6	2
chr1	40560000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	40800000	3|4	2
chr1	41000000	3|12|17|30|31|33|36|40	8
chr1	41040000	4|5|6|7|8|9|10|11|13|14|15|16|18|19|20|21|22|23|24|25|26|27|28|29|32|34|35|37|38|39	30
chr1	41240000	3|4|5|8|10	5
chr1	41520000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	41800000	3|4	2
chr1	42160000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25	23
chr1	42320000	3|18|19	3
chr1	42480000	3	1
chr1	42560000	4|5|22|23|24|25|26|28|29|30|31|32|33|34|36|37|38|39|40	19
chr1	42760000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	42920000	3	1
chr1	43120000	4	1
chr1	43160000	5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	36
chr1	43200000	3	1
chr1	43400000	3	1
chr1	43480000	4|5|13|14|15|16|17|18|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	27
chr1	43520000	6|7|8|9|10	5
chr1	43640000	8|9	2
chr1	43720000	5|6|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	21
chr1	43760000	3|4	2
chr1	44080000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	44200000	5|6|7|15|16|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	27
chr1	44240000	3	1
chr1	44320000	6	1
chr1	44360000	3	1
chr1	44720000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	44840000	3	1
chr1	45000000	3|4|5|6|7	5
chr1	45320000	3|4|5|6|7|9|10|11	8
chr1	45360000	8|12|13|14|15	5
chr1	45520000	3|8|9|10|11|12	6
chr1	45600000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|39|40	25
chr1	45880000	3	1
chr1	45920000	4|5|6	3
chr1	46000000	7|8|9|10|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|30|31|32|33|34|35|36|37|38|39|40	30
chr1	46040000	29	1
chr1	46240000	3|4|5|6|7|8|9|10|11|12	10
chr1	46360000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	46560000	12|13|14|15|16|21|23	7
chr1	46720000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	47160000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|28|29|34|35|36|37|38|39|40	30
chr1	47320000	9|10|11|14|15|16|17|18|19|20|21|22|25|26|27|28|31|32|33|34|35|36|37|38|39|40	26
chr1	47360000	7|8|12|13|23|24	6
chr1	47440000	3|4|5|6	4
chr1	47720000	3|4|5|6|7|12	6
chr1	47760000	8|9|14|15	4
chr1	48000000	5	1
chr1	48080000	3|4|5|6|10|11|12|13|14|15|16|17|20|21|22|23|24|25|40	19
chr1	48120000	7|8|9	3
chr1	48240000	6|11|12|27|28|29	6
chr1	48520000	3|4|5|6|7|8|9|10|11	9
chr1	48840000	3	1
chr1	48880000	4	1
chr1	48920000	5|11	2
chr1	48960000	6|7|8|9|10	5
chr1	50000000	3|4|5|6|7|8	6
chr1	50360000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	50640000	12|39	2
chr1	50720000	3|4|5|6|7|8|9|10|11|12|13|14|17|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	34
chr1	51200000	3|4|5|6	4
chr1	51240000	7	1
chr1	51320000	3|4|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	37
chr1	51560000	3|4|5|14|15|16|17|32|33|34|35|36|37|38|39|40	16
chr1	51600000	18|19|20|22|23|24|25|26|27|28|29	11
chr1	51760000	3|4|5|6|7	5
chr1	51800000	8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	33
chr1	52040000	16|17|18|19|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	24
chr1	52080000	3|4|5|6|7|8|9|10|11|12|13|14|15|20	14
chr1	52360000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|34|35|36|37|38|39|40	34
chr1	52680000	3	1
chr1	52720000	4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	27
chr1	52840000	3|11	2
chr1	53200000	3|4|5|6|7|8|12|13	8
chr1	53240000	9|10|11|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	30
chr1	53400000	8|10	2
chr1	53440000	6|7|9|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	33
chr1	53480000	3|4|5	3
chr1	53760000	3	1
chr1	53800000	25|26	2
chr1	53840000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|27|28|29|30|31|32|33|34|35|36|37|38|39|40	36
chr1	53960000	15|16|17|18|28|29|30|31|32|33|34|35|36|37|38|39|40	17
chr1	54040000	11|12|13|14|17	5
chr1	54080000	3|4|5|6|7|8|9|10	8
chr1	54400000	3	1
chr1	54520000	3|4|5|6|7|8	6
chr1	54560000	9|10	2
chr1	54880000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17	15
chr1	54920000	19|20|21|22|23|24|25|27|28|29|30|31|32|33|36|37|38|39|40	19
chr1	55040000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	55280000	3|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29	20
chr1	55320000	4	1
chr1	55360000	5|6|7|8|9|10	6
chr1	56600000	3|4|5	3
chr1	56720000	3|6|7|8|9	5
chr1	56800000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37	35
chr1	57000000	3	1
chr1	57360000	3|6	2
chr1	57400000	5	1
chr1	57440000	4	1
chr1	57680000	3|4|5	3
chr1	58080000	4|5	2
chr1	58160000	3|4|5|6|7|8|9|10|11|12	10
chr1	58480000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	58640000	32	1
chr1	58680000	8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|29|30|31|33|34	25
chr1	58720000	3|4|5|6|7	5
chr1	59760000	3|4|5|6|7	5
chr1	59840000	10|11|12|15|16|17	6
chr1	59960000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	60840000	3|4|5|6|17|18|19|20|24|25	10
chr1	60880000	13|14|16	3
chr1	60920000	12|15|19|21|22|23	6
chr1	60960000	5|6|7|8|9|10|11|20	8
chr1	61040000	3|4|5	3
chr1	61600000	5	1
chr1	61640000	4	1
chr1	61840000	3|4|5	3
chr1	61880000	6|7|8|9|13	5
chr1	61920000	10|11|14|15|17|18|20|22|23	9
chr1	62120000	4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	37
chr1	62160000	3	1
chr1	62440000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	62800000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	63160000	3	1
chr1	63560000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
