chr	pos	w	Order
chr1	11760000	3|5|6|7|8|9|10|11|12|13|14|15|16|21|22|23	16
chr1	11800000	17|18|19|20|24|30	6
chr1	11920000	7	1
chr1	12000000	4	1
chr1	12080000	9|10|11|12|13|14|15|16|17|18|19|20|21|23|24	15
chr1	12120000	5|6|7|8|22	5
chr1	12240000	5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21	17
chr1	12280000	3|4	2
chr1	12680000	3	1
chr1	12720000	7|8|9	3
chr1	12760000	6	1
chr1	12800000	5	1
chr1	12960000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	13160000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	13600000	4|5|6	3
chr1	13640000	3	1
chr1	13840000	3|4	2
chr1	14000000	3|4|5|6|7|8|9|10|11|12|13	11
chr1	14600000	3|4|5	3
chr1	15040000	6	1
chr1	15080000	3|4|5|7|8|9|10|11|12|13|14|15|16|17	14
chr1	15120000	18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	23
chr1	15320000	3|4|5|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	35
chr1	15480000	6	1
chr1	15520000	3|4|5|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	37
chr1	15760000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	16000000	4	1
chr1	16040000	3|5	2
chr1	16080000	6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25	20
chr1	16240000	3	1
chr1	16360000	3	1
chr1	16520000	8|9|14	3
chr1	16560000	4|5|6|7|10|11|12|13|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	34
chr1	16800000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	16840000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	16920000	6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|27|28|29|30|31|32|33|34|35|36|37|38|39|40	34
chr1	17040000	3|4|6|7|8|9	6
chr1	17280000	32|33|34|35|36|37|38|39|40	9
chr1	17360000	22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|39|40	18
chr1	17400000	3|4|5|6|7|8|9|10|11|13|15|16|17|18|19|20|21	17
chr1	17440000	12|14	2
chr1	17600000	20	1
chr1	17640000	3|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|21|22|23|26	20
chr1	17680000	4	1
chr1	18560000	3|4|5	3
chr1	18600000	12|13|14|15|16|17|18	7
chr1	18840000	12|24	2
chr1	18880000	3|4|5|6|7|8|9|10|11|13|14|15|16|17|18|19|20|21|22|23|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	36
chr1	19080000	3|4|12|13|14|18|19|21	8
chr1	19280000	3|4|5|6|7|8|9|10|11|12|13	11
chr1	19640000	3|4|5	3
chr1	19680000	6	1
chr1	19720000	8|9|10|13|14|15|16|17|18|19|20|21|23	13
chr1	19840000	6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36	31
chr1	19880000	3|4|5	3
chr1	20200000	3|4|5|6|7|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	20
chr1	20480000	3	1
chr1	20520000	4|5|6|11|12|13|14|22|23|24|25|26|27|28|33|34|35|36|37|38|39|40	22
chr1	20640000	6|7|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	33
chr1	20680000	3|4|5|8|9	5
chr1	21200000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|20|21|22|23|24	19
chr1	21400000	3|12|13|14|15|16|20|21	8
chr1	21480000	18|19	2
chr1	21600000	8|9|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26	17
chr1	21640000	5|6|7	3
chr1	21680000	3|4	2
chr1	22000000	3|4|5|6	4
chr1	22080000	5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	36
chr1	22120000	3|4	2
chr1	22400000	4	1
chr1	22440000	3	1
chr1	22640000	4|5|6	3
chr1	22680000	3|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	18
chr1	22960000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	23280000	3|4|5|9|10|11|12|17|18|19|20|21|22|23|24|25|26|27|29|30|31|32|33	23
chr1	23320000	13|15|36|37|38|39|40	7
chr1	23440000	5	1
chr1	23480000	3|4|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	37
chr1	23680000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	23760000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	23960000	3|4|5|9|10|11|20|32|37|38|39|40	12
chr1	24040000	4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	37
chr1	24400000	3|4|19|22|24|27|28|29|30|31	10
chr1	24640000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	24840000	3|4|5|6|7|8|9|10|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31	24
chr1	25240000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	25520000	3|5|6|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	28
chr1	25800000	3|4|5	3
chr1	25840000	6|7|8|9|10|11|12|13|14|15|16|17|18|20	14
chr1	25880000	19|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	21
chr1	26040000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	26160000	6	1
chr1	26240000	3|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	33
chr1	26480000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	26800000	3|4	2
chr1	26920000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	27280000	3|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	34
chr1	27320000	4|5|6|7	4
chr1	27400000	3|4|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	37
chr1	27600000	3|4|5	3
chr1	27680000	3|4|5|6|7	5
chr1	27840000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	28040000	3|4|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32	22
chr1	28080000	33|34|35|36|37|38|39|40	8
chr1	28240000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	28640000	3|4|5|9|10|11|12|13|14|17	10
chr1	28760000	6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	35
chr1	28880000	3|4|5|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	35
chr1	29240000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	30680000	3|4|5|6	4
chr1	30720000	7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	34
chr1	30800000	38|39|40	3
chr1	30920000	20|21	2
chr1	30960000	3|4|5|6|10|11|12|13|14|15|16|17|18|19|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	33
chr1	31080000	5|6|7|9|10|11|12|13|14|15|16|19	12
chr1	31160000	3|4|5|6|7|8|9	7
chr1	31360000	4|15|25	3
chr1	31400000	3	1
chr1	31560000	3|4|5|6|7|8|17|22|23|24|25|26|27|28|29|30|31|32|33|34|35|38|39|40	24
chr1	31640000	5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|39	34
chr1	31800000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	32080000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	32400000	10|11|12|13|14|15|16	7
chr1	32440000	3|4|5|6|7|8|9|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	31
chr1	32880000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	33120000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	33480000	30|31|32|33|34|35|36|37|38|39|40	11
chr1	33520000	3|5|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29	21
chr1	33640000	3|4|5|6|7|8|9|10|11	9
chr1	34760000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	35160000	3|28|29|30|31|32	6
chr1	35320000	24|25|26|27|28|29|30|31|32|33|34|35	12
chr1	35400000	4|5|6|8|9|10|11|12|13	9
chr1	35560000	3|4|13|14|15|16|17|18|19|20|21|22|23|24	14
chr1	35800000	3|4|5|6|7|8|11|12|13	9
chr1	35840000	9|10|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	29
chr1	36080000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	36320000	3|4	2
chr1	36480000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	37440000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	37680000	3|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	33
chr1	37720000	6	1
chr1	37800000	4|5|6|10|12	5
chr1	37880000	7|8|9|14|15	5
chr1	38000000	11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	30
chr1	38040000	3|4|5|6|7|8|9|10	8
chr1	38600000	3|4|5	3
chr1	38840000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20	18
chr1	38880000	27|28|29|30|31|32|33|34|35	9
chr1	39040000	7|21|22|23|24|35|36|37|38|39|40	11
chr1	39080000	3|4|5|6|25|26|27|28|29|30|31|32|33|34	14
chr1	39280000	3|4|20|22	4
chr1	39560000	3|4|5|6|7	5
chr1	39600000	9|10|11|14|15|16|17|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38	26
chr1	39760000	6	1
chr1	39800000	3|4|5|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	37
chr1	39920000	13|27|30	3
chr1	40040000	3|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	37
chr1	40080000	4	1
chr1	40440000	3|4|5|6|7|12	6
chr1	40520000	7|8|9|27|30|35|36|37	8
chr1	40560000	6|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|28|29|31|32|33|34|38|39|40	27
chr1	40600000	3	1
chr1	41000000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	41240000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	41440000	38|39	2
chr1	41480000	13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|40	26
chr1	41520000	3|4|5|6|7|8|9|10|11|12	10
chr1	41880000	3|4|5|6	4
chr1	42160000	3|4|5|6|7|8|9|10|11|12|13|14	12
chr1	42200000	15|16|17|18	4
chr1	42320000	3|10|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33	20
chr1	42360000	4	1
chr1	42760000	3|4|5|6|7|8|9|10|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	35
chr1	43160000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	43480000	3|4|5|8|12|13|14|15|16|17|26|27|28|29|30|31|32|33|34|35|36	21
chr1	43520000	6|7	2
chr1	43720000	4	1
chr1	43760000	3|39|40	3
chr1	43960000	3	1
chr1	44080000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	44360000	18	1
chr1	44680000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	44840000	3	1
chr1	45000000	3|4|5|6|7	5
chr1	45280000	3|4	2
chr1	45320000	5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33	29
chr1	45480000	3	1
chr1	45520000	8|9	2
chr1	45600000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31	29
chr1	45840000	3	1
chr1	45920000	6	1
chr1	45960000	5	1
chr1	46000000	3|4|7|8|9|10|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	33
chr1	46240000	3|4|5|6|7|8|9|10|11|12|13	11
chr1	46360000	4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	37
chr1	46400000	3	1
chr1	46560000	3|4|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	32
chr1	46720000	14|31	2
chr1	46760000	3|4|5|6|7|8|9|10|11|12|13|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|32|33|34|35|36|37|38|39|40	36
chr1	47160000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|34|35|36|37|38|39|40	23
chr1	47360000	37|38|39|40	4
chr1	47440000	3|4|5|6	4
chr1	47760000	3|4|5|6	4
chr1	47960000	3|4|5|6|7|8|9|11|12|13|14|15|16|17|18|19|20|21|22|32|33|34|35|36|37|38|39|40	28
chr1	48000000	10	1
chr1	48080000	12|13|14|15|22|23|24|29|30|31|32|33|34|38|39|40	16
chr1	48240000	19|20|21|23|24|25|26|27|28|29|30|32|33|35|36|37|38|39|40	19
chr1	48280000	3|4|5|31|34	5
chr1	48480000	34|37|39	3
chr1	48520000	3|4|5|6|7|8|9|10|11	9
chr1	48880000	3|4|5|6|7|11|13	7
chr1	48920000	10|12	2
chr1	48960000	7|8|9|13	4
chr1	49560000	3	1
chr1	50040000	4	1
chr1	50320000	8|9|10|11|12|13|14|16|17|18|19|20|21|22	14
chr1	50360000	3|4|5|6|7|15|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	24
chr1	50720000	10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	31
chr1	50760000	3|4|5|6|7|8|9	7
chr1	51200000	3|4|5|6|8|24|25|26|33|35|36|37|38|39|40	15
chr1	51240000	7|9|13|14|15|16|17|18|19|20|21|22|23|27|28|29|30|31|32|34	20
chr1	51320000	3|4|5|9|10|11|12|13|14|21|28|29|30|31	14
chr1	51560000	4|5|17|19|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39	23
chr1	51600000	3|18	2
chr1	51840000	4	1
chr1	51880000	3|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	37
chr1	52040000	6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	35
chr1	52080000	3|4|5	3
chr1	52320000	3	1
chr1	52360000	4|5|6|7	4
chr1	52680000	3|4|5	3
chr1	52720000	6|7|8	3
chr1	52840000	8	1
chr1	52960000	3|4	2
chr1	53200000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|26|27|28|29|30|31|34|36|37|38|39|40	34
chr1	53240000	25|32|33|35	4
chr1	53440000	3|6|7|8|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	29
chr1	53480000	4|5	2
chr1	53760000	3|4|5|6|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35	21
chr1	53800000	7|8|9|10|11|12|13|15|16|17|18|36|37|38|39|40	16
chr1	53840000	14	1
chr1	53960000	19|20|21|22|23	5
chr1	54000000	16|17|18	3
chr1	54040000	3|4|7|8|9|10|11|12|13|14|15	11
chr1	54080000	5|6	2
chr1	54520000	3|4|5|6|7|8	6
chr1	54880000	3|4|5|10|11	5
chr1	54920000	6|7|8|9|12|13|14|15|16|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	32
chr1	55040000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	55280000	13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	28
chr1	55360000	3|4|5|6|7|8|9|10|11|12	10
chr1	55840000	5|6|7|8|9|10|11|12|13	9
chr1	56600000	3|4|5|6|7|8|9	7
chr1	56640000	10|11|13|14	4
chr1	56720000	12	1
chr1	56800000	3|5|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	33
chr1	56840000	4	1
chr1	57040000	3|4	2
chr1	57360000	4	1
chr1	58000000	4|5|6	3
chr1	58040000	3	1
chr1	58200000	3	1
chr1	58480000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	58640000	26|27|35|36|37	5
chr1	58680000	11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|38|39	17
chr1	58720000	3|4|5|6|7|8|9|10	8
chr1	59760000	3|4	2
chr1	59840000	13	1
chr1	59880000	23|24|25|26|27|28	6
chr1	59960000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	60840000	3|4|5|6|7|8|9|10|11|12|13|14|15|16	14
chr1	61480000	9	1
chr1	61520000	7|8	2
chr1	61600000	5|6	2
chr1	61640000	3|4	2
chr1	61880000	3|4	2
chr1	61920000	5	1
chr1	61960000	6|7|8|9	4
chr1	62080000	19|20|21|22|23|24|26|28|30|31|32|33|38|39|40	15
chr1	62120000	10|11|12|13|14|15|16|17|18|25|27|29|34|35|36|37	16
chr1	62160000	3|4	2
chr1	62400000	12|13	2
chr1	62440000	3|4|5|6|7|8|9|10|11	9
chr1	62840000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18	16
chr1	63320000	3|4|5|6|7|8|9	7
chr1	63560000	9|10|11|12|13|14|15|16|17|18|19|20|21|25|26|27|28|29|30|31	20
chr1	63600000	5|6|7|8	4
chr1	63640000	3|4	2
chr1	63920000	3	1
chr1	64120000	3	1
chr1	64280000	3|4|5|6|7|8|9|10|11|12|13|14|15|16	14
chr1	64680000	7|8|9	3
chr1	64800000	4|5|6|9|10|11|12|13	8
chr1	65040000	3|4|5|6	4
chr1	65240000	3|4	2
chr1	65440000	3	1
chr1	65680000	3|4|5|6|8|9	6
chr1	65720000	7|10|11|12|13|14|15	7
chr1	65960000	3|4|5	3
chr1	66240000	3|4|5|6|7	5
chr1	66480000	3|4|5|6	4
chr1	66520000	7	1
chr1	66560000	8|13|14	3
chr1	66720000	10|11|15|27|28|29|30|31|32	9
chr1	66760000	3|4|5|6|7|8|9|12|13|14|16|17|18|19|20|21|22|23|24|25|26|33|34|35|36|37|38|39|40	29
chr1	66920000	3|4|8|9|10|11|12|13|14|15|16|19|24|26|27|36|39	17
chr1	67200000	4	1
chr1	67520000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24	22
chr1	67840000	3|4|5|6|7|12|13|14|15|16|17|18|19|20|21|22|23|24|25|27|28|29|30|32|33|34|35|36|37|38|39|40	32
chr1	68040000	40	1
chr1	68080000	6|7|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39	24
chr1	68120000	3|4|5	3
chr1	68360000	4|33|34|35|36|37|39|40	8
chr1	68400000	27|28|29|30|31|32|38	7
chr1	68440000	26	1
chr1	68480000	5|6|16|17|18|19|20|21|22|23|24|25|27|28	14
chr1	68520000	3|4|7|8|9|10|11|12|13|14|15	11
chr1	69240000	4|5|6|7	4
chr1	69440000	3	1
chr1	69800000	3|4|5|6|7|8|16|17|18|19|20|21|22|24|25	15
chr1	69880000	15|23|24|26|27|28	6
