chr	pos	w	Order
chr1	21400000	4	1
chr1	21680000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	22000000	3|14|21|22|23|24|25|26|27|29|31|32|34	13
chr1	22080000	5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	36
chr1	22120000	3|4	2
chr1	22400000	3|4|5|6	4
chr1	22440000	7|8|26|27|28|29|30|31|32|33	10
chr1	22640000	6|7|8|9|10	5
chr1	22680000	3|4|5|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	33
chr1	22960000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	23280000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	23480000	4|5|6|7	4
chr1	23520000	3|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	34
chr1	23760000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37	35
chr1	23960000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32	30
chr1	24040000	5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27	23
chr1	24160000	5	1
chr1	24200000	3|4	2
chr1	24400000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20	18
chr1	24640000	3|4|5|6|7|8|9|10|11|12|13|14	12
chr1	24840000	3|4|5|6|7|8|9|10	8
chr1	25280000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	25400000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	25600000	3	1
chr1	25800000	3|4|5|6|7|8	6
chr1	25840000	9|10	2
chr1	26000000	3|6|7|8|9|10|11	7
chr1	26040000	4|5|12|13|14|15	6
chr1	26160000	6|7|8|11|13	5
chr1	26240000	4	1
chr1	26480000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26	24
chr1	26600000	3	1
chr1	26800000	3|4	2
chr1	26960000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38	36
chr1	27280000	3|4|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|33|34|35|36|37|39|40	33
chr1	27320000	5|6|7	3
chr1	27400000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	27600000	3|4	2
chr1	27680000	3|5|6	3
chr1	27760000	7|10	2
chr1	27800000	11|26|27|29|31	5
chr1	27840000	3|4|5|7|8|9|12|13|14|15|16|17|18|19|20|21|22|23|24|25|28|30|32|33|34|35|36|37|38|39|40	31
chr1	28000000	3|5|17	3
chr1	28040000	4	1
chr1	28080000	3|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	37
chr1	28240000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	28360000	6|8|10|11|12|13|14|15|24	9
chr1	28520000	3|4|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	37
chr1	28640000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	28760000	6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	35
chr1	28880000	3|4|5|6|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	37
chr1	29200000	28|29|30|31|32|33|34|35|36|37|38|39|40	13
chr1	29240000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27	25
chr1	29480000	5	1
chr1	29520000	3|4	2
chr1	29720000	3|4	2
chr1	30120000	3|4|5	3
chr1	30720000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	30920000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	31160000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	31360000	4|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	36
chr1	31400000	3|5	2
chr1	31560000	3|4|5|6|7|8|10|11	8
chr1	31600000	9	1
chr1	31640000	10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	31
chr1	31800000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	32040000	3|4	2
chr1	32080000	5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	36
chr1	32200000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	32400000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	32640000	3|4|5|17|18	5
chr1	32680000	6|11|12|13|14|15|16|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	29
chr1	32880000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	33080000	3|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	36
chr1	33120000	4|5	2
chr1	33480000	3|4|5|7|12|13|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	31
chr1	33640000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19	17
chr1	34760000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|33	30
chr1	34840000	25|26|28|29|30|31	6
chr1	34880000	32|33|34|35|36|37|38|39|40	9
chr1	35160000	21|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	19
chr1	35200000	3|4|5|6|7|8	6
chr1	35440000	3|4|5|6|7	5
chr1	35560000	3|4|5|16|17|18|19|20|21|22|23	11
chr1	35800000	3|4|5|6|7|8|9|10|11	9
chr1	35840000	12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	29
chr1	36080000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	36320000	3|4|5|7|8|9|10|13|14|15|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	33
chr1	36440000	25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	16
chr1	36480000	5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24	20
chr1	36520000	3|4	2
chr1	37440000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|32|33|34|35|36|37|38|39|40	37
chr1	37560000	24	1
chr1	37600000	25	1
chr1	37680000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|31|32|33|34|35|36|37|38|39|40	37
chr1	37800000	4|5|20|21|22|23|24|25|26|27|28|29|30|31|36|37|38|39|40	19
chr1	37880000	6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|26|27|28|29|31|32|33|34|35|36|37|38|39	32
chr1	38000000	5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	36
chr1	38040000	3|4	2
chr1	38840000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	39040000	16	1
chr1	39080000	3|4|5|6|7|8|9|10|11|12|13|14|15|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	37
chr1	39280000	3|4|5|27|28|29|30|31|32|33|37|38|39|40	14
chr1	39560000	3|4|5|6|7|8|9|10|11|20|22|23|24|25|27	15
chr1	39600000	12|13|14|15|16|17|18|19|21|26|28|29|30|31|32|33|34|35|36|37|38|39|40	23
chr1	39760000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	39920000	10	1
chr1	40040000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	40440000	4|5|6|7|11|12|13|14|15|16|18|19|23|24|25|26|30|35|40	19
chr1	40560000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	40840000	5|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	33
chr1	41000000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	41240000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	41520000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	41800000	3|4|5	3
chr1	42120000	3|4|5|6|7|8|9|10|11|12|13|14|15	13
chr1	42360000	3	1
chr1	42680000	10|11	2
chr1	42760000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	42920000	3	1
chr1	43080000	3	1
chr1	43120000	4	1
chr1	43200000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	43400000	3	1
chr1	43440000	4|5|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	36
chr1	43520000	6|7|8|9|16|17|18|19|20|21|22|23|24|25|26|34|35|37|38|39	20
chr1	43720000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	44040000	3|4|5|6|7|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	34
chr1	44080000	8|9|10|11	4
chr1	44200000	3|5|6|7	4
chr1	44720000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	44800000	4	1
chr1	45000000	4|5|6|7|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	24
chr1	45040000	3	1
chr1	45320000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	45520000	3|4|6|7|8|9|10|11|12|13|14|15|16|17|24|25|26|27|28|37|38	21
chr1	45600000	3|4|5|6|7|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	34
chr1	45880000	3	1
chr1	45920000	6|7	2
chr1	46000000	4|5|7|8|9|15|16|17|18|19|20|21|22	13
chr1	46040000	10|11|23|24|25|26|27|30	8
chr1	46240000	3|4|5|6|7|8|9|10	8
chr1	46360000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	46560000	3|4|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	34
chr1	46720000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	47160000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	47360000	7|8|11|13|14|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	30
chr1	47440000	3|4|5|6	4
chr1	47720000	3|4|5|6|7|8|9|12|13|14|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	28
chr1	47960000	3	1
chr1	48000000	5	1
chr1	48080000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	48240000	5|6|9|11|12|13|14|15|16|17|18|19|20|21|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	32
chr1	48280000	3|4	2
chr1	48480000	30|31|32|33|34|35|36|37|38|39|40	11
chr1	48520000	3|4|5|6|7|8|9|10|11|12	10
chr1	48920000	3|4	2
chr1	48960000	5|6|7	3
chr1	50360000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	50600000	3|4|33|34|37|38|39|40	8
chr1	50720000	5|6|7|8|9|16|17|19|20|21	10
chr1	50760000	3|4	2
chr1	51200000	3|4|5|6|7|8|9|10	8
chr1	51240000	11|12|13|14|15|16|17|18|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	29
chr1	51320000	3|5|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31	26
chr1	51520000	3|4|5|19	4
chr1	51800000	3|4|5|6	4
chr1	51840000	20|23|25|30|32|33|34|35|36|37|38|39|40	13
chr1	51880000	6|7|8|9|10|11|12|13|14|15|16|17|18|19|21|22|24|26|27|28|29|31	22
chr1	52040000	6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	35
chr1	52080000	3|4|5	3
chr1	52360000	3|4|5|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	36
chr1	52400000	6|7	2
chr1	52680000	3|4	2
chr1	52720000	5|6|7|8|9|10|11|12|13|14|15|16|26|27|28	15
chr1	52840000	21|22	2
chr1	52920000	3|5|18|19|20	5
chr1	53200000	3|4|5|6	4
chr1	53240000	7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	34
chr1	53400000	7|8|9|10|11|12|13|14|15|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	33
chr1	53440000	3|4|5|16	4
chr1	53760000	3|4	2
chr1	53840000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	53960000	16|17|18|19|28|29|30|31|32|33|34|36|37|38	14
chr1	54000000	35|39	2
chr1	54040000	7|8|9|10|11|12|13|14|15|17|40	11
chr1	54080000	3|4|5|6	4
chr1	54400000	3	1
chr1	54480000	3|4|5|6|7|8	6
chr1	54800000	3|5	2
chr1	54840000	4|6|7|8|9|10	6
chr1	54880000	11|12|13|20|21|22|23|24|25|26|27|28|29|30|31|32|33|35|36|37|38|39|40	23
chr1	55040000	3|4|5|6|7|8|9|10|11|12|14|15|16|34|35|36|37|38|39|40	20
chr1	55080000	13|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33	18
chr1	55280000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	28
chr1	55880000	3	1
chr1	56600000	3|4|5|6|7|8|9|10|11|12	10
chr1	56720000	7|16|18|19|21	5
chr1	56800000	31|32|33|34|35|36|40	7
chr1	56840000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|37|38|39	31
chr1	58040000	3|5	2
chr1	58080000	6|7	2
chr1	58160000	8	1
chr1	58200000	12|13	2
chr1	58480000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr1	58680000	12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	29
chr1	58720000	3|4|5|6|7|8|9|10|11	9
chr1	59080000	3	1
chr1	59280000	3|4|5	3
chr1	59760000	3|4|5|6|7	5
chr1	59840000	6|10|11|13|14|15|17|18|19|20|21|22|23|24|25|26|27	17
chr1	59880000	28|29	2
