chr1	94840000	95080000	18	18	boundary,domain	chr1	94840000	95080000	18	18	boundary,domain	chr1	94840000	95080000	14	18	boundary,domain	chr1	94840000	95080000	18	18	boundary,domain	chr1	94840000	95080000	18	18	boundary,domain
chr1	95080000	95240000	18	18	boundary,domain	chr1	95080000	95240000	18	18	boundary,domain	chr1	95080000	95240000	18	18	boundary,domain	chr1	95080000	95240000	18	18	boundary,domain	chr1	95080000	95240000	18	18	boundary,domain
chr1	99760000	100920000	18	18	domain	chr1	99760000	100920000	18	18	domain	chr1	99760000	100920000	18	18	domain	chr1	99760000	100920000	18	18	domain	chr1	99760000	100920000	18	18	domain
chr1	104880000	105720000	18	18	domain	chr1	104680000	105720000	18	18	domain	chr1	104880000	105720000	18	18	domain	chr1	104880000	105720000	18	18	domain	chr1	104880000	105720000	18	18	domain
chr1	105760000	108200000	18	18	domain	chr1	105760000	108200000	18	18	domain	chr1	105760000	108200000	18	18	domain	chr1	105760000	108200000	18	18	domain	chr1	105760000	108200000	18	18	domain
chr1	108480000	109680000	18	18	domain	chr1	108480000	109680000	18	18	domain	chr1	108480000	109680000	18	18	domain	chr1	108480000	109680000	18	18	domain	chr1	108480000	109680000	18	18	domain
chr1	113800000	114800000	16	15	domain	chr1	113960000	114800000	13	17	domain	chr1	113800000	114800000	14	18	domain	chr1	113800000	114840000	18	17	domain	chr1	113800000	114840000	18	18	domain
chr1	117960000	119960000	18	18	domain	chr1	117960000	120000000	18	18	domain	chr1	117960000	119960000	18	18	domain	chr1	117960000	120000000	18	18	domain	chr1	117960000	119960000	18	18	domain
chr1	156080000	156360000	18	18	boundary,domain	chr1	156040000	156360000	17	18	boundary,domain	chr1	156080000	156360000	18	18	boundary,domain	chr1	156080000	156320000	18	18	boundary,domain	chr1	156080000	156360000	18	18	boundary,domain
chr1	162840000	163360000	18	18	domain	chr1	162840000	163360000	18	18	domain	chr1	162840000	163360000	18	18	domain	chr1	162840000	163360000	18	18	domain	chr1	162840000	163360000	18	18	domain
chr1	163360000	165120000	18	18	domain	chr1	163360000	165120000	18	18	domain	chr1	163360000	165120000	18	18	domain	chr1	163360000	165080000	18	18	domain	chr1	163360000	165120000	18	18	domain
chr1	169880000	170960000	18	18	domain	chr1	169880000	170960000	18	18	domain	chr1	169880000	170960000	18	18	domain	chr1	169880000	170960000	18	18	domain	chr1	169880000	170960000	18	18	domain
chr1	170960000	171480000	18	18	boundary,domain	chr1	170960000	171480000	18	18	boundary,domain	chr1	170960000	171480000	18	18	boundary,domain	chr1	170960000	171480000	18	18	boundary,domain	chr1	170960000	171480000	18	18	boundary,domain
chr1	174240000	174760000	18	18	domain	chr1	174240000	174760000	18	18	domain	chr1	174240000	174760000	18	18	domain	chr1	174240000	174760000	18	18	domain	chr1	174240000	174760000	18	18	domain
chr1	174760000	175040000	18	18	boundary,domain	chr1	174760000	175000000	18	18	boundary,domain	chr1	174760000	175000000	18	18	boundary,domain	chr1	174760000	175000000	18	18	boundary,domain	chr1	174760000	175000000	18	18	boundary,domain
chr1	176880000	177960000	18	18	domain	chr1	176880000	177960000	18	18	domain	chr1	176880000	177960000	18	18	domain	chr1	176880000	177960000	18	18	domain	chr1	176880000	177960000	18	18	domain
chr1	177960000	178280000	18	15	boundary,domain	chr1	177960000	178280000	18	16	boundary,domain	chr1	177960000	178280000	18	13	boundary,domain	chr1	177960000	178280000	18	15	boundary,domain	chr1	177960000	178280000	18	12	boundary,domain
chr1	180480000	181200000	18	18	domain	chr1	180480000	181200000	18	18	domain	chr1	180480000	181200000	18	18	domain	chr1	180480000	181200000	18	18	domain	chr1	180480000	181200000	18	18	domain
chr1	181200000	181440000	18	18	boundary,domain	chr1	181200000	181440000	18	18	boundary,domain	chr1	181200000	181440000	18	18	boundary,domain	chr1	181200000	181440000	18	18	boundary,domain	chr1	181200000	181440000	18	18	boundary,domain
chr1	196960000	198720000	18	18	domain	chr1	196960000	198720000	18	18	domain	chr1	196960000	198720000	18	18	domain	chr1	196960000	198720000	18	18	domain	chr1	196960000	198720000	18	18	domain
chr1	206400000	207520000	18	18	domain	chr1	206400000	207520000	18	18	domain	chr1	206400000	207520000	18	18	domain	chr1	206400000	207520000	18	18	domain	chr1	206400000	207520000	18	18	domain
chr1	213120000	214160000	18	18	domain	chr1	213080000	214160000	17	18	domain	chr1	213080000	214200000	18	18	domain	chr1	213080000	214160000	18	18	domain	chr1	213080000	214200000	17	18	domain
chr1	220800000	222480000	18	18	domain	chr1	220800000	222480000	18	18	domain	chr1	220800000	222480000	18	18	domain	chr1	220800000	222480000	18	18	domain	chr1	220800000	222480000	18	18	domain
chr1	222520000	223560000	18	18	domain	chr1	222520000	223560000	18	18	domain	chr1	222520000	223560000	18	18	domain	chr1	222520000	223560000	18	18	domain	chr1	222520000	223560000	18	18	domain
chr1	223600000	223880000	18	18	domain	chr1	223600000	223880000	18	18	domain	chr1	223600000	223880000	18	18	domain	chr1	223600000	223880000	18	18	domain	chr1	223600000	223880000	18	18	domain
chr1	225440000	226040000	11	18	domain	chr1	225400000	226040000	18	17	domain	chr1	225400000	226000000	18	18	domain	chr1	225400000	226120000	18	7	domain	chr1	225400000	226000000	18	17	domain
chr1	230600000	231280000	9	18	domain	chr1	230600000	231320000	11	13	boundary,domain	chr1	230600000	231280000	13	18	domain	chr1	230600000	231280000	9	18	domain	chr1	230600000	231240000	8	14	domain
chr1	236040000	236600000	18	18	domain	chr1	236040000	236600000	18	18	domain	chr1	236080000	236600000	18	18	domain	chr1	236040000	236600000	18	18	domain	chr1	236080000	236600000	18	18	domain
chr1	242360000	242880000	18	18	domain	chr1	242360000	242880000	18	18	domain	chr1	242360000	242880000	18	18	domain	chr1	242360000	242880000	18	18	domain	chr1	242360000	242880000	18	18	domain
chr1	248680000	248956422	18	18	domain	chr1	248680000	248956422	18	18	domain	chr1	248680000	248956422	18	18	domain	chr1	248680000	248956422	18	18	domain	chr1	248680000	248956422	18	18	domain
chr10	3160000	4960000	18	18	domain	chr10	3160000	4960000	18	18	domain	chr10	3160000	4960000	18	18	domain	chr10	3160000	4960000	18	18	domain	chr10	3160000	4960000	18	18	domain
chr10	11480000	11760000	18	18	boundary,domain	chr10	11480000	11760000	18	18	boundary,domain	chr10	11480000	11760000	18	18	boundary,domain	chr10	11480000	11760000	18	18	boundary,domain	chr10	11480000	11760000	18	18	boundary,domain
chr10	15160000	15400000	18	18	boundary,domain	chr10	15160000	15400000	18	18	boundary,domain	chr10	15160000	15400000	18	18	boundary,domain	chr10	15160000	15400000	18	18	boundary,domain	chr10	15160000	15400000	18	18	boundary,domain
chr10	15400000	15840000	18	18	domain	chr10	15400000	15840000	18	18	domain	chr10	15400000	15840000	18	18	domain	chr10	15400000	15840000	18	18	domain	chr10	15400000	15840000	18	18	boundary,domain
chr10	15840000	16800000	18	18	domain	chr10	15840000	16800000	18	18	domain	chr10	15840000	16800000	18	18	domain	chr10	15840000	16800000	18	18	domain	chr10	15840000	16800000	18	18	domain
chr10	23120000	24560000	18	18	domain	chr10	23120000	24600000	18	18	domain	chr10	23120000	24560000	18	18	domain	chr10	23120000	24600000	18	18	domain	chr10	23120000	24560000	17	18	domain
chr10	24560000	25080000	18	18	domain	chr10	24600000	25120000	18	17	domain	chr10	24560000	25120000	18	18	domain	chr10	24600000	25120000	18	18	domain	chr10	24560000	25120000	18	18	domain
chr10	28600000	29360000	15	18	domain	chr10	28440000	29360000	18	18	domain	chr10	28440000	29360000	18	18	domain	chr10	28600000	29440000	12	3	domain	chr10	28440000	29360000	18	18	domain
chr10	33160000	34640000	18	18	domain	chr10	33160000	34640000	18	18	domain	chr10	33160000	34640000	16	18	domain	chr10	33160000	34640000	18	18	domain	chr10	33120000	34640000	18	18	domain
chr10	34640000	35080000	18	17	boundary,domain	chr10	34640000	35080000	18	16	boundary,domain	chr10	34640000	35080000	18	18	boundary,domain	chr10	34640000	35080000	18	18	boundary,domain	chr10	34640000	35080000	18	18	boundary,domain
chr10	35600000	37080000	18	18	domain	chr10	35600000	37080000	18	18	domain	chr10	35640000	37080000	18	18	domain	chr10	35600000	37080000	18	18	domain	chr10	35640000	37080000	18	18	domain
chr10	47000000	47440000	18	18	domain	chr10	47000000	47440000	18	18	domain	chr10	47000000	47440000	18	18	domain	chr10	47000000	47440000	18	18	domain	chr10	47000000	47440000	18	18	domain
chr10	48200000	49840000	18	18	domain	chr10	48200000	49840000	18	18	domain	chr10	48200000	49840000	18	18	domain	chr10	48200000	49840000	18	18	domain	chr10	48200000	49840000	18	18	domain
chr10	50200000	50680000	18	18	domain	chr10	50200000	50680000	18	18	domain	chr10	50200000	50680000	18	18	domain	chr10	50200000	50680000	18	18	domain	chr10	50200000	50640000	18	18	domain
chr10	50800000	52280000	18	18	domain	chr10	50800000	52280000	18	18	domain	chr10	50800000	52240000	18	18	domain	chr10	50800000	52240000	18	18	domain	chr10	50800000	52280000	18	18	domain
chr10	60800000	62280000	18	18	domain	chr10	60760000	62320000	18	18	domain	chr10	60760000	62280000	18	18	domain	chr10	60800000	62280000	18	18	domain	chr10	60800000	62280000	18	18	domain
chr10	63160000	63840000	18	18	domain	chr10	63160000	63880000	18	18	domain	chr10	63160000	63840000	18	18	domain	chr10	63160000	63840000	18	18	domain	chr10	63160000	63880000	18	18	domain
chr10	67800000	68320000	18	18	boundary,domain	chr10	67800000	68320000	14	18	domain	chr10	67800000	68320000	13	18	domain	chr10	67800000	68360000	10	18	domain	chr10	67800000	68320000	12	18	domain
chr10	68320000	68960000	18	15	domain	chr10	68320000	68960000	18	17	domain	chr10	68320000	68960000	18	18	domain	chr10	68360000	68960000	18	18	domain	chr10	68320000	68960000	18	18	boundary,domain
chr10	71280000	71880000	18	18	domain	chr10	71280000	71880000	18	18	domain	chr10	71280000	71880000	18	18	domain	chr10	71280000	71880000	18	18	domain	chr10	71280000	71880000	18	18	domain
chr10	72360000	73680000	18	18	domain	chr10	72360000	73680000	18	18	domain	chr10	72360000	73680000	18	18	domain	chr10	72360000	73680000	18	18	domain	chr10	72360000	73640000	18	18	domain
chr10	77120000	77760000	18	17	domain	chr10	77120000	77800000	18	18	domain	chr10	77120000	77800000	18	16	domain	chr10	77120000	77800000	18	18	domain	chr10	77120000	77800000	18	18	domain
chr10	78040000	79520000	18	18	domain	chr10	78040000	79520000	18	18	domain	chr10	78040000	79520000	18	18	domain	chr10	78040000	79520000	18	18	domain	chr10	78040000	79520000	18	18	domain
chr10	91280000	91760000	18	18	domain	chr10	91320000	91760000	18	17	domain	chr10	91280000	91760000	18	18	domain	chr10	91320000	91760000	18	17	domain	chr10	91280000	91760000	18	18	domain
chr10	91920000	92480000	15	12	domain	chr10	91920000	92480000	14	12	domain	chr10	91920000	92520000	13	18	domain	chr10	91920000	92480000	10	12	domain	chr10	91920000	92520000	15	11	domain
chr10	102640000	103360000	18	18	domain	chr10	102640000	103360000	18	18	domain	chr10	102640000	103400000	18	18	domain	chr10	102640000	103400000	18	18	domain	chr10	102640000	103400000	18	18	domain
chr10	110280000	110600000	18	18	domain	chr10	110280000	110600000	13	18	domain	chr10	110280000	110600000	11	18	domain	chr10	110280000	110600000	11	18	domain	chr10	110280000	110600000	17	18	domain
chr10	112440000	113640000	18	18	domain	chr10	112440000	113640000	18	18	domain	chr10	112440000	113640000	18	18	domain	chr10	112440000	113640000	18	18	domain	chr10	112440000	113640000	18	18	domain
chr10	114280000	114440000	18	18	boundary,domain	chr10	114280000	114440000	14	17	boundary,domain	chr10	114240000	114440000	15	13	boundary,domain	chr10	114280000	114440000	17	16	boundary,domain	chr10	114280000	114440000	18	18	boundary,domain
chr10	114440000	114840000	18	16	domain	chr10	114440000	114840000	17	18	domain	chr10	114440000	114840000	13	18	domain	chr10	114440000	114840000	16	16	domain	chr10	114440000	114840000	18	18	domain
chr10	114840000	115160000	16	18	boundary,domain	chr10	114840000	115160000	18	18	boundary,domain	chr10	114840000	115160000	18	18	boundary,domain	chr10	114840000	115160000	16	18	boundary,domain	chr10	114840000	115160000	18	18	boundary,domain
chr10	119600000	119920000	18	18	boundary,domain	chr10	119600000	119920000	18	18	boundary,domain	chr10	119600000	119920000	18	18	boundary,domain	chr10	119600000	119920000	18	18	boundary,domain	chr10	119600000	119920000	18	18	boundary,domain
chr10	119920000	120880000	18	18	domain	chr10	119920000	120880000	18	18	domain	chr10	119920000	120880000	18	18	domain	chr10	119920000	120880000	18	18	domain	chr10	119920000	120880000	18	18	domain
chr11	3600000	4200000	18	18	domain	chr11	3600000	4200000	18	18	domain	chr11	3560000	4200000	18	18	domain	chr11	3560000	4200000	18	18	domain	chr11	3600000	4200000	18	18	domain
chr11	4360000	5920000	18	18	domain	chr11	4360000	5760000	18	18	domain	chr11	4360000	5760000	18	18	domain	chr11	4360000	5760000	18	18	domain	chr11	4360000	5760000	18	18	domain
chr11	5920000	6760000	18	18	domain	chr11	5800000	6760000	18	18	domain	chr11	5800000	6760000	18	18	domain	chr11	5800000	6760000	18	18	domain	chr11	5800000	6760000	18	18	domain
chr11	8600000	9000000	13	18	domain	chr11	8600000	8960000	18	18	boundary,domain	chr11	8640000	8960000	17	18	domain	chr11	8640000	8960000	17	18	boundary,domain	chr11	8600000	8960000	18	18	boundary,domain
chr11	10400000	10760000	18	18	boundary,domain	chr11	10400000	10760000	18	18	boundary,domain	chr11	10400000	10760000	18	18	boundary,domain	chr11	10400000	10760000	18	18	boundary,domain	chr11	10400000	10760000	18	18	boundary,domain
chr11	12040000	12280000	8	18	boundary,domain	chr11	12040000	12280000	11	18	boundary,domain	chr11	12040000	12280000	11	18	boundary,domain	chr11	12040000	12280000	11	18	boundary,domain	chr11	12040000	12280000	12	18	boundary,domain
chr11	12280000	12960000	18	18	domain	chr11	12280000	12960000	18	18	domain	chr11	12280000	12960000	18	18	domain	chr11	12280000	12960000	18	18	domain	chr11	12280000	12960000	18	18	domain
chr11	12960000	13200000	18	11	boundary,domain	chr11	12960000	13200000	18	10	boundary,domain	chr11	12960000	13200000	18	11	boundary,domain	chr11	12960000	13200000	18	9	boundary,domain	chr11	12960000	13200000	18	8	boundary,domain
chr11	13440000	14280000	18	18	domain	chr11	13440000	14280000	18	18	domain	chr11	13440000	14280000	18	18	domain	chr11	13400000	14280000	5	18	domain	chr11	13440000	14280000	17	18	domain
chr11	14280000	14480000	18	18	boundary,domain	chr11	14280000	14480000	18	18	boundary,domain	chr11	14280000	14480000	18	18	boundary,domain	chr11	14280000	14480000	18	18	boundary,domain	chr11	14280000	14480000	18	18	boundary,domain
chr11	14480000	14920000	18	10	domain	chr11	14480000	14960000	18	12	domain	chr11	14480000	14920000	18	17	domain	chr11	14480000	14960000	18	12	domain	chr11	14480000	14920000	18	18	domain
chr11	16720000	17120000	17	5	boundary,domain	chr11	16720000	17080000	18	13	boundary,domain	chr11	16720000	17080000	18	6	boundary,domain	chr11	16720000	17080000	18	6	boundary,domain	chr11	16720000	17080000	18	16	boundary,domain
chr11	32280000	32800000	18	18	domain	chr11	32240000	32800000	18	18	domain	chr11	32240000	32800000	18	18	domain	chr11	32240000	32800000	18	18	domain	chr11	32280000	32800000	18	18	domain
chr11	55720000	56800000	18	18	domain	chr11	55720000	56800000	18	18	domain	chr11	55720000	56800000	18	18	domain	chr11	55720000	56800000	18	18	domain	chr11	55720000	56800000	18	18	domain
chr11	62160000	62360000	18	18	boundary,domain	chr11	62160000	62360000	18	18	boundary,domain	chr11	62160000	62360000	18	18	boundary,domain	chr11	62160000	62360000	18	18	boundary,domain	chr11	62160000	62360000	18	18	boundary,domain
chr11	62360000	62880000	18	18	boundary,domain	chr11	62360000	62880000	18	18	boundary,domain	chr11	62360000	62880000	18	18	boundary,domain	chr11	62360000	62880000	18	18	boundary,domain	chr11	62360000	62880000	18	18	boundary,domain
chr11	71040000	71640000	18	18	domain	chr11	71040000	71640000	18	18	domain	chr11	71040000	71640000	18	18	domain	chr11	71040000	71640000	18	18	domain	chr11	71080000	71600000	18	18	domain
chr11	86840000	87960000	18	18	domain	chr11	86840000	87960000	15	18	domain	chr11	86840000	87960000	18	18	domain	chr11	86840000	87960000	18	18	domain	chr11	86840000	87960000	18	18	domain
chr11	95800000	96440000	18	18	domain	chr11	95800000	96440000	18	18	domain	chr11	95800000	96440000	18	18	domain	chr11	95800000	96440000	18	18	domain	chr11	95800000	96440000	18	18	domain
chr11	102000000	102280000	13	18	boundary,domain	chr11	102040000	102280000	18	17	boundary,domain	chr11	102040000	102280000	15	15	domain	chr11	102040000	102280000	17	18	boundary,domain	chr11	102000000	102280000	18	17	boundary,domain
chr11	102280000	102680000	18	18	domain	chr11	102280000	102680000	17	18	domain	chr11	102280000	102720000	15	18	domain	chr11	102280000	102720000	18	18	domain	chr11	102280000	102720000	17	18	domain
chr11	108680000	109920000	18	18	domain	chr11	108680000	109920000	18	18	domain	chr11	108680000	109920000	18	18	domain	chr11	108680000	109920000	18	18	domain	chr11	108680000	109920000	18	18	domain
chr11	110440000	111280000	18	18	domain	chr11	110400000	111280000	18	18	domain	chr11	110400000	111280000	18	18	domain	chr11	110400000	111280000	18	18	domain	chr11	110440000	111280000	18	18	domain
chr11	111280000	111520000	18	18	boundary,domain	chr11	111280000	111560000	18	18	boundary,domain	chr11	111280000	111520000	18	18	boundary,domain	chr11	111280000	111480000	18	18	boundary,domain	chr11	111280000	111480000	18	18	boundary,domain
chr11	114640000	116720000	18	18	domain	chr11	114640000	116720000	18	18	domain	chr11	114640000	116720000	18	18	domain	chr11	114640000	116720000	18	18	domain	chr11	114640000	116720000	18	18	domain
chr11	116720000	117360000	18	18	domain	chr11	116720000	117320000	18	17	domain	chr11	116720000	117360000	18	18	domain	chr11	116720000	117360000	18	18	domain	chr11	116720000	117360000	18	18	domain
chr11	118120000	118360000	18	14	boundary,domain	chr11	118120000	118360000	18	15	boundary,domain	chr11	118120000	118360000	18	17	boundary,domain	chr11	118120000	118360000	18	14	boundary,domain	chr11	118120000	118360000	18	15	boundary,domain
chr11	118360000	118560000	14	18	boundary,domain	chr11	118360000	118560000	15	17	boundary,domain	chr11	118360000	118560000	17	18	boundary,domain	chr11	118360000	118560000	14	18	boundary,domain	chr11	118360000	118560000	15	18	boundary,domain
chr11	121640000	122560000	18	18	domain	chr11	121640000	122560000	18	18	domain	chr11	121640000	122560000	18	18	domain	chr11	121640000	122560000	18	18	domain	chr11	121640000	122560000	18	18	domain
chr11	122560000	122880000	18	10	boundary,domain	chr11	122560000	122880000	18	8	boundary,domain	chr11	122560000	122880000	18	10	boundary,domain	chr11	122560000	122880000	18	8	boundary,domain	chr11	122560000	122880000	18	7	boundary,domain
chr11	125880000	126280000	18	18	boundary,domain	chr11	125880000	126280000	18	18	domain	chr11	125880000	126280000	18	18	domain	chr11	125880000	126280000	18	18	domain	chr11	125880000	126280000	18	18	domain
chr11	133040000	133880000	18	18	domain	chr11	133040000	133880000	18	18	domain	chr11	133040000	133880000	18	18	domain	chr11	133040000	133920000	18	18	domain	chr11	133040000	133920000	18	18	domain
chr12	3040000	3280000	18	18	boundary,domain	chr12	3040000	3280000	17	18	boundary,domain	chr12	3040000	3280000	18	18	boundary,domain	chr12	3040000	3280000	18	18	boundary,domain	chr12	3040000	3280000	18	18	boundary,domain
chr12	3280000	3840000	18	18	domain	chr12	3280000	3880000	18	18	domain	chr12	3280000	3840000	18	18	domain	chr12	3280000	3880000	18	18	domain	chr12	3280000	3880000	18	18	domain
chr12	6320000	6560000	18	18	boundary,domain	chr12	6320000	6560000	18	15	boundary,domain	chr12	6320000	6560000	18	18	boundary,domain	chr12	6320000	6560000	18	11	boundary,domain	chr12	6320000	6560000	18	18	boundary,domain
chr12	7160000	8160000	18	18	domain	chr12	7160000	8160000	18	18	domain	chr12	7200000	8160000	18	18	domain	chr12	7160000	8160000	18	18	domain	chr12	7160000	8160000	18	18	domain
chr12	8440000	9280000	18	18	domain	chr12	8440000	9280000	18	18	domain	chr12	8440000	9280000	18	18	domain	chr12	8440000	9280000	18	18	domain	chr12	8440000	9280000	18	18	domain
chr12	9600000	10400000	18	18	domain	chr12	9600000	10400000	18	18	domain	chr12	9600000	10320000	18	18	domain	chr12	9600000	10400000	18	18	domain	chr12	9600000	10400000	18	18	domain
chr12	12360000	12760000	18	18	boundary,domain	chr12	12360000	12760000	18	18	domain	chr12	12360000	12760000	18	18	domain	chr12	12360000	12760000	18	18	domain	chr12	12360000	12760000	18	18	boundary,domain
chr12	19680000	20640000	18	18	domain	chr12	19680000	20640000	18	18	domain	chr12	19680000	20760000	18	18	domain	chr12	19680000	20760000	18	18	domain	chr12	19680000	20640000	18	18	domain
chr12	25160000	25400000	18	18	boundary,domain	chr12	25160000	25400000	18	17	boundary,domain	chr12	25160000	25400000	18	18	boundary,domain	chr12	25160000	25400000	18	18	boundary,domain	chr12	25160000	25400000	18	18	boundary,domain
chr12	25400000	26080000	18	18	domain	chr12	25400000	26080000	17	18	domain	chr12	25400000	26080000	18	18	domain	chr12	25400000	26080000	18	18	domain	chr12	25400000	26080000	18	18	domain
chr12	31200000	32360000	18	18	domain	chr12	31200000	32360000	18	18	domain	chr12	31200000	32360000	18	18	domain	chr12	31200000	32360000	18	18	domain	chr12	31200000	32360000	18	18	domain
chr12	40920000	42080000	18	18	domain	chr12	40920000	42080000	18	18	domain	chr12	40920000	42080000	18	18	domain	chr12	40920000	42080000	18	18	domain	chr12	40920000	42080000	18	18	domain
chr12	42440000	43400000	18	18	domain	chr12	42440000	43400000	17	18	domain	chr12	42440000	43400000	17	18	domain	chr12	42440000	43400000	18	18	domain	chr12	42480000	43400000	18	18	domain
chr12	46000000	47000000	18	18	domain	chr12	46000000	47000000	18	18	domain	chr12	46000000	47000000	18	18	domain	chr12	46000000	47000000	18	18	domain	chr12	46000000	47000000	18	18	domain
chr12	47000000	47680000	18	18	domain	chr12	47000000	47680000	18	18	domain	chr12	47000000	47680000	18	16	domain	chr12	47000000	47680000	18	18	domain	chr12	47000000	47680000	18	18	domain
chr12	49240000	49600000	17	18	domain	chr12	49240000	49600000	16	14	domain	chr12	49240000	49640000	18	11	domain	chr12	49240000	49600000	18	14	domain	chr12	49280000	49600000	18	18	domain
chr12	54480000	55720000	17	11	domain	chr12	54480000	55680000	18	18	domain	chr12	54520000	55680000	18	18	domain	chr12	54480000	55680000	18	18	domain	chr12	54480000	55680000	18	18	domain
chr12	57920000	59520000	18	18	domain	chr12	57920000	59200000	18	18	domain	chr12	57920000	59200000	18	18	domain	chr12	57920000	59520000	18	18	domain	chr12	57920000	59200000	18	18	domain
chr12	62240000	63520000	18	18	domain	chr12	62240000	63520000	18	18	domain	chr12	62240000	63520000	18	18	domain	chr12	62240000	63560000	18	18	domain	chr12	62240000	63520000	18	18	domain
chr12	66120000	67280000	18	17	domain	chr12	66120000	67280000	18	18	domain	chr12	66120000	67280000	18	17	domain	chr12	66120000	67280000	18	17	domain	chr12	66120000	67280000	18	17	domain
chr12	74640000	75400000	18	2	domain	chr12	74640000	75320000	18	14	domain	chr12	74640000	75320000	18	18	domain	chr12	74640000	75320000	18	13	domain	chr12	74640000	75320000	17	12	domain
chr12	75520000	76560000	18	18	domain	chr12	75480000	76600000	17	18	domain	chr12	75480000	76600000	18	18	domain	chr12	75520000	76560000	18	18	domain	chr12	75520000	76600000	18	18	domain
