chr	start	end	persistence_left	persistence_right	type	w
chr1	27800000	28080000	20	12	boundary,domain	23
chr1	28080000	28240000	12	21	boundary,domain	23
chr1	28240000	28760000	21	9	boundary,domain	23
chr1	28760000	29240000	9	21	boundary,domain	23
chr1	29240000	30720000	21	21	domain	23
chr1	30720000	30920000	21	21	boundary,domain	23
chr1	30920000	31400000	21	18		23
chr1	31400000	31560000	18	16		23
chr1	31560000	32080000	16	21	boundary,domain	23
chr1	32080000	32400000	21	20	boundary,domain	23
chr1	32400000	32880000	20	20	boundary,domain	23
chr1	32880000	33120000	20	21	boundary,domain	23
chr1	33120000	33480000	21	18	boundary,domain	23
chr1	33480000	34760000	18	21		23
chr1	34760000	36080000	21	21		23
chr1	36080000	36480000	21	21	boundary,domain	23
chr1	36480000	37440000	21	21	domain	23
chr1	37440000	37840000	21	13	domain	23
chr1	37840000	39760000	13	21	domain	23
chr1	39760000	39800000	21	21	gap	23
chr1	39800000	41000000	21	21		23
chr1	41000000	41240000	21	21	boundary,domain	23
chr1	41240000	41520000	21	21	boundary,domain	23
chr1	41520000	42760000	21	19	domain	23
chr1	42760000	43160000	19	21	boundary,domain	23
chr1	43160000	43720000	21	16		23
chr1	43720000	44080000	16	21	domain	23
chr1	44080000	44720000	21	21	domain	23
chr1	44720000	45320000	21	21	domain	23
chr1	45320000	45560000	21	20		23
chr1	45560000	46840000	20	21	domain	23
chr1	46840000	47160000	21	21	gap	23
chr1	47160000	48240000	21	21		23
chr1	48240000	48520000	21	21		23
chr1	48520000	50360000	21	21	domain	23
chr1	50360000	50760000	21	9	boundary,domain	23
chr1	50760000	51240000	9	20	domain	23
chr1	51240000	51840000	20	20		23
chr1	51840000	52040000	20	21		23
chr1	52040000	53240000	21	21	domain	23
chr1	53240000	53440000	21	21	boundary,domain	23
chr1	53440000	53840000	21	21	domain	23
chr1	53840000	55080000	21	21	boundary,domain	23
chr1	55080000	56800000	21	21		23
chr1	56800000	58480000	21	21	domain	23
chr1	58480000	58680000	21	21		23
chr1	58680000	59840000	21	21	domain	23
chr1	59840000	62120000	21	17		23
chr1	62120000	62440000	17	21	boundary,domain	23
chr1	62440000	62800000	21	21	domain	23
chr1	62800000	63560000	21	21	domain	23
chr1	63560000	64840000	21	21		23
chr1	64840000	65080000	21	16	boundary,domain	23
chr1	65080000	65760000	16	18	domain	23
chr1	65760000	66760000	18	21	domain	23
chr1	66760000	67200000	21	5	domain	23
chr1	67200000	67320000	5	1		23
chr1	67320000	67520000	1	21	domain	23
chr1	67520000	68400000	21	21	domain	23
chr1	68400000	70080000	21	21		23
chr1	70080000	71080000	21	21	domain	23
chr1	71080000	72280000	21	21	domain	23
chr1	72280000	72360000	21	21	gap	23
chr1	72360000	74800000	21	21	domain	23
chr1	74800000	75720000	21	10		23
chr1	75720000	77120000	10	21		23
chr1	77120000	78120000	21	21		23
chr1	78120000	78720000	21	21	domain	23
chr1	78720000	83120000	21	21	domain	23
chr1	83120000	83480000	21	21	gap	23
chr1	83480000	85520000	21	21	domain	23
chr1	85520000	85560000	21	21	gap	23
chr1	85560000	87120000	21	21	domain	23
chr1	87120000	89400000	21	21		23
chr1	89400000	89440000	21	21	gap	23
chr1	89440000	91240000	21	17		23
chr1	91240000	92840000	17	21		23
chr1	92840000	93880000	21	21		23
chr1	93880000	95080000	21	21		23
chr1	95080000	95240000	21	19		23
chr1	95240000	98560000	19	17	domain	23
chr1	98560000	99760000	17	21	domain	23
chr1	99760000	100920000	21	14	domain	23
chr1	100920000	101400000	14	21	domain	23
chr1	101400000	103040000	21	21	domain	23
chr1	103040000	103080000	21	21	gap	23
chr1	103080000	103600000	21	21	domain	23
chr1	103600000	103880000	21	21	gap	23
chr1	103880000	104640000	21	21	domain	23
chr1	104640000	104680000	21	21	gap	23
chr1	104680000	104840000	21	21	domain	23
chr1	104840000	104880000	21	21	gap	23
chr1	104880000	105720000	21	21	domain	23
chr1	105720000	105760000	21	21	gap	23
chr1	105760000	108200000	21	21	domain	23
chr1	108200000	108480000	21	21	gap	23
chr1	108480000	109680000	21	21	domain	23
chr1	109680000	109720000	21	21	gap	23
chr1	109720000	111080000	21	21	domain	23
chr1	111080000	111440000	21	21	domain	23
chr1	111440000	112360000	21	21	domain	23
chr1	112360000	112720000	21	21	boundary,domain	23
chr1	112720000	113800000	21	21	domain	23
chr1	113800000	114840000	21	21		23
chr1	114840000	116600000	21	21	domain	23
chr1	116600000	116640000	21	21	gap	23
chr1	116640000	117960000	21	21	domain	23
chr1	117960000	119960000	21	21	domain	23
chr1	119960000	145840000	21	21	gap	23
chr1	145840000	146040000	21	21	domain	23
chr1	146040000	147040000	21	21	gap	23
chr1	147040000	147200000	21	21	domain	23
chr1	147200000	147240000	21	21	gap	23
chr1	147240000	147920000	21	21	domain	23
chr1	147920000	149880000	21	21	gap	23
chr1	149880000	151280000	21	20		23
chr1	151280000	151440000	20	8	boundary,domain	23
chr1	151440000	152560000	8	21	domain	23
chr1	152560000	152640000	21	21	gap	23
chr1	152640000	154000000	21	16		23
chr1	154000000	155080000	16	19	boundary,domain	23
chr1	155080000	155200000	19	21	boundary,domain	23
chr1	155200000	156080000	21	19	domain	23
chr1	156080000	156360000	19	21		23
chr1	156360000	156960000	21	20		23
chr1	156960000	157160000	20	21	boundary,domain	23
chr1	157160000	158200000	21	21		23
chr1	158200000	158240000	21	21	gap	23
chr1	158240000	160040000	21	21		23
chr1	160040000	160400000	21	21	boundary,domain	23
chr1	160400000	161440000	21	21		23
chr1	161440000	161680000	21	21	gap	23
chr1	161680000	162800000	21	21	domain	23
chr1	162800000	162840000	21	21	gap	23
chr1	162840000	165120000	21	21	domain	23
chr1	165120000	165360000	21	13	boundary,domain	23
chr1	165360000	165600000	13	14	boundary,domain	23
chr1	165600000	166800000	14	21	domain	23
chr1	166800000	167040000	21	10	boundary,domain	23
chr1	167040000	167560000	10	20	boundary,domain	23
chr1	167560000	167720000	20	21	boundary,domain	23
chr1	167720000	168160000	21	20	boundary,domain	23
chr1	168160000	169240000	20	21		23
chr1	169240000	169280000	21	21	gap	23
chr1	169280000	170960000	21	20	domain	23
chr1	170960000	171080000	20	3		23
chr1	171080000	171480000	3	21		23
chr1	171480000	172960000	21	21		23
chr1	172960000	173000000	21	21	gap	23
chr1	173000000	174760000	21	20	domain	23
chr1	174760000	175000000	20	21	boundary,domain	23
chr1	175000000	177960000	21	21	domain	23
chr1	177960000	178280000	21	11	boundary,domain	23
chr1	178280000	179680000	11	21		23
chr1	179680000	179840000	21	21	boundary,domain	23
chr1	179840000	180480000	21	21	domain	23
chr1	180480000	181200000	21	21	domain	23
chr1	181200000	181480000	21	21		23
chr1	181480000	182600000	21	12	domain	23
chr1	182600000	182840000	12	21	boundary,domain	23
chr1	182840000	183640000	21	21	domain	23
chr1	183640000	183920000	21	20	boundary,domain	23
chr1	183920000	184760000	20	21	domain	23
chr1	184760000	185000000	21	15		23
chr1	185000000	185160000	15	21	boundary,domain	23
chr1	185160000	186320000	21	21	domain	23
chr1	186320000	187040000	21	21	domain	23
chr1	187040000	192440000	21	21	domain	23
chr1	192440000	193120000	21	21		23
chr1	193120000	196720000	21	21	domain	23
chr1	196720000	196960000	21	21	gap	23
chr1	196960000	197680000	21	21	domain	23
chr1	197680000	197720000	21	21	gap	23
chr1	197720000	198720000	21	21	domain	23
chr1	198720000	200560000	21	21	domain	23
chr1	200560000	200880000	21	20	boundary,domain	23
chr1	200880000	200960000	20	3		23
chr1	200960000	201240000	3	21		23
chr1	201240000	201440000	21	21	boundary,domain	23
chr1	201440000	202400000	21	21		23
chr1	202400000	202560000	21	21	gap	23
chr1	202560000	203840000	21	21	domain	23
chr1	203840000	204520000	21	21		23
chr1	204520000	206160000	21	21		23
chr1	206160000	206400000	21	21	gap	23
chr1	206400000	207520000	21	21	domain	23
chr1	207520000	207560000	21	21	gap	23
chr1	207560000	209560000	21	21		23
chr1	209560000	209840000	21	21	boundary,domain	23
chr1	209840000	211280000	21	20		23
chr1	211280000	211680000	20	18		23
chr1	211680000	212440000	18	18	domain	23
chr1	212440000	213120000	18	20	boundary,domain	23
chr1	213120000	214160000	20	21	domain	23
chr1	214160000	214640000	21	21	domain	23
chr1	214640000	215680000	21	20		23
chr1	215680000	218240000	20	21	domain	23
chr1	218240000	219960000	21	6		23
chr1	219960000	220800000	6	21		23
chr1	220800000	222480000	21	21	domain	23
chr1	222480000	222520000	21	21	gap	23
chr1	222520000	223560000	21	21	domain	23
chr1	223560000	223600000	21	21	gap	23
chr1	223600000	223880000	21	21	domain	23
chr1	223880000	224040000	21	21	gap	23
chr1	224040000	225400000	21	21		23
chr1	225400000	226000000	21	11	domain	23
chr1	226000000	226360000	11	11	boundary,domain	23
chr1	226360000	227960000	11	21	domain	23
chr1	227960000	228000000	21	21	gap	23
chr1	228000000	228520000	21	21	domain	23
chr1	228520000	228640000	21	21	gap	23
chr1	228640000	230360000	21	19	domain	23
chr1	230360000	230600000	19	11		23
chr1	230600000	231280000	11	21	domain	23
chr1	231280000	231680000	21	21		23
chr1	231680000	233280000	21	21	domain	23
chr1	233280000	234800000	21	21	domain	23
chr1	234800000	234840000	21	21	gap	23
chr1	234840000	236080000	21	21	domain	23
chr1	236080000	236600000	21	21	domain	23
chr1	236600000	237680000	21	21		23
chr1	237680000	239960000	21	21		23
chr1	239960000	242040000	21	21	domain	23
chr1	242040000	242080000	21	21	gap	23
chr1	242080000	242240000	21	21	domain	23
chr1	242240000	242360000	21	21	gap	23
chr1	242360000	242880000	21	21	domain	23
chr1	242880000	243200000	21	21	gap	23
chr1	243200000	244480000	21	21		23
chr1	244480000	244800000	21	8	boundary,domain	23
chr1	244800000	245080000	8	21	boundary,domain	23
chr1	245080000	246800000	21	21		23
chr1	246800000	247880000	21	21		23
chr1	247880000	247920000	21	21	gap	23
chr1	247920000	248280000	21	21		23
chr1	248280000	248680000	21	21	gap	23
chr1	248680000	248956422	21	21	domain	23
chr10	0	80000	21	21	gap	23
chr10	80000	1080000	21	21	domain	23
chr10	1080000	3080000	21	5	domain	23
chr10	3080000	3160000	5	20	boundary,domain	23
chr10	3160000	4960000	20	21	domain	23
chr10	4960000	5040000	21	21	gap	23
chr10	5040000	6800000	21	21	domain	23
chr10	6800000	6840000	21	21	gap	23
chr10	6840000	9320000	21	21	domain	23
chr10	9320000	11480000	21	21	domain	23
chr10	11480000	11760000	21	21	boundary,domain	23
chr10	11760000	12040000	21	10		23
chr10	12040000	13120000	10	17		23
chr10	13120000	13320000	17	16	boundary,domain	23
chr10	13320000	13560000	16	21	boundary,domain	23
chr10	13560000	15160000	21	21		23
chr10	15160000	15400000	21	21	boundary,domain	23
chr10	15400000	15840000	21	21	boundary,domain	23
chr10	15840000	16800000	21	21	domain	23
chr10	16800000	18560000	21	21	domain	23
chr10	18560000	18600000	21	21	gap	23
chr10	18600000	20840000	21	21		23
chr10	20840000	21960000	21	21	domain	23
chr10	21960000	23120000	21	21	domain	23
chr10	23120000	24600000	21	21	domain	23
chr10	24600000	25240000	21	8		23
chr10	25240000	25760000	8	19		23
chr10	25760000	27280000	19	21	domain	23
chr10	27280000	27320000	21	21	gap	23
chr10	27320000	28400000	21	21		23
chr10	28400000	29360000	21	21		23
chr10	29360000	30360000	21	21	domain	23
chr10	30360000	31440000	21	21		23
chr10	31440000	31480000	21	21	gap	23
chr10	31480000	33040000	21	6	domain	23
chr10	33040000	33120000	6	21	boundary,domain	23
chr10	33120000	34640000	21	21	domain	23
chr10	34640000	35080000	21	20	boundary,domain	23
chr10	35080000	35600000	20	21	boundary,domain	23
chr10	35600000	37080000	21	21	domain	23
chr10	37080000	37200000	21	21	gap	23
chr10	37200000	38240000	21	21	domain	23
chr10	38240000	42440000	21	21	gap	23
chr10	42440000	43520000	21	11	domain	23
chr10	43520000	45680000	11	21		23
chr10	45680000	47000000	21	21	gap	23
chr10	47000000	47440000	21	21	domain	23
chr10	47440000	48200000	21	21	gap	23
chr10	48200000	49840000	21	21	domain	23
chr10	49840000	50200000	21	21	gap	23
chr10	50200000	50640000	21	21	domain	23
chr10	50640000	50800000	21	21	gap	23
chr10	50800000	52280000	21	19		23
chr10	52280000	52600000	19	13	boundary,domain	23
chr10	52600000	55680000	13	21	domain	23
chr10	55680000	58160000	21	21		23
chr10	58160000	58400000	21	18	boundary,domain	23
chr10	58400000	59600000	18	21	domain	23
chr10	59600000	59840000	21	8	domain	23
chr10	59840000	60080000	8	21	boundary,domain	23
chr10	60080000	60520000	21	2	domain	23
chr10	60520000	60760000	2	21	boundary	23
chr10	60760000	62280000	21	21	domain	23
chr10	62280000	63840000	21	21	domain	23
chr10	63840000	67800000	21	16		23
chr10	67800000	68360000	16	21	boundary,domain	23
chr10	68360000	68960000	21	19		23
chr10	68960000	69400000	19	17	boundary,domain	23
chr10	69400000	69520000	17	19	boundary,domain	23
chr10	69520000	70080000	19	21		23
chr10	70080000	70440000	21	20		23
chr10	70440000	71280000	20	21		23
chr10	71280000	71880000	21	21	domain	23
chr10	71880000	72040000	21	10		23
chr10	72040000	72360000	10	21		23
chr10	72360000	73680000	21	21	domain	23
chr10	73680000	73720000	21	21	gap	23
chr10	73720000	75280000	21	21		23
chr10	75280000	77120000	21	21	domain	23
chr10	77120000	77760000	21	19	domain	23
chr10	77760000	78040000	19	21	boundary,domain	23
chr10	78040000	79520000	21	21	domain	23
chr10	79520000	79920000	21	21	gap	23
chr10	79920000	80200000	21	21	domain	23
chr10	80200000	80240000	21	21	gap	23
chr10	80240000	84120000	21	21	domain	23
chr10	84120000	84560000	21	21	domain	23
chr10	84560000	87000000	21	21	domain	23
chr10	87000000	87520000	21	21	gap	23
chr10	87520000	88800000	21	21		23
chr10	88800000	88920000	21	1		23
chr10	88920000	89240000	1	20	domain	23
chr10	89240000	89440000	20	14	domain	23
chr10	89440000	89720000	14	21	boundary,domain	23
chr10	89720000	90840000	21	21	domain	23
chr10	90840000	91280000	21	11	domain	23
chr10	91280000	91760000	11	21		23
chr10	91760000	91920000	21	17	boundary,domain	23
chr10	91920000	92480000	17	12	domain	23
chr10	92480000	92600000	12	19	boundary,domain	23
chr10	92600000	92920000	19	9	boundary,domain	23
chr10	92920000	93520000	9	21	domain	23
chr10	93520000	94800000	21	21		23
chr10	94800000	94840000	21	21	gap	23
chr10	94840000	96000000	21	11	domain	23
chr10	96000000	96320000	11	21	boundary,domain	23
chr10	96320000	97040000	21	15	domain	23
chr10	97040000	97400000	15	21	boundary,domain	23
chr10	97400000	97760000	21	21	boundary,domain	23
chr10	97760000	98080000	21	19	boundary,domain	23
chr10	98080000	99400000	19	21	domain	23
chr10	99400000	99640000	21	16		23
chr10	99640000	100280000	16	21	domain	23
chr10	100280000	101040000	21	21		23
chr10	101040000	101800000	21	21	boundary,domain	23
chr10	101800000	102120000	21	21	boundary,domain	23
chr10	102120000	102640000	21	21	boundary,domain	23
chr10	102640000	103360000	21	21	boundary,domain	23
chr10	103360000	103480000	21	10		23
chr10	103480000	103880000	10	17	boundary,domain	23
chr10	103880000	104360000	17	21	boundary,domain	23
chr10	104360000	106520000	21	20		23
chr10	106520000	109800000	20	21		23
chr10	109800000	109840000	21	21	gap	23
chr10	109840000	110920000	21	10		23
chr10	110920000	111040000	10	18		23
chr10	111040000	112160000	18	21	domain	23
chr10	112160000	112320000	21	16	boundary,domain	23
chr10	112320000	113680000	16	21		23
chr10	113680000	114160000	21	12	boundary,domain	23
chr10	114160000	114280000	12	18		23
chr10	114280000	114480000	18	20		23
chr10	114480000	114840000	20	20		23
chr10	114840000	115160000	20	21	boundary,domain	23
chr10	115160000	116520000	21	21	domain	23
chr10	116520000	117400000	21	21		23
chr10	117400000	118520000	21	21	domain	23
chr10	118520000	119040000	21	21	boundary,domain	23
chr10	119040000	119600000	21	19	boundary,domain	23
chr10	119600000	119920000	19	21	boundary,domain	23
chr10	119920000	120880000	21	21	domain	23
chr10	120880000	121920000	21	21	domain	23
chr10	121920000	122280000	21	18	boundary,domain	23
chr10	122280000	122600000	18	18	boundary,domain	23
chr10	122600000	123960000	18	21		23
chr10	123960000	124440000	21	21	domain	23
chr10	124440000	124840000	21	21	boundary,domain	23
chr10	124840000	125840000	21	18		23
chr10	125840000	128200000	18	21	boundary,domain	23
chr10	128200000	130160000	21	21	domain	23
chr10	130160000	131880000	21	21	domain	23
chr10	131880000	132160000	21	21		23
chr10	132160000	133560000	21	21		23
chr10	133560000	133797422	21	21	gap	23
chr11	120000	200000	21	21	gap	23
chr11	200000	1160000	21	21	domain	23
chr11	1160000	1200000	21	21	gap	23
chr11	1200000	1440000	21	21	domain	23
chr11	1440000	1480000	21	21	gap	23
chr11	1480000	1920000	21	21	domain	23
chr11	1920000	2080000	21	21	gap	23
chr11	2080000	3240000	21	21	domain	23
chr11	3240000	3560000	21	21	gap	23
chr11	3560000	4200000	21	21	domain	23
chr11	4200000	4360000	21	21	gap	23
chr11	4360000	5760000	21	21	domain	23
chr11	5760000	5800000	21	21	gap	23
chr11	5800000	6760000	21	21	domain	23
chr11	6760000	8000000	21	17		23
chr11	8000000	8120000	17	21	boundary,domain	23
chr11	8120000	8640000	21	21	domain	23
chr11	8640000	8960000	21	20	boundary,domain	23
chr11	8960000	9120000	20	12		23
chr11	9120000	9520000	12	21	boundary,domain	23
chr11	9520000	10400000	21	21		23
chr11	10400000	10760000	21	21	boundary,domain	23
chr11	10760000	12040000	21	13	boundary,domain	23
chr11	12040000	12280000	13	21	boundary,domain	23
chr11	12280000	12960000	21	21	domain	23
chr11	12960000	13200000	21	12	domain	23
chr11	13200000	13400000	12	10	boundary,domain	23
chr11	13400000	14280000	10	21		23
chr11	14280000	14480000	21	21	boundary,domain	23
chr11	14480000	14920000	21	8	domain	23
chr11	14920000	15080000	8	7	boundary,domain	23
chr11	15080000	16760000	7	20		23
chr11	16760000	17080000	20	15		23
chr11	17080000	17560000	15	21	boundary,domain	23
chr11	17560000	18920000	21	19		23
chr11	18920000	20400000	19	21		23
chr11	20400000	23160000	21	21	domain	23
chr11	23160000	23200000	21	21	gap	23
chr11	23200000	26280000	21	20	domain	23
chr11	26280000	27520000	20	21	domain	23
chr11	27520000	29360000	21	21		23
chr11	29360000	30960000	21	21	domain	23
chr11	30960000	32240000	21	21		23
chr11	32240000	32800000	21	21	domain	23
chr11	32800000	33800000	21	21	boundary,domain	23
chr11	33800000	34000000	21	15	boundary,domain	23
chr11	34000000	34520000	15	21	domain	23
chr11	34520000	34920000	21	21	domain	23
chr11	34920000	35480000	21	21	domain	23
chr11	35480000	36680000	21	2		23
chr11	36680000	38880000	2	21	domain	23
chr11	38880000	43320000	21	21		23
chr11	43320000	43880000	21	21	boundary,domain	23
chr11	43880000	44040000	21	21	boundary,domain	23
chr11	44040000	45800000	21	21	domain	23
chr11	45800000	48360000	21	21		23
chr11	48360000	55320000	21	21	gap	23
chr11	55320000	56840000	21	21	domain	23
chr11	56840000	57280000	21	21		23
chr11	57280000	57680000	21	12	boundary,domain	23
chr11	57680000	58560000	12	21		23
chr11	58560000	59480000	21	17	domain	23
chr11	59480000	59840000	17	18	domain	23
chr11	59840000	60240000	18	21	domain	23
chr11	60240000	61200000	21	21		23
chr11	61200000	61240000	21	21	gap	23
chr11	61240000	62360000	21	21	boundary,domain	23
chr11	62360000	62600000	21	21	boundary,domain	23
chr11	62600000	62880000	21	21	boundary,domain	23
chr11	62880000	64000000	21	21	boundary,domain	23
chr11	64000000	64200000	21	21	boundary,domain	23
chr11	64200000	64760000	21	21		23
chr11	64760000	65080000	21	13		23
chr11	65080000	65640000	13	21		23
chr11	65640000	66040000	21	20		23
chr11	66040000	66320000	20	21	boundary,domain	23
chr11	66320000	67720000	21	21	domain	23
chr11	67720000	68000000	21	21	gap	23
chr11	68000000	69080000	21	21		23
chr11	69080000	70960000	21	21	domain	23
chr11	70960000	71080000	21	21	gap	23
chr11	71080000	71600000	21	21	domain	23
chr11	71600000	71880000	21	21	gap	23
chr11	71880000	73400000	21	14		23
chr11	73400000	73760000	14	17	boundary,domain	23
chr11	73760000	74600000	17	17		23
chr11	74600000	74880000	17	14	boundary,domain	23
chr11	74880000	75120000	14	9	boundary,domain	23
chr11	75120000	75240000	9	21		23
chr11	75240000	75400000	21	19	boundary,domain	23
chr11	75400000	76720000	19	21	boundary,domain	23
chr11	76720000	77920000	21	21		23
chr11	77920000	77960000	21	21	gap	23
chr11	77960000	79560000	21	21	domain	23
chr11	79560000	81800000	21	21	domain	23
chr11	81800000	81840000	21	21	gap	23
chr11	81840000	85600000	21	21	domain	23
chr11	85600000	87960000	21	21	domain	23
chr11	87960000	88000000	21	21	gap	23
chr11	88000000	88840000	21	21	domain	23
chr11	88840000	90120000	21	21	gap	23
chr11	90120000	93720000	21	15	domain	23
chr11	93720000	94480000	15	21		23
chr11	94480000	94920000	21	19		23
chr11	94920000	95800000	19	21	domain	23
chr11	95800000	96440000	21	21	domain	23
chr11	96440000	101680000	21	21	domain	23
chr11	101680000	101720000	21	21	gap	23
chr11	101720000	102720000	21	21	domain	23
chr11	102720000	103080000	21	21	boundary,domain	23
chr11	103080000	106000000	21	19		23
chr11	106000000	107360000	19	21		23
chr11	107360000	107400000	21	21	gap	23
chr11	107400000	108680000	21	21	domain	23
chr11	108680000	109920000	21	20	domain	23
chr11	109920000	110160000	20	4	boundary,domain	23
chr11	110160000	110440000	4	21	boundary,domain	23
chr11	110440000	111280000	21	21	domain	23
chr11	111280000	111560000	21	20		23
chr11	111560000	111880000	20	21		23
chr11	111880000	112120000	21	21	boundary,domain	23
chr11	112120000	113280000	21	16	domain	23
chr11	113280000	114640000	16	21	domain	23
chr11	114640000	116720000	21	21	domain	23
chr11	116720000	117360000	21	21	domain	23
chr11	117360000	118120000	21	21	domain	23
chr11	118120000	118360000	21	19	boundary,domain	23
chr11	118360000	118560000	19	21	boundary,domain	23
chr11	118560000	119080000	21	13		23
chr11	119080000	119360000	13	21	boundary	23
chr11	119360000	120320000	21	21		23
chr11	120320000	120480000	21	15	boundary,domain	23
chr11	120480000	121240000	15	21	domain	23
chr11	121240000	121600000	21	21	boundary	23
chr11	121600000	122560000	21	21	domain	23
chr11	122560000	123800000	21	21		23
chr11	123800000	124600000	21	21	domain	23
chr11	124600000	125880000	21	21		23
chr11	125880000	126280000	21	21	domain	23
chr11	126280000	128040000	21	21		23
chr11	128040000	128960000	21	9		23
chr11	128960000	129880000	9	15	domain	23
chr11	129880000	130200000	15	18	boundary,domain	23
chr11	130200000	130920000	18	21		23
chr11	130920000	133040000	21	21	domain	23
chr11	133040000	133880000	21	21	domain	23
chr11	133880000	134160000	21	11	boundary,domain	23
chr11	134160000	135080000	11	21		23
chr12	0	40000	21	21	gap	23
chr12	40000	1640000	21	21		23
chr12	1640000	1800000	21	15	boundary,domain	23
chr12	1800000	1960000	15	14	boundary,domain	23
chr12	1960000	2800000	14	20		23
chr12	2800000	3040000	20	20	boundary,domain	23
chr12	3040000	3280000	20	21	boundary,domain	23
chr12	3280000	3880000	21	21	domain	23
chr12	3880000	4040000	21	8		23
chr12	4040000	4320000	8	18	domain	23
chr12	4320000	4800000	18	21		23
chr12	4800000	5960000	21	21		23
chr12	5960000	6320000	21	21	boundary,domain	23
chr12	6320000	6560000	21	13		23
chr12	6560000	7160000	13	21	boundary	23
chr12	7160000	8160000	21	21	domain	23
chr12	8160000	8440000	21	21	gap	23
chr12	8440000	9280000	21	21	domain	23
chr12	9280000	9600000	21	21	gap	23
chr12	9600000	10400000	21	21	domain	23
chr12	10400000	10440000	21	21	gap	23
chr12	10440000	11080000	21	21	domain	23
chr12	11080000	11120000	21	21	gap	23
chr12	11120000	11280000	21	21	domain	23
chr12	11280000	11400000	21	21	gap	23
chr12	11400000	12360000	21	21		23
chr12	12360000	12760000	21	21		23
chr12	12760000	13000000	21	14		23
chr12	13000000	13240000	14	21	boundary,domain	23
chr12	13240000	14160000	21	21	domain	23
chr12	14160000	14720000	21	21	domain	23
chr12	14720000	15960000	21	21	domain	23
chr12	15960000	18080000	21	21	boundary,domain	23
chr12	18080000	19680000	21	20		23
chr12	19680000	20640000	20	21	domain	23
chr12	20640000	21240000	21	13	domain	23
chr12	21240000	22400000	13	21		23
chr12	22400000	22440000	21	21	gap	23
chr12	22440000	24960000	21	20		23
chr12	24960000	25160000	20	21	boundary,domain	23
chr12	25160000	25400000	21	20	boundary,domain	23
chr12	25400000	26040000	20	21	domain	23
chr12	26040000	26880000	21	21	domain	23
chr12	26880000	27400000	21	21	domain	23
chr12	27400000	27720000	21	21	boundary,domain	23
chr12	27720000	29040000	21	21	domain	23
chr12	29040000	29320000	21	12	boundary,domain	23
chr12	29320000	31040000	12	21	domain	23
chr12	31040000	31200000	21	21	gap	23
chr12	31200000	32360000	21	19	domain	23
chr12	32360000	32720000	19	20	boundary,domain	23
chr12	32720000	34360000	20	21		23
chr12	34360000	38360000	21	21	gap	23
chr12	38360000	39280000	21	21		23
chr12	39280000	40560000	21	11	domain	23
chr12	40560000	41640000	11	21	domain	23
chr12	41640000	41680000	21	21	gap	23
chr12	41680000	43400000	21	21	domain	23
chr12	43400000	43920000	21	20	boundary,domain	23
chr12	43920000	45040000	20	21	domain	23
chr12	45040000	46000000	21	21		23
chr12	46000000	47640000	21	21	domain	23
chr12	47640000	47840000	21	14		23
chr12	47840000	48680000	14	21	domain	23
chr12	48680000	48800000	21	2		23
chr12	48800000	49600000	2	20	boundary,domain	23
chr12	49600000	49760000	20	21	boundary,domain	23
chr12	49760000	50080000	21	21	boundary,domain	23
chr12	50080000	50440000	21	21		23
chr12	50440000	50760000	21	21		23
chr12	50760000	51040000	21	5	boundary,domain	23
chr12	51040000	51400000	5	17	domain	23
chr12	51400000	51880000	17	20	domain	23
chr12	51880000	52120000	20	21	boundary,domain	23
chr12	52120000	53040000	21	21	domain	23
