chr	pos	w	left_type	right_type	Persistence
chr1	12680000	3,4,5,6,7,8,9	domain	boundary,domain	7
chr1	12800000	5,6,7	boundary	domain	3
chr1	12960000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	gap	30
chr1	13200000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	gap	domain	30
chr1	13440000	3,4,5	domain	domain	3
chr1	13840000	3,4,5,6,7,8,9,10,11	domain	boundary,domain	9
chr1	14000000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18	boundary,domain	domain	16
chr1	14600000	3,4	domain	domain	2
chr1	14840000	4	domain	domain	1
chr1	15120000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	boundary	30
chr1	15320000	3,4,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary	26
chr1	15520000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	15760000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	16000000	3,4,5,6,7,8,9,15,16,17,18,19,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	24
chr1	16080000	7,8,9,10,11,12,13,14,16,20,21,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	20
chr1	16240000	3	domain	domain	1
chr1	16360000	3,5	domain	boundary,domain	2
chr1	16480000	4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	domain	29
chr1	16560000	7	boundary	domain	1
chr1	16800000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	gap	30
chr1	16840000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	gap	boundary,domain	30
chr1	16920000	7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	26
chr1	17040000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	17400000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	17600000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,21,22,23	boundary	domain	20
chr1	17920000	3	domain	domain	1
chr1	18240000	3,4,5,6,7,8	domain	domain	6
chr1	18600000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,26,27,28,29	domain	boundary,domain	25
chr1	18880000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	19080000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	19280000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	domain	30
chr1	19720000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	boundary,domain	30
chr1	19880000	3,4,5,6,7,9,10,11,12,13,14,20,21,22,23,28,29,30	boundary,domain	domain	18
chr1	20200000	3,4,5,6,26,27,28,29,30,31,32	domain	boundary,domain	11
chr1	20520000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	20640000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary	domain	30
chr1	20920000	3,4,5,6	domain	domain	4
chr1	21200000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	boundary,domain	30
chr1	21400000	3,9,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	24
chr1	21640000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	21800000	28,29,31	boundary	boundary	3
chr1	22000000	3	domain	boundary	1
chr1	22080000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	domain	30
chr1	22440000	3,4,5,6,7,26,27,28,29	domain	boundary,domain	9
chr1	22680000	3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	29
chr1	22960000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	23280000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	23520000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	23760000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	23960000	3,4,5,6,7,8,19	boundary,domain	boundary,domain	7
chr1	24040000	6,7,8,17	boundary	boundary,domain	4
chr1	24160000	3,4,5,7,9	boundary,domain	domain	5
chr1	24400000	3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,19,21,22,23,24,25,32	boundary,domain	boundary,domain	22
chr1	24640000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	24840000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	25240000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	25600000	4	domain	domain	1
chr1	25840000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	26040000	3,4,5,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	29
chr1	26240000	3,4,13,14,15,16,17	boundary,domain	boundary,domain	7
chr1	26480000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	26800000	3,4	domain	boundary,domain	2
chr1	26920000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	27120000	3	domain	domain	1
chr1	27280000	3,4,5,6,7,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	21
chr1	27720000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	27840000	5,6,9,15,16,18,19,20,21,22,23,24,25,26,29,32	boundary	boundary,domain	16
chr1	28000000	3,15,16,18,19,20,21,22,23,24,25,26,29	boundary,domain	boundary,domain	13
chr1	28240000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	28320000	3,6,8,9	boundary	domain	4
chr1	28640000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,22,24,25,26,27,28,30,31,32	domain	boundary,domain	26
chr1	28760000	7,8,9,10,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	24
chr1	28880000	3,4,5,6,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	26
chr1	29040000	3	domain	domain	1
chr1	29200000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary	domain	30
chr1	29720000	3	domain	domain	1
chr1	30080000	3,4,5,6,7	domain	domain	5
chr1	30280000	3	domain	domain	1
chr1	30400000	3,4,5,6,7,8	domain	domain	6
chr1	30720000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	boundary,domain	30
chr1	30960000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	31160000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	29
chr1	31360000	3,4,9,10,12,13,14,15,16,18,28,29,30,31,32	boundary,domain	boundary,domain	15
chr1	31640000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	31800000	3,4,5,9,10,11,12,13,14,15,16,17,18,19,20,22,23,25,26,28,29,30,31,32	boundary,domain	boundary,domain	24
chr1	32080000	3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,25,26,27,28,29	boundary,domain	boundary,domain	26
chr1	32400000	3,4,5,6,7,8,9,10,11,12,14,15,16,17,20,22,23,30,31,32	boundary,domain	boundary,domain	20
chr1	32680000	5	domain	domain	1
chr1	32880000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	33120000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	33280000	3	domain	domain	1
chr1	33480000	3,4,5,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	domain	26
chr1	33640000	3,4,5,6,7,8,9,10,11,12,13,14	boundary,domain	domain	12
chr1	34800000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	boundary	30
chr1	35160000	3,4,5,6,7,8,20,24,25,26,27,28,29,30,31,32	boundary,domain	domain	16
chr1	35440000	3,4,5,6,7,8,9,10,11,13,14	domain	boundary,domain	11
chr1	35560000	3,4,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25	boundary,domain	boundary,domain	20
chr1	35800000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,27,28,29,30,31,32	boundary,domain	boundary,domain	29
chr1	36080000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	36440000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	domain	30
chr1	37480000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	boundary,domain	30
chr1	37680000	3,4,8	domain	boundary,domain	3
chr1	37800000	3,4,5,7,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	27
chr1	37880000	6,8,9	boundary,domain	boundary	3
chr1	38000000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary	domain	30
chr1	38600000	3	domain	domain	1
chr1	38840000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	boundary,domain	30
chr1	39040000	3,4,5,6,9,10,11,12,13,14,15,19,20,21,27,28,29,30,31,32	boundary,domain	boundary,domain	20
chr1	39320000	25,26,27,28,29,30,31,32	boundary	boundary	8
chr1	39560000	3,4,5,6,7,8,9,10,11,12,13,15,16,19,20,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	26
chr1	39800000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	40040000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	40440000	3,4,5,6,7,12,14,24	boundary,domain	boundary,domain	8
chr1	40560000	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	28
chr1	40840000	3,4,5	domain	domain	3
chr1	41000000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	41240000	3,4,5	domain	domain	3
chr1	41520000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	domain	30
chr1	41800000	3	domain	domain	1
chr1	42160000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26	domain	boundary,domain	24
chr1	42280000	16,17,18,19	boundary	domain	4
chr1	42480000	21,26,31	domain	boundary,domain	3
chr1	42560000	4,5,22,23,24,28,32	domain	boundary,domain	7
chr1	42760000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	42920000	3	domain	domain	1
chr1	43160000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	43400000	3	domain	domain	1
chr1	43480000	4,5,6,7,8,9,10,13,14,15,16,17,18,19,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	25
chr1	43640000	8,9,10	boundary	domain	3
chr1	43720000	3,4,5,6,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	14
chr1	43960000	3	domain	domain	1
chr1	44080000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	44200000	3,6,7,20,21,22,23,25,27,28,29,30	boundary,domain	boundary,domain	12
chr1	44360000	3	domain	domain	1
chr1	44720000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	domain	30
chr1	44840000	3	domain	domain	1
chr1	45000000	3,4,5,6,7	domain	domain	5
chr1	45320000	3,4,5,6,7,8,9,10,11,12,13,14	domain	boundary,domain	12
chr1	45520000	3,8,9,10,11,12	boundary,domain	boundary,domain	6
chr1	45600000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25	boundary,domain	domain	23
chr1	45920000	3,4,5,6	domain	domain	4
chr1	46000000	7,8,9,10,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	boundary,domain	22
chr1	46240000	3,4,5,6,7,8,9,10,11,12,13	boundary,domain	boundary,domain	11
chr1	46360000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	46560000	11,12,13,14,15,16,20,21,22,23,24,25,26,27,28,29,31,32	boundary	boundary	18
chr1	46720000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	domain	30
chr1	47160000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21	domain	boundary,domain	19
chr1	47320000	3,4,5,6,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27	boundary,domain	domain	23
chr1	47760000	3,4,5,6,7,8,9,10,12,13,14,15,16	domain	domain	13
chr1	48000000	3,4,5	domain	domain	3
chr1	48080000	6,7,8,9,15,22,23,24	domain	domain	8
chr1	48280000	3,4,5,6,26,27,28	domain	domain	7
chr1	48520000	4,5,6,7,8,9,10,11,12	domain	domain	9
chr1	48840000	3	domain	domain	1
chr1	48920000	4,5,6,7,8,9,10,11	domain	domain	8
chr1	49160000	4	domain	domain	1
chr1	49480000	3,4,5,6	domain	domain	4
chr1	49960000	3,4,5,6,7	domain	domain	5
chr1	50360000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	boundary,domain	30
chr1	50720000	3,4,5,6,7,8,9,10,11,12,16,17	domain	domain	12
chr1	51240000	3,4,5,6,7	domain	boundary	5
chr1	51320000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	51560000	4,5,15,16,17,18,19,20,22,23,24,25,27,28,29,30,31,32	boundary,domain	boundary,domain	18
chr1	51760000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	51880000	9,10,11	boundary	boundary,domain	3
chr1	52040000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary	boundary,domain	30
chr1	52360000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	domain	30
chr1	52720000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	boundary,domain	30
chr1	52840000	32	boundary	boundary	1
chr1	53240000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary	30
chr1	53440000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	53840000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	53960000	15,16,17,18,29,30,31,32	boundary	boundary,domain	8
chr1	54040000	3,4,5,6,7,8,9,10,11,12,13,14,18,19	boundary	domain	14
chr1	54560000	3,4,5,6,7,8,9	domain	domain	7
chr1	54880000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,20	domain	boundary,domain	17
chr1	55040000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	55320000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27	boundary,domain	domain	25
chr1	56600000	3,4,5	domain	domain	3
chr1	56720000	7,8	domain	boundary	2
chr1	56800000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	domain	30
chr1	57040000	3,4	domain	domain	2
chr1	57440000	4,5	domain	domain	2
chr1	58040000	6	domain	boundary	1
chr1	58160000	4,5,6,7,8,9,10,11,12,14,18,20,21,22,24	boundary,domain	domain	15
chr1	58480000	3,4,5,6,7,8,9,10,11,12,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	29
chr1	58680000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,30,31,32	boundary,domain	domain	29
chr1	59800000	3,4,5,6,7,8,9,10,11,12,13,14,16	domain	boundary	13
chr1	59960000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	domain	30
chr1	60280000	5	domain	domain	1
chr1	60840000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25	domain	boundary,domain	23
chr1	61040000	3,4,5	boundary,domain	domain	3
chr1	61480000	3	domain	domain	1
chr1	61880000	3,4,5,6,7,9,10,11,13,14,15,16,17,18,19,20	domain	domain	16
chr1	62120000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	62440000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	62800000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	domain	30
chr1	63000000	3	domain	domain	1
chr1	63160000	3,4	domain	domain	2
chr1	63560000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	domain	30
chr1	64240000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22	domain	domain	20
chr1	64680000	3,4,5,6,7,8	domain	boundary,domain	6
chr1	64960000	3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24	boundary,domain	boundary,domain	21
chr1	65040000	4,21	boundary,domain	boundary,domain	2
chr1	65240000	3,4,5,21,22,23,24,25,26	boundary,domain	domain	9
chr1	65720000	5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	boundary,domain	28
chr1	65960000	4,5	domain	domain	2
chr1	66240000	3,4,5,6,7,22,23,24,25,26,27,28,29,30,31,32	domain	boundary,domain	16
