chr	start	end	persistence_left	persistence_right	type	w
chr1	86720000	87120000	10	21		23
chr1	87120000	89400000	21	21		23
chr1	89400000	89440000	21	21	gap	23
chr1	89440000	91240000	21	20	domain	23
chr1	91240000	92840000	20	21	boundary,domain	23
chr1	92840000	93040000	21	21		23
chr1	93040000	93880000	21	21	domain	23
chr1	93880000	94480000	21	21	boundary,domain	23
chr1	94480000	95080000	21	21		23
chr1	95080000	95240000	21	21	boundary,domain	23
chr1	95240000	98120000	21	20	domain	23
chr1	98120000	98520000	20	10		23
chr1	98520000	99760000	10	21	domain	23
chr1	99760000	100920000	21	21	domain	23
chr1	100920000	101400000	21	21	boundary,domain	23
chr1	101400000	103040000	21	21	domain	23
chr1	103040000	103080000	21	21	gap	23
chr1	103080000	103600000	21	21	domain	23
chr1	103600000	104040000	21	21	gap	23
chr1	104040000	104640000	21	21	domain	23
chr1	104640000	104680000	21	21	gap	23
chr1	104680000	104840000	21	21	domain	23
chr1	104840000	104880000	21	21	gap	23
chr1	104880000	105720000	21	21	domain	23
chr1	105720000	105760000	21	21	gap	23
chr1	105760000	108200000	21	21	domain	23
chr1	108200000	108480000	21	21	gap	23
chr1	108480000	109680000	21	21	domain	23
chr1	109680000	109720000	21	21	gap	23
chr1	109720000	111120000	21	21		23
chr1	111120000	111440000	21	21	boundary,domain	23
chr1	111440000	112360000	21	21	domain	23
chr1	112360000	112720000	21	21	boundary,domain	23
chr1	112720000	113800000	21	21		23
chr1	113800000	114840000	21	20	domain	23
chr1	114840000	115600000	20	15		23
chr1	115600000	115800000	15	19	boundary,domain	23
chr1	115800000	116080000	19	21		23
chr1	116080000	116560000	21	21		23
chr1	116560000	117080000	21	21	boundary,domain	23
chr1	117080000	117960000	21	21		23
chr1	117960000	120000000	21	21	domain	23
chr1	120000000	145680000	21	21	gap	23
chr1	145680000	146040000	21	21	domain	23
chr1	146040000	147040000	21	21	gap	23
chr1	147040000	147920000	21	21	domain	23
chr1	147920000	149880000	21	21	gap	23
chr1	149880000	151280000	21	15		23
chr1	151280000	152560000	15	21		23
chr1	152560000	152640000	21	21	gap	23
chr1	152640000	154000000	21	21		23
chr1	154000000	154280000	21	13	boundary,domain	23
chr1	154280000	155080000	13	17		23
chr1	155080000	155200000	17	21	boundary,domain	23
chr1	155200000	156080000	21	21		23
chr1	156080000	156320000	21	21	boundary,domain	23
chr1	156320000	156720000	21	16		23
chr1	156720000	156920000	16	17		23
chr1	156920000	157160000	17	20	boundary,domain	23
chr1	157160000	157520000	20	21	boundary,domain	23
chr1	157520000	159120000	21	21	domain	23
chr1	159120000	160040000	21	21		23
chr1	160040000	160400000	21	21	boundary,domain	23
chr1	160400000	161440000	21	21		23
chr1	161440000	161680000	21	21	gap	23
chr1	161680000	162840000	21	21		23
chr1	162840000	163360000	21	21	boundary,domain	23
chr1	163360000	165120000	21	21	domain	23
chr1	165120000	165600000	21	21	boundary,domain	23
chr1	165600000	166840000	21	21		23
chr1	166840000	167040000	21	15	boundary,domain	23
chr1	167040000	167560000	15	21	boundary,domain	23
chr1	167560000	167720000	21	21	boundary,domain	23
chr1	167720000	168200000	21	19		23
chr1	168200000	169560000	19	9		23
chr1	169560000	169880000	9	21	boundary,domain	23
chr1	169880000	170960000	21	21	domain	23
chr1	170960000	171080000	21	2	boundary,domain	23
chr1	171080000	171480000	2	21	boundary,domain	23
chr1	171480000	172720000	21	21	boundary,domain	23
chr1	172720000	174760000	21	21	domain	23
chr1	174760000	175000000	21	21	boundary,domain	23
chr1	175000000	175360000	21	18	boundary,domain	23
chr1	175360000	176520000	18	7	domain	23
chr1	176520000	176840000	7	21	domain	23
chr1	176840000	177960000	21	21	domain	23
chr1	177960000	178280000	21	18	boundary,domain	23
chr1	178280000	179640000	18	20		23
chr1	179640000	179840000	20	21	boundary,domain	23
chr1	179840000	180200000	21	16	domain	23
chr1	180200000	180480000	16	21	domain	23
chr1	180480000	181200000	21	21	domain	23
chr1	181200000	181440000	21	21	boundary,domain	23
chr1	181440000	182880000	21	21	domain	23
chr1	182880000	183640000	21	21	domain	23
chr1	183640000	183960000	21	20	boundary,domain	23
chr1	183960000	184760000	20	21		23
chr1	184760000	185000000	21	15		23
chr1	185000000	186320000	15	21		23
chr1	186320000	187040000	21	21	domain	23
chr1	187040000	189240000	21	21	domain	23
chr1	189240000	189280000	21	21	gap	23
chr1	189280000	192440000	21	21	domain	23
chr1	192440000	193080000	21	21	domain	23
chr1	193080000	195760000	21	21		23
chr1	195760000	196760000	21	21		23
chr1	196760000	196960000	21	21	gap	23
chr1	196960000	198720000	21	21	domain	23
chr1	198720000	200560000	21	21	domain	23
chr1	200560000	200880000	21	21	boundary,domain	23
chr1	200880000	201240000	21	21	boundary,domain	23
chr1	201240000	201440000	21	21	boundary,domain	23
chr1	201440000	201880000	21	19	boundary,domain	23
chr1	201880000	202160000	19	21	boundary,domain	23
chr1	202160000	202760000	21	19		23
chr1	202760000	203000000	19	21	boundary,domain	23
chr1	203000000	203240000	21	19	boundary,domain	23
chr1	203240000	203840000	19	21	domain	23
chr1	203840000	204200000	21	16	domain	23
chr1	204200000	204520000	16	21		23
chr1	204520000	204960000	21	13	boundary,domain	23
chr1	204960000	206160000	13	21		23
chr1	206160000	206400000	21	21	gap	23
chr1	206400000	207520000	21	21	domain	23
chr1	207520000	207560000	21	21	gap	23
chr1	207560000	209880000	21	21	domain	23
chr1	209880000	209920000	21	21	gap	23
chr1	209920000	211280000	21	21	domain	23
chr1	211280000	211680000	21	19		23
chr1	211680000	212480000	19	20	domain	23
chr1	212480000	213080000	20	21	boundary,domain	23
chr1	213080000	214200000	21	21	domain	23
chr1	214200000	214600000	21	21	domain	23
chr1	214600000	215840000	21	6	domain	23
chr1	215840000	215960000	6	1		23
chr1	215960000	218280000	1	21	domain	23
chr1	218280000	219960000	21	21		23
chr1	219960000	220800000	21	21	boundary,domain	23
chr1	220800000	222480000	21	21	domain	23
chr1	222480000	222520000	21	21	gap	23
chr1	222520000	223560000	21	21	domain	23
chr1	223560000	223600000	21	21	gap	23
chr1	223600000	223880000	21	21	domain	23
chr1	223880000	224040000	21	21	gap	23
chr1	224040000	225400000	21	21		23
chr1	225400000	226120000	21	10		23
chr1	226120000	227960000	10	21		23
chr1	227960000	228000000	21	21	gap	23
chr1	228000000	228520000	21	21	domain	23
chr1	228520000	228640000	21	21	gap	23
chr1	228640000	230600000	21	12		23
chr1	230600000	231280000	12	21	domain	23
chr1	231280000	231680000	21	21	boundary,domain	23
chr1	231680000	233280000	21	21	domain	23
chr1	233280000	234360000	21	10	domain	23
chr1	234360000	235120000	10	21		23
chr1	235120000	235480000	21	21	boundary,domain	23
chr1	235480000	236080000	21	21	boundary,domain	23
chr1	236080000	236600000	21	21	domain	23
chr1	236600000	236880000	21	21	boundary,domain	23
chr1	236880000	237720000	21	15		23
chr1	237720000	240000000	15	17	domain	23
chr1	240000000	242240000	17	21	domain	23
chr1	242240000	242360000	21	21	gap	23
chr1	242360000	242880000	21	21	domain	23
chr1	242880000	243200000	21	21	gap	23
chr1	243200000	244480000	21	19		23
chr1	244480000	244840000	19	4	boundary,domain	23
chr1	244840000	245120000	4	21		23
chr1	245120000	246760000	21	21		23
chr1	246760000	247880000	21	21		23
chr1	247880000	247920000	21	21	gap	23
chr1	247920000	248160000	21	21		23
chr1	248160000	248680000	21	21	gap	23
chr1	248680000	248956422	21	21	domain	23
chr10	0	80000	21	21	gap	23
chr10	80000	1080000	21	21	domain	23
chr10	1080000	3080000	21	5	domain	23
chr10	3080000	4960000	5	21		23
chr10	4960000	5000000	21	21	gap	23
chr10	5000000	5960000	21	18		23
chr10	5960000	6440000	18	21	boundary,domain	23
chr10	6440000	7480000	21	21		23
chr10	7480000	7800000	21	21		23
chr10	7800000	9320000	21	21	domain	23
chr10	9320000	11480000	21	21	domain	23
chr10	11480000	11760000	21	21	boundary,domain	23
chr10	11760000	12040000	21	11	boundary,domain	23
chr10	12040000	13120000	11	20		23
chr10	13120000	13320000	20	18	boundary,domain	23
chr10	13320000	14480000	18	21		23
chr10	14480000	15160000	21	21	domain	23
chr10	15160000	15400000	21	21	boundary,domain	23
chr10	15400000	15840000	21	21	boundary,domain	23
chr10	15840000	16800000	21	21	domain	23
chr10	16800000	17560000	21	19		23
chr10	17560000	17800000	19	20		23
chr10	17800000	18680000	20	17	domain	23
chr10	18680000	20840000	17	21	domain	23
chr10	20840000	21960000	21	21	domain	23
chr10	21960000	23120000	21	21	domain	23
chr10	23120000	24560000	21	21	domain	23
chr10	24560000	25120000	21	21	domain	23
chr10	25120000	25720000	21	21	boundary,domain	23
chr10	25720000	27280000	21	21	domain	23
chr10	27280000	27320000	21	21	gap	23
chr10	27320000	28400000	21	21		23
chr10	28400000	29440000	21	6		23
chr10	29440000	30360000	6	21		23
chr10	30360000	30640000	21	21		23
chr10	30640000	31840000	21	20	domain	23
chr10	31840000	32240000	20	18	boundary,domain	23
chr10	32240000	32400000	18	16	boundary,domain	23
chr10	32400000	33160000	16	21		23
chr10	33160000	34640000	21	21	domain	23
chr10	34640000	35080000	21	21	boundary,domain	23
chr10	35080000	35600000	21	21	boundary,domain	23
chr10	35600000	37080000	21	21	domain	23
chr10	37080000	37200000	21	21	gap	23
chr10	37200000	38240000	21	21	domain	23
chr10	38240000	42360000	21	21	gap	23
chr10	42360000	43640000	21	21	domain	23
chr10	43640000	45680000	21	21	domain	23
chr10	45680000	47000000	21	21	gap	23
chr10	47000000	47440000	21	21	domain	23
chr10	47440000	48200000	21	21	gap	23
chr10	48200000	49840000	21	21	domain	23
chr10	49840000	50200000	21	21	gap	23
chr10	50200000	50680000	21	21	domain	23
chr10	50680000	50800000	21	21	gap	23
chr10	50800000	52280000	21	21	domain	23
chr10	52280000	52760000	21	20		23
chr10	52760000	55760000	20	21	domain	23
chr10	55760000	55800000	21	21	gap	23
chr10	55800000	56440000	21	21	domain	23
chr10	56440000	56480000	21	21	gap	23
chr10	56480000	58160000	21	21	domain	23
chr10	58160000	58400000	21	19	boundary,domain	23
chr10	58400000	60080000	19	21		23
chr10	60080000	60760000	21	21	domain	23
chr10	60760000	62280000	21	21	domain	23
chr10	62280000	63840000	21	21	domain	23
chr10	63840000	67800000	21	13		23
chr10	67800000	68360000	13	21		23
chr10	68360000	68960000	21	21	domain	23
chr10	68960000	69200000	21	21	boundary,domain	23
chr10	69200000	69400000	21	20	boundary,domain	23
chr10	69400000	69640000	20	3		23
chr10	69640000	70120000	3	21	boundary,domain	23
chr10	70120000	70400000	21	21	boundary,domain	23
chr10	70400000	70880000	21	21		23
chr10	70880000	71280000	21	21		23
chr10	71280000	71880000	21	21	domain	23
chr10	71880000	72360000	21	21	boundary,domain	23
chr10	72360000	73680000	21	21	domain	23
chr10	73680000	73720000	21	21	gap	23
chr10	73720000	75240000	21	21		23
chr10	75240000	77120000	21	21	domain	23
chr10	77120000	77800000	21	21	domain	23
chr10	77800000	78040000	21	21	boundary,domain	23
chr10	78040000	79520000	21	21	domain	23
chr10	79520000	79920000	21	21	gap	23
chr10	79920000	80200000	21	21	domain	23
chr10	80200000	80240000	21	21	gap	23
chr10	80240000	81200000	21	19	domain	23
chr10	81200000	84120000	19	21		23
chr10	84120000	84560000	21	21	boundary,domain	23
chr10	84560000	87000000	21	21		23
chr10	87000000	87520000	21	21	gap	23
chr10	87520000	88840000	21	21	domain	23
chr10	88840000	88920000	21	1	boundary	23
chr10	88920000	89240000	1	21		23
chr10	89240000	89440000	21	15	boundary,domain	23
chr10	89440000	89640000	15	3		23
chr10	89640000	89720000	3	21		23
chr10	89720000	90840000	21	21	domain	23
chr10	90840000	91320000	21	21		23
chr10	91320000	91760000	21	20	domain	23
chr10	91760000	91920000	20	13	boundary,domain	23
chr10	91920000	92520000	13	13	domain	23
chr10	92520000	92880000	13	12	boundary,domain	23
chr10	92880000	93520000	12	14	domain	23
chr10	93520000	94800000	14	21		23
chr10	94800000	94840000	21	21	gap	23
chr10	94840000	95960000	21	14		23
chr10	95960000	96200000	14	13	boundary,domain	23
chr10	96200000	96360000	13	21	boundary,domain	23
chr10	96360000	97400000	21	21		23
chr10	97400000	97720000	21	21		23
chr10	97720000	98080000	21	21		23
chr10	98080000	99360000	21	21		23
chr10	99360000	99640000	21	13	boundary,domain	23
chr10	99640000	99720000	13	20		23
chr10	99720000	100280000	20	21	domain	23
chr10	100280000	101040000	21	21		23
chr10	101040000	101840000	21	21		23
chr10	101840000	102120000	21	21		23
chr10	102120000	102640000	21	21	boundary,domain	23
chr10	102640000	103560000	21	5	domain	23
chr10	103560000	103880000	5	17		23
chr10	103880000	104360000	17	21	boundary,domain	23
chr10	104360000	106600000	21	21		23
chr10	106600000	109840000	21	21	domain	23
chr10	109840000	110280000	21	14	boundary,domain	23
chr10	110280000	110600000	14	21	domain	23
chr10	110600000	110920000	21	12	boundary,domain	23
chr10	110920000	112160000	12	21	domain	23
chr10	112160000	112440000	21	21		23
chr10	112440000	113640000	21	21	domain	23
chr10	113640000	114280000	21	20		23
chr10	114280000	114440000	20	19	boundary,domain	23
chr10	114440000	114840000	19	19	boundary,domain	23
chr10	114840000	115160000	19	21	boundary,domain	23
chr10	115160000	116520000	21	21	domain	23
chr10	116520000	117200000	21	18	domain	23
chr10	117200000	118520000	18	21	boundary,domain	23
chr10	118520000	119040000	21	20	boundary,domain	23
chr10	119040000	119600000	20	21		23
chr10	119600000	119920000	21	21	boundary,domain	23
chr10	119920000	120880000	21	21	domain	23
chr10	120880000	122120000	21	17		23
chr10	122120000	122240000	17	7	boundary,domain	23
chr10	122240000	122600000	7	11	boundary,domain	23
chr10	122600000	122720000	11	16	boundary,domain	23
chr10	122720000	123960000	16	21	domain	23
chr10	123960000	124440000	21	21	domain	23
chr10	124440000	124840000	21	12	boundary,domain	23
chr10	124840000	125880000	12	19		23
chr10	125880000	127680000	19	15	domain	23
chr10	127680000	127880000	15	21	boundary,domain	23
chr10	127880000	128200000	21	21	boundary,domain	23
chr10	128200000	130200000	21	21	domain	23
chr10	130200000	131880000	21	21	domain	23
chr10	131880000	132160000	21	21	boundary,domain	23
chr10	132160000	133560000	21	21	domain	23
chr10	133560000	133797422	21	21	gap	23
chr11	120000	200000	21	21	gap	23
chr11	200000	1160000	21	21	domain	23
chr11	1160000	1200000	21	21	gap	23
chr11	1200000	1440000	21	21	domain	23
chr11	1440000	1480000	21	21	gap	23
chr11	1480000	1920000	21	21	domain	23
chr11	1920000	2080000	21	21	gap	23
chr11	2080000	3240000	21	21	domain	23
chr11	3240000	3560000	21	21	gap	23
chr11	3560000	4200000	21	21	domain	23
chr11	4200000	4360000	21	21	gap	23
chr11	4360000	5760000	21	21	domain	23
chr11	5760000	5800000	21	21	gap	23
chr11	5800000	6760000	21	21	domain	23
chr11	6760000	8000000	21	16		23
chr11	8000000	8120000	16	20	boundary,domain	23
chr11	8120000	8640000	20	20	boundary,domain	23
chr11	8640000	8960000	20	21	boundary,domain	23
chr11	8960000	9160000	21	10	boundary,domain	23
chr11	9160000	9560000	10	19		23
chr11	9560000	10400000	19	21	domain	23
chr11	10400000	10760000	21	21	boundary,domain	23
chr11	10760000	12040000	21	14	boundary,domain	23
chr11	12040000	12280000	14	21	boundary,domain	23
chr11	12280000	12960000	21	21	domain	23
chr11	12960000	13200000	21	11	boundary,domain	23
chr11	13200000	13480000	11	15	boundary,domain	23
chr11	13480000	14280000	15	21	domain	23
chr11	14280000	14480000	21	21	boundary,domain	23
chr11	14480000	14960000	21	14	domain	23
chr11	14960000	15240000	14	21	boundary,domain	23
chr11	15240000	16720000	21	21	domain	23
chr11	16720000	17080000	21	9	boundary,domain	23
chr11	17080000	17200000	9	16		23
chr11	17200000	17560000	16	20	boundary,domain	23
chr11	17560000	18800000	20	21	domain	23
chr11	18800000	20160000	21	18	domain	23
chr11	20160000	20400000	18	18	boundary,domain	23
chr11	20400000	20640000	18	20	boundary,domain	23
chr11	20640000	23160000	20	21	domain	23
chr11	23160000	23200000	21	21	gap	23
chr11	23200000	25920000	21	16	domain	23
chr11	25920000	26280000	16	21	domain	23
chr11	26280000	27520000	21	21	domain	23
chr11	27520000	29360000	21	21		23
chr11	29360000	30960000	21	21		23
chr11	30960000	32240000	21	21		23
chr11	32240000	32800000	21	21	domain	23
chr11	32800000	33800000	21	21		23
chr11	33800000	34000000	21	10	boundary,domain	23
chr11	34000000	34520000	10	21	domain	23
chr11	34520000	35480000	21	21	domain	23
chr11	35480000	36520000	21	21		23
chr11	36520000	36760000	21	21		23
chr11	36760000	38840000	21	20	domain	23
chr11	38840000	43320000	20	21	domain	23
chr11	43320000	43880000	21	21	boundary,domain	23
chr11	43880000	44080000	21	21	boundary,domain	23
chr11	44080000	45800000	21	21	domain	23
chr11	45800000	46560000	21	3		23
chr11	46560000	48360000	3	21	domain	23
chr11	48360000	48480000	21	21	gap	23
chr11	48480000	48640000	21	21	domain	23
chr11	48640000	55320000	21	21	gap	23
chr11	55320000	55600000	21	21	domain	23
chr11	55600000	55720000	21	21	gap	23
chr11	55720000	56800000	21	21	domain	23
chr11	56800000	57320000	21	21	boundary,domain	23
chr11	57320000	59040000	21	21		23
chr11	59040000	59080000	21	21	gap	23
chr11	59080000	60240000	21	21	domain	23
chr11	60240000	61200000	21	21	domain	23
chr11	61200000	61240000	21	21	gap	23
chr11	61240000	62360000	21	21	boundary,domain	23
chr11	62360000	62880000	21	21	boundary,domain	23
chr11	62880000	63760000	21	20	boundary,domain	23
chr11	63760000	64000000	20	19	boundary,domain	23
chr11	64000000	64200000	19	17	boundary,domain	23
chr11	64200000	64760000	17	21	boundary,domain	23
chr11	64760000	65120000	21	21	boundary,domain	23
chr11	65120000	65600000	21	20	boundary,domain	23
chr11	65600000	66040000	20	19	boundary,domain	23
chr11	66040000	66280000	19	21	boundary,domain	23
chr11	66280000	66680000	21	3	boundary,domain	23
chr11	66680000	67720000	3	21	domain	23
chr11	67720000	67960000	21	21	gap	23
chr11	67960000	69080000	21	21	boundary,domain	23
chr11	69080000	70280000	21	21	domain	23
chr11	70280000	70960000	21	21		23
chr11	70960000	71040000	21	21	gap	23
chr11	71040000	71640000	21	21	domain	23
chr11	71640000	71880000	21	21	gap	23
chr11	71880000	73320000	21	20	domain	23
chr11	73320000	73400000	20	12	boundary,domain	23
chr11	73400000	73760000	12	18		23
chr11	73760000	74600000	18	20	domain	23
chr11	74600000	74760000	20	21	boundary,domain	23
chr11	74760000	75280000	21	21	boundary,domain	23
chr11	75280000	75400000	21	18	boundary,domain	23
chr11	75400000	75560000	18	21	boundary,domain	23
chr11	75560000	76720000	21	21		23
chr11	76720000	77920000	21	21		23
chr11	77920000	77960000	21	21	gap	23
chr11	77960000	79560000	21	21	domain	23
chr11	79560000	81320000	21	20	domain	23
chr11	81320000	82720000	20	21	domain	23
chr11	82720000	83840000	21	21		23
chr11	83840000	84520000	21	21	domain	23
chr11	84520000	85560000	21	21	domain	23
chr11	85560000	86840000	21	21	domain	23
chr11	86840000	87960000	21	21	domain	23
chr11	87960000	88000000	21	21	gap	23
chr11	88000000	88840000	21	21	domain	23
chr11	88840000	89440000	21	21	gap	23
chr11	89440000	89600000	21	21		23
chr11	89600000	90120000	21	21	gap	23
chr11	90120000	92960000	21	20	domain	23
chr11	92960000	93200000	20	15		23
chr11	93200000	93800000	15	21		23
chr11	93800000	94520000	21	20		23
chr11	94520000	94600000	20	9	boundary,domain	23
chr11	94600000	94960000	9	14		23
chr11	94960000	95800000	14	21	domain	23
chr11	95800000	96440000	21	21	domain	23
chr11	96440000	100960000	21	21	domain	23
chr11	100960000	102040000	21	20		23
chr11	102040000	102280000	20	21	boundary,domain	23
chr11	102280000	102720000	21	21	domain	23
chr11	102720000	103120000	21	20	boundary,domain	23
chr11	103120000	105960000	20	21		23
chr11	105960000	107440000	21	21		23
chr11	107440000	107720000	21	3		23
chr11	107720000	108680000	3	21	domain	23
chr11	108680000	109920000	21	21	domain	23
chr11	109920000	110160000	21	9	boundary,domain	23
chr11	110160000	110440000	9	21	boundary,domain	23
chr11	110440000	111280000	21	21	domain	23
chr11	111280000	111480000	21	21	boundary,domain	23
chr11	111480000	111880000	21	16		23
chr11	111880000	112080000	16	21	boundary,domain	23
chr11	112080000	113320000	21	16	domain	23
chr11	113320000	114640000	16	21	domain	23
chr11	114640000	116720000	21	21	domain	23
chr11	116720000	117360000	21	21	domain	23
chr11	117360000	118120000	21	21	domain	23
chr11	118120000	118360000	21	17	boundary,domain	23
chr11	118360000	118560000	17	21	boundary,domain	23
chr11	118560000	119040000	21	18		23
chr11	119040000	119360000	18	21	boundary,domain	23
chr11	119360000	120160000	21	19	domain	23
chr11	120160000	120320000	19	21		23
chr11	120320000	121240000	21	21		23
chr11	121240000	121600000	21	21		23
chr11	121600000	122560000	21	21	domain	23
chr11	122560000	122880000	21	11	boundary,domain	23
chr11	122880000	123080000	11	21		23
chr11	123080000	123280000	21	18	boundary,domain	23
chr11	123280000	123600000	18	18	boundary,domain	23
chr11	123600000	123760000	18	21	boundary,domain	23
chr11	123760000	124600000	21	21	domain	23
chr11	124600000	124920000	21	21		23
chr11	124920000	125880000	21	21	domain	23
chr11	125880000	126280000	21	21	domain	23
chr11	126280000	126440000	21	16		23
chr11	126440000	128000000	16	21	domain	23
chr11	128000000	128960000	21	12		23
chr11	128960000	129880000	12	15	domain	23
chr11	129880000	130160000	15	21	boundary,domain	23
chr11	130160000	130920000	21	21		23
chr11	130920000	131680000	21	21	domain	23
chr11	131680000	133040000	21	21	domain	23
chr11	133040000	133880000	21	21	domain	23
chr11	133880000	134200000	21	21	boundary,domain	23
chr11	134200000	135080000	21	21	domain	23
chr12	0	40000	21	21	gap	23
chr12	40000	400000	21	21	boundary,domain	23
chr12	400000	1640000	21	21		23
chr12	1640000	1800000	21	15		23
chr12	1800000	2000000	15	15		23
chr12	2000000	3040000	15	21		23
chr12	3040000	3280000	21	21	boundary,domain	23
chr12	3280000	3880000	21	21	domain	23
chr12	3880000	4320000	21	21	boundary,domain	23
chr12	4320000	4800000	21	21	domain	23
chr12	4800000	5960000	21	21		23
chr12	5960000	6200000	21	15	boundary,domain	23
chr12	6200000	6320000	15	21	boundary,domain	23
