chr	pos	w	left_type	right_type	Persistence
chr1	33640000	3,4,5,6,7,8,9,10	boundary,domain	domain	8
chr1	34080000	3,4	domain	domain	2
chr1	34400000	3	domain	domain	1
chr1	34760000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	boundary,domain	30
chr1	35200000	3,4,5,6,7,8,9,26	domain	domain	8
chr1	35320000	10	domain	domain	1
chr1	35440000	3,4,5,6,7,8,9,11,12,13,14,15,16,24,25,26,27,28,29,31	boundary,domain	boundary,domain	20
chr1	35560000	3,4,5,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28	boundary,domain	boundary,domain	24
chr1	35800000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	domain	30
chr1	36080000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	36320000	3,4	domain	boundary,domain	2
chr1	36440000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary	domain	30
chr1	37440000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24	domain	boundary,domain	22
chr1	37720000	3,4,5,8,9,10,15,16,17,18,19,20,21,22,23,24,25,26,27,28,30	domain	domain	21
chr1	37800000	4,5,7,16,17,18,19,20,21,22,23,24,25,26,27,28,29,31,32	boundary,domain	boundary,domain	19
chr1	37880000	6,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,25	boundary,domain	boundary,domain	18
chr1	38000000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24	boundary,domain	domain	22
chr1	38840000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	boundary,domain	30
chr1	39080000	3,4,5,6,7,8,29,31	boundary,domain	boundary,domain	8
chr1	39560000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	39800000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	40040000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	40440000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	40560000	3,4,8,9,10,14,15,16,17,18,19,20,21,22,27,28,29,30	boundary	boundary,domain	18
chr1	40840000	5	domain	domain	1
chr1	41000000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	41240000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	41520000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	domain	30
chr1	41800000	3,4	domain	domain	2
chr1	42160000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18	domain	domain	16
chr1	42360000	3,4	domain	domain	2
chr1	42760000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	boundary,domain	30
chr1	43160000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	43480000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	domain	30
chr1	43720000	3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	29
chr1	43920000	3	domain	domain	1
chr1	44080000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	44240000	3	domain	domain	1
chr1	44320000	3,20,21,22,23,24,25,26,27,28,29,30,32	boundary	boundary,domain	13
chr1	44720000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	44840000	3	domain	domain	1
chr1	45000000	3,4,5,6,7,8,21,22,23,24,25,26,27,28,29,30,32	boundary,domain	boundary,domain	17
chr1	45320000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	45520000	3,10	boundary,domain	boundary	2
chr1	45600000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	boundary,domain	domain	29
chr1	46000000	3,4,5,6,7,8,9,10,12,13,15,16,17,18,19,20,21	domain	domain	17
chr1	46240000	3,4,5,6,7,8,9,10,11,12,13	boundary,domain	boundary,domain	11
chr1	46360000	3,4,5,6,7,8,9,10,11,12	boundary	domain	10
chr1	46560000	3,4,7	domain	domain	3
chr1	46720000	3	domain	domain	1
chr1	46880000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	gap	30
chr1	46920000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	gap	domain	30
chr1	47080000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	gap	30
chr1	47160000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	gap	domain	30
chr1	47440000	3,4,5	domain	domain	3
chr1	47720000	3,4,5,6,7,8,9,10,12,13	domain	domain	10
chr1	48080000	4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22	domain	boundary,domain	19
chr1	48240000	5,10,12,14,15,16,17,18,19,20,21,22,23,24,25,26,27	boundary,domain	boundary,domain	17
chr1	48520000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	48880000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,23,24,25,27,28,29	boundary,domain	domain	25
chr1	50360000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	boundary,domain	30
chr1	50520000	12	boundary	domain	1
chr1	50600000	3,31,32	boundary,domain	boundary,domain	3
chr1	50720000	3,4,5,6,7,8,9,16,24,25,26,27,28,29,30,31,32	boundary,domain	domain	17
chr1	51240000	3,4,5,7,8,18,19	domain	boundary	7
chr1	51320000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	51520000	3,4,24,25,26,27,28,29,30,31	boundary,domain	boundary,domain	10
chr1	51800000	3,4,5	domain	boundary,domain	3
chr1	51880000	3,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	28
chr1	52040000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	52360000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	52720000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	29
chr1	52840000	3,7,11,25,26	boundary,domain	boundary,domain	5
chr1	53240000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	53440000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	53800000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary	domain	30
chr1	53960000	12	boundary	domain	1
chr1	54040000	3,4,5,6,7,8,9,10,11,15	boundary,domain	domain	10
chr1	54240000	3,4	domain	domain	2
chr1	54520000	3,4,5,6,7,8,9	domain	domain	7
chr1	54880000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	boundary,domain	30
chr1	55040000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	55320000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	domain	30
chr1	55880000	3	domain	domain	1
chr1	56400000	3,4	domain	domain	2
chr1	56600000	3,4,5,6,7,8,9,10	domain	boundary,domain	8
chr1	56840000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	domain	30
chr1	57400000	3,4,5,6,7	domain	domain	5
chr1	58040000	3,4,5,6,7,8,9,10,11,12,13	domain	boundary,domain	11
chr1	58160000	3,4,5,6,7,10,11,15,16	boundary,domain	domain	9
chr1	58520000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,20,21,22,23,24,25,26,28,29,30,31,32	domain	boundary	27
chr1	58680000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	domain	30
chr1	59280000	3,4,5,6,7,8	domain	domain	6
chr1	59840000	3,4,5,6,9,11,13,14,15,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	boundary,domain	25
chr1	59960000	3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,19,20,21,22,25,26,28,29,30,31,32	boundary,domain	domain	26
chr1	60160000	3	domain	domain	1
chr1	60280000	3,5,6,7	domain	domain	4
chr1	60840000	4,5,6,7,8,9,10,11,12,13,14,15,16,17	domain	boundary,domain	14
chr1	61040000	3,4,5,6,7,8,9,10	boundary,domain	domain	8
chr1	61600000	3	domain	domain	1
chr1	61920000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,20,23	domain	boundary	17
chr1	62120000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	62440000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	62800000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	domain	30
chr1	63320000	3,4,5,6	domain	domain	4
chr1	63560000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	domain	30
chr1	64240000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	domain	domain	18
chr1	64720000	3,23,24	domain	boundary	3
chr1	64840000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	65040000	3,4,7,8,9,11,12,13,14,15,16,17,18,19,20,32	boundary,domain	domain	16
chr1	65200000	3,4,5,6,7,8,9,10	boundary,domain	domain	8
chr1	65440000	3,4	domain	domain	2
chr1	65680000	3,4,5,6,7,8,9,10,11,12,13,14,15	domain	domain	13
chr1	65920000	3,4,5,6,11,12,13,15,16,17	boundary,domain	domain	10
chr1	66240000	3,4,5,6,7	domain	domain	5
chr1	66480000	3,4,5,6	domain	domain	4
chr1	66560000	13,14,16,17,18,20,25,27,29,30,31	domain	boundary	11
