chr	pos	w	left_type	right_type	Persistence
chr1	41200000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary	boundary	30
chr1	41520000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	domain	30
chr1	41800000	3	domain	domain	1
chr1	42160000	3,4,5,6,7,8,9,10,11,12,13,14,15	domain	domain	13
chr1	42560000	22,27,28,29,30,31	domain	boundary	6
chr1	42800000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	42920000	3	domain	domain	1
chr1	43160000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	43480000	3,4,5,6,7,8,12,13,14,15,16,17,18,29,30,31,32	boundary,domain	domain	17
chr1	43720000	3,4,5,6	domain	domain	4
chr1	44080000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	boundary,domain	30
chr1	44200000	3,4,6	domain	domain	3
chr1	44360000	3,26,27,28,29,30,31,32	boundary,domain	boundary,domain	8
chr1	44680000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	domain	30
chr1	45000000	3,4,5,6	domain	domain	4
chr1	45320000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	boundary,domain	28
chr1	45560000	3,4,5,6,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary	domain	28
chr1	45880000	3,4	domain	domain	2
chr1	46240000	3,4	domain	boundary,domain	2
chr1	46320000	4,5,6,7,8,9,10,11	boundary,domain	domain	8
chr1	46880000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	gap	30
chr1	46920000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	gap	domain	30
chr1	47080000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	gap	30
chr1	47120000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	gap	domain	30
chr1	47440000	3,4,5,6	domain	domain	4
chr1	47720000	3,4,5,6,7,8,9,10,11,12,13	domain	domain	11
chr1	48000000	5	domain	boundary	1
chr1	48080000	3,4,5,6,7,8,9,10,11,12,13,14,15,16	boundary,domain	boundary,domain	14
chr1	48240000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28	boundary,domain	boundary,domain	26
chr1	48520000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	48880000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	domain	30
chr1	49080000	3	domain	domain	1
chr1	49400000	5	domain	domain	1
chr1	49920000	5	domain	domain	1
chr1	50360000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	boundary,domain	30
chr1	50720000	3,4,5,6,7,8,9,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	16
chr1	51240000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	51560000	3,4,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	12
chr1	51880000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	52040000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	52320000	3,4,5,6,20	domain	domain	5
chr1	52760000	3,4,5,6,7,8,9,10	domain	domain	8
chr1	53240000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	boundary,domain	30
chr1	53440000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	domain	30
chr1	53840000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	54040000	3,4,5,6,7,8,9	boundary	domain	7
chr1	54520000	3,4,5,6,7,8	domain	domain	6
chr1	54920000	3,4,6	domain	boundary,domain	3
chr1	55040000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	55280000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17	boundary,domain	domain	15
chr1	56600000	3,4,5,6,7	domain	boundary,domain	5
chr1	56800000	4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	domain	29
chr1	58480000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	boundary,domain	30
chr1	58680000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,29,30,32	boundary	domain	28
chr1	59880000	3,4,5,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	boundary,domain	29
chr1	59960000	3,4,5,6,7,8,9,10,11,13,14,16,17,23,24,27,28,30,31,32	boundary,domain	domain	20
chr1	60960000	4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	domain	boundary,domain	20
chr1	61040000	3,4,5,6	boundary,domain	domain	4
chr1	61440000	3,5	domain	domain	2
chr1	61640000	3,4	domain	domain	2
chr1	61920000	3,4,5,6,7,9,10,11,12,13,19,21	domain	boundary	12
chr1	62160000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	62440000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	62800000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	domain	30
chr1	63320000	3,4,5,6,8	domain	boundary,domain	5
chr1	63560000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	domain	30
chr1	64280000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21	domain	boundary,domain	19
chr1	64400000	3,19	boundary	domain	2
chr1	64720000	3,4,5,6,7,8,18,19,20,25	domain	boundary	10
chr1	64880000	3,4,5,6,7,8,9,10,11,12,13,14,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	boundary	28
chr1	65040000	3,4,8,9,11,12,13,14,15,16,17,18,19,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	25
chr1	65200000	3,4,5,6,7,8,9,10,14,16,20,21,28	boundary,domain	domain	13
chr1	65400000	3,26	boundary	domain	2
chr1	65760000	3,4,5,6,7,8,9,12,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	domain	27
chr1	65880000	3,4,5,6,7,8,10,11,12,13,14	boundary,domain	domain	11
chr1	66240000	3,4,5,6	domain	domain	4
chr1	66520000	3,4,5,6,7,8,9,10,11,13,15,18	domain	boundary	12
chr1	66760000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	66920000	3,22,23,24,26,27,28,29,30,31,32	boundary,domain	boundary,domain	11
chr1	67200000	4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	29
chr1	67520000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	domain	30
chr1	67760000	3	domain	domain	1
chr1	67840000	3,4,5,6,7	domain	domain	5
chr1	68120000	3,4,5,6,7	domain	domain	5
chr1	68400000	4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	boundary,domain	29
chr1	68600000	3,4,5,11,12	boundary,domain	domain	5
chr1	69760000	4,5,6	domain	domain	3
chr1	70080000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	boundary,domain	30
chr1	70520000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,25,26,27,28,29,30,31,32	boundary,domain	domain	23
chr1	71080000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29	domain	domain	27
chr1	71560000	3,4,5,6,7,8,9	domain	domain	7
chr1	72280000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	gap	30
chr1	72360000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	gap	domain	30
chr1	72640000	3,4,5	domain	domain	3
chr1	73280000	7	domain	domain	1
chr1	73800000	3,4,5,6,7,8,9,13,14,15,16	domain	boundary,domain	11
chr1	74000000	4,5,6,8,9,10,11,12,13	domain	domain	9
chr1	74480000	4,5	domain	domain	2
chr1	74800000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	boundary	30
chr1	74920000	27	boundary	boundary	1
chr1	75200000	3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	domain	29
chr1	75600000	6	domain	domain	1
chr1	75680000	3,4,5,27,28,29,30,31,32	boundary,domain	boundary,domain	9
chr1	75920000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27	domain	domain	25
chr1	76160000	3,4	domain	domain	2
chr1	76880000	3	domain	domain	1
chr1	77120000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27	domain	domain	25
chr1	77560000	3,4,5,6,7,8,9	domain	domain	7
chr1	77680000	10,11,12,13	domain	domain	4
chr1	77960000	3	domain	domain	1
chr1	78120000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	boundary,domain	30
chr1	78600000	3,4,5	domain	domain	3
chr1	78720000	4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	domain	29
chr1	79240000	3,4,5,6,7	domain	domain	5
chr1	79480000	3,4,5,6,7,8,9,10,11,12,13,14,15	domain	domain	13
chr1	79880000	5	domain	domain	1
chr1	80160000	3,4,5,6,7,8,9,10,11,12,13,14	domain	domain	12
chr1	81000000	4	domain	domain	1
chr1	81280000	3,4,5,6,7,8,9,10,11,12,13,14,15	domain	domain	13
chr1	81560000	3	domain	domain	1
chr1	81800000	3,4,5,6,7,8,9,10	domain	domain	8
chr1	82040000	3,5	domain	domain	2
chr1	82320000	3	domain	domain	1
chr1	83120000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	gap	30
chr1	83480000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	gap	domain	30
chr1	83880000	3,4,5,6,7,8,9	domain	domain	7
chr1	84160000	3,4,5	domain	domain	3
chr1	84440000	3,4,5	domain	domain	3
chr1	84760000	3	domain	domain	1
