chr	start	end	persistence_left	persistence_right	type	w
chr1	154000000	154280000	12	13	boundary,domain	20
chr1	154280000	155080000	13	10		20
chr1	155080000	155200000	10	15		20
chr1	155200000	156080000	15	16	domain	20
chr1	156080000	156360000	16	18	boundary,domain	20
chr1	156360000	156720000	18	14		20
chr1	156720000	156920000	14	13		20
chr1	156920000	157080000	13	5	boundary,domain	20
chr1	157080000	157160000	5	16		20
chr1	157160000	157560000	16	17	boundary,domain	20
chr1	157560000	159120000	17	18		20
chr1	159120000	159760000	18	17	domain	20
chr1	159760000	159920000	17	14	boundary,domain	20
chr1	159920000	160040000	14	17	boundary,domain	20
chr1	160040000	160400000	17	18	boundary,domain	20
chr1	160400000	161440000	18	18		20
chr1	161440000	161680000	18	18	gap	20
chr1	161680000	162800000	18	18	domain	20
chr1	162800000	162840000	18	18	gap	20
chr1	162840000	165120000	18	18	domain	20
chr1	165120000	165360000	18	11		20
chr1	165360000	165600000	11	14		20
chr1	165600000	166840000	14	18		20
chr1	166840000	167040000	18	5		20
chr1	167040000	167720000	5	18		20
chr1	167720000	168160000	18	18	boundary,domain	20
chr1	168160000	169840000	18	18	boundary,domain	20
chr1	169840000	170960000	18	17	domain	20
chr1	170960000	171480000	17	18	boundary,domain	20
chr1	171480000	172960000	18	18		20
chr1	172960000	173000000	18	18	gap	20
chr1	173000000	174240000	18	18	domain	20
chr1	174240000	175000000	18	18		20
chr1	175000000	177960000	18	18		20
chr1	177960000	178280000	18	7	domain	20
chr1	178280000	178360000	7	4	boundary,domain	20
chr1	178360000	179440000	4	14		20
chr1	179440000	179640000	14	18		20
chr1	179640000	179800000	18	18	boundary,domain	20
chr1	179800000	180480000	18	18	domain	20
chr1	180480000	181200000	18	18	domain	20
chr1	181200000	181440000	18	18	boundary,domain	20
chr1	181440000	182600000	18	5	domain	20
chr1	182600000	182840000	5	17	boundary,domain	20
chr1	182840000	183640000	17	18		20
chr1	183640000	183960000	18	16	boundary,domain	20
chr1	183960000	184760000	16	18		20
chr1	184760000	185000000	18	10	boundary,domain	20
chr1	185000000	185200000	10	13		20
chr1	185200000	186320000	13	18	domain	20
chr1	186320000	187040000	18	18	domain	20
chr1	187040000	192440000	18	18	domain	20
chr1	192440000	193120000	18	17	domain	20
chr1	193120000	194680000	17	11		20
chr1	194680000	194800000	11	8		20
chr1	194800000	195400000	8	18	boundary,domain	20
chr1	195400000	196760000	18	18	domain	20
chr1	196760000	196960000	18	18	gap	20
chr1	196960000	198720000	18	18	domain	20
chr1	198720000	199560000	18	18	domain	20
chr1	199560000	200560000	18	18	domain	20
chr1	200560000	200880000	18	18	boundary,domain	20
chr1	200880000	201240000	18	17	boundary,domain	20
chr1	201240000	201440000	17	18	boundary,domain	20
chr1	201440000	202480000	18	18		20
chr1	202480000	202520000	18	18	gap	20
chr1	202520000	203800000	18	18	domain	20
chr1	203800000	204520000	18	18		20
chr1	204520000	204960000	18	10	domain	20
chr1	204960000	205280000	10	17	domain	20
chr1	205280000	206160000	17	18	domain	20
chr1	206160000	206400000	18	18	gap	20
chr1	206400000	207520000	18	18	domain	20
chr1	207520000	207560000	18	18	gap	20
chr1	207560000	209560000	18	17	domain	20
chr1	209560000	209840000	17	18	boundary,domain	20
chr1	209840000	210040000	18	9	boundary,domain	20
chr1	210040000	210320000	9	3		20
chr1	210320000	211280000	3	18		20
chr1	211280000	211680000	18	18	boundary,domain	20
chr1	211680000	213120000	18	16		20
chr1	213120000	214160000	16	18		20
chr1	214160000	214640000	18	18		20
chr1	214640000	215640000	18	17		20
chr1	215640000	218240000	17	18	domain	20
chr1	218240000	219840000	18	18	domain	20
chr1	219840000	220800000	18	18	domain	20
chr1	220800000	222480000	18	18	domain	20
chr1	222480000	222520000	18	18	gap	20
chr1	222520000	223560000	18	18	domain	20
chr1	223560000	223600000	18	18	gap	20
chr1	223600000	223880000	18	18	domain	20
chr1	223880000	224040000	18	18	gap	20
chr1	224040000	225320000	18	13	domain	20
chr1	225320000	225440000	13	14	boundary,domain	20
chr1	225440000	226120000	14	5		20
chr1	226120000	227960000	5	18		20
chr1	227960000	228000000	18	18	gap	20
chr1	228000000	228520000	18	18	domain	20
chr1	228520000	228640000	18	18	gap	20
chr1	228640000	229520000	18	11	domain	20
chr1	229520000	230600000	11	6	domain	20
chr1	230600000	231240000	6	18	domain	20
chr1	231240000	231640000	18	18	boundary,domain	20
chr1	231640000	233280000	18	18		20
chr1	233280000	234800000	18	18	domain	20
chr1	234800000	234840000	18	18	gap	20
chr1	234840000	236040000	18	17	domain	20
chr1	236040000	236600000	17	18	domain	20
chr1	236600000	237640000	18	18		20
chr1	237640000	240000000	18	18		20
chr1	240000000	242240000	18	18	domain	20
chr1	242240000	242360000	18	18	gap	20
chr1	242360000	242880000	18	18	domain	20
chr1	242880000	243200000	18	18	gap	20
chr1	243200000	244480000	18	16		20
chr1	244480000	245080000	16	18	boundary,domain	20
chr1	245080000	246800000	18	18		20
chr1	246800000	247880000	18	18	domain	20
chr1	247880000	247920000	18	18	gap	20
chr1	247920000	248160000	18	18		20
chr1	248160000	248680000	18	18	gap	20
chr1	248680000	248956422	18	18	domain	20
chr10	40000	80000	18	18	gap	20
chr10	80000	1080000	18	18	domain	20
chr10	1080000	3160000	18	18		20
chr10	3160000	4960000	18	18	domain	20
chr10	4960000	5000000	18	18	gap	20
chr10	5000000	6040000	18	18		20
chr10	6040000	6400000	18	18	boundary,domain	20
chr10	6400000	6680000	18	13	boundary,domain	20
chr10	6680000	7480000	13	17	domain	20
chr10	7480000	7760000	17	16		20
chr10	7760000	9320000	16	18		20
chr10	9320000	11440000	18	17	domain	20
chr10	11440000	11800000	17	18		20
chr10	11800000	12080000	18	18	boundary	20
chr10	12080000	13320000	18	17		20
chr10	13320000	13560000	17	17	boundary,domain	20
chr10	13560000	15160000	17	18		20
chr10	15160000	15400000	18	18	boundary,domain	20
chr10	15400000	15880000	18	18	domain	20
chr10	15880000	16800000	18	18	domain	20
chr10	16800000	17480000	18	6	domain	20
chr10	17480000	17600000	6	18	boundary,domain	20
chr10	17600000	18560000	18	18		20
chr10	18560000	18600000	18	18	gap	20
chr10	18600000	20840000	18	18	domain	20
chr10	20840000	21960000	18	18		20
chr10	21960000	23120000	18	18	domain	20
chr10	23120000	24560000	18	18	domain	20
chr10	24560000	25120000	18	18	domain	20
chr10	25120000	25760000	18	18		20
chr10	25760000	25960000	18	2		20
chr10	25960000	26280000	2	11	domain	20
chr10	26280000	27280000	11	18	domain	20
chr10	27280000	27320000	18	18	gap	20
chr10	27320000	28400000	18	18		20
chr10	28400000	29360000	18	18		20
chr10	29360000	30360000	18	17	domain	20
chr10	30360000	30680000	17	17	boundary,domain	20
chr10	30680000	31800000	17	18	domain	20
chr10	31800000	32240000	18	17	domain	20
chr10	32240000	32440000	17	18	boundary,domain	20
chr10	32440000	33120000	18	16	domain	20
chr10	33120000	34640000	16	18	domain	20
chr10	34640000	35040000	18	18		20
chr10	35040000	35600000	18	18	boundary,domain	20
chr10	35600000	37080000	18	18	domain	20
chr10	37080000	37200000	18	18	gap	20
chr10	37200000	38200000	18	18	domain	20
chr10	38200000	42440000	18	18	gap	20
chr10	42440000	43480000	18	10		20
chr10	43480000	43640000	10	18	boundary,domain	20
chr10	43640000	45680000	18	18	domain	20
chr10	45680000	47000000	18	18	gap	20
chr10	47000000	47440000	18	18	domain	20
chr10	47440000	48200000	18	18	gap	20
chr10	48200000	49840000	18	18	domain	20
chr10	49840000	50200000	18	18	gap	20
chr10	50200000	50640000	18	18	domain	20
chr10	50640000	50800000	18	18	gap	20
chr10	50800000	52240000	18	16	domain	20
chr10	52240000	52600000	16	9		20
chr10	52600000	52760000	9	18		20
chr10	52760000	55760000	18	18	domain	20
chr10	55760000	55800000	18	18	gap	20
chr10	55800000	58160000	18	18		20
chr10	58160000	59640000	18	17		20
chr10	59640000	59840000	17	1		20
chr10	59840000	60080000	1	18	domain	20
chr10	60080000	60440000	18	2	domain	20
chr10	60440000	60800000	2	18	domain	20
chr10	60800000	62280000	18	18	domain	20
chr10	62280000	63160000	18	18	domain	20
chr10	63160000	63840000	18	18	domain	20
chr10	63840000	67800000	18	14		20
chr10	67800000	68320000	14	18		20
chr10	68320000	68960000	18	18	domain	20
chr10	68960000	69160000	18	16	boundary,domain	20
chr10	69160000	69400000	16	12	boundary,domain	20
chr10	69400000	69520000	12	14		20
chr10	69520000	69960000	14	16	domain	20
chr10	69960000	70120000	16	15		20
chr10	70120000	70400000	15	18	boundary,domain	20
chr10	70400000	71880000	18	18	domain	20
chr10	71880000	72040000	18	3		20
chr10	72040000	72360000	3	18		20
chr10	72360000	73680000	18	18	domain	20
chr10	73680000	73720000	18	18	gap	20
chr10	73720000	75240000	18	18	domain	20
chr10	75240000	77120000	18	18	domain	20
chr10	77120000	78040000	18	18		20
chr10	78040000	79520000	18	18	domain	20
chr10	79520000	79920000	18	18	gap	20
chr10	79920000	80200000	18	18	domain	20
chr10	80200000	80240000	18	18	gap	20
chr10	80240000	81200000	18	7	domain	20
chr10	81200000	84120000	7	16	boundary,domain	20
chr10	84120000	84560000	16	15		20
chr10	84560000	87000000	15	18		20
chr10	87000000	87520000	18	18	gap	20
chr10	87520000	88800000	18	18	domain	20
chr10	88800000	89000000	18	4	boundary,domain	20
chr10	89000000	89240000	4	18	domain	20
chr10	89240000	89440000	18	8	domain	20
chr10	89440000	89720000	8	17	boundary,domain	20
chr10	89720000	90840000	17	18		20
chr10	90840000	91760000	18	17	domain	20
chr10	91760000	91920000	17	14	boundary,domain	20
chr10	91920000	92600000	14	12		20
chr10	92600000	92840000	12	9		20
chr10	92840000	93360000	9	18	domain	20
chr10	93360000	93520000	18	18	boundary,domain	20
chr10	93520000	93680000	18	7	boundary,domain	20
chr10	93680000	94600000	7	18		20
chr10	94600000	95680000	18	18	domain	20
chr10	95680000	95960000	18	14	boundary,domain	20
chr10	95960000	96320000	14	18	boundary,domain	20
chr10	96320000	97400000	18	16		20
chr10	97400000	97680000	16	14	boundary,domain	20
chr10	97680000	98120000	14	11		20
chr10	98120000	99400000	11	18	domain	20
chr10	99400000	99640000	18	10	boundary,domain	20
chr10	99640000	100280000	10	18		20
chr10	100280000	100960000	18	17		20
chr10	100960000	101800000	17	12		20
chr10	101800000	102120000	12	17	boundary,domain	20
chr10	102120000	102400000	17	10	boundary,domain	20
chr10	102400000	102640000	10	18	boundary,domain	20
chr10	102640000	103360000	18	18	domain	20
chr10	103360000	103600000	18	12		20
chr10	103600000	103880000	12	8	domain	20
chr10	103880000	104360000	8	18	boundary,domain	20
chr10	104360000	105920000	18	14		20
chr10	105920000	106600000	14	18		20
chr10	106600000	109800000	18	18	domain	20
chr10	109800000	109840000	18	18	gap	20
chr10	109840000	110920000	18	3	domain	20
chr10	110920000	112160000	3	17	domain	20
chr10	112160000	112480000	17	18	boundary,domain	20
chr10	112480000	113640000	18	18	domain	20
chr10	113640000	114280000	18	17		20
chr10	114280000	114440000	17	15	boundary,domain	20
chr10	114440000	115160000	15	17	domain	20
chr10	115160000	116560000	17	18		20
chr10	116560000	117200000	18	18	domain	20
chr10	117200000	117480000	18	18	boundary,domain	20
chr10	117480000	118560000	18	18	domain	20
chr10	118560000	119040000	18	18	domain	20
chr10	119040000	119600000	18	14		20
chr10	119600000	119920000	14	18	boundary,domain	20
chr10	119920000	120880000	18	18	domain	20
chr10	120880000	121920000	18	18		20
chr10	121920000	122200000	18	18	boundary,domain	20
chr10	122200000	122600000	18	18	boundary,domain	20
chr10	122600000	122720000	18	6		20
chr10	122720000	124400000	6	16	domain	20
chr10	124400000	124800000	16	13	boundary,domain	20
chr10	124800000	125840000	13	12		20
chr10	125840000	127880000	12	18	boundary,domain	20
chr10	127880000	128200000	18	18		20
chr10	128200000	130160000	18	17		20
chr10	130160000	131880000	17	18		20
chr10	131880000	132160000	18	18	boundary,domain	20
chr10	132160000	133560000	18	18		20
chr10	133560000	133797422	18	18	gap	20
chr11	40000	200000	18	18	gap	20
chr11	200000	1160000	18	18	domain	20
chr11	1160000	1200000	18	18	gap	20
chr11	1200000	1440000	18	18	domain	20
chr11	1440000	1480000	18	18	gap	20
chr11	1480000	1920000	18	18	domain	20
chr11	1920000	2080000	18	18	gap	20
chr11	2080000	3240000	18	18	domain	20
chr11	3240000	3560000	18	18	gap	20
chr11	3560000	4200000	18	18	domain	20
chr11	4200000	4360000	18	18	gap	20
chr11	4360000	5760000	18	18	domain	20
chr11	5760000	5800000	18	18	gap	20
chr11	5800000	6760000	18	18	domain	20
chr11	6760000	8160000	18	14		20
chr11	8160000	8600000	14	18	domain	20
chr11	8600000	8960000	18	18	domain	20
chr11	8960000	9160000	18	11	boundary,domain	20
chr11	9160000	9360000	11	2		20
chr11	9360000	10400000	2	17	domain	20
chr11	10400000	10760000	17	18	boundary,domain	20
chr11	10760000	12040000	18	9		20
chr11	12040000	12280000	9	18	boundary,domain	20
chr11	12280000	12960000	18	18	domain	20
chr11	12960000	13160000	18	6	domain	20
chr11	13160000	13480000	6	12		20
chr11	13480000	14280000	12	18		20
chr11	14280000	14480000	18	18	boundary,domain	20
chr11	14480000	15280000	18	17		20
chr11	15280000	16720000	17	18	domain	20
chr11	16720000	17080000	18	16	boundary,domain	20
chr11	17080000	17560000	16	18	boundary,domain	20
chr11	17560000	18920000	18	18		20
chr11	18920000	20160000	18	14	domain	20
chr11	20160000	20400000	14	8	boundary,domain	20
chr11	20400000	20600000	8	17		20
chr11	20600000	22120000	17	17	domain	20
chr11	22120000	22320000	17	9		20
chr11	22320000	22840000	9	18	domain	20
chr11	22840000	24440000	18	18	domain	20
chr11	24440000	26280000	18	18	domain	20
chr11	26280000	27520000	18	18	domain	20
chr11	27520000	29360000	18	18	domain	20
chr11	29360000	30960000	18	17	domain	20
chr11	30960000	32240000	17	18		20
chr11	32240000	32840000	18	18	domain	20
chr11	32840000	33120000	18	8	boundary,domain	20
chr11	33120000	33800000	8	18	domain	20
chr11	33800000	34000000	18	8	boundary,domain	20
chr11	34000000	34520000	8	17	domain	20
chr11	34520000	34920000	17	18	domain	20
chr11	34920000	35480000	18	18	domain	20
chr11	35480000	36760000	18	18		20
chr11	36760000	37880000	18	18		20
chr11	37880000	38800000	18	16	domain	20
chr11	38800000	40320000	16	18		20
chr11	40320000	43320000	18	18	domain	20
chr11	43320000	43440000	18	3		20
chr11	43440000	43880000	3	17		20
chr11	43880000	44040000	17	18		20
chr11	44040000	45800000	18	18	domain	20
chr11	45800000	46640000	18	7	domain	20
chr11	46640000	48360000	7	18	domain	20
chr11	48360000	49880000	18	18	gap	20
chr11	49880000	50040000	18	18	domain	20
chr11	50040000	55320000	18	18	gap	20
chr11	55320000	55680000	18	18	domain	20
chr11	55680000	55720000	18	18	gap	20
chr11	55720000	56840000	18	18	domain	20
chr11	56840000	57320000	18	18		20
chr11	57320000	58840000	18	18		20
chr11	58840000	58880000	18	18	gap	20
chr11	58880000	59800000	18	14		20
chr11	59800000	61200000	14	18	domain	20
chr11	61200000	61240000	18	18	gap	20
chr11	61240000	62160000	18	18	boundary,domain	20
chr11	62160000	62360000	18	16	boundary,domain	20
chr11	62360000	62880000	16	18	boundary,domain	20
chr11	62880000	63760000	18	9		20
chr11	63760000	64000000	9	13	boundary,domain	20
chr11	64000000	64320000	13	18		20
chr11	64320000	64760000	18	18	boundary,domain	20
chr11	64760000	65600000	18	17	boundary,domain	20
chr11	65600000	66040000	17	14	boundary,domain	20
chr11	66040000	66280000	14	18	boundary,domain	20
chr11	66280000	67720000	18	18		20
chr11	67720000	67960000	18	18	gap	20
chr11	67960000	69080000	18	18		20
chr11	69080000	70960000	18	18	domain	20
chr11	70960000	71080000	18	18	gap	20
chr11	71080000	71600000	18	18	domain	20
chr11	71600000	71880000	18	18	gap	20
chr11	71880000	72680000	18	18		20
chr11	72680000	73400000	18	12		20
chr11	73400000	73760000	12	15	boundary,domain	20
chr11	73760000	74600000	15	18	domain	20
chr11	74600000	74880000	18	4		20
chr11	74880000	75120000	4	8	boundary,domain	20
chr11	75120000	75280000	8	18	boundary,domain	20
chr11	75280000	75400000	18	15	boundary,domain	20
chr11	75400000	76720000	15	18		20
chr11	76720000	77920000	18	18	domain	20
chr11	77920000	77960000	18	18	gap	20
chr11	77960000	79520000	18	15	domain	20
chr11	79520000	81800000	15	18	domain	20
chr11	81800000	81840000	18	18	gap	20
chr11	81840000	82720000	18	18	domain	20
chr11	82720000	84560000	18	18	domain	20
chr11	84560000	84720000	18	10	boundary,domain	20
chr11	84720000	85600000	10	18	domain	20
chr11	85600000	86840000	18	18	domain	20
chr11	86840000	87960000	18	18	domain	20
chr11	87960000	88000000	18	18	gap	20
chr11	88000000	88840000	18	18		20
chr11	88840000	90120000	18	18	gap	20
chr11	90120000	92920000	18	18	domain	20
chr11	92920000	93800000	18	16	domain	20
chr11	93800000	94600000	16	4		20
chr11	94600000	94960000	4	12	domain	20
chr11	94960000	95800000	12	18	domain	20
chr11	95800000	96440000	18	18	domain	20
chr11	96440000	99000000	18	18	domain	20
chr11	99000000	100960000	18	17	domain	20
chr11	100960000	102000000	17	17		20
chr11	102000000	102280000	17	18	boundary,domain	20
chr11	102280000	102720000	18	17	domain	20
chr11	102720000	103040000	17	16		20
chr11	103040000	103640000	16	17	domain	20
chr11	103640000	105920000	17	18	domain	20
chr11	105920000	107480000	18	16	domain	20
chr11	107480000	108000000	16	5		20
chr11	108000000	108080000	5	15		20
chr11	108080000	108680000	15	18	domain	20
chr11	108680000	109920000	18	18	domain	20
chr11	109920000	110160000	18	3		20
chr11	110160000	110440000	3	18		20
chr11	110440000	111280000	18	17	domain	20
chr11	111280000	111520000	17	18	boundary,domain	20
chr11	111520000	111920000	18	13		20
chr11	111920000	112120000	13	18		20
chr11	112120000	114640000	18	18		20
chr11	114640000	116720000	18	18	domain	20
chr11	116720000	117360000	18	18	domain	20
chr11	117360000	118120000	18	18	domain	20
chr11	118120000	118360000	18	10	boundary,domain	20
chr11	118360000	118520000	10	6	boundary,domain	20
chr11	118520000	119120000	6	6		20
chr11	119120000	120160000	6	18		20
chr11	120160000	120320000	18	17	boundary,domain	20
chr11	120320000	121200000	17	17	domain	20
chr11	121200000	121640000	17	18		20
chr11	121640000	122560000	18	18	domain	20
chr11	122560000	123080000	18	18	boundary,domain	20
chr11	123080000	123280000	18	18	boundary,domain	20
chr11	123280000	123600000	18	15	boundary,domain	20
chr11	123600000	123760000	15	18	boundary,domain	20
chr11	123760000	124600000	18	18	boundary,domain	20
chr11	124600000	124880000	18	16	boundary,domain	20
chr11	124880000	125880000	16	18		20
chr11	125880000	126280000	18	18	domain	20
chr11	126280000	127960000	18	18		20
chr11	127960000	128920000	18	18	domain	20
chr11	128920000	129880000	18	11		20
chr11	129880000	130160000	11	17	boundary,domain	20
chr11	130160000	130920000	17	18	domain	20
chr11	130920000	131680000	18	18	domain	20
chr11	131680000	133040000	18	18	domain	20
chr11	133040000	133880000	18	18	domain	20
chr11	133880000	134200000	18	18	boundary,domain	20
chr11	134200000	135080000	18	18	domain	20
chr12	0	40000	18	18	gap	20
chr12	40000	1000000	18	13		20
chr12	1000000	1640000	13	18	domain	20
chr12	1640000	3040000	18	18	boundary,domain	20
chr12	3040000	3280000	18	18	boundary,domain	20
chr12	3280000	3880000	18	18	domain	20
chr12	3880000	4320000	18	15		20
chr12	4320000	4840000	15	18	domain	20
chr12	4840000	5960000	18	18		20
chr12	5960000	6320000	18	18	boundary,domain	20
chr12	6320000	6840000	18	18	boundary,domain	20
chr12	6840000	8160000	18	18		20
chr12	8160000	8440000	18	18	gap	20
chr12	8440000	9280000	18	18	domain	20
chr12	9280000	9600000	18	18	gap	20
chr12	9600000	10400000	18	18	domain	20
chr12	10400000	10440000	18	18	gap	20
chr12	10440000	11080000	18	18	domain	20
chr12	11080000	11120000	18	18	gap	20
chr12	11120000	11280000	18	18	domain	20
chr12	11280000	11320000	18	18	gap	20
chr12	11320000	12360000	18	18	domain	20
chr12	12360000	12760000	18	18		20
chr12	12760000	13240000	18	18	boundary,domain	20
chr12	13240000	14160000	18	18	domain	20
chr12	14160000	14720000	18	18	domain	20
chr12	14720000	15920000	18	18	domain	20
chr12	15920000	18040000	18	18		20
chr12	18040000	19560000	18	8	domain	20
chr12	19560000	19680000	8	18	boundary,domain	20
chr12	19680000	20760000	18	18	domain	20
chr12	20760000	20800000	18	18	gap	20
chr12	20800000	22400000	18	18	domain	20
chr12	22400000	22440000	18	18	gap	20
chr12	22440000	24960000	18	13		20
chr12	24960000	25160000	13	18	boundary,domain	20
chr12	25160000	25400000	18	17	boundary,domain	20
chr12	25400000	26040000	17	17	domain	20
