chr	start	end	persistence_left	persistence_right	type	w
chr1	156720000	157000000	21	15		23
chr1	157000000	158200000	15	21		23
chr1	158200000	158240000	21	21	gap	23
chr1	158240000	159760000	21	20		23
chr1	159760000	160040000	20	21	boundary,domain	23
chr1	160040000	160360000	21	21		23
chr1	160360000	161440000	21	21	domain	23
chr1	161440000	161680000	21	21	gap	23
chr1	161680000	162840000	21	21		23
chr1	162840000	163360000	21	21	domain	23
chr1	163360000	165120000	21	21	domain	23
chr1	165120000	165360000	21	18	boundary,domain	23
chr1	165360000	165600000	18	21	boundary,domain	23
chr1	165600000	165920000	21	21	boundary,domain	23
chr1	165920000	166840000	21	21		23
chr1	166840000	167040000	21	3		23
chr1	167040000	167560000	3	21		23
chr1	167560000	167720000	21	21	boundary,domain	23
chr1	167720000	168200000	21	21	boundary,domain	23
chr1	168200000	169240000	21	21		23
chr1	169240000	169280000	21	21	gap	23
chr1	169280000	171080000	21	10		23
chr1	171080000	171480000	10	21		23
chr1	171480000	171720000	21	11		23
chr1	171720000	172440000	11	21	domain	23
chr1	172440000	172720000	21	20	boundary,domain	23
chr1	172720000	175000000	20	21	domain	23
chr1	175000000	175360000	21	19	boundary,domain	23
chr1	175360000	177960000	19	21	domain	23
chr1	177960000	178280000	21	10	boundary,domain	23
chr1	178280000	179400000	10	13	domain	23
chr1	179400000	179640000	13	20		23
chr1	179640000	180480000	20	21		23
chr1	180480000	181040000	21	6	domain	23
chr1	181040000	181200000	6	21	boundary,domain	23
chr1	181200000	181440000	21	18	boundary,domain	23
chr1	181440000	182560000	18	16		23
chr1	182560000	182840000	16	21	boundary,domain	23
chr1	182840000	183240000	21	14	boundary,domain	23
chr1	183240000	183640000	14	21	domain	23
chr1	183640000	184040000	21	21	boundary,domain	23
chr1	184040000	184760000	21	21	domain	23
chr1	184760000	185000000	21	14		23
chr1	185000000	185200000	14	20	boundary,domain	23
chr1	185200000	185720000	20	21	domain	23
chr1	185720000	186280000	21	21	domain	23
chr1	186280000	187040000	21	21	domain	23
chr1	187040000	192440000	21	21	domain	23
chr1	192440000	193120000	21	20	domain	23
chr1	193120000	195360000	20	16		23
chr1	195360000	195480000	16	6		23
chr1	195480000	196760000	6	21		23
chr1	196760000	196960000	21	21	gap	23
chr1	196960000	198720000	21	21	domain	23
chr1	198720000	199560000	21	20	domain	23
chr1	199560000	200560000	20	21	domain	23
chr1	200560000	200880000	21	19		23
chr1	200880000	201240000	19	21		23
chr1	201240000	201440000	21	21	boundary,domain	23
chr1	201440000	202440000	21	21	domain	23
chr1	202440000	202560000	21	21	gap	23
chr1	202560000	204400000	21	21	domain	23
chr1	204400000	204520000	21	21	boundary,domain	23
chr1	204520000	206160000	21	21	domain	23
chr1	206160000	206400000	21	21	gap	23
chr1	206400000	207520000	21	21	domain	23
chr1	207520000	207560000	21	21	gap	23
chr1	207560000	209560000	21	20	domain	23
chr1	209560000	209840000	20	21	boundary,domain	23
chr1	209840000	211280000	21	21	boundary,domain	23
chr1	211280000	211680000	21	20	boundary,domain	23
chr1	211680000	213120000	20	15		23
chr1	213120000	214200000	15	21		23
chr1	214200000	214640000	21	21	boundary,domain	23
chr1	214640000	215680000	21	21		23
chr1	215680000	218240000	21	21	domain	23
chr1	218240000	220160000	21	11		23
chr1	220160000	220800000	11	21	domain	23
chr1	220800000	222480000	21	21	domain	23
chr1	222480000	222520000	21	21	gap	23
chr1	222520000	223560000	21	21	domain	23
chr1	223560000	223600000	21	21	gap	23
chr1	223600000	223880000	21	21	domain	23
chr1	223880000	224040000	21	21	gap	23
chr1	224040000	225400000	21	21		23
chr1	225400000	226120000	21	15		23
chr1	226120000	226400000	15	21		23
chr1	226400000	226880000	21	21		23
chr1	226880000	227960000	21	21	domain	23
chr1	227960000	228000000	21	21	gap	23
chr1	228000000	228520000	21	21	domain	23
chr1	228520000	228640000	21	21	gap	23
chr1	228640000	230600000	21	17		23
chr1	230600000	231320000	17	15		23
chr1	231320000	231640000	15	19	boundary,domain	23
chr1	231640000	233280000	19	21		23
chr1	233280000	234800000	21	21	domain	23
chr1	234800000	234840000	21	21	gap	23
chr1	234840000	235880000	21	7	domain	23
chr1	235880000	236040000	7	21	boundary,domain	23
chr1	236040000	236560000	21	21	domain	23
chr1	236560000	236880000	21	21	boundary,domain	23
chr1	236880000	237680000	21	21	domain	23
chr1	237680000	240000000	21	17	boundary,domain	23
chr1	240000000	242240000	17	21	domain	23
chr1	242240000	242360000	21	21	gap	23
chr1	242360000	242880000	21	21	domain	23
chr1	242880000	243200000	21	21	gap	23
chr1	243200000	244480000	21	18	domain	23
chr1	244480000	244800000	18	8	boundary,domain	23
chr1	244800000	245080000	8	21		23
chr1	245080000	246800000	21	21		23
chr1	246800000	247880000	21	21		23
chr1	247880000	247920000	21	21	gap	23
chr1	247920000	248160000	21	21		23
chr1	248160000	248680000	21	21	gap	23
chr1	248680000	248956422	21	21	domain	23
chr10	0	80000	21	21	gap	23
chr10	80000	1080000	21	21	domain	23
chr10	1080000	3160000	21	21		23
chr10	3160000	4960000	21	21	domain	23
chr10	4960000	5000000	21	21	gap	23
chr10	5000000	6800000	21	21	domain	23
chr10	6800000	6840000	21	21	gap	23
chr10	6840000	9320000	21	21	domain	23
chr10	9320000	11440000	21	20	domain	23
chr10	11440000	11760000	20	21		23
chr10	11760000	12040000	21	21	boundary,domain	23
chr10	12040000	13320000	21	20	boundary,domain	23
chr10	13320000	13560000	20	21	boundary,domain	23
chr10	13560000	15160000	21	20	domain	23
chr10	15160000	15400000	20	21	boundary,domain	23
chr10	15400000	15840000	21	21	boundary,domain	23
chr10	15840000	16800000	21	21	domain	23
chr10	16800000	17600000	21	21		23
chr10	17600000	18560000	21	21	domain	23
chr10	18560000	18600000	21	21	gap	23
chr10	18600000	20840000	21	21	domain	23
chr10	20840000	21920000	21	21		23
chr10	21920000	21960000	21	21	gap	23
chr10	21960000	22120000	21	21	domain	23
chr10	22120000	22160000	21	21	gap	23
chr10	22160000	23080000	21	21	domain	23
chr10	23080000	24560000	21	21	domain	23
chr10	24560000	25120000	21	15	domain	23
chr10	25120000	25240000	15	21		23
chr10	25240000	25560000	21	6	boundary,domain	23
chr10	25560000	26680000	6	21	boundary,domain	23
chr10	26680000	26880000	21	11	boundary,domain	23
chr10	26880000	27000000	11	4		23
chr10	27000000	27360000	4	21		23
chr10	27360000	28400000	21	21		23
chr10	28400000	29360000	21	21		23
chr10	29360000	30360000	21	18	domain	23
chr10	30360000	30680000	18	21	boundary,domain	23
chr10	30680000	31840000	21	21	domain	23
chr10	31840000	32240000	21	21	boundary,domain	23
chr10	32240000	32400000	21	21	boundary,domain	23
chr10	32400000	33040000	21	7		23
chr10	33040000	34640000	7	21	domain	23
chr10	34640000	35040000	21	21	boundary,domain	23
chr10	35040000	35600000	21	21	boundary,domain	23
chr10	35600000	37040000	21	21	domain	23
chr10	37040000	37240000	21	21	gap	23
chr10	37240000	38200000	21	21	domain	23
chr10	38200000	42440000	21	21	gap	23
chr10	42440000	43640000	21	21		23
chr10	43640000	45680000	21	21	domain	23
chr10	45680000	47000000	21	21	gap	23
chr10	47000000	47440000	21	21	domain	23
chr10	47440000	48200000	21	21	gap	23
chr10	48200000	49840000	21	21	domain	23
chr10	49840000	50200000	21	21	gap	23
chr10	50200000	50640000	21	21	domain	23
chr10	50640000	50800000	21	21	gap	23
chr10	50800000	52760000	21	21	domain	23
chr10	52760000	55440000	21	1	domain	23
chr10	55440000	55560000	1	21		23
chr10	55560000	58160000	21	21	domain	23
chr10	58160000	59640000	21	21		23
chr10	59640000	60080000	21	21	boundary,domain	23
chr10	60080000	60800000	21	21	domain	23
chr10	60800000	62280000	21	21	domain	23
chr10	62280000	63120000	21	21		23
chr10	63120000	63840000	21	21	domain	23
chr10	63840000	67840000	21	18		23
chr10	67840000	68320000	18	21	boundary,domain	23
chr10	68320000	68960000	21	17	boundary,domain	23
chr10	68960000	69200000	17	21	boundary,domain	23
chr10	69200000	69400000	21	21	boundary,domain	23
chr10	69400000	69520000	21	17	boundary,domain	23
chr10	69520000	69720000	17	3	boundary,domain	23
chr10	69720000	70080000	3	19	boundary,domain	23
chr10	70080000	70400000	19	21	boundary,domain	23
chr10	70400000	71880000	21	21	domain	23
chr10	71880000	72360000	21	21	boundary,domain	23
chr10	72360000	73680000	21	21	domain	23
chr10	73680000	73720000	21	21	gap	23
chr10	73720000	75240000	21	21		23
chr10	75240000	77120000	21	21	boundary,domain	23
chr10	77120000	78040000	21	21		23
chr10	78040000	79520000	21	21	domain	23
chr10	79520000	79920000	21	21	gap	23
chr10	79920000	80200000	21	21	domain	23
chr10	80200000	80240000	21	21	gap	23
chr10	80240000	81240000	21	13	domain	23
chr10	81240000	81640000	13	14		23
chr10	81640000	82760000	14	21		23
chr10	82760000	84120000	21	21	domain	23
chr10	84120000	84600000	21	20	domain	23
chr10	84600000	84760000	20	20		23
chr10	84760000	87000000	20	21	domain	23
chr10	87000000	87520000	21	21	gap	23
chr10	87520000	88920000	21	6		23
chr10	88920000	89000000	6	8	boundary,domain	23
chr10	89000000	89240000	8	21	boundary,domain	23
chr10	89240000	89400000	21	4	boundary,domain	23
chr10	89400000	89720000	4	21	boundary,domain	23
chr10	89720000	90840000	21	21	domain	23
chr10	90840000	91320000	21	11	domain	23
chr10	91320000	91760000	11	19	domain	23
chr10	91760000	91920000	19	16	boundary,domain	23
chr10	91920000	92600000	16	21		23
chr10	92600000	92880000	21	6	boundary,domain	23
chr10	92880000	93520000	6	21	domain	23
chr10	93520000	94800000	21	21		23
chr10	94800000	94840000	21	21	gap	23
chr10	94840000	96000000	21	10		23
chr10	96000000	96360000	10	21	boundary,domain	23
chr10	96360000	97440000	21	20		23
chr10	97440000	97680000	20	14		23
chr10	97680000	97760000	14	21	boundary,domain	23
chr10	97760000	99640000	21	21	boundary,domain	23
chr10	99640000	101040000	21	21		23
chr10	101040000	101800000	21	17		23
chr10	101800000	102120000	17	21	boundary,domain	23
chr10	102120000	102640000	21	21	boundary,domain	23
chr10	102640000	103680000	21	11	boundary,domain	23
chr10	103680000	103880000	11	9	boundary,domain	23
chr10	103880000	104280000	9	15	boundary,domain	23
chr10	104280000	104360000	15	21	boundary,domain	23
chr10	104360000	106520000	21	21		23
chr10	106520000	109800000	21	21	domain	23
chr10	109800000	109840000	21	21	gap	23
chr10	109840000	112160000	21	21	domain	23
chr10	112160000	112320000	21	9	boundary,domain	23
chr10	112320000	113680000	9	21		23
chr10	113680000	114280000	21	21	boundary,domain	23
chr10	114280000	116560000	21	21	boundary,domain	23
chr10	116560000	118560000	21	21	domain	23
chr10	118560000	119040000	21	21	boundary,domain	23
chr10	119040000	119600000	21	17	domain	23
chr10	119600000	119920000	17	21	boundary,domain	23
chr10	119920000	120880000	21	21	domain	23
chr10	120880000	121920000	21	21		23
chr10	121920000	122120000	21	21	boundary,domain	23
chr10	122120000	122600000	21	17		23
chr10	122600000	124400000	17	21		23
chr10	124400000	124840000	21	19	boundary,domain	23
chr10	124840000	125840000	19	20		23
chr10	125840000	127880000	20	12		23
chr10	127880000	128200000	12	21	boundary,domain	23
chr10	128200000	130160000	21	21	domain	23
chr10	130160000	132760000	21	21	domain	23
chr10	132760000	132800000	21	21	gap	23
chr10	132800000	133400000	21	21	domain	23
chr10	133400000	133797422	21	21	gap	23
chr11	80000	200000	21	21	gap	23
chr11	200000	1160000	21	21	domain	23
chr11	1160000	1200000	21	21	gap	23
chr11	1200000	1440000	21	21	domain	23
chr11	1440000	1480000	21	21	gap	23
chr11	1480000	1920000	21	21	domain	23
chr11	1920000	2080000	21	21	gap	23
chr11	2080000	3240000	21	21	domain	23
chr11	3240000	3600000	21	21	gap	23
chr11	3600000	4200000	21	21	domain	23
chr11	4200000	4360000	21	21	gap	23
chr11	4360000	5960000	21	21	domain	23
chr11	5960000	6800000	21	21	domain	23
chr11	6800000	8000000	21	17	domain	23
chr11	8000000	8120000	17	18	boundary,domain	23
chr11	8120000	8640000	18	16	domain	23
chr11	8640000	8960000	16	21		23
chr11	8960000	9160000	21	10	boundary,domain	23
chr11	9160000	9520000	10	20	boundary,domain	23
chr11	9520000	10400000	20	21	domain	23
chr11	10400000	10760000	21	21	boundary,domain	23
chr11	10760000	12040000	21	19		23
chr11	12040000	13600000	19	8	domain	23
chr11	13600000	14280000	8	21	domain	23
chr11	14280000	15240000	21	21	boundary,domain	23
chr11	15240000	16720000	21	21	domain	23
chr11	16720000	17080000	21	15	boundary,domain	23
chr11	17080000	17360000	15	20	boundary,domain	23
chr11	17360000	17560000	20	21	boundary,domain	23
chr11	17560000	18880000	21	21	domain	23
chr11	18880000	19960000	21	14	domain	23
chr11	19960000	20160000	14	17		23
chr11	20160000	20640000	17	21	boundary,domain	23
chr11	20640000	22240000	21	20		23
chr11	22240000	22840000	20	21	boundary,domain	23
chr11	22840000	24400000	21	18	domain	23
chr11	24400000	26280000	18	21	domain	23
chr11	26280000	27520000	21	21	domain	23
chr11	27520000	29320000	21	18	domain	23
chr11	29320000	30960000	18	21	domain	23
chr11	30960000	32280000	21	21		23
chr11	32280000	32880000	21	17		23
chr11	32880000	34520000	17	21		23
chr11	34520000	34920000	21	19	domain	23
chr11	34920000	35480000	19	21		23
chr11	35480000	36560000	21	21	domain	23
chr11	36560000	36680000	21	7		23
chr11	36680000	38880000	7	6		23
chr11	38880000	40240000	6	21		23
chr11	40240000	43320000	21	21	domain	23
chr11	43320000	43880000	21	21	boundary,domain	23
chr11	43880000	44080000	21	21	boundary,domain	23
chr11	44080000	45800000	21	21	domain	23
chr11	45800000	48360000	21	21	domain	23
chr11	48360000	55320000	21	21	gap	23
chr11	55320000	55600000	21	21	domain	23
chr11	55600000	55720000	21	21	gap	23
chr11	55720000	56800000	21	21	domain	23
chr11	56800000	57320000	21	21		23
chr11	57320000	58560000	21	21		23
chr11	58560000	59200000	21	14	domain	23
chr11	59200000	59720000	14	4		23
chr11	59720000	61200000	4	21	domain	23
chr11	61200000	61240000	21	21	gap	23
chr11	61240000	62360000	21	21	boundary,domain	23
chr11	62360000	62880000	21	21	boundary,domain	23
chr11	62880000	64000000	21	17		23
chr11	64000000	64240000	17	17	boundary,domain	23
chr11	64240000	64320000	17	12		23
chr11	64320000	64760000	12	21	boundary,domain	23
chr11	64760000	65320000	21	9	boundary,domain	23
chr11	65320000	65640000	9	21		23
chr11	65640000	66280000	21	21		23
chr11	66280000	67720000	21	21	domain	23
chr11	67720000	68000000	21	21	gap	23
chr11	68000000	69080000	21	21		23
chr11	69080000	70960000	21	21	domain	23
chr11	70960000	71080000	21	21	gap	23
chr11	71080000	71600000	21	21	domain	23
chr11	71600000	71880000	21	21	gap	23
chr11	71880000	73320000	21	14	domain	23
chr11	73320000	73400000	14	8	boundary,domain	23
chr11	73400000	73800000	8	19	boundary,domain	23
chr11	73800000	74760000	19	19		23
chr11	74760000	75280000	19	21	boundary,domain	23
chr11	75280000	76720000	21	21		23
chr11	76720000	77920000	21	21		23
chr11	77920000	77960000	21	21	gap	23
chr11	77960000	79560000	21	21	domain	23
chr11	79560000	81320000	21	21		23
chr11	81320000	82720000	21	21		23
chr11	82720000	84520000	21	21	boundary,domain	23
chr11	84520000	85600000	21	21	domain	23
chr11	85600000	85840000	21	5	boundary,domain	23
chr11	85840000	86880000	5	15	domain	23
chr11	86880000	87960000	15	21	domain	23
chr11	87960000	88000000	21	21	gap	23
chr11	88000000	88840000	21	21		23
chr11	88840000	90120000	21	21	gap	23
chr11	90120000	92920000	21	21	domain	23
chr11	92920000	93680000	21	5		23
chr11	93680000	93800000	5	21	boundary,domain	23
chr11	93800000	94480000	21	21	domain	23
chr11	94480000	95800000	21	21	domain	23
chr11	95800000	96440000	21	21	domain	23
chr11	96440000	99000000	21	21	domain	23
chr11	99000000	100960000	21	21	domain	23
chr11	100960000	102040000	21	21		23
chr11	102040000	102280000	21	21	boundary,domain	23
chr11	102280000	102720000	21	21	domain	23
chr11	102720000	103080000	21	21	boundary,domain	23
chr11	103080000	103640000	21	21	domain	23
chr11	103640000	105920000	21	21	domain	23
chr11	105920000	107480000	21	19		23
chr11	107480000	107720000	19	3		23
chr11	107720000	108680000	3	21	domain	23
chr11	108680000	109920000	21	21	domain	23
chr11	109920000	110080000	21	13		23
chr11	110080000	110440000	13	21	boundary,domain	23
chr11	110440000	111560000	21	21		23
chr11	111560000	111880000	21	19	boundary,domain	23
chr11	111880000	112120000	19	21	boundary,domain	23
chr11	112120000	114640000	21	21	domain	23
chr11	114640000	116720000	21	21		23
chr11	116720000	117360000	21	21	domain	23
chr11	117360000	118120000	21	21	domain	23
chr11	118120000	118360000	21	21	boundary,domain	23
chr11	118360000	118560000	21	21	boundary,domain	23
chr11	118560000	119120000	21	10	boundary,domain	23
chr11	119120000	120320000	10	20		23
chr11	120320000	120480000	20	9	boundary,domain	23
chr11	120480000	121240000	9	21	domain	23
chr11	121240000	121600000	21	21		23
chr11	121600000	122600000	21	21	domain	23
chr11	122600000	122840000	21	10		23
chr11	122840000	123080000	10	21		23
chr11	123080000	123280000	21	17	boundary,domain	23
chr11	123280000	123600000	17	19		23
chr11	123600000	123760000	19	21	boundary,domain	23
chr11	123760000	124600000	21	21	boundary,domain	23
chr11	124600000	124880000	21	20		23
chr11	124880000	125880000	20	21	domain	23
chr11	125880000	126280000	21	20		23
chr11	126280000	127880000	20	1		23
chr11	127880000	128000000	1	21		23
chr11	128000000	128880000	21	21		23
chr11	128880000	128960000	21	6		23
chr11	128960000	129760000	6	17	domain	23
chr11	129760000	129880000	17	10		23
chr11	129880000	130200000	10	19		23
chr11	130200000	130920000	19	21		23
chr11	130920000	131680000	21	21	domain	23
chr11	131680000	133040000	21	21	domain	23
chr11	133040000	133880000	21	21	domain	23
chr11	133880000	134200000	21	21	boundary,domain	23
chr11	134200000	135080000	21	21		23
chr12	0	40000	21	21	gap	23
chr12	40000	1640000	21	21		23
chr12	1640000	2000000	21	18		23
chr12	2000000	3040000	18	21		23
chr12	3040000	3280000	21	21	boundary,domain	23
chr12	3280000	3880000	21	21	domain	23
chr12	3880000	4800000	21	21		23
chr12	4800000	5960000	21	21		23
chr12	5960000	6200000	21	8		23
chr12	6200000	6320000	8	21		23
chr12	6320000	6560000	21	11	boundary,domain	23
chr12	6560000	6880000	11	21	boundary,domain	23
chr12	6880000	7160000	21	21		23
chr12	7160000	8160000	21	21	domain	23
chr12	8160000	8440000	21	21	gap	23
chr12	8440000	9280000	21	21	domain	23
chr12	9280000	9600000	21	21	gap	23
chr12	9600000	10400000	21	21	domain	23
chr12	10400000	10440000	21	21	gap	23
chr12	10440000	11280000	21	21	domain	23
chr12	11280000	11400000	21	21	gap	23
chr12	11400000	12360000	21	21	domain	23
chr12	12360000	12800000	21	21	boundary,domain	23
chr12	12800000	13000000	21	11	boundary,domain	23
chr12	13000000	13240000	11	21	boundary,domain	23
chr12	13240000	14200000	21	21		23
chr12	14200000	14360000	21	2	boundary	23
chr12	14360000	14720000	2	21	domain	23
chr12	14720000	15960000	21	21	domain	23
chr12	15960000	17720000	21	19	domain	23
chr12	17720000	17920000	19	21		23
chr12	17920000	19320000	21	6	domain	23
chr12	19320000	19480000	6	9		23
chr12	19480000	20760000	9	21	domain	23
chr12	20760000	20800000	21	21	gap	23
chr12	20800000	22400000	21	21	domain	23
chr12	22400000	22440000	21	21	gap	23
chr12	22440000	25160000	21	21		23
chr12	25160000	25400000	21	21	boundary,domain	23
chr12	25400000	26040000	21	21	domain	23
chr12	26040000	26880000	21	21		23
chr12	26880000	27360000	21	19	domain	23
chr12	27360000	27720000	19	21		23
chr12	27720000	29040000	21	21		23
chr12	29040000	29320000	21	15	boundary,domain	23
chr12	29320000	31040000	15	21		23
chr12	31040000	31200000	21	21	gap	23
chr12	31200000	32720000	21	21	domain	23
chr12	32720000	34360000	21	21	domain	23
chr12	34360000	38040000	21	21	gap	23
chr12	38040000	38320000	21	21	domain	23
chr12	38320000	38360000	21	21	gap	23
chr12	38360000	39280000	21	21	domain	23
chr12	39280000	40160000	21	21	domain	23
chr12	40160000	40560000	21	10		23
chr12	40560000	40880000	10	21		23
chr12	40880000	42440000	21	19	domain	23
chr12	42440000	43400000	19	21	domain	23
chr12	43400000	45120000	21	21		23
