chr	start	end	persistence_left	persistence_right	type	w
chr1	45320000	45560000	15	21	domain	23
chr1	45560000	46880000	21	21	domain	23
chr1	46880000	46920000	21	21	gap	23
chr1	46920000	47080000	21	21	domain	23
chr1	47080000	47120000	21	21	gap	23
chr1	47120000	48080000	21	21	domain	23
chr1	48080000	48240000	21	19	boundary,domain	23
chr1	48240000	48560000	19	21		23
chr1	48560000	48960000	21	21		23
chr1	48960000	50360000	21	21	domain	23
chr1	50360000	51200000	21	21	domain	23
chr1	51200000	51560000	21	9	boundary,domain	23
chr1	51560000	51880000	9	21	boundary,domain	23
chr1	51880000	52040000	21	21	boundary,domain	23
chr1	52040000	53240000	21	21	domain	23
chr1	53240000	53440000	21	20	boundary,domain	23
chr1	53440000	53800000	20	21	boundary,domain	23
chr1	53800000	54920000	21	11		23
chr1	54920000	55080000	11	21	boundary,domain	23
chr1	55080000	56800000	21	19		23
chr1	56800000	58480000	19	21	domain	23
chr1	58480000	58680000	21	21	boundary,domain	23
chr1	58680000	59840000	21	21	domain	23
chr1	59840000	59960000	21	13	boundary,domain	23
chr1	59960000	62120000	13	21		23
chr1	62120000	62440000	21	18	boundary,domain	23
chr1	62440000	62800000	18	21	domain	23
chr1	62800000	63560000	21	21	domain	23
chr1	63560000	64720000	21	14	domain	23
chr1	64720000	64840000	14	20		23
chr1	64840000	65040000	20	11	boundary,domain	23
chr1	65040000	65720000	11	19	domain	23
chr1	65720000	66760000	19	21		23
chr1	66760000	67200000	21	20	domain	23
chr1	67200000	67520000	20	21	boundary,domain	23
chr1	67520000	68400000	21	21	domain	23
chr1	68400000	70000000	21	21		23
chr1	70000000	71080000	21	21	domain	23
chr1	71080000	72400000	21	6	domain	23
chr1	72400000	72520000	6	20		23
chr1	72520000	74760000	20	21	domain	23
chr1	74760000	75200000	21	21	boundary,domain	23
chr1	75200000	75920000	21	21		23
chr1	75920000	77120000	21	21	domain	23
chr1	77120000	77720000	21	8	domain	23
chr1	77720000	78120000	8	21		23
chr1	78120000	78760000	21	20		23
chr1	78760000	80160000	20	21	domain	23
chr1	80160000	83120000	21	21	domain	23
chr1	83120000	83480000	21	21	gap	23
chr1	83480000	85080000	21	16		23
chr1	85080000	85280000	16	21	boundary,domain	23
chr1	85280000	86360000	21	21		23
chr1	86360000	87120000	21	21	domain	23
chr1	87120000	89400000	21	21	domain	23
chr1	89400000	89440000	21	21	gap	23
chr1	89440000	91280000	21	13	domain	23
chr1	91280000	92840000	13	20		23
chr1	92840000	93040000	20	21	boundary,domain	23
chr1	93040000	93880000	21	21		23
chr1	93880000	94440000	21	21	domain	23
chr1	94440000	94840000	21	21	domain	23
chr1	94840000	95080000	21	21	boundary,domain	23
chr1	95080000	95240000	21	21	boundary,domain	23
chr1	95240000	98040000	21	20	domain	23
chr1	98040000	98520000	20	21		23
chr1	98520000	99760000	21	21	domain	23
chr1	99760000	100920000	21	21	domain	23
chr1	100920000	101400000	21	21	boundary,domain	23
chr1	101400000	103600000	21	21	domain	23
chr1	103600000	103880000	21	21	gap	23
chr1	103880000	104640000	21	21	domain	23
chr1	104640000	104680000	21	21	gap	23
chr1	104680000	104840000	21	21	domain	23
chr1	104840000	104880000	21	21	gap	23
chr1	104880000	105720000	21	21	domain	23
chr1	105720000	105760000	21	21	gap	23
chr1	105760000	108200000	21	21	domain	23
chr1	108200000	108480000	21	21	gap	23
chr1	108480000	109680000	21	21	domain	23
chr1	109680000	109720000	21	21	gap	23
chr1	109720000	111080000	21	21		23
chr1	111080000	111440000	21	21	boundary,domain	23
chr1	111440000	112360000	21	21	domain	23
chr1	112360000	112720000	21	21	boundary,domain	23
chr1	112720000	113800000	21	19	domain	23
chr1	113800000	114800000	19	18	domain	23
chr1	114800000	115800000	18	21	boundary,domain	23
chr1	115800000	116120000	21	21	boundary,domain	23
chr1	116120000	116560000	21	21	boundary,domain	23
chr1	116560000	117080000	21	19	domain	23
chr1	117080000	117960000	19	21	domain	23
chr1	117960000	119960000	21	21	domain	23
chr1	119960000	145840000	21	21	gap	23
chr1	145840000	146040000	21	21	domain	23
chr1	146040000	147040000	21	21	gap	23
chr1	147040000	147920000	21	21	domain	23
chr1	147920000	149880000	21	21	gap	23
chr1	149880000	151280000	21	6		23
chr1	151280000	151440000	6	11	boundary,domain	23
chr1	151440000	152040000	11	21	boundary,domain	23
chr1	152040000	152480000	21	21	boundary,domain	23
chr1	152480000	153280000	21	21	domain	23
chr1	153280000	153480000	21	21	boundary,domain	23
chr1	153480000	153760000	21	14	boundary,domain	23
chr1	153760000	154000000	14	17	boundary,domain	23
chr1	154000000	155080000	17	19	boundary,domain	23
chr1	155080000	155200000	19	21	boundary,domain	23
chr1	155200000	156080000	21	21	domain	23
chr1	156080000	156360000	21	21	boundary,domain	23
chr1	156360000	156760000	21	21		23
chr1	156760000	157520000	21	21	boundary	23
chr1	157520000	159120000	21	21	domain	23
chr1	159120000	159760000	21	13	domain	23
chr1	159760000	160040000	13	21	boundary,domain	23
chr1	160040000	160400000	21	21	boundary,domain	23
chr1	160400000	161440000	21	21		23
chr1	161440000	161680000	21	21	gap	23
chr1	161680000	162840000	21	21		23
chr1	162840000	163360000	21	21	boundary,domain	23
chr1	163360000	165120000	21	21	domain	23
chr1	165120000	165360000	21	15	boundary,domain	23
chr1	165360000	165600000	15	21	boundary,domain	23
chr1	165600000	166520000	21	18	domain	23
chr1	166520000	166800000	18	21	boundary,domain	23
chr1	166800000	167040000	21	15	boundary,domain	23
chr1	167040000	167240000	15	6	boundary,domain	23
chr1	167240000	167560000	6	21	boundary,domain	23
chr1	167560000	167680000	21	18		23
chr1	167680000	168160000	18	2		23
chr1	168160000	168280000	2	21	boundary	23
chr1	168280000	169560000	21	6		23
chr1	169560000	169880000	6	21	boundary,domain	23
chr1	169880000	170960000	21	21	domain	23
chr1	170960000	171040000	21	1		23
chr1	171040000	171480000	1	21		23
chr1	171480000	171760000	21	21		23
chr1	171760000	172720000	21	21		23
chr1	172720000	174240000	21	21	domain	23
chr1	174240000	174760000	21	21	domain	23
chr1	174760000	175040000	21	21	boundary,domain	23
chr1	175040000	176880000	21	21		23
chr1	176880000	177960000	21	21	domain	23
chr1	177960000	178280000	21	18	boundary,domain	23
chr1	178280000	179040000	18	21	domain	23
chr1	179040000	179680000	21	21		23
chr1	179680000	179840000	21	21	boundary,domain	23
chr1	179840000	181200000	21	21	domain	23
chr1	181200000	181440000	21	21	boundary,domain	23
chr1	181440000	182560000	21	16		23
chr1	182560000	182840000	16	21	boundary,domain	23
chr1	182840000	183440000	21	8	domain	23
chr1	183440000	183640000	8	21	boundary,domain	23
chr1	183640000	183920000	21	19	boundary,domain	23
chr1	183920000	184760000	19	21	domain	23
chr1	184760000	185160000	21	18		23
chr1	185160000	186320000	18	21	domain	23
chr1	186320000	187720000	21	21	domain	23
chr1	187720000	187760000	21	21	gap	23
chr1	187760000	192440000	21	21	domain	23
chr1	192440000	193120000	21	21	domain	23
chr1	193120000	196760000	21	21	domain	23
chr1	196760000	196960000	21	21	gap	23
chr1	196960000	198720000	21	21	domain	23
chr1	198720000	200560000	21	21	domain	23
chr1	200560000	201240000	21	21	boundary,domain	23
chr1	201240000	201440000	21	21	boundary,domain	23
chr1	201440000	201840000	21	21	boundary,domain	23
chr1	201840000	202000000	21	18	boundary,domain	23
chr1	202000000	202160000	18	21	boundary,domain	23
chr1	202160000	203000000	21	21		23
chr1	203000000	203240000	21	21	boundary,domain	23
chr1	203240000	204520000	21	21		23
chr1	204520000	204960000	21	13	domain	23
chr1	204960000	206160000	13	21	domain	23
chr1	206160000	206400000	21	21	gap	23
chr1	206400000	207520000	21	21	domain	23
chr1	207520000	207560000	21	21	gap	23
chr1	207560000	209560000	21	21	domain	23
chr1	209560000	209840000	21	21	boundary,domain	23
chr1	209840000	210080000	21	21		23
chr1	210080000	211280000	21	18	domain	23
chr1	211280000	211680000	18	21	boundary,domain	23
chr1	211680000	212480000	21	21	domain	23
chr1	212480000	213120000	21	21	boundary,domain	23
chr1	213120000	214160000	21	21	domain	23
chr1	214160000	214640000	21	21	domain	23
chr1	214640000	215880000	21	7	domain	23
chr1	215880000	218240000	7	21	domain	23
chr1	218240000	219960000	21	7		23
chr1	219960000	220800000	7	21	domain	23
chr1	220800000	222480000	21	21	domain	23
chr1	222480000	222520000	21	21	gap	23
chr1	222520000	223560000	21	21	domain	23
chr1	223560000	223600000	21	21	gap	23
chr1	223600000	223880000	21	21	domain	23
chr1	223880000	224040000	21	21	gap	23
chr1	224040000	225320000	21	14	domain	23
chr1	225320000	226040000	14	21		23
chr1	226040000	226400000	21	21		23
chr1	226400000	227960000	21	21	domain	23
chr1	227960000	228000000	21	21	gap	23
chr1	228000000	228520000	21	21	domain	23
chr1	228520000	228640000	21	21	gap	23
chr1	228640000	230600000	21	12		23
chr1	230600000	231280000	12	21	domain	23
chr1	231280000	231640000	21	13	boundary,domain	23
chr1	231640000	233280000	13	21		23
chr1	233280000	234120000	21	20	domain	23
chr1	234120000	234360000	20	21		23
chr1	234360000	235120000	21	21		23
chr1	235120000	235480000	21	21	boundary,domain	23
chr1	235480000	235880000	21	7	boundary,domain	23
chr1	235880000	236040000	7	21		23
chr1	236040000	236600000	21	21	domain	23
chr1	236600000	237760000	21	17	boundary,domain	23
chr1	237760000	240000000	17	17		23
chr1	240000000	242240000	17	21		23
chr1	242240000	242360000	21	21	gap	23
chr1	242360000	242880000	21	21	domain	23
chr1	242880000	243200000	21	21	gap	23
chr1	243200000	244480000	21	21		23
chr1	244480000	244800000	21	7	boundary,domain	23
chr1	244800000	245080000	7	21	boundary,domain	23
chr1	245080000	246760000	21	21		23
chr1	246760000	247360000	21	21	boundary,domain	23
chr1	247360000	248440000	21	21		23
chr1	248440000	248680000	21	21	gap	23
chr1	248680000	248956422	21	21	domain	23
chr10	0	80000	21	21	gap	23
chr10	80000	1080000	21	21	domain	23
chr10	1080000	3160000	21	21		23
chr10	3160000	4960000	21	21	domain	23
chr10	4960000	5000000	21	21	gap	23
chr10	5000000	6040000	21	19		23
chr10	6040000	6440000	19	21	boundary,domain	23
chr10	6440000	7480000	21	21		23
chr10	7480000	7760000	21	20		23
chr10	7760000	9320000	20	21		23
chr10	9320000	11480000	21	21	domain	23
chr10	11480000	11760000	21	21	boundary,domain	23
chr10	11760000	12040000	21	2		23
chr10	12040000	13120000	2	18	domain	23
chr10	13120000	13320000	18	20	boundary,domain	23
chr10	13320000	13560000	20	19	boundary,domain	23
chr10	13560000	15160000	19	21	boundary,domain	23
chr10	15160000	15400000	21	21	boundary,domain	23
chr10	15400000	15840000	21	21	domain	23
chr10	15840000	16800000	21	21	domain	23
chr10	16800000	17560000	21	21		23
chr10	17560000	17720000	21	12		23
chr10	17720000	18280000	12	13	domain	23
chr10	18280000	18560000	13	6	boundary,domain	23
chr10	18560000	18680000	6	21	boundary,domain	23
chr10	18680000	20800000	21	21	domain	23
chr10	20800000	21960000	21	21	domain	23
chr10	21960000	23120000	21	21	domain	23
chr10	23120000	24600000	21	21	domain	23
chr10	24600000	25080000	21	21	domain	23
chr10	25080000	25720000	21	21	boundary,domain	23
chr10	25720000	26640000	21	21	domain	23
chr10	26640000	27200000	21	6		23
chr10	27200000	28400000	6	21		23
chr10	28400000	29360000	21	21		23
chr10	29360000	30360000	21	20		23
chr10	30360000	30640000	20	21	boundary,domain	23
chr10	30640000	31840000	21	20	domain	23
chr10	31840000	32000000	20	7	boundary,domain	23
chr10	32000000	32240000	7	19		23
chr10	32240000	32440000	19	21		23
chr10	32440000	32760000	21	8	boundary,domain	23
chr10	32760000	33160000	8	21	boundary,domain	23
chr10	33160000	34640000	21	21	domain	23
chr10	34640000	35080000	21	20	boundary,domain	23
chr10	35080000	35600000	20	21	boundary,domain	23
chr10	35600000	37080000	21	21	domain	23
chr10	37080000	37200000	21	21	gap	23
chr10	37200000	38240000	21	21	domain	23
chr10	38240000	42440000	21	21	gap	23
chr10	42440000	43560000	21	21	domain	23
chr10	43560000	45680000	21	21	domain	23
chr10	45680000	46160000	21	21	gap	23
chr10	46160000	46320000	21	21	domain	23
chr10	46320000	47000000	21	21	gap	23
chr10	47000000	47440000	21	21	domain	23
chr10	47440000	48200000	21	21	gap	23
chr10	48200000	49840000	21	21	domain	23
chr10	49840000	50200000	21	21	gap	23
chr10	50200000	50680000	21	21	domain	23
chr10	50680000	50800000	21	21	gap	23
chr10	50800000	52280000	21	21	domain	23
chr10	52280000	52600000	21	11		23
chr10	52600000	52800000	11	21	boundary,domain	23
chr10	52800000	54800000	21	3	domain	23
chr10	54800000	55760000	3	21	domain	23
chr10	55760000	55800000	21	21	gap	23
chr10	55800000	58160000	21	21	domain	23
chr10	58160000	59600000	21	21		23
chr10	59600000	59840000	21	4		23
chr10	59840000	60080000	4	21		23
chr10	60080000	60440000	21	7	domain	23
chr10	60440000	60800000	7	21		23
chr10	60800000	62280000	21	21	domain	23
chr10	62280000	63840000	21	21	domain	23
chr10	63840000	67800000	21	21		23
chr10	67800000	68320000	21	21	boundary,domain	23
chr10	68320000	68960000	21	18	boundary,domain	23
chr10	68960000	69400000	18	14	boundary,domain	23
chr10	69400000	69720000	14	1		23
chr10	69720000	70080000	1	17		23
chr10	70080000	70440000	17	11	domain	23
chr10	70440000	71880000	11	21	domain	23
chr10	71880000	72360000	21	21	boundary,domain	23
chr10	72360000	73680000	21	21	domain	23
chr10	73680000	73720000	21	21	gap	23
chr10	73720000	75240000	21	21	domain	23
chr10	75240000	77120000	21	21	domain	23
chr10	77120000	77760000	21	20	domain	23
chr10	77760000	78040000	20	21	boundary,domain	23
chr10	78040000	79520000	21	21	domain	23
chr10	79520000	79920000	21	21	gap	23
chr10	79920000	80200000	21	21	domain	23
chr10	80200000	80240000	21	21	gap	23
chr10	80240000	81200000	21	15	domain	23
chr10	81200000	81320000	15	7		23
chr10	81320000	84120000	7	21	domain	23
chr10	84120000	84560000	21	21	boundary,domain	23
chr10	84560000	84760000	21	19	boundary,domain	23
chr10	84760000	87000000	19	21	domain	23
chr10	87000000	87520000	21	21	gap	23
chr10	87520000	88800000	21	21		23
chr10	88800000	89240000	21	21	boundary,domain	23
chr10	89240000	89440000	21	12	boundary,domain	23
chr10	89440000	89760000	12	21	boundary,domain	23
chr10	89760000	90840000	21	21		23
chr10	90840000	91280000	21	21	boundary,domain	23
chr10	91280000	91760000	21	21	boundary,domain	23
chr10	91760000	91920000	21	18	boundary,domain	23
chr10	91920000	92480000	18	14	domain	23
chr10	92480000	92600000	14	15		23
chr10	92600000	92880000	15	13	boundary,domain	23
chr10	92880000	93360000	13	13	domain	23
chr10	93360000	93520000	13	21	boundary,domain	23
chr10	93520000	93680000	21	14	boundary,domain	23
chr10	93680000	94560000	14	21		23
chr10	94560000	94880000	21	4		23
chr10	94880000	96000000	4	19		23
chr10	96000000	96200000	19	15	boundary,domain	23
chr10	96200000	96320000	15	21	boundary,domain	23
chr10	96320000	97400000	21	21		23
chr10	97400000	97760000	21	21	boundary,domain	23
chr10	97760000	98080000	21	21		23
chr10	98080000	99400000	21	16	domain	23
chr10	99400000	99600000	16	5		23
chr10	99600000	100280000	5	20		23
chr10	100280000	101080000	20	20		23
chr10	101080000	101800000	20	13		23
chr10	101800000	102120000	13	21	boundary,domain	23
chr10	102120000	102640000	21	21	boundary,domain	23
chr10	102640000	103360000	21	21		23
chr10	103360000	103560000	21	8		23
chr10	103560000	103880000	8	18	boundary,domain	23
chr10	103880000	104240000	18	21		23
chr10	104240000	104360000	21	21		23
chr10	104360000	106400000	21	5	domain	23
chr10	106400000	106600000	5	21		23
chr10	106600000	108880000	21	21	domain	23
chr10	108880000	109840000	21	21	domain	23
chr10	109840000	110120000	21	14	boundary,domain	23
chr10	110120000	110280000	14	21	boundary,domain	23
chr10	110280000	110600000	21	21	boundary,domain	23
chr10	110600000	111040000	21	9	domain	23
chr10	111040000	112160000	9	21	domain	23
chr10	112160000	112440000	21	21		23
chr10	112440000	113640000	21	21	domain	23
chr10	113640000	114280000	21	21	boundary,domain	23
chr10	114280000	114440000	21	21	boundary,domain	23
chr10	114440000	114840000	21	19	boundary,domain	23
chr10	114840000	115160000	19	21	boundary,domain	23
chr10	115160000	116520000	21	20	domain	23
chr10	116520000	118520000	20	21	domain	23
chr10	118520000	119120000	21	21	boundary,domain	23
chr10	119120000	119600000	21	21	domain	23
chr10	119600000	119920000	21	21	boundary,domain	23
chr10	119920000	120880000	21	21	domain	23
chr10	120880000	121920000	21	21		23
chr10	121920000	122280000	21	21	boundary,domain	23
chr10	122280000	122600000	21	15	boundary,domain	23
chr10	122600000	124400000	15	21		23
chr10	124400000	124800000	21	20	boundary,domain	23
chr10	124800000	125840000	20	19		23
chr10	125840000	127880000	19	16		23
chr10	127880000	128200000	16	21	boundary,domain	23
chr10	128200000	130160000	21	21		23
chr10	130160000	131880000	21	21	domain	23
chr10	131880000	132160000	21	21	boundary,domain	23
chr10	132160000	133600000	21	21		23
chr10	133600000	133797422	21	21	gap	23
chr11	40000	200000	21	21	gap	23
chr11	200000	1920000	21	21	domain	23
chr11	1920000	2080000	21	21	gap	23
chr11	2080000	3240000	21	21	domain	23
chr11	3240000	3600000	21	21	gap	23
chr11	3600000	4200000	21	21	domain	23
chr11	4200000	4360000	21	21	gap	23
chr11	4360000	5920000	21	21	domain	23
chr11	5920000	6760000	21	21	domain	23
chr11	6760000	8000000	21	13	boundary,domain	23
chr11	8000000	8120000	13	21	boundary,domain	23
chr11	8120000	8600000	21	16	domain	23
chr11	8600000	8960000	16	21	boundary,domain	23
chr11	8960000	9160000	21	17	boundary,domain	23
chr11	9160000	9480000	17	20	boundary,domain	23
chr11	9480000	10400000	20	21	domain	23
chr11	10400000	10760000	21	21	boundary,domain	23
chr11	10760000	11920000	21	4		23
chr11	11920000	12040000	4	11		23
chr11	12040000	12280000	11	21	boundary,domain	23
chr11	12280000	12960000	21	21	domain	23
chr11	12960000	13200000	21	14	boundary,domain	23
chr11	13200000	13440000	14	21		23
chr11	13440000	14280000	21	21	domain	23
chr11	14280000	14480000	21	21	boundary,domain	23
chr11	14480000	15240000	21	21		23
chr11	15240000	16720000	21	20	domain	23
chr11	16720000	17120000	20	8	boundary,domain	23
chr11	17120000	17360000	8	18	boundary,domain	23
chr11	17360000	17560000	18	21	boundary,domain	23
chr11	17560000	18880000	21	20	domain	23
chr11	18880000	20360000	20	21		23
chr11	20360000	22160000	21	21		23
chr11	22160000	22320000	21	11	boundary,domain	23
chr11	22320000	22840000	11	21	boundary,domain	23
chr11	22840000	25960000	21	16	domain	23
chr11	25960000	26280000	16	21	domain	23
chr11	26280000	26680000	21	21	domain	23
chr11	26680000	27560000	21	21	domain	23
chr11	27560000	29360000	21	21		23
chr11	29360000	30960000	21	21	domain	23
chr11	30960000	31040000	21	4		23
chr11	31040000	32280000	4	21		23
chr11	32280000	32800000	21	21	domain	23
chr11	32800000	33120000	21	18	boundary,domain	23
chr11	33120000	33800000	18	21		23
chr11	33800000	33960000	21	12		23
chr11	33960000	34400000	12	6	domain	23
chr11	34400000	34480000	6	20		23
chr11	34480000	34920000	20	21	domain	23
chr11	34920000	35520000	21	20	domain	23
chr11	35520000	36520000	20	21		23
chr11	36520000	36760000	21	17		23
chr11	36760000	37880000	17	21	domain	23
chr11	37880000	38840000	21	21	domain	23
chr11	38840000	41440000	21	21	domain	23
chr11	41440000	43320000	21	21	domain	23
chr11	43320000	43880000	21	21	boundary,domain	23
chr11	43880000	44080000	21	21	boundary,domain	23
chr11	44080000	45800000	21	21	domain	23
chr11	45800000	46120000	21	8		23
chr11	46120000	46320000	8	21	boundary	23
chr11	46320000	48360000	21	21	domain	23
chr11	48360000	50160000	21	21	gap	23
chr11	50160000	50320000	21	21	domain	23
chr11	50320000	55320000	21	21	gap	23
chr11	55320000	55680000	21	21	domain	23
chr11	55680000	55720000	21	21	gap	23
chr11	55720000	56800000	21	21	domain	23
chr11	56800000	57320000	21	21	boundary,domain	23
chr11	57320000	57800000	21	16		23
chr11	57800000	58560000	16	21	domain	23
chr11	58560000	59280000	21	12	domain	23
chr11	59280000	61200000	12	21	domain	23
chr11	61200000	61240000	21	21	gap	23
chr11	61240000	62360000	21	21	boundary,domain	23
chr11	62360000	62880000	21	21	boundary,domain	23
chr11	62880000	63760000	21	20	boundary,domain	23
chr11	63760000	64000000	20	15	boundary,domain	23
chr11	64000000	64200000	15	19	boundary,domain	23
chr11	64200000	64760000	19	21		23
chr11	64760000	65640000	21	21		23
chr11	65640000	66080000	21	15	boundary	23
chr11	66080000	66280000	15	21		23
chr11	66280000	67720000	21	21	domain	23
chr11	67720000	67960000	21	21	gap	23
chr11	67960000	69080000	21	21		23
chr11	69080000	70280000	21	21	domain	23
chr11	70280000	70960000	21	21		23
chr11	70960000	71040000	21	21	gap	23
chr11	71040000	71640000	21	21	domain	23
chr11	71640000	71840000	21	21	gap	23
chr11	71840000	72800000	21	9		23
chr11	72800000	73280000	9	21	domain	23
chr11	73280000	73880000	21	21	boundary,domain	23
chr11	73880000	74600000	21	21	domain	23
chr11	74600000	74760000	21	20	boundary,domain	23
chr11	74760000	74880000	20	5	boundary,domain	23
chr11	74880000	75120000	5	13	boundary,domain	23
chr11	75120000	75280000	13	21	boundary,domain	23
chr11	75280000	75400000	21	16	boundary,domain	23
chr11	75400000	76720000	16	21		23
chr11	76720000	77920000	21	21	domain	23
chr11	77920000	77960000	21	21	gap	23
chr11	77960000	79560000	21	21	domain	23
chr11	79560000	81360000	21	21	domain	23
chr11	81360000	82720000	21	21	domain	23
chr11	82720000	84560000	21	21	boundary,domain	23
chr11	84560000	85560000	21	21	domain	23
chr11	85560000	85800000	21	1		23
chr11	85800000	86880000	1	21	domain	23
chr11	86880000	87960000	21	21	domain	23
chr11	87960000	88000000	21	21	gap	23
chr11	88000000	88840000	21	21	domain	23
chr11	88840000	89440000	21	21	gap	23
chr11	89440000	89600000	21	21		23
chr11	89600000	90120000	21	21	gap	23
chr11	90120000	93200000	21	16	domain	23
chr11	93200000	93800000	16	21		23
chr11	93800000	94480000	21	21	domain	23
chr11	94480000	94960000	21	16	boundary,domain	23
chr11	94960000	95800000	16	21		23
chr11	95800000	96440000	21	21	domain	23
chr11	96440000	99040000	21	21	domain	23
chr11	99040000	100960000	21	21	domain	23
chr11	100960000	102000000	21	16		23
chr11	102000000	102280000	16	21	boundary,domain	23
chr11	102280000	102720000	21	21	domain	23
chr11	102720000	103080000	21	21	boundary,domain	23
chr11	103080000	103600000	21	21	boundary,domain	23
chr11	103600000	105960000	21	21	domain	23
chr11	105960000	107480000	21	19	domain	23
chr11	107480000	107720000	19	6		23
chr11	107720000	108000000	6	21		23
chr11	108000000	108680000	21	21	domain	23
chr11	108680000	109920000	21	21	domain	23
chr11	109920000	110160000	21	9	boundary,domain	23
chr11	110160000	110440000	9	21	boundary,domain	23
chr11	110440000	111280000	21	19	domain	23
chr11	111280000	111520000	19	21	boundary,domain	23
chr11	111520000	111880000	21	21		23
chr11	111880000	112120000	21	21	boundary,domain	23
chr11	112120000	113280000	21	21		23
chr11	113280000	114640000	21	21	domain	23
chr11	114640000	116720000	21	21	domain	23
chr11	116720000	117360000	21	21	domain	23
chr11	117360000	118120000	21	21	domain	23
chr11	118120000	118360000	21	17	boundary,domain	23
chr11	118360000	118560000	17	21	boundary,domain	23
chr11	118560000	119080000	21	20	domain	23
chr11	119080000	119360000	20	20	boundary	23
chr11	119360000	120160000	20	21	domain	23
chr11	120160000	120320000	21	21		23
chr11	120320000	121200000	21	21		23
chr11	121200000	121640000	21	21		23
chr11	121640000	122560000	21	21	domain	23
chr11	122560000	122880000	21	13	boundary,domain	23
chr11	122880000	123080000	13	21	boundary,domain	23
chr11	123080000	123280000	21	21	boundary,domain	23
chr11	123280000	123560000	21	21	boundary,domain	23
chr11	123560000	123760000	21	21	boundary,domain	23
chr11	123760000	124600000	21	21		23
chr11	124600000	124840000	21	21	boundary,domain	23
chr11	124840000	125880000	21	21		23
chr11	125880000	126280000	21	21	boundary,domain	23
chr11	126280000	128000000	21	21		23
chr11	128000000	128880000	21	21		23
chr11	128880000	128960000	21	9		23
chr11	128960000	129760000	9	21	domain	23
chr11	129760000	129880000	21	10		23
chr11	129880000	130200000	10	20	boundary,domain	23
chr11	130200000	130360000	20	19		23
chr11	130360000	130920000	19	21	domain	23
