chr	start	end	persistence_left	persistence_right	type	w
chr1	29240000	30720000	21	21	domain	23
chr1	30720000	30920000	21	20	boundary,domain	23
chr1	30920000	31080000	20	4		23
chr1	31080000	31160000	4	14	boundary,domain	23
chr1	31160000	31360000	14	5	boundary,domain	23
chr1	31360000	31440000	5	11		23
chr1	31440000	31560000	11	21	boundary,domain	23
chr1	31560000	32080000	21	21	boundary,domain	23
chr1	32080000	32360000	21	21		23
chr1	32360000	32880000	21	21	boundary,domain	23
chr1	32880000	33120000	21	21	boundary,domain	23
chr1	33120000	33520000	21	17	boundary,domain	23
chr1	33520000	34760000	17	21		23
chr1	34760000	36080000	21	21		23
chr1	36080000	36480000	21	21	boundary,domain	23
chr1	36480000	37840000	21	18	domain	23
chr1	37840000	39480000	18	21		23
chr1	39480000	39520000	21	21	gap	23
chr1	39520000	39760000	21	21	domain	23
chr1	39760000	39800000	21	21	gap	23
chr1	39800000	41480000	21	21	domain	23
chr1	41480000	41520000	21	21	gap	23
chr1	41520000	42760000	21	16	domain	23
chr1	42760000	42880000	16	10		23
chr1	42880000	43160000	10	21		23
chr1	43160000	44080000	21	21	domain	23
chr1	44080000	44680000	21	21	boundary,domain	23
chr1	44680000	45320000	21	21	domain	23
chr1	45320000	45560000	21	21		23
chr1	45560000	46880000	21	21	domain	23
chr1	46880000	46920000	21	21	gap	23
chr1	46920000	47080000	21	21	domain	23
chr1	47080000	47160000	21	21	gap	23
chr1	47160000	48240000	21	15		23
chr1	48240000	48560000	15	21		23
chr1	48560000	48880000	21	21	domain	23
chr1	48880000	50360000	21	21	domain	23
chr1	50360000	51240000	21	21	domain	23
chr1	51240000	51560000	21	10	boundary,domain	23
chr1	51560000	51880000	10	21	boundary,domain	23
chr1	51880000	52040000	21	21	boundary,domain	23
chr1	52040000	53080000	21	21	domain	23
chr1	53080000	53120000	21	21	gap	23
chr1	53120000	55040000	21	21		23
chr1	55040000	56840000	21	21	boundary,domain	23
chr1	56840000	58480000	21	21	domain	23
chr1	58480000	58680000	21	21		23
chr1	58680000	59800000	21	21	domain	23
chr1	59800000	62160000	21	21	boundary,domain	23
chr1	62160000	62440000	21	21	boundary,domain	23
chr1	62440000	62800000	21	21	boundary,domain	23
chr1	62800000	63560000	21	21	domain	23
chr1	63560000	64720000	21	11	domain	23
chr1	64720000	64840000	11	21		23
chr1	64840000	65240000	21	15	boundary,domain	23
chr1	65240000	65720000	15	20	domain	23
chr1	65720000	66760000	20	21		23
chr1	66760000	66920000	21	2	boundary,domain	23
chr1	66920000	67200000	2	21	domain	23
chr1	67200000	67520000	21	21	boundary,domain	23
chr1	67520000	68400000	21	21	domain	23
chr1	68400000	70080000	21	21	domain	23
chr1	70080000	71080000	21	21	domain	23
chr1	71080000	72280000	21	21	domain	23
chr1	72280000	72360000	21	21	gap	23
chr1	72360000	74760000	21	21	domain	23
chr1	74760000	75200000	21	18	boundary,domain	23
chr1	75200000	77120000	18	21	domain	23
chr1	77120000	78120000	21	21		23
chr1	78120000	78720000	21	21	domain	23
chr1	78720000	83120000	21	21	domain	23
chr1	83120000	83480000	21	21	gap	23
chr1	83480000	85280000	21	21		23
chr1	85280000	86320000	21	21		23
chr1	86320000	87120000	21	21	domain	23
chr1	87120000	88600000	21	21		23
chr1	88600000	88920000	21	21	boundary,domain	23
chr1	88920000	89640000	21	2	domain	23
chr1	89640000	90040000	2	21	boundary,domain	23
chr1	90040000	91240000	21	21	domain	23
chr1	91240000	92840000	21	21		23
chr1	92840000	93000000	21	19	boundary,domain	23
chr1	93000000	93880000	19	15		23
chr1	93880000	94000000	15	10	boundary,domain	23
chr1	94000000	94480000	10	21	boundary,domain	23
chr1	94480000	95080000	21	21		23
chr1	95080000	95240000	21	21	boundary,domain	23
chr1	95240000	98080000	21	21	domain	23
chr1	98080000	98520000	21	12	domain	23
chr1	98520000	99760000	12	21	domain	23
chr1	99760000	100920000	21	21	domain	23
chr1	100920000	101400000	21	20	boundary,domain	23
chr1	101400000	102920000	20	21	domain	23
chr1	102920000	102960000	21	21	gap	23
chr1	102960000	103600000	21	21	domain	23
chr1	103600000	103880000	21	21	gap	23
chr1	103880000	104640000	21	21	domain	23
chr1	104640000	104680000	21	21	gap	23
chr1	104680000	104840000	21	21	domain	23
chr1	104840000	104880000	21	21	gap	23
chr1	104880000	105720000	21	21	domain	23
chr1	105720000	105760000	21	21	gap	23
chr1	105760000	108200000	21	21	domain	23
chr1	108200000	108480000	21	21	gap	23
chr1	108480000	109680000	21	21	domain	23
chr1	109680000	109720000	21	21	gap	23
chr1	109720000	111080000	21	21	domain	23
chr1	111080000	111440000	21	21		23
chr1	111440000	112360000	21	21	domain	23
chr1	112360000	112720000	21	21	boundary,domain	23
chr1	112720000	113800000	21	21		23
chr1	113800000	114840000	21	21	domain	23
chr1	114840000	116600000	21	21		23
chr1	116600000	116640000	21	21	gap	23
chr1	116640000	117960000	21	21	domain	23
chr1	117960000	119960000	21	21	domain	23
chr1	119960000	145840000	21	21	gap	23
chr1	145840000	146040000	21	21	domain	23
chr1	146040000	147240000	21	21	gap	23
chr1	147240000	147920000	21	21	domain	23
chr1	147920000	149880000	21	21	gap	23
chr1	149880000	151280000	21	14		23
chr1	151280000	151400000	14	19		23
chr1	151400000	152560000	19	21		23
chr1	152560000	152640000	21	21	gap	23
chr1	152640000	154000000	21	18		23
chr1	154000000	155080000	18	20	boundary,domain	23
chr1	155080000	155200000	20	21		23
chr1	155200000	156080000	21	21		23
chr1	156080000	156360000	21	21	boundary,domain	23
chr1	156360000	156760000	21	17	boundary,domain	23
chr1	156760000	156960000	17	20		23
chr1	156960000	157560000	20	21	boundary,domain	23
chr1	157560000	159120000	21	21	domain	23
chr1	159120000	160040000	21	21	boundary,domain	23
chr1	160040000	160400000	21	21	boundary,domain	23
chr1	160400000	161440000	21	21		23
chr1	161440000	161680000	21	21	gap	23
chr1	161680000	162840000	21	21		23
chr1	162840000	163360000	21	21	boundary,domain	23
chr1	163360000	165120000	21	21	domain	23
chr1	165120000	165360000	21	12	boundary,domain	23
chr1	165360000	165600000	12	14	boundary,domain	23
chr1	165600000	166840000	14	21		23
chr1	166840000	167040000	21	15	boundary,domain	23
chr1	167040000	167560000	15	21	boundary,domain	23
chr1	167560000	167680000	21	19	boundary,domain	23
chr1	167680000	168160000	19	9	boundary,domain	23
chr1	168160000	169560000	9	9	boundary,domain	23
chr1	169560000	169840000	9	21		23
chr1	169840000	170960000	21	21	domain	23
chr1	170960000	171080000	21	2		23
chr1	171080000	171480000	2	21		23
chr1	171480000	172960000	21	21		23
chr1	172960000	173000000	21	21	gap	23
chr1	173000000	174240000	21	21	domain	23
chr1	174240000	174760000	21	21	domain	23
chr1	174760000	175040000	21	21	boundary,domain	23
chr1	175040000	176880000	21	21		23
chr1	176880000	177960000	21	21	domain	23
chr1	177960000	178280000	21	15	boundary,domain	23
chr1	178280000	179680000	15	19		23
chr1	179680000	179800000	19	18		23
chr1	179800000	181200000	18	21	domain	23
chr1	181200000	181440000	21	21	boundary,domain	23
chr1	181440000	182880000	21	21	domain	23
chr1	182880000	183280000	21	7	domain	23
chr1	183280000	183640000	7	21	domain	23
chr1	183640000	183920000	21	14	boundary,domain	23
chr1	183920000	184040000	14	12		23
chr1	184040000	184760000	12	21	domain	23
chr1	184760000	185000000	21	15		23
chr1	185000000	186320000	15	21		23
chr1	186320000	187720000	21	21	domain	23
chr1	187720000	187760000	21	21	gap	23
chr1	187760000	189240000	21	21	domain	23
chr1	189240000	189280000	21	21	gap	23
chr1	189280000	192440000	21	21	domain	23
chr1	192440000	193040000	21	6	domain	23
chr1	193040000	193120000	6	21		23
chr1	193120000	196760000	21	21	domain	23
chr1	196760000	196960000	21	21	gap	23
chr1	196960000	198720000	21	21	domain	23
chr1	198720000	200520000	21	21	domain	23
chr1	200520000	200880000	21	17	boundary,domain	23
chr1	200880000	202160000	17	21		23
chr1	202160000	202200000	21	21	gap	23
chr1	202200000	202480000	21	21	domain	23
chr1	202480000	202520000	21	21	gap	23
chr1	202520000	204440000	21	13	domain	23
chr1	204440000	204520000	13	21		23
chr1	204520000	204960000	21	15	boundary,domain	23
chr1	204960000	206160000	15	21		23
chr1	206160000	206400000	21	21	gap	23
chr1	206400000	207520000	21	21	domain	23
chr1	207520000	207560000	21	21	gap	23
chr1	207560000	209880000	21	21	domain	23
chr1	209880000	209920000	21	21	gap	23
chr1	209920000	211240000	21	21		23
chr1	211240000	212480000	21	21		23
chr1	212480000	212800000	21	7	boundary,domain	23
chr1	212800000	213080000	7	20	boundary,domain	23
chr1	213080000	214200000	20	21	domain	23
chr1	214200000	214640000	21	21	domain	23
chr1	214640000	215960000	21	2	domain	23
chr1	215960000	218280000	2	21	domain	23
chr1	218280000	219840000	21	20	domain	23
chr1	219840000	219920000	20	6		23
chr1	219920000	220800000	6	21		23
chr1	220800000	222480000	21	21	domain	23
chr1	222480000	222520000	21	21	gap	23
chr1	222520000	223560000	21	21	domain	23
chr1	223560000	223600000	21	21	gap	23
chr1	223600000	223880000	21	21	domain	23
chr1	223880000	224040000	21	21	gap	23
chr1	224040000	225400000	21	21	domain	23
chr1	225400000	226040000	21	20	domain	23
chr1	226040000	226400000	20	21		23
chr1	226400000	227480000	21	21	domain	23
chr1	227480000	227520000	21	21	gap	23
chr1	227520000	227960000	21	21	domain	23
chr1	227960000	228000000	21	21	gap	23
chr1	228000000	228520000	21	21	domain	23
chr1	228520000	228640000	21	21	gap	23
chr1	228640000	230360000	21	21	domain	23
chr1	230360000	230600000	21	11		23
chr1	230600000	231320000	11	11		23
chr1	231320000	231640000	11	11	boundary,domain	23
chr1	231640000	233280000	11	21		23
chr1	233280000	234800000	21	21	domain	23
chr1	234800000	234840000	21	21	gap	23
chr1	234840000	236080000	21	21		23
chr1	236080000	236600000	21	21	domain	23
chr1	236600000	237680000	21	19		23
chr1	237680000	240000000	19	18	boundary,domain	23
chr1	240000000	242040000	18	21	domain	23
chr1	242040000	242080000	21	21	gap	23
chr1	242080000	242240000	21	21	domain	23
chr1	242240000	242360000	21	21	gap	23
chr1	242360000	242880000	21	21	domain	23
chr1	242880000	243200000	21	21	gap	23
chr1	243200000	244480000	21	19		23
chr1	244480000	245080000	19	21	boundary,domain	23
chr1	245080000	246480000	21	19	domain	23
chr1	246480000	246800000	19	21	boundary,domain	23
chr1	246800000	247880000	21	21		23
chr1	247880000	247920000	21	21	gap	23
chr1	247920000	248160000	21	21		23
chr1	248160000	248680000	21	21	gap	23
chr1	248680000	248956422	21	21	domain	23
chr10	0	80000	21	21	gap	23
chr10	80000	720000	21	21	domain	23
chr10	720000	760000	21	21	gap	23
chr10	760000	1200000	21	21	domain	23
chr10	1200000	1240000	21	21	gap	23
chr10	1240000	3160000	21	21		23
chr10	3160000	4960000	21	21	domain	23
chr10	4960000	5040000	21	21	gap	23
chr10	5040000	6440000	21	21		23
chr10	6440000	7760000	21	13	boundary,domain	23
chr10	7760000	7840000	13	16		23
chr10	7840000	9320000	16	21	domain	23
chr10	9320000	11480000	21	21	domain	23
chr10	11480000	11760000	21	21	boundary,domain	23
chr10	11760000	12040000	21	21		23
chr10	12040000	13160000	21	21	domain	23
chr10	13160000	13320000	21	16		23
chr10	13320000	14480000	16	21		23
chr10	14480000	15160000	21	21		23
chr10	15160000	15400000	21	21	boundary,domain	23
chr10	15400000	15840000	21	21	boundary,domain	23
chr10	15840000	16800000	21	21	domain	23
chr10	16800000	17520000	21	20		23
chr10	17520000	17760000	20	15	boundary,domain	23
chr10	17760000	18560000	15	6		23
chr10	18560000	18680000	6	21	boundary,domain	23
chr10	18680000	20840000	21	21	domain	23
chr10	20840000	21960000	21	21	domain	23
chr10	21960000	23120000	21	20	domain	23
chr10	23120000	24560000	20	21	domain	23
chr10	24560000	25120000	21	21	domain	23
chr10	25120000	25720000	21	21	boundary,domain	23
chr10	25720000	27280000	21	21	domain	23
chr10	27280000	27320000	21	21	gap	23
chr10	27320000	28400000	21	21		23
chr10	28400000	29360000	21	21		23
chr10	29360000	30360000	21	21		23
chr10	30360000	30640000	21	21	boundary,domain	23
chr10	30640000	31840000	21	21	domain	23
chr10	31840000	32240000	21	21	boundary,domain	23
chr10	32240000	32400000	21	15	boundary,domain	23
chr10	32400000	32480000	15	12		23
chr10	32480000	32760000	12	6	domain	23
chr10	32760000	33160000	6	21		23
chr10	33160000	34640000	21	21	domain	23
chr10	34640000	35080000	21	21	boundary,domain	23
chr10	35080000	35600000	21	21	boundary,domain	23
chr10	35600000	37080000	21	21	domain	23
chr10	37080000	37200000	21	21	gap	23
chr10	37200000	38200000	21	21	domain	23
chr10	38200000	42440000	21	21	gap	23
chr10	42440000	42840000	21	21	domain	23
chr10	42840000	42880000	21	21	gap	23
chr10	42880000	43080000	21	21	domain	23
chr10	43080000	43120000	21	21	gap	23
chr10	43120000	45320000	21	21	domain	23
chr10	45320000	45360000	21	21	gap	23
chr10	45360000	45680000	21	21	domain	23
chr10	45680000	46160000	21	21	gap	23
chr10	46160000	46320000	21	21	domain	23
chr10	46320000	47000000	21	21	gap	23
chr10	47000000	47440000	21	21	domain	23
chr10	47440000	48200000	21	21	gap	23
chr10	48200000	49840000	21	21	domain	23
chr10	49840000	50200000	21	21	gap	23
chr10	50200000	50640000	21	21	domain	23
chr10	50640000	50800000	21	21	gap	23
chr10	50800000	52280000	21	21	domain	23
chr10	52280000	52640000	21	17		23
chr10	52640000	55760000	17	21		23
chr10	55760000	55800000	21	21	gap	23
chr10	55800000	58160000	21	21	domain	23
chr10	58160000	59600000	21	21		23
chr10	59600000	60080000	21	21		23
chr10	60080000	60440000	21	6	domain	23
chr10	60440000	60800000	6	21	boundary,domain	23
chr10	60800000	62280000	21	21	domain	23
chr10	62280000	63160000	21	21		23
chr10	63160000	63840000	21	21	domain	23
chr10	63840000	67680000	21	16	domain	23
chr10	67680000	67800000	16	15	boundary,domain	23
chr10	67800000	68320000	15	21	boundary,domain	23
chr10	68320000	68960000	21	21	boundary,domain	23
chr10	68960000	69200000	21	20	boundary,domain	23
chr10	69200000	69400000	20	21	boundary,domain	23
chr10	69400000	69640000	21	4	boundary,domain	23
chr10	69640000	70080000	4	21	boundary,domain	23
chr10	70080000	70400000	21	21	boundary,domain	23
chr10	70400000	71280000	21	21		23
chr10	71280000	71880000	21	21	domain	23
chr10	71880000	72360000	21	21	boundary,domain	23
chr10	72360000	73640000	21	21	domain	23
chr10	73640000	73720000	21	21	gap	23
chr10	73720000	75280000	21	21		23
chr10	75280000	77120000	21	21		23
chr10	77120000	77800000	21	21	domain	23
chr10	77800000	78040000	21	21		23
chr10	78040000	79520000	21	21	domain	23
chr10	79520000	79920000	21	21	gap	23
chr10	79920000	80200000	21	21	domain	23
chr10	80200000	80240000	21	21	gap	23
chr10	80240000	81240000	21	21	domain	23
chr10	81240000	84120000	21	21	domain	23
chr10	84120000	84560000	21	21	boundary,domain	23
chr10	84560000	87000000	21	21		23
chr10	87000000	87520000	21	21	gap	23
chr10	87520000	88800000	21	21		23
chr10	88800000	89240000	21	20	domain	23
chr10	89240000	89440000	20	9		23
chr10	89440000	89720000	9	21	boundary,domain	23
chr10	89720000	90840000	21	21	domain	23
chr10	90840000	91280000	21	21	boundary,domain	23
chr10	91280000	91760000	21	21	boundary,domain	23
chr10	91760000	91920000	21	18	boundary,domain	23
chr10	91920000	92480000	18	14	domain	23
chr10	92480000	92840000	14	15	boundary,domain	23
chr10	92840000	93520000	15	20	domain	23
chr10	93520000	93880000	20	13		23
chr10	93880000	94560000	13	21	domain	23
chr10	94560000	95680000	21	21	domain	23
chr10	95680000	95920000	21	19	boundary,domain	23
chr10	95920000	96320000	19	21	boundary,domain	23
chr10	96320000	97400000	21	21		23
chr10	97400000	97680000	21	20	boundary,domain	23
chr10	97680000	97760000	20	21		23
chr10	97760000	98120000	21	21		23
chr10	98120000	99360000	21	21		23
chr10	99360000	99640000	21	17	boundary,domain	23
chr10	99640000	99720000	17	21	boundary,domain	23
chr10	99720000	100280000	21	21		23
chr10	100280000	100960000	21	16		23
chr10	100960000	102120000	16	21		23
chr10	102120000	102400000	21	8	boundary,domain	23
chr10	102400000	102640000	8	21	boundary,domain	23
chr10	102640000	103400000	21	20	boundary,domain	23
chr10	103400000	103560000	20	11		23
chr10	103560000	103680000	11	7	boundary,domain	23
chr10	103680000	103880000	7	17	boundary,domain	23
chr10	103880000	104360000	17	21	boundary,domain	23
chr10	104360000	106600000	21	21	domain	23
chr10	106600000	109840000	21	21	domain	23
chr10	109840000	110120000	21	9	boundary,domain	23
chr10	110120000	110280000	9	20	boundary,domain	23
chr10	110280000	110600000	20	21	domain	23
chr10	110600000	110920000	21	5	boundary,domain	23
chr10	110920000	111040000	5	9	boundary,domain	23
chr10	111040000	112160000	9	21	domain	23
chr10	112160000	112440000	21	21	boundary	23
chr10	112440000	113640000	21	21	domain	23
chr10	113640000	114280000	21	21	boundary,domain	23
chr10	114280000	114440000	21	21	boundary,domain	23
chr10	114440000	114840000	21	21	boundary,domain	23
chr10	114840000	115160000	21	21	boundary,domain	23
chr10	115160000	116600000	21	13		23
chr10	116600000	117200000	13	21	domain	23
chr10	117200000	118520000	21	21		23
chr10	118520000	119080000	21	21		23
chr10	119080000	119600000	21	21	domain	23
chr10	119600000	119920000	21	21	boundary,domain	23
chr10	119920000	120880000	21	21	domain	23
chr10	120880000	121920000	21	21		23
chr10	121920000	122120000	21	21	boundary,domain	23
chr10	122120000	122280000	21	14	boundary,domain	23
chr10	122280000	122600000	14	21	boundary,domain	23
chr10	122600000	122720000	21	14	boundary,domain	23
chr10	122720000	124600000	14	21	domain	23
chr10	124600000	124640000	21	21	gap	23
chr10	124640000	125840000	21	19	domain	23
chr10	125840000	128200000	19	21		23
chr10	128200000	129720000	21	21	domain	23
chr10	129720000	129760000	21	21	gap	23
chr10	129760000	131560000	21	21	domain	23
chr10	131560000	131600000	21	21	gap	23
chr10	131600000	132240000	21	21	domain	23
chr10	132240000	132480000	21	21	gap	23
chr10	132480000	132760000	21	21	domain	23
chr10	132760000	132840000	21	21	gap	23
chr10	132840000	133000000	21	21	domain	23
chr10	133000000	133797422	21	21	gap	23
chr11	120000	480000	21	21	gap	23
chr11	480000	800000	21	21	domain	23
chr11	800000	1560000	21	21	gap	23
chr11	1560000	1840000	21	21	domain	23
chr11	1840000	2200000	21	21	gap	23
chr11	2200000	2800000	21	21	domain	23
chr11	2800000	2960000	21	21	gap	23
chr11	2960000	3240000	21	21	domain	23
chr11	3240000	3600000	21	21	gap	23
chr11	3600000	4200000	21	21	domain	23
chr11	4200000	4360000	21	21	gap	23
chr11	4360000	5760000	21	21	domain	23
chr11	5760000	5800000	21	21	gap	23
chr11	5800000	6760000	21	21	domain	23
chr11	6760000	8120000	21	21		23
chr11	8120000	8600000	21	21	domain	23
chr11	8600000	8960000	21	21	boundary,domain	23
chr11	8960000	9160000	21	12	boundary,domain	23
chr11	9160000	9480000	12	20	boundary,domain	23
chr11	9480000	10400000	20	21		23
chr11	10400000	10760000	21	21	boundary,domain	23
chr11	10760000	12040000	21	15	boundary,domain	23
chr11	12040000	12280000	15	21	boundary,domain	23
chr11	12280000	12960000	21	21	domain	23
chr11	12960000	13200000	21	11	boundary,domain	23
chr11	13200000	13480000	11	20	boundary,domain	23
chr11	13480000	14280000	20	21	domain	23
chr11	14280000	14480000	21	21	boundary,domain	23
chr11	14480000	14920000	21	21	domain	23
chr11	14920000	15240000	21	21	boundary,domain	23
chr11	15240000	16720000	21	21	domain	23
chr11	16720000	17080000	21	19	boundary,domain	23
chr11	17080000	17560000	19	21	boundary,domain	23
chr11	17560000	18880000	21	11		23
chr11	18880000	18960000	11	5		23
chr11	18960000	20360000	5	21		23
chr11	20360000	20640000	21	21	boundary,domain	23
chr11	20640000	22160000	21	21	domain	23
chr11	22160000	22840000	21	21		23
chr11	22840000	25920000	21	15	domain	23
chr11	25920000	26280000	15	21	domain	23
chr11	26280000	27520000	21	21	domain	23
chr11	27520000	29360000	21	21		23
chr11	29360000	30960000	21	21	domain	23
chr11	30960000	31040000	21	6		23
chr11	31040000	32280000	6	21		23
chr11	32280000	32800000	21	21	domain	23
chr11	32800000	33120000	21	14		23
chr11	33120000	33800000	14	21	domain	23
chr11	33800000	34000000	21	12	boundary,domain	23
chr11	34000000	34120000	12	8	boundary,domain	23
chr11	34120000	34520000	8	21	domain	23
chr11	34520000	35440000	21	21	domain	23
chr11	35440000	36520000	21	21		23
chr11	36520000	36760000	21	21		23
chr11	36760000	38840000	21	21	domain	23
chr11	38840000	43280000	21	21	domain	23
chr11	43280000	43880000	21	21	boundary,domain	23
chr11	43880000	44040000	21	21		23
chr11	44040000	45800000	21	21	domain	23
chr11	45800000	46320000	21	18		23
chr11	46320000	48320000	18	21		23
chr11	48320000	55320000	21	21	gap	23
chr11	55320000	55600000	21	21	domain	23
chr11	55600000	55720000	21	21	gap	23
chr11	55720000	56800000	21	21	domain	23
chr11	56800000	57320000	21	21	boundary,domain	23
chr11	57320000	57840000	21	16	boundary,domain	23
chr11	57840000	58560000	16	21	domain	23
chr11	58560000	59480000	21	21		23
chr11	59480000	59680000	21	11	domain	23
chr11	59680000	59840000	11	11	domain	23
chr11	59840000	61200000	11	21	domain	23
chr11	61200000	61240000	21	21	gap	23
chr11	61240000	62360000	21	21	boundary,domain	23
chr11	62360000	62880000	21	21	boundary,domain	23
chr11	62880000	64080000	21	21		23
chr11	64080000	64120000	21	21	gap	23
chr11	64120000	65600000	21	21	boundary,domain	23
chr11	65600000	66840000	21	21		23
chr11	66840000	66880000	21	21	gap	23
chr11	66880000	67720000	21	21	domain	23
chr11	67720000	68000000	21	21	gap	23
chr11	68000000	69080000	21	21		23
chr11	69080000	70960000	21	21	domain	23
chr11	70960000	71080000	21	21	gap	23
chr11	71080000	71600000	21	21	domain	23
chr11	71600000	71880000	21	21	gap	23
chr11	71880000	73400000	21	13		23
chr11	73400000	73760000	13	16	boundary,domain	23
chr11	73760000	74600000	16	19		23
chr11	74600000	74760000	19	21	boundary,domain	23
chr11	74760000	74880000	21	5		23
chr11	74880000	75280000	5	21		23
chr11	75280000	75400000	21	17	boundary,domain	23
chr11	75400000	75560000	17	20	boundary,domain	23
chr11	75560000	76720000	20	21		23
chr11	76720000	77920000	21	21		23
chr11	77920000	77960000	21	21	gap	23
chr11	77960000	79560000	21	21	domain	23
chr11	79560000	81320000	21	21	domain	23
chr11	81320000	82720000	21	21		23
chr11	82720000	83840000	21	21		23
chr11	83840000	84560000	21	20	domain	23
chr11	84560000	85560000	20	21	domain	23
chr11	85560000	86840000	21	21	domain	23
chr11	86840000	87960000	21	21	domain	23
chr11	87960000	88000000	21	21	gap	23
chr11	88000000	88840000	21	21		23
chr11	88840000	90120000	21	21	gap	23
chr11	90120000	92920000	21	21	domain	23
chr11	92920000	93160000	21	14	boundary,domain	23
chr11	93160000	93680000	14	21	domain	23
chr11	93680000	94520000	21	21		23
chr11	94520000	94960000	21	13	boundary,domain	23
chr11	94960000	95800000	13	21		23
chr11	95800000	96440000	21	21	domain	23
chr11	96440000	100960000	21	21	domain	23
chr11	100960000	102040000	21	21		23
chr11	102040000	102280000	21	20	boundary,domain	23
chr11	102280000	102720000	20	21	domain	23
chr11	102720000	103080000	21	21	boundary,domain	23
chr11	103080000	103640000	21	21		23
chr11	103640000	105960000	21	21	domain	23
chr11	105960000	107520000	21	21	domain	23
chr11	107520000	107680000	21	4		23
chr11	107680000	107800000	4	1		23
chr11	107800000	107960000	1	21		23
chr11	107960000	108680000	21	21	domain	23
chr11	108680000	109920000	21	21	domain	23
chr11	109920000	110160000	21	6	boundary,domain	23
chr11	110160000	110440000	6	21	boundary,domain	23
chr11	110440000	111280000	21	21	domain	23
chr11	111280000	111480000	21	21	boundary,domain	23
chr11	111480000	111880000	21	21		23
chr11	111880000	112120000	21	20	boundary,domain	23
chr11	112120000	113320000	20	18		23
chr11	113320000	114640000	18	21	domain	23
chr11	114640000	116720000	21	21	domain	23
chr11	116720000	117360000	21	21	domain	23
chr11	117360000	118120000	21	21	domain	23
chr11	118120000	118360000	21	18	boundary,domain	23
chr11	118360000	118560000	18	21	boundary,domain	23
chr11	118560000	119120000	21	18	boundary,domain	23
chr11	119120000	119360000	18	19		23
chr11	119360000	120160000	19	17		23
chr11	120160000	120320000	17	21		23
chr11	120320000	121240000	21	21		23
chr11	121240000	121600000	21	21		23
chr11	121600000	122600000	21	21	domain	23
chr11	122600000	122880000	21	10		23
chr11	122880000	123080000	10	21	boundary,domain	23
chr11	123080000	123600000	21	17		23
chr11	123600000	123760000	17	21	boundary,domain	23
chr11	123760000	124600000	21	21	domain	23
chr11	124600000	124920000	21	21	boundary,domain	23
chr11	124920000	125880000	21	21	domain	23
chr11	125880000	126280000	21	21	domain	23
chr11	126280000	128000000	21	21		23
chr11	128000000	128880000	21	21		23
chr11	128880000	128960000	21	10		23
chr11	128960000	129760000	10	13	domain	23
chr11	129760000	129880000	13	12		23
chr11	129880000	130200000	12	21		23
chr11	130200000	130920000	21	21		23
chr11	130920000	133080000	21	21	domain	23
chr11	133080000	133880000	21	21	domain	23
chr11	133880000	134160000	21	14		23
chr11	134160000	135080000	14	21		23
chr12	0	40000	21	21	gap	23
chr12	40000	400000	21	20	boundary,domain	23
chr12	400000	560000	20	17	boundary,domain	23
chr12	560000	1640000	17	21		23
chr12	1640000	1800000	21	15	boundary,domain	23
chr12	1800000	1960000	15	20	boundary,domain	23
chr12	1960000	2840000	20	15		23
chr12	2840000	3040000	15	21		23
chr12	3040000	3280000	21	21	boundary,domain	23
