chr	pos	w	left_type	right_type	Persistence
chr1	31160000	3,4,5,8,9,10	domain	domain	6
chr1	31360000	3,4	domain	domain	2
chr1	31440000	5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	boundary,domain	boundary,domain	16
chr1	31600000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	boundary,domain	boundary,domain	18
chr1	31800000	3	domain	domain	1
chr1	32080000	3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20	boundary,domain	boundary,domain	17
chr1	32200000	3,9,10,12	boundary,domain	boundary,domain	4
chr1	32360000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	boundary	domain	18
chr1	32880000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	boundary,domain	boundary,domain	18
chr1	33120000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	boundary,domain	boundary,domain	18
chr1	33480000	3,4,12,13,14,15,16,17,18,19,20	boundary,domain	boundary,domain	11
chr1	33600000	3,4,5,6,7,8,9,10,11,12,13	boundary	domain	11
chr1	33760000	3	domain	domain	1
chr1	34160000	3,4,5,6,7,8,9	domain	domain	7
chr1	34800000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	domain	domain	18
chr1	35200000	3	domain	domain	1
chr1	35400000	4,5	domain	domain	2
chr1	35840000	3,4,5,6,7,8,9,12,13,14,15	domain	boundary,domain	11
chr1	36080000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	boundary,domain	boundary,domain	18
chr1	36480000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	boundary,domain	domain	18
chr1	36760000	3	domain	domain	1
chr1	37440000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	domain	boundary,domain	18
chr1	37600000	3	domain	domain	1
chr1	37720000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	boundary,domain	boundary,domain	18
chr1	37880000	13,18,19	boundary	boundary	3
chr1	38000000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	boundary	domain	18
chr1	38840000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	domain	domain	18
chr1	39080000	3,4,5	domain	domain	3
chr1	39600000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	domain	boundary,domain	18
chr1	39800000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	boundary	boundary,domain	18
chr1	40040000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	boundary,domain	boundary,domain	18
chr1	40440000	3	domain	domain	1
chr1	40560000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	boundary,domain	boundary,domain	18
chr1	40840000	4,14	boundary,domain	boundary,domain	2
chr1	41000000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	boundary,domain	boundary,domain	18
chr1	41240000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	boundary,domain	boundary,domain	18
chr1	41520000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	boundary,domain	domain	18
chr1	42120000	3,4,5,6,7,8,9,10,11,12	domain	domain	10
chr1	42800000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	domain	boundary,domain	18
chr1	43160000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	boundary,domain	domain	18
chr1	43440000	3,4,5,6,7,8,9,12,13,14,15,16,17,18	domain	domain	14
chr1	43720000	3,4,5,6,9,10,12	domain	domain	7
chr1	44040000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	domain	domain	18
chr1	44360000	3	domain	domain	1
chr1	44720000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	domain	boundary,domain	18
chr1	45000000	4,20	boundary,domain	domain	2
chr1	45320000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	domain	boundary,domain	18
chr1	45520000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	boundary,domain	domain	18
chr1	45880000	3	domain	domain	1
chr1	46040000	16,17	domain	domain	2
chr1	46240000	3	domain	domain	1
chr1	46320000	4,5,6,8	domain	boundary,domain	4
chr1	46400000	3,6,7,8,10	boundary,domain	domain	5
chr1	46600000	3	domain	domain	1
chr1	46840000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	domain	gap	18
chr1	47160000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	gap	domain	18
chr1	47440000	3,4,5,6	domain	domain	4
chr1	47720000	3,4,5,6,7,8,9,10,11,12,13	domain	domain	11
chr1	48000000	3,5	domain	boundary	2
chr1	48080000	3,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	boundary,domain	boundary,domain	17
chr1	48240000	3,5,6,7,9,10,11,12,13,14,16,19,20	boundary,domain	boundary,domain	13
chr1	48520000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	boundary,domain	domain	18
chr1	48880000	3,4,5,6,7,8,11,12,13,14,15,16,17,18,19,20	domain	domain	16
chr1	49000000	9	domain	domain	1
chr1	49120000	3,4	domain	domain	2
chr1	49600000	3,5	domain	domain	2
chr1	50080000	3	domain	domain	1
chr1	50360000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	domain	boundary,domain	18
chr1	50600000	19	boundary	domain	1
chr1	50760000	3,4,5,6,7	domain	domain	5
chr1	51240000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	domain	boundary,domain	18
chr1	51520000	20	boundary	boundary	1
chr1	51880000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	boundary,domain	boundary,domain	18
chr1	52040000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,20	boundary,domain	domain	17
chr1	52400000	5,6	domain	domain	2
chr1	52720000	3,4,5,6,7,8,9,10,11,12,13	domain	domain	11
chr1	53240000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	domain	boundary,domain	18
chr1	53400000	3,4,5,8,9,10,12,13,14,16,17,18,19,20	boundary	domain	14
chr1	53840000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	domain	boundary,domain	18
chr1	54040000	3,4,5,6,7,8,9	boundary,domain	domain	7
chr1	54400000	3	domain	domain	1
chr1	54520000	3,4,5,6,7,8	domain	domain	6
chr1	54880000	3,4,5,7	domain	boundary	4
chr1	55040000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	boundary,domain	boundary,domain	18
chr1	55280000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17	boundary	domain	15
chr1	56360000	4	domain	domain	1
chr1	56600000	3,4,5	domain	domain	3
chr1	56840000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	domain	domain	18
chr1	58200000	3,4,5	domain	domain	3
chr1	58480000	3,4,5,6,7,8,9,10,11,13,14,15,16,17,20	domain	boundary,domain	15
chr1	58680000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	boundary,domain	domain	18
chr1	59280000	3	domain	domain	1
chr1	59840000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	domain	boundary,domain	18
chr1	59960000	3,4,6,7,8,10,14	boundary,domain	domain	7
chr1	60160000	3	domain	domain	1
chr1	60960000	5,9,10,11,12,13,14,15,16,17,18,19,20	domain	boundary,domain	13
chr1	61040000	3,4,5,6,7,8	boundary,domain	domain	6
chr1	61680000	3,4	domain	domain	2
chr1	61920000	4,5,6,7,8,9,10,11,12,13,14,16,17,18,19	domain	boundary,domain	15
chr1	62120000	3,4,5,6,7,8,9,12,13,14,15,16,18,19,20	boundary,domain	domain	15
chr1	62440000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	boundary,domain	domain	18
chr1	62800000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	domain	domain	18
chr1	63320000	3,4,5,6,7,10	domain	domain	6
chr1	63560000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	domain	domain	18
chr1	64240000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	domain	domain	18
chr1	64680000	3,4,5,6	domain	domain	4
chr1	64880000	3,4,10,11,12,13,14,16	domain	boundary,domain	8
chr1	65040000	3,4,5,6,7,8,11,12,13,14,15,16,17,18,19,20	boundary,domain	boundary,domain	16
chr1	65200000	3,4,5,8,9,10,11,12	boundary,domain	domain	8
chr1	65440000	3,4	domain	domain	2
chr1	65720000	4,5,6,7,8,9,10,11,12,13,14	domain	domain	11
chr1	66240000	3,4,5,6,7,8	domain	domain	6
chr1	66480000	3,4,5,6,7,8,17,19	domain	domain	8
chr1	66760000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	boundary,domain	domain	18
chr1	66920000	3	domain	domain	1
chr1	67200000	4,5,18,20	domain	domain	4
chr1	67520000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	domain	domain	18
chr1	67760000	3,4,5,9	domain	domain	4
chr1	67840000	6	domain	domain	1
chr1	68120000	3,4,5,6,7	domain	domain	5
chr1	68360000	3,4,5	domain	boundary,domain	3
chr1	68440000	5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	boundary,domain	domain	16
chr1	69760000	3,4,5,6,7,8,9	domain	domain	7
chr1	70080000	4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	domain	domain	17
chr1	70520000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19	domain	domain	17
chr1	71080000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	domain	domain	18
chr1	71560000	3,4,5,6,7,8,9,10,11	domain	domain	9
chr1	72280000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	domain	gap	18
chr1	72360000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	gap	domain	18
chr1	72600000	3,4,5	domain	domain	3
chr1	73120000	4,5,6,7,8,9	domain	domain	6
chr1	73480000	3	domain	domain	1
chr1	73680000	3,4,5,6,7,8,9	domain	domain	7
chr1	73760000	15	domain	domain	1
chr1	73840000	10	domain	domain	1
chr1	73920000	12,13,14,15,16	domain	boundary,domain	5
chr1	74040000	3,4,5,6,7,8,9,10,11,14,16	domain	domain	11
chr1	74520000	3	domain	domain	1
chr1	74800000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	domain	boundary,domain	18
chr1	75120000	11,12,13,16	boundary,domain	boundary,domain	4
chr1	75200000	3,4,5,6,7,8,9,10,11,14,15,16,18,19,20	boundary,domain	domain	15
chr1	75680000	3,4,5,6	domain	domain	4
chr1	75840000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	domain	domain	18
chr1	76160000	3,4	domain	domain	2
chr1	76320000	3	domain	domain	1
chr1	76880000	3,4,6	domain	domain	3
chr1	77120000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	domain	domain	18
chr1	77560000	3,4,5,6,7,8,9	domain	boundary,domain	7
chr1	77680000	3,9,10,11	boundary,domain	domain	4
chr1	78000000	3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	domain	boundary,domain	17
chr1	78120000	3,4,5,6,7,8,9,10,11,12,14,15,17,18,19,20	boundary,domain	domain	16
chr1	78360000	3,4	domain	domain	2
chr1	78720000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	domain	boundary,domain	18
chr1	79240000	3,4,5,6,7,8,9,10,11	domain	domain	9
chr1	79400000	12,13,14	domain	domain	3
chr1	79480000	3,5	domain	domain	2
chr1	80160000	3,4,5,6,7,8,9,10,11,12,13	domain	domain	11
chr1	81320000	3,4,5,6,7,8,9,10,11,12,13,14	domain	domain	12
chr1	81520000	3	domain	domain	1
chr1	81800000	3,4,5,6,7,8,9,10,11	domain	domain	9
chr1	82000000	4	domain	domain	1
chr1	82480000	3	domain	domain	1
chr1	82760000	3	domain	domain	1
chr1	83120000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	domain	gap	18
chr1	83480000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	gap	domain	18
chr1	83880000	3,4,5,6,7,8,9	domain	domain	7
chr1	84120000	3,4,5	domain	domain	3
chr1	84440000	4	domain	domain	1
chr1	84760000	3	domain	domain	1
chr1	84960000	3,4,6,7,8	domain	domain	5
chr1	85080000	17,19	domain	boundary	2
chr1	85280000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	boundary,domain	domain	18
chr1	85600000	3,5,6	domain	boundary,domain	3
chr1	85720000	4,5,7,8,9,10,11,13,14,15,16	domain	domain	11
chr1	86200000	3	domain	domain	1
chr1	86360000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	domain	domain	18
chr1	86720000	3,4,5,6,7,8,9,10,11,12,13,14,17,18,19,20	domain	domain	16
chr1	87120000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	domain	domain	18
chr1	87320000	3,4,5	domain	domain	3
chr1	88000000	3,4,5,6,7	domain	domain	5
chr1	88120000	8,9,11,12,16	domain	domain	5
chr1	88320000	3,4,5,6	domain	domain	4
chr1	88640000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18	boundary,domain	boundary,domain	16
chr1	88960000	3,4,5,6,7,8,9,10,11	domain	domain	9
chr1	89400000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	domain	gap	18
chr1	89440000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	gap	domain	18
chr1	89800000	3,4,5,6,7,8	domain	domain	6
chr1	90040000	3,4,5,6,7,8,9,10,11,12,13,14,15	domain	domain	13
chr1	90400000	19	domain	domain	1
chr1	90600000	3,4,5,6,7,8,9,10,11,12,13,14,15	boundary,domain	domain	13
chr1	90720000	3	domain	domain	1
chr1	91200000	5,6,7	domain	boundary	3
chr1	91320000	4,7,14,15	boundary,domain	boundary	4
chr1	91400000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	boundary,domain	domain	18
chr1	91920000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	domain	domain	18
chr1	92280000	3,4,5,6,7,8	domain	domain	6
chr1	92600000	3	domain	domain	1
chr1	92760000	5,8	domain	boundary,domain	2
chr1	92840000	3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	boundary,domain	boundary,domain	17
chr1	93000000	3,9,10,11,12,13,14,15,16,17,18,19,20	boundary,domain	boundary,domain	13
chr1	93080000	3,4,5,6,7,8,9,10,11,12,13,14,16,17,18	boundary,domain	domain	15
chr1	93440000	3	domain	domain	1
chr1	93640000	3,4	domain	domain	2
chr1	93880000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	domain	domain	18
chr1	94040000	3	domain	domain	1
chr1	94360000	3,4	domain	domain	2
chr1	94480000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	domain	domain	18
chr1	94840000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	domain	boundary,domain	18
chr1	95080000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	boundary,domain	boundary,domain	18
chr1	95240000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	boundary,domain	domain	18
chr1	95480000	3,4	domain	domain	2
chr1	95920000	4,5,6,7,8,9,10	domain	domain	7
chr1	96240000	3,4,5	domain	domain	3
chr1	96880000	3,5,6	domain	boundary,domain	3
chr1	96960000	3,6,7,8,9,10,11,12,13,14,15,16,17,18,19	boundary,domain	domain	15
chr1	97800000	5	domain	domain	1
chr1	98040000	3,4,5,6,9,10	domain	domain	6
chr1	98560000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	domain	domain	18
chr1	98760000	4	domain	domain	1
chr1	99160000	3,4,5,6,7,8,9,10,11,12	domain	domain	10
chr1	99480000	3,4,5	domain	domain	3
chr1	99760000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	domain	domain	18
chr1	100520000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18	domain	domain	16
chr1	100880000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	domain	domain	18
chr1	101320000	3	domain	domain	1
chr1	101400000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	domain	domain	18
chr1	101640000	3,4	domain	domain	2
chr1	101880000	3,4,5,6,7,8,9,10	domain	boundary,domain	8
chr1	102000000	9,11	boundary,domain	domain	2
chr1	102200000	4	domain	domain	1
chr1	102320000	5,6,8,9,11	domain	boundary,domain	5
chr1	102440000	4,5,6,7,8,10,11,12	domain	domain	8
chr1	102640000	3,5,6,7	domain	domain	4
chr1	102800000	3,4,5	boundary,domain	domain	3
chr1	103000000	3,4,5,6,7,8,9,10,11	domain	domain	9
chr1	103600000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	domain	gap	18
chr1	103880000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	gap	boundary,domain	18
chr1	104040000	3	domain	boundary	1
chr1	104120000	3,4,5	boundary,domain	domain	3
chr1	104200000	6	domain	boundary	1
chr1	104600000	3,4,6,7,9,10,11,12,13,14,15,16	domain	domain	12
chr1	104760000	3,4,5,6,7,8,9,10,12	boundary,domain	domain	9
chr1	105280000	3	domain	domain	1
chr1	105600000	4	domain	domain	1
chr1	105760000	3,6,8,9,10,11	domain	domain	6
chr1	105880000	8	domain	domain	1
chr1	105960000	3,4,5,6,7,9,10,11,12,13,14,15,16,17,18,19,20	boundary,domain	domain	17
chr1	106280000	3,4,5,6,7,8,9,10,11,12,13	domain	domain	11
chr1	106480000	3,4	domain	domain	2
chr1	107200000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	domain	domain	18
chr1	107520000	3,4	domain	domain	2
chr1	107760000	3,4,5,6,7,8,9,10	domain	domain	8
chr1	108200000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	domain	gap	18
chr1	108480000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	gap	domain	18
chr1	108680000	3,4	domain	domain	2
chr1	108760000	6	domain	domain	1
chr1	108920000	8,10	domain	domain	2
chr1	109040000	5,6	domain	domain	2
chr1	109280000	3,4,5	domain	domain	3
chr1	109480000	3,4	domain	domain	2
