chr	pos	w	left_type	right_type	Persistence
chr1	30920000	3|4|5|6|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain|boundary	20
chr1	31120000	3|4|5|6|7|8|9|10|11|19|20	domain	domain	11
chr1	31440000	3|4|5|6|8|9|10|11|12|13|14|16|20|21|23	domain|boundary	domain|boundary	15
chr1	31600000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain	boundary	21
chr1	31800000	3|4	domain	domain	2
chr1	32040000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain|boundary	21
chr1	32200000	3|10|11|12|16|20	domain|boundary	domain|boundary	6
chr1	32400000	3|4|5|6|7|8|9|10|11|12|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain|boundary	20
chr1	32640000	4	domain	domain	1
chr1	32920000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	boundary	21
chr1	33120000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain|boundary	21
chr1	33480000	3|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain|boundary	13
chr1	33600000	3|4|5|6|7|8|9|10|11|12|13|16|17	boundary	domain	13
chr1	34160000	3|4|5|6|7	domain	domain	5
chr1	34880000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain	21
chr1	35160000	3|4|5|6|9	domain	domain	5
chr1	35440000	4	domain	domain	1
chr1	35840000	3|4|5|6|7|8|9|10|11|12|13|14|15|16	domain	domain|boundary	14
chr1	36080000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain|boundary	21
chr1	36320000	3	domain	domain	1
chr1	36480000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain	21
chr1	37440000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain	domain|boundary	21
chr1	37680000	4|5|6|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain|boundary	14
chr1	37800000	12|15|19|22	domain|boundary	boundary|domain	4
chr1	37880000	7|8|9|10|11|13|14|16|17	domain|boundary	boundary	9
chr1	38000000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21	boundary	domain	19
chr1	38840000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain	domain|boundary	21
chr1	39000000	23	boundary	domain	1
chr1	39080000	3|4|5	domain	domain	3
chr1	39600000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain	domain|boundary	21
chr1	39800000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	boundary	boundary	21
chr1	40040000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain|boundary	21
chr1	40480000	3|4|5|6|7|15|16|17|20|22|23	domain|boundary	domain|boundary	11
chr1	40560000	8|9|10|11|12|13|14|15|18|19|20|21|22|23	domain|boundary	domain|boundary	14
chr1	40840000	14|15|16	boundary|domain	boundary	3
chr1	41000000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain|boundary	21
chr1	41240000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain|boundary	21
chr1	41480000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	boundary	domain	21
chr1	42120000	3|4|5|6|7|8|9|10|11|12|13|14|15	domain	domain	13
chr1	42360000	3	domain	domain	1
chr1	42800000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain	domain	21
chr1	43160000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain	21
chr1	43440000	3|4|5|6|7|8|13|14|15|16|17	domain	domain	11
chr1	43720000	3|4|5|6|7|12	domain	domain	6
chr1	43920000	3	domain	domain	1
chr1	44080000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain	domain	21
chr1	44360000	3|4	domain	domain	2
chr1	44720000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain	domain	21
chr1	45320000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain	domain|boundary	21
chr1	45560000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain	21
chr1	46000000	5|16|17|18|19|20	domain	domain	6
chr1	46240000	3|4	domain	domain|boundary	2
chr1	46360000	3|4|5|6|7|8|9|10|12	boundary|domain	domain	9
chr1	46720000	3	domain	domain	1
chr1	46880000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain	gap	21
chr1	46920000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	gap	domain	21
chr1	47080000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain	gap	21
chr1	47120000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	gap	domain	21
chr1	47440000	3|4|5|6	domain	domain	4
chr1	47720000	3|4|5|6|7|8|9|10	domain	domain	8
chr1	48000000	3|5	domain	boundary	2
chr1	48080000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain|boundary	21
chr1	48240000	3|4|5|6|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain|boundary	20
chr1	48560000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain	domain	21
chr1	48840000	3|4|5|6|7|8|9|11|12|13|14|15|16|17|18|19|20|21|22|23	domain	domain	20
chr1	50000000	3|4|5|6	domain	domain	4
chr1	50360000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain	domain|boundary	21
chr1	50600000	22|23	boundary	domain	2
chr1	50760000	3|4|5|6|7|8|9|23	domain	domain	8
chr1	51240000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain	domain|boundary	21
chr1	51560000	17|18|19|20|21|22|23	boundary	domain|boundary	7
chr1	51800000	4	domain	domain	1
chr1	51880000	5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain|boundary	19
chr1	52040000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain	21
chr1	52400000	4|5|6	domain	domain	3
chr1	52720000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17	domain	domain	15
chr1	53240000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain	domain|boundary	21
chr1	53400000	3|4|22	boundary	boundary	3
chr1	53800000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain	21
chr1	54040000	3|4|5|6|7|8|9|10|11|12|13|14	domain|boundary	domain	12
chr1	54560000	3|4|5|6|7|8|9	domain	domain	7
chr1	54880000	3|4|5	domain	boundary	3
chr1	55040000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain|boundary	21
chr1	55320000	4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21	domain	domain	18
chr1	56600000	3|4|5|6	domain	domain	4
chr1	56840000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain	domain	21
chr1	57360000	3|4	domain	domain	2
chr1	58200000	3	domain	domain	1
chr1	58480000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain	domain|boundary	21
chr1	58680000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|23	boundary	domain	20
chr1	59280000	3|4	domain	domain	2
chr1	59840000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain	domain|boundary	21
chr1	59960000	3|8|9|10|11	domain|boundary	domain	5
chr1	60960000	4|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22	domain	boundary|domain	18
chr1	61040000	3|4|5|6	domain|boundary	domain	4
chr1	61640000	3|4	domain	domain	2
chr1	61920000	3|4|5|6|7|8|9|10|13|14|18|19|20|21|22	domain	domain|boundary	15
chr1	62120000	3|4|5|6|7|11|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain|boundary	18
chr1	62440000	3|4|5|6|7|8|9|10|11|12|13|18|19|20|21|22|23	domain|boundary	domain	17
chr1	62800000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain	domain	21
chr1	63280000	3|4|6	domain	domain	3
chr1	63560000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain	domain	21
chr1	64120000	3	domain	domain	1
chr1	64240000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18	domain	domain	16
chr1	64680000	3|4|5|6|7|9	domain	domain|boundary	6
chr1	64880000	3|5|6|7|8|9|10|11|12|13|14|17|19|22	domain	boundary|domain	14
chr1	65080000	3|4|5|6|7|8|9|11|12|13|14|15|16|17|18|19|23	domain|boundary	domain|boundary	17
chr1	65200000	3|4|5|6|8|9|10|11|12|14|15	boundary|domain	domain	11
chr1	65440000	3	domain	domain	1
chr1	65720000	3|4|5|6|7|8|9|10|11|12	domain	domain	10
chr1	65960000	3|4|5|6	domain	domain	4
chr1	66240000	3|4|5|6|7	domain	domain	5
chr1	66520000	3|4|5|6|13|15|16|17|19|22|23	domain	domain|boundary	11
chr1	66760000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain	21
chr1	67200000	4|5|7|8|9|23	domain	domain|boundary	6
chr1	67520000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain|boundary	21
chr1	67760000	3|4|9|13|14|16|17|18|19|20|21|22	domain|boundary	domain	12
chr1	67840000	4|5|6|7|8|23	domain|boundary	domain	6
chr1	68080000	3|4|5|6	domain	domain	4
chr1	68440000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain	domain	21
chr1	68640000	3|4	domain	domain	2
chr1	69760000	3|4|5|6|7|14	domain	domain	6
chr1	70080000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain	21
chr1	70520000	3|4|5|6|7|8|9|10|11|12|13|14|15|16	domain	domain	14
chr1	70680000	3	domain	domain	1
chr1	71080000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain	domain	21
chr1	71560000	3|4|5|6|7|8|9|10|11	domain	domain	9
chr1	72040000	3|4|5	domain	domain	3
chr1	72280000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain	gap	21
chr1	72360000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	gap	domain	21
chr1	72520000	3	domain	domain	1
chr1	72640000	3|4|5|6	domain	domain	4
chr1	73400000	4	domain	domain	1
chr1	73560000	4	domain	domain	1
chr1	73680000	5|7|8|14|16|17|19	domain	boundary|domain	7
chr1	73800000	3|4|5|6|7|8|9|10|11|12|13|14|15	domain|boundary	domain|boundary	13
chr1	73880000	3|4|8|9|10|12	domain|boundary	domain	6
chr1	74040000	3|5|6	domain	domain	3
chr1	74800000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain	domain|boundary	21
chr1	75160000	3|4|5|6|7|8|9|10|14|15|16|22|23	domain|boundary	domain	13
chr1	75520000	4	domain	domain	1
chr1	75720000	3|4|10|11|13|14|18|20|21|22|23	domain	domain|boundary	11
chr1	75920000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain	21
chr1	76160000	3|4	domain	domain	2
chr1	76320000	3|4|5|6|7	domain	domain	5
chr1	76880000	3|4|5|6	domain	domain	4
chr1	77120000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain	domain	21
chr1	77560000	3|4|5|6|7|8	domain	domain|boundary	6
chr1	77680000	8|9|10|11	boundary|domain	domain	4
chr1	78120000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain	21
chr1	78720000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain	domain	21
chr1	79160000	3|4|5	domain	domain	3
chr1	79440000	3|4|5|6|7|8|9|10|11|12|13|14	domain	domain	12
chr1	79840000	4|5	domain	domain	2
chr1	79920000	3|4|5	domain	domain	3
chr1	80200000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18	boundary|domain	domain	16
chr1	80320000	3|4	domain	domain	2
chr1	80400000	3|7	domain	domain	2
chr1	80680000	3|4|5	domain	domain	3
chr1	80880000	3|4|5|6	domain	domain	4
chr1	80960000	4	domain	domain	1
chr1	81280000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain	domain	21
chr1	81800000	3|4|5|6|7	domain	domain	5
chr1	82760000	5|6	domain	domain	2
chr1	83120000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain	gap	21
chr1	83480000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	gap	domain	21
chr1	83880000	3|4|5|6|7|8|9	domain	domain	7
chr1	84120000	3|4|5|6	domain	domain	4
chr1	84440000	3|4|5|6|7	domain	domain	5
chr1	84760000	3|4	domain	domain	2
chr1	84920000	3|4|5|6|7|8	domain	domain	6
chr1	85080000	9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain	boundary	15
chr1	85280000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain	21
chr1	85600000	5|6	domain	domain|boundary	2
chr1	85720000	4|5|6|7|8|9|10|11|12|13|14|15|16|17|18	domain|boundary	domain	15
chr1	86040000	3|4|5|6|16|17|20|22	domain	boundary	8
chr1	86360000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain	21
chr1	86680000	3|4|10	domain	domain	3
chr1	86760000	5|6|7|8|9|11|21|22|23	domain	domain|boundary	9
chr1	87120000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain|boundary	21
chr1	87280000	3|4|5|6|7|10|11|12	domain|boundary	domain	8
chr1	88080000	3|4|5|6|7|8|9|10|11|12|13	domain	domain	11
chr1	88160000	17|20	domain	domain	2
chr1	88360000	3|4|5|6	domain	domain	4
chr1	88640000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain	domain|boundary	21
chr1	88920000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain	21
chr1	89360000	3	domain	domain	1
chr1	89480000	3|4|5|6|7|8|9|10|11|12|13|14|15	domain	domain	13
chr1	89800000	3|4|5|6|7|8|13|14|15|16|17|18	domain	domain|boundary	12
chr1	90040000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain	21
chr1	90680000	3|4|5|6|7|8|9|10|11|12|13	domain|boundary	domain	11
chr1	91160000	3|4|5|6|7	domain	domain	5
chr1	91280000	3|11|13|14|15|16|19|20|21	domain	domain|boundary	9
chr1	91400000	11|12|13|17|18	boundary|domain	domain	5
chr1	91480000	3|4|5|6|7|8|9|10	domain	domain	8
chr1	91960000	3|4|5|6|7|8|9|10|11|12|13|14|15	domain	domain	13
chr1	92280000	3|4|5|6|7|8	domain	domain	6
chr1	92720000	5|7|8	domain	boundary	3
chr1	92840000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain|boundary	21
chr1	93000000	3|9|10|11|12|13|14|15|16|17|18|19|20|21|23	domain|boundary	domain|boundary	15
chr1	93080000	4|5|6|7|8|9|10|11|12|13|14|16	domain|boundary	domain	12
chr1	93440000	3	domain	domain	1
chr1	93640000	3|4	domain	domain	2
chr1	93920000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain	domain|boundary	21
chr1	94360000	3	domain	domain	1
chr1	94480000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain	21
chr1	94840000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain	domain|boundary	21
chr1	95080000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain|boundary	21
chr1	95240000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	boundary	domain	21
chr1	95520000	3|4|5	domain	domain	3
chr1	96240000	3|4|5|6|7|8|9|10	domain	domain	8
chr1	96840000	3|4|6	domain	domain|boundary	3
chr1	96960000	5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21	domain	domain	17
chr1	97560000	3|4|5|6|7	domain	domain	5
chr1	98040000	4|5|6|7|8|9|10	domain	domain	7
chr1	98560000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain	domain	21
chr1	99120000	3|4|5|6|7|8|9|10	domain	domain	8
chr1	99480000	3|4|5|6	domain	domain	4
chr1	99760000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain	domain	21
chr1	100480000	3|4|5|6|7|8|9|10|11|12|16	domain	domain	11
chr1	100880000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain	domain	21
chr1	101320000	3	domain	domain	1
chr1	101400000	4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain	domain|boundary	20
chr1	101680000	4	domain	domain	1
chr1	101760000	8	boundary	boundary	1
chr1	102040000	3|4|5|6|7|9	domain|boundary	domain|boundary	6
chr1	102160000	9|11	boundary|domain	boundary	2
chr1	102400000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17	domain|boundary	domain|boundary	15
chr1	102520000	3|7|15	boundary	domain	3
chr1	102720000	3|4|5|6|9|10	domain|boundary	domain|boundary	6
