chr	start	end	persistence_left	persistence_right	type	w
chr1	58480000	59800000	21	21		23
chr1	59800000	62160000	21	21		23
chr1	62160000	62440000	21	21	boundary,domain	23
chr1	62440000	63560000	21	21	domain	23
chr1	63560000	64840000	21	11	domain	23
chr1	64840000	65080000	11	18	domain	23
chr1	65080000	66760000	18	21		23
chr1	66760000	67200000	21	3		23
chr1	67200000	67520000	3	18	domain	23
chr1	67520000	68440000	18	20	domain	23
chr1	68440000	70080000	20	20	domain	23
chr1	70080000	71080000	20	21	domain	23
chr1	71080000	72280000	21	21	domain	23
chr1	72280000	72360000	21	21	gap	23
chr1	72360000	74760000	21	21	domain	23
chr1	74760000	75000000	21	2		23
chr1	75000000	75880000	2	21	domain	23
chr1	75880000	77120000	21	21	domain	23
chr1	77120000	78000000	21	7		23
chr1	78000000	78120000	7	20		23
chr1	78120000	78720000	20	21	domain	23
chr1	78720000	83120000	21	21		23
chr1	83120000	83480000	21	21	gap	23
chr1	83480000	85520000	21	21	domain	23
chr1	85520000	85560000	21	21	gap	23
chr1	85560000	87120000	21	21	domain	23
chr1	87120000	89400000	21	21		23
chr1	89400000	89440000	21	21	gap	23
chr1	89440000	92840000	21	21		23
chr1	92840000	93920000	21	21		23
chr1	93920000	94480000	21	21	boundary,domain	23
chr1	94480000	94840000	21	21	boundary,domain	23
chr1	94840000	95080000	21	20	boundary,domain	23
chr1	95080000	98520000	20	21		23
chr1	98520000	99760000	21	21		23
chr1	99760000	100920000	21	21	domain	23
chr1	100920000	101400000	21	20		23
chr1	101400000	101520000	20	4	boundary,domain	23
chr1	101520000	103040000	4	21	domain	23
chr1	103040000	103080000	21	21	gap	23
chr1	103080000	103600000	21	21	domain	23
chr1	103600000	103880000	21	21	gap	23
chr1	103880000	104840000	21	21	domain	23
chr1	104840000	104880000	21	21	gap	23
chr1	104880000	105880000	21	21		23
chr1	105880000	107200000	21	20		23
chr1	107200000	108200000	20	21	domain	23
chr1	108200000	108480000	21	21	gap	23
chr1	108480000	109680000	21	21	domain	23
chr1	109680000	109720000	21	21	gap	23
chr1	109720000	111080000	21	14	domain	23
chr1	111080000	112360000	14	21	domain	23
chr1	112360000	112720000	21	21	boundary,domain	23
chr1	112720000	113080000	21	21	boundary,domain	23
chr1	113080000	113800000	21	20		23
chr1	113800000	114800000	20	21		23
chr1	114800000	115800000	21	12		23
chr1	115800000	116120000	12	21	boundary,domain	23
chr1	116120000	116560000	21	21	boundary,domain	23
chr1	116560000	117080000	21	19	domain	23
chr1	117080000	117960000	19	21	domain	23
chr1	117960000	119960000	21	21	domain	23
chr1	119960000	143560000	21	21	gap	23
chr1	143560000	143720000	21	21	domain	23
chr1	143720000	145840000	21	21	gap	23
chr1	145840000	146040000	21	21	domain	23
chr1	146040000	147040000	21	21	gap	23
chr1	147040000	147920000	21	21	domain	23
chr1	147920000	149880000	21	21	gap	23
chr1	149880000	151200000	21	18	domain	23
chr1	151200000	152560000	18	21		23
chr1	152560000	152640000	21	21	gap	23
chr1	152640000	153640000	21	9		23
chr1	153640000	154000000	9	19	boundary,domain	23
chr1	154000000	155080000	19	7	boundary,domain	23
chr1	155080000	155200000	7	21	boundary,domain	23
chr1	155200000	156040000	21	21		23
chr1	156040000	156360000	21	21		23
chr1	156360000	156960000	21	17		23
chr1	156960000	157560000	17	21		23
chr1	157560000	158160000	21	21		23
chr1	158160000	159120000	21	21	domain	23
chr1	159120000	159760000	21	20	domain	23
chr1	159760000	160040000	20	21	boundary,domain	23
chr1	160040000	160360000	21	21		23
chr1	160360000	161440000	21	21	domain	23
chr1	161440000	161680000	21	21	gap	23
chr1	161680000	162840000	21	21		23
chr1	162840000	163320000	21	21	domain	23
chr1	163320000	165120000	21	21	domain	23
chr1	165120000	165640000	21	18		23
chr1	165640000	166840000	18	21		23
chr1	166840000	167080000	21	6	boundary,domain	23
chr1	167080000	167560000	6	21	boundary,domain	23
chr1	167560000	167720000	21	21	boundary,domain	23
chr1	167720000	168120000	21	9	boundary,domain	23
chr1	168120000	169600000	9	13	domain	23
chr1	169600000	169880000	13	21		23
chr1	169880000	171040000	21	7		23
chr1	171040000	171480000	7	21	boundary,domain	23
chr1	171480000	171720000	21	18	boundary,domain	23
chr1	171720000	172960000	18	21	domain	23
chr1	172960000	173000000	21	21	gap	23
chr1	173000000	174240000	21	20		23
chr1	174240000	174760000	20	20	domain	23
chr1	174760000	175000000	20	21	boundary,domain	23
chr1	175000000	175320000	21	21	boundary,domain	23
chr1	175320000	177960000	21	21	domain	23
chr1	177960000	178280000	21	12	boundary,domain	23
chr1	178280000	179680000	12	20		23
chr1	179680000	179840000	20	21	boundary,domain	23
chr1	179840000	180200000	21	10	domain	23
chr1	180200000	180480000	10	20	domain	23
chr1	180480000	181200000	20	21	domain	23
chr1	181200000	181440000	21	21	boundary,domain	23
chr1	181440000	182600000	21	11	domain	23
chr1	182600000	182840000	11	21	boundary,domain	23
chr1	182840000	183160000	21	3		23
chr1	183160000	183640000	3	21	boundary,domain	23
chr1	183640000	183960000	21	19	boundary,domain	23
chr1	183960000	184720000	19	21	domain	23
chr1	184720000	185000000	21	13	boundary,domain	23
chr1	185000000	186320000	13	21		23
chr1	186320000	187040000	21	21	domain	23
chr1	187040000	192440000	21	21	domain	23
chr1	192440000	193120000	21	20	domain	23
chr1	193120000	195720000	20	15		23
chr1	195720000	196720000	15	21	domain	23
chr1	196720000	196960000	21	21	gap	23
chr1	196960000	198720000	21	21	domain	23
chr1	198720000	200560000	21	21	domain	23
chr1	200560000	200880000	21	21		23
chr1	200880000	201240000	21	21	boundary,domain	23
chr1	201240000	201440000	21	20	boundary,domain	23
chr1	201440000	202440000	20	21		23
chr1	202440000	202560000	21	21	gap	23
chr1	202560000	203840000	21	21	domain	23
chr1	203840000	204160000	21	7	domain	23
chr1	204160000	204520000	7	21		23
chr1	204520000	206160000	21	21	domain	23
chr1	206160000	206400000	21	21	gap	23
chr1	206400000	207520000	21	21	domain	23
chr1	207520000	207560000	21	21	gap	23
chr1	207560000	209560000	21	20	domain	23
chr1	209560000	209840000	20	21	boundary,domain	23
chr1	209840000	210000000	21	5		23
chr1	210000000	210360000	5	20		23
chr1	210360000	211280000	20	21	domain	23
chr1	211280000	211640000	21	15		23
chr1	211640000	213080000	15	19		23
chr1	213080000	214200000	19	21		23
chr1	214200000	214640000	21	21	boundary,domain	23
chr1	214640000	215640000	21	21		23
chr1	215640000	218240000	21	21	domain	23
chr1	218240000	219840000	21	21	domain	23
chr1	219840000	220800000	21	21		23
chr1	220800000	222480000	21	21	domain	23
chr1	222480000	222520000	21	21	gap	23
chr1	222520000	223560000	21	21	domain	23
chr1	223560000	223600000	21	21	gap	23
chr1	223600000	223880000	21	21	domain	23
chr1	223880000	224040000	21	21	gap	23
chr1	224040000	225400000	21	21		23
chr1	225400000	226000000	21	11	domain	23
chr1	226000000	226080000	11	14		23
chr1	226080000	227960000	14	21		23
chr1	227960000	228000000	21	21	gap	23
chr1	228000000	228520000	21	21	domain	23
chr1	228520000	228640000	21	21	gap	23
chr1	228640000	230600000	21	21		23
chr1	230600000	231280000	21	21	domain	23
chr1	231280000	231640000	21	21		23
chr1	231640000	233280000	21	21	domain	23
chr1	233280000	234800000	21	21	domain	23
chr1	234800000	234840000	21	21	gap	23
chr1	234840000	235840000	21	17	domain	23
chr1	235840000	236040000	17	21		23
chr1	236040000	236600000	21	21	domain	23
chr1	236600000	237640000	21	21		23
chr1	237640000	240000000	21	21		23
chr1	240000000	242240000	21	21		23
chr1	242240000	242360000	21	21	gap	23
chr1	242360000	242880000	21	21	domain	23
chr1	242880000	243200000	21	21	gap	23
chr1	243200000	244480000	21	16		23
chr1	244480000	244800000	16	8	boundary,domain	23
chr1	244800000	245040000	8	21		23
chr1	245040000	246520000	21	21	domain	23
chr1	246520000	246800000	21	21		23
chr1	246800000	247880000	21	21	domain	23
chr1	247880000	247920000	21	21	gap	23
chr1	247920000	248160000	21	21		23
chr1	248160000	248680000	21	21	gap	23
chr1	248680000	248956422	21	21	domain	23
chr10	0	80000	21	21	gap	23
chr10	80000	1080000	21	21	domain	23
chr10	1080000	3080000	21	1	domain	23
chr10	3080000	3160000	1	21		23
chr10	3160000	4960000	21	21	domain	23
chr10	4960000	5000000	21	21	gap	23
chr10	5000000	6040000	21	17	domain	23
chr10	6040000	6400000	17	21		23
chr10	6400000	7800000	21	21		23
chr10	7800000	9320000	21	21	domain	23
chr10	9320000	11480000	21	21	domain	23
chr10	11480000	11760000	21	21	boundary,domain	23
chr10	11760000	12040000	21	16		23
chr10	12040000	13160000	16	19		23
chr10	13160000	13320000	19	21		23
chr10	13320000	15160000	21	21	boundary,domain	23
chr10	15160000	15400000	21	21	boundary,domain	23
chr10	15400000	15840000	21	21	boundary,domain	23
chr10	15840000	16800000	21	20	domain	23
chr10	16800000	17520000	20	21	domain	23
chr10	17520000	18560000	21	21	domain	23
chr10	18560000	18600000	21	21	gap	23
chr10	18600000	20840000	21	21	domain	23
chr10	20840000	21960000	21	17		23
chr10	21960000	23080000	17	21	domain	23
chr10	23080000	24560000	21	21	domain	23
chr10	24560000	25080000	21	17	domain	23
chr10	25080000	25240000	17	11	boundary,domain	23
chr10	25240000	27280000	11	21		23
chr10	27280000	27320000	21	21	gap	23
chr10	27320000	28400000	21	21		23
chr10	28400000	29360000	21	21		23
chr10	29360000	30360000	21	21	domain	23
chr10	30360000	30640000	21	21	boundary,domain	23
chr10	30640000	31840000	21	16	domain	23
chr10	31840000	32240000	16	18	boundary,domain	23
chr10	32240000	32400000	18	18	boundary,domain	23
chr10	32400000	33160000	18	20		23
chr10	33160000	35040000	20	21	domain	23
chr10	35040000	35600000	21	21	boundary,domain	23
chr10	35600000	37080000	21	21	domain	23
chr10	37080000	37200000	21	21	gap	23
chr10	37200000	38200000	21	21	domain	23
chr10	38200000	42360000	21	21	gap	23
chr10	42360000	43520000	21	5	domain	23
chr10	43520000	43640000	5	20		23
chr10	43640000	45680000	20	21	domain	23
chr10	45680000	47000000	21	21	gap	23
chr10	47000000	47440000	21	21	domain	23
chr10	47440000	48200000	21	21	gap	23
chr10	48200000	49840000	21	21	domain	23
chr10	49840000	50200000	21	21	gap	23
chr10	50200000	50640000	21	21	domain	23
chr10	50640000	50800000	21	21	gap	23
chr10	50800000	52280000	21	21	domain	23
chr10	52280000	52640000	21	11	boundary,domain	23
chr10	52640000	52760000	11	21	boundary	23
chr10	52760000	55600000	21	16	domain	23
chr10	55600000	58160000	16	21		23
chr10	58160000	59600000	21	21		23
chr10	59600000	60080000	21	21		23
chr10	60080000	60440000	21	6	domain	23
chr10	60440000	60800000	6	21	boundary,domain	23
chr10	60800000	62280000	21	21	domain	23
chr10	62280000	63160000	21	21		23
chr10	63160000	63840000	21	21	domain	23
chr10	63840000	67800000	21	21	domain	23
chr10	67800000	68360000	21	21	boundary,domain	23
chr10	68360000	68960000	21	20	boundary,domain	23
chr10	68960000	69400000	20	21	boundary,domain	23
chr10	69400000	70120000	21	20		23
chr10	70120000	70400000	20	17		23
chr10	70400000	70880000	17	21	domain	23
chr10	70880000	71880000	21	21	domain	23
chr10	71880000	72080000	21	7	boundary,domain	23
chr10	72080000	72360000	7	21	boundary,domain	23
chr10	72360000	73680000	21	21	domain	23
chr10	73680000	73720000	21	21	gap	23
chr10	73720000	75240000	21	21		23
chr10	75240000	77120000	21	21		23
chr10	77120000	78040000	21	21		23
chr10	78040000	79480000	21	21		23
chr10	79480000	79920000	21	21	gap	23
chr10	79920000	80200000	21	21	domain	23
chr10	80200000	80280000	21	21	gap	23
chr10	80280000	81320000	21	21	domain	23
chr10	81320000	81360000	21	21	gap	23
chr10	81360000	81680000	21	21	domain	23
chr10	81680000	81720000	21	21	gap	23
chr10	81720000	83280000	21	21	domain	23
chr10	83280000	83320000	21	21	gap	23
chr10	83320000	85320000	21	21	domain	23
chr10	85320000	85360000	21	21	gap	23
chr10	85360000	87000000	21	21	domain	23
chr10	87000000	87520000	21	21	gap	23
chr10	87520000	87800000	21	21	domain	23
chr10	87800000	89200000	21	21	gap	23
chr10	89200000	91400000	21	21	domain	23
chr10	91400000	91520000	21	21	gap	23
chr10	91520000	91840000	21	21	domain	23
chr10	91840000	91880000	21	21	gap	23
chr10	91880000	92880000	21	11	domain	23
chr10	92880000	93360000	11	21	domain	23
chr10	93360000	93520000	21	21	boundary,domain	23
chr10	93520000	93720000	21	14	boundary,domain	23
chr10	93720000	94600000	14	21		23
chr10	94600000	95680000	21	21	domain	23
chr10	95680000	95920000	21	18	boundary,domain	23
chr10	95920000	96320000	18	21		23
chr10	96320000	97400000	21	21		23
chr10	97400000	97720000	21	20	boundary,domain	23
chr10	97720000	98080000	20	20	boundary,domain	23
chr10	98080000	99640000	20	16		23
chr10	99640000	100240000	16	19		23
chr10	100240000	101040000	19	21		23
chr10	101040000	101800000	21	21		23
chr10	101800000	102120000	21	21	boundary,domain	23
chr10	102120000	102640000	21	21	boundary,domain	23
chr10	102640000	103400000	21	21	boundary,domain	23
chr10	103400000	103880000	21	16	boundary,domain	23
chr10	103880000	104360000	16	20	boundary,domain	23
chr10	104360000	106560000	20	21		23
chr10	106560000	108600000	21	21	domain	23
chr10	108600000	109840000	21	21	domain	23
chr10	109840000	110120000	21	16	boundary,domain	23
chr10	110120000	110280000	16	21	boundary,domain	23
chr10	110280000	110600000	21	21		23
chr10	110600000	110920000	21	4	domain	23
chr10	110920000	112160000	4	18	domain	23
chr10	112160000	113680000	18	21		23
chr10	113680000	114160000	21	10	domain	23
chr10	114160000	114280000	10	21	boundary,domain	23
chr10	114280000	114440000	21	17	boundary,domain	23
chr10	114440000	114840000	17	19	domain	23
chr10	114840000	115160000	19	20	boundary,domain	23
chr10	115160000	116560000	20	16		23
chr10	116560000	117200000	16	15	domain	23
chr10	117200000	118520000	15	21		23
chr10	118520000	119040000	21	21		23
chr10	119040000	119600000	21	16		23
chr10	119600000	119880000	16	21		23
chr10	119880000	120920000	21	21		23
chr10	120920000	121920000	21	21	domain	23
chr10	121920000	122120000	21	20	boundary,domain	23
chr10	122120000	122600000	20	20	boundary,domain	23
chr10	122600000	124440000	20	21		23
chr10	124440000	124840000	21	13	boundary,domain	23
chr10	124840000	125760000	13	9		23
chr10	125760000	125880000	9	20		23
chr10	125880000	127880000	20	11	domain	23
chr10	127880000	128200000	11	21	boundary,domain	23
chr10	128200000	130160000	21	19	domain	23
chr10	130160000	131880000	19	21	domain	23
chr10	131880000	132160000	21	21	boundary,domain	23
chr10	132160000	132360000	21	11	boundary,domain	23
chr10	132360000	133600000	11	21	domain	23
chr10	133600000	133797422	21	21	gap	23
chr11	80000	200000	21	21	gap	23
chr11	200000	1920000	21	21	domain	23
chr11	1920000	2080000	21	21	gap	23
chr11	2080000	3240000	21	21	domain	23
chr11	3240000	3600000	21	21	gap	23
chr11	3600000	4200000	21	21	domain	23
chr11	4200000	4360000	21	21	gap	23
chr11	4360000	5760000	21	21	domain	23
chr11	5760000	5800000	21	21	gap	23
chr11	5800000	6760000	21	21	domain	23
chr11	6760000	8000000	21	15		23
chr11	8000000	8160000	15	21	boundary,domain	23
chr11	8160000	8640000	21	21	domain	23
chr11	8640000	8960000	21	21	boundary,domain	23
chr11	8960000	9160000	21	19	boundary,domain	23
chr11	9160000	9520000	19	21	boundary,domain	23
chr11	9520000	10400000	21	21		23
chr11	10400000	10760000	21	21	boundary,domain	23
chr11	10760000	12040000	21	11	domain	23
chr11	12040000	12280000	11	21	boundary,domain	23
chr11	12280000	12960000	21	21	domain	23
chr11	12960000	13200000	21	10	domain	23
chr11	13200000	13560000	10	9	boundary,domain	23
chr11	13560000	14280000	9	21	domain	23
chr11	14280000	14480000	21	21	boundary,domain	23
chr11	14480000	15080000	21	8	domain	23
chr11	15080000	15240000	8	21		23
chr11	15240000	16720000	21	21	domain	23
chr11	16720000	17080000	21	20	boundary,domain	23
chr11	17080000	18920000	20	21	boundary,domain	23
chr11	18920000	20400000	21	21		23
chr11	20400000	23160000	21	21		23
chr11	23160000	23200000	21	21	gap	23
chr11	23200000	26280000	21	18	domain	23
chr11	26280000	27560000	18	21	domain	23
chr11	27560000	29360000	21	21		23
chr11	29360000	30960000	21	21	domain	23
chr11	30960000	32240000	21	21		23
chr11	32240000	32800000	21	20	domain	23
chr11	32800000	33120000	20	14	boundary,domain	23
chr11	33120000	33800000	14	21	domain	23
chr11	33800000	34520000	21	21		23
chr11	34520000	34920000	21	17	domain	23
chr11	34920000	35440000	17	19	domain	23
chr11	35440000	36520000	19	21		23
chr11	36520000	36800000	21	17	boundary,domain	23
chr11	36800000	38840000	17	21	domain	23
chr11	38840000	40320000	21	15		23
chr11	40320000	43320000	15	21		23
chr11	43320000	43880000	21	21	boundary,domain	23
chr11	43880000	44080000	21	21	boundary,domain	23
chr11	44080000	45800000	21	21	domain	23
chr11	45800000	46120000	21	9		23
chr11	46120000	48360000	9	21		23
chr11	48360000	55320000	21	21	gap	23
chr11	55320000	55680000	21	21	domain	23
chr11	55680000	55720000	21	21	gap	23
chr11	55720000	56800000	21	21	domain	23
chr11	56800000	57320000	21	21	boundary,domain	23
chr11	57320000	58560000	21	21		23
chr11	58560000	59160000	21	15	domain	23
chr11	59160000	59480000	15	21	boundary,domain	23
chr11	59480000	59720000	21	4	domain	23
chr11	59720000	60240000	4	18	domain	23
chr11	60240000	61200000	18	21	domain	23
chr11	61200000	61240000	21	21	gap	23
chr11	61240000	62360000	21	21	boundary,domain	23
chr11	62360000	62880000	21	21	boundary,domain	23
chr11	62880000	63800000	21	16		23
chr11	63800000	64000000	16	15		23
chr11	64000000	64200000	15	20		23
chr11	64200000	64760000	20	21		23
chr11	64760000	65600000	21	20	boundary,domain	23
chr11	65600000	66040000	20	18	boundary,domain	23
chr11	66040000	66280000	18	21	boundary,domain	23
chr11	66280000	67720000	21	21	domain	23
chr11	67720000	68000000	21	21	gap	23
chr11	68000000	70960000	21	21	domain	23
chr11	70960000	71080000	21	21	gap	23
chr11	71080000	71600000	21	21	domain	23
chr11	71600000	71880000	21	21	gap	23
chr11	71880000	73400000	21	18		23
chr11	73400000	73800000	18	21	boundary,domain	23
chr11	73800000	74600000	21	20		23
chr11	74600000	74760000	20	17	boundary,domain	23
chr11	74760000	74880000	17	4		23
chr11	74880000	75280000	4	21		23
chr11	75280000	76720000	21	21	boundary,domain	23
chr11	76720000	77920000	21	21		23
chr11	77920000	77960000	21	21	gap	23
chr11	77960000	79560000	21	16	domain	23
chr11	79560000	81280000	16	14	domain	23
chr11	81280000	81400000	14	15		23
chr11	81400000	82680000	15	21	domain	23
chr11	82680000	84560000	21	20	domain	23
chr11	84560000	84720000	20	15	boundary,domain	23
chr11	84720000	85600000	15	21	domain	23
chr11	85600000	86840000	21	20	domain	23
chr11	86840000	87960000	20	21		23
chr11	87960000	88000000	21	21	gap	23
chr11	88000000	88840000	21	21		23
chr11	88840000	90120000	21	21	gap	23
chr11	90120000	92920000	21	21	domain	23
chr11	92920000	93800000	21	21	boundary,domain	23
chr11	93800000	94480000	21	17	domain	23
chr11	94480000	94600000	17	10		23
chr11	94600000	94960000	10	10	boundary,domain	23
chr11	94960000	95800000	10	21	domain	23
chr11	95800000	96440000	21	21	domain	23
chr11	96440000	100560000	21	21	domain	23
chr11	100560000	100960000	21	21	domain	23
chr11	100960000	101840000	21	17	domain	23
chr11	101840000	102040000	17	20	boundary,domain	23
chr11	102040000	102280000	20	21	boundary,domain	23
chr11	102280000	102680000	21	21	domain	23
chr11	102680000	103080000	21	21	boundary,domain	23
chr11	103080000	103640000	21	21	domain	23
chr11	103640000	106000000	21	21	domain	23
chr11	106000000	107520000	21	20	domain	23
chr11	107520000	108000000	20	21	domain	23
chr11	108000000	108680000	21	21	domain	23
chr11	108680000	109920000	21	21	domain	23
chr11	109920000	110160000	21	12	boundary,domain	23
chr11	110160000	110400000	12	21		23
chr11	110400000	111560000	21	17		23
chr11	111560000	111880000	17	21	boundary,domain	23
chr11	111880000	112080000	21	20		23
chr11	112080000	114640000	20	21	domain	23
chr11	114640000	116720000	21	21	domain	23
chr11	116720000	117360000	21	21	domain	23
chr11	117360000	118120000	21	21	domain	23
chr11	118120000	118360000	21	21	boundary,domain	23
chr11	118360000	118560000	21	21	boundary,domain	23
chr11	118560000	119080000	21	21	boundary,domain	23
chr11	119080000	120320000	21	21		23
chr11	120320000	120440000	21	8	boundary,domain	23
chr11	120440000	121240000	8	21	domain	23
chr11	121240000	121600000	21	21	boundary,domain	23
chr11	121600000	122600000	21	21	domain	23
chr11	122600000	122840000	21	15		23
chr11	122840000	123080000	15	21		23
chr11	123080000	123760000	21	21	boundary,domain	23
chr11	123760000	124200000	21	5	boundary,domain	23
chr11	124200000	124600000	5	21		23
chr11	124600000	125880000	21	21		23
chr11	125880000	126240000	21	21	domain	23
chr11	126240000	127840000	21	2	domain	23
chr11	127840000	127960000	2	20		23
chr11	127960000	128960000	20	11		23
chr11	128960000	129880000	11	14		23
chr11	129880000	130160000	14	21	boundary,domain	23
chr11	130160000	130920000	21	21	domain	23
chr11	130920000	133080000	21	21		23
chr11	133080000	133880000	21	21	domain	23
chr11	133880000	134200000	21	21		23
chr11	134200000	135080000	21	21	domain	23
chr12	0	40000	21	21	gap	23
chr12	40000	1640000	21	21		23
chr12	1640000	1960000	21	5	boundary,domain	23
chr12	1960000	3040000	5	21		23
chr12	3040000	3280000	21	21	boundary,domain	23
chr12	3280000	3880000	21	21	domain	23
chr12	3880000	4320000	21	17		23
chr12	4320000	4560000	17	2	domain	23
chr12	4560000	4800000	2	20		23
chr12	4800000	6200000	20	7		23
chr12	6200000	6320000	7	21		23
chr12	6320000	6560000	21	21	boundary,domain	23
chr12	6560000	6920000	21	15		23
chr12	6920000	7160000	15	21		23
chr12	7160000	8160000	21	21	domain	23
chr12	8160000	8440000	21	21	gap	23
chr12	8440000	9280000	21	21	domain	23
chr12	9280000	9600000	21	21	gap	23
chr12	9600000	10400000	21	21	domain	23
chr12	10400000	10440000	21	21	gap	23
chr12	10440000	11080000	21	21	domain	23
chr12	11080000	11120000	21	21	gap	23
chr12	11120000	11280000	21	21	domain	23
chr12	11280000	11320000	21	21	gap	23
chr12	11320000	12360000	21	21	domain	23
chr12	12360000	12800000	21	21	boundary,domain	23
chr12	12800000	13000000	21	10		23
chr12	13000000	13240000	10	21	boundary,domain	23
chr12	13240000	14160000	21	21	domain	23
chr12	14160000	14720000	21	20	domain	23
chr12	14720000	15920000	20	21	domain	23
chr12	15920000	17760000	21	17		23
chr12	17760000	18080000	17	21	boundary,domain	23
chr12	18080000	19480000	21	11		23
chr12	19480000	20760000	11	21		23
chr12	20760000	20800000	21	21	gap	23
chr12	20800000	22400000	21	21	domain	23
chr12	22400000	22440000	21	21	gap	23
chr12	22440000	24960000	21	8		23
chr12	24960000	25160000	8	21	boundary,domain	23
chr12	25160000	25400000	21	17	boundary,domain	23
chr12	25400000	26880000	17	21		23
chr12	26880000	27360000	21	21	domain	23
chr12	27360000	27720000	21	21		23
chr12	27720000	29080000	21	18	domain	23
chr12	29080000	29520000	18	21	boundary,domain	23
chr12	29520000	31040000	21	21	domain	23
chr12	31040000	31200000	21	21	gap	23
chr12	31200000	32360000	21	20	domain	23
chr12	32360000	32720000	20	21		23
chr12	32720000	34040000	21	21		23
chr12	34040000	34080000	21	21	gap	23
chr12	34080000	34400000	21	21	domain	23
chr12	34400000	38040000	21	21	gap	23
chr12	38040000	38320000	21	21	domain	23
chr12	38320000	38360000	21	21	gap	23
chr12	38360000	40400000	21	11		23
chr12	40400000	40920000	11	21	boundary,domain	23
chr12	40920000	42080000	21	18	domain	23
chr12	42080000	42400000	18	19		23
chr12	42400000	43360000	19	21	domain	23
chr12	43360000	43720000	21	21		23
