PCa13848_L001_R2	653.0	545.0	484.5	601.5	795.5	1018.0	1321.0	1746.5	2260.5	2867.0	3645.0	4787.5	6529.5	9280.0	13699.5	20829.5	32141.0	50927.0	80944.0	126684.0	193148.0	287015.0	413795.0	578563.5	787196.0	1041892.0	1341177.5	1683008.0	2063691.5	2475168.0	2914180.5	3379452.0	3863554.0	4347291.0	4813344.0	5250607.5	5646718.0	5992806.0	6262748.5	6441383.0	6520818.0	6488771.5	6349686.5	6159360.0	5984564.0	5835196.0	5706669.0	5583850.0	5430586.5	5203659.0	4890439.0	4501257.0	4075379.5	3657735.0	3269836.5	2924397.0	2613062.0	2321330.5	2027425.5	1723448.0	1421257.0	1137939.5	894995.0	701146.5	551131.5	433712.5	341970.0	269689.0	208001.0	157117.5	119803.5	93212.0	74351.5	59607.0	47966.5	39725.0	33037.0	27593.5	23079.0	19363.0	16026.0	13339.0	11439.0	9534.0	7679.0	5820.0	4017.0	2841.5	2146.5	1778.5	1432.0	1167.5	1137.5	1152.0	1167.0	1268.0	1454.5	1711.5	2336.0	3750.5	14630.5
PCa13848_L002_R1	13.0	24.5	38.0	56.5	88.5	154.0	257.5	430.0	694.5	1040.0	1590.0	2436.0	3689.0	5845.0	9599.5	16105.0	26989.5	45267.5	74449.5	119479.5	185748.5	278466.0	405874.0	573446.0	783963.0	1040963.5	1343697.0	1689873.5	2072375.5	2488159.0	2934857.0	3402433.0	3888732.5	4377019.0	4851721.5	5294287.0	5689378.0	6033963.0	6304169.5	6488561.0	6570277.0	6537517.5	6396331.0	6205810.5	6031175.5	5881968.0	5758919.0	5636805.0	5482973.5	5256989.0	4942441.0	4551078.0	4117499.5	3695562.0	3309219.5	2959436.5	2642678.5	2347489.5	2050842.0	1744216.5	1439316.5	1153871.0	907731.5	711494.0	560498.5	442506.0	349493.0	274675.0	211634.0	160894.0	122807.5	95174.5	75571.0	60548.5	48849.0	40721.5	34046.0	28309.5	23598.5	19811.0	16511.0	13592.0	11376.5	9408.0	7408.5	5466.5	3566.5	2201.0	1415.0	907.0	581.5	357.0	219.5	139.5	107.0	92.5	68.5	43.5	32.0	18.5	14.5
PCa13848_L002_R2	820.0	657.0	573.0	722.5	886.5	1100.5	1371.5	1766.0	2321.5	3021.5	3922.0	5206.5	7085.0	9884.5	14294.5	21612.5	33337.0	52355.5	82590.5	128104.5	195336.0	290077.0	417680.0	584525.5	794297.0	1051168.5	1353512.5	1696372.0	2077992.5	2492559.0	2934896.0	3400989.5	3884846.5	4372161.0	4846527.0	5285917.0	5683230.5	6029093.5	6296962.5	6481674.0	6561418.0	6529859.5	6391202.5	6200859.0	6027011.0	5876025.5	5748038.0	5621740.0	5468533.0	5243323.0	4928837.0	4540536.0	4109836.0	3687949.5	3301294.5	2954380.5	2638556.5	2343835.5	2051227.5	1745020.0	1437946.0	1151275.5	906356.0	711430.5	560135.0	442727.5	349079.5	273986.5	211985.5	160986.0	122877.5	95119.5	75661.0	60961.5	49386.5	41404.0	34491.5	28422.5	23698.5	19823.5	16565.5	13927.0	11800.0	9774.0	7619.0	5753.0	4174.0	3033.0	2245.5	1737.0	1452.0	1264.0	1177.5	1131.5	1219.5	1299.0	1471.5	1781.5	2334.0	3939.0	15420.0
PCa13848_L003_R1	13.0	21.0	37.0	56.5	95.5	164.5	259.5	407.5	635.5	975.0	1506.5	2345.0	3599.0	5779.5	9540.5	15913.0	26583.0	44599.5	73360.0	117111.0	181607.5	273016.0	397356.0	559400.5	764061.0	1015892.5	1310067.5	1642814.5	2014774.0	2419161.5	2851734.5	3309413.0	3780844.0	4250867.0	4706885.0	5132439.0	5519365.5	5856220.0	6115342.5	6292225.5	6368526.5	6330586.0	6189439.5	6002837.0	5836323.5	5694200.0	5572727.5	5454838.0	5303973.5	5080030.5	4773869.0	4395448.5	3976202.0	3564887.5	3188257.0	2850655.0	2547607.5	2262391.5	1975134.5	1679027.5	1382761.0	1107734.0	870530.5	681957.5	537661.0	424062.5	334812.0	263476.0	203082.0	153963.0	117100.5	90412.0	71667.5	57453.5	46409.5	38927.5	32561.0	26873.5	22457.0	18681.0	15617.5	12778.0	10621.0	8877.0	6899.0	5027.5	3299.0	2085.5	1357.0	866.0	545.0	364.5	236.5	127.5	94.0	73.0	47.0	37.5	33.5	19.5	8.5
PCa13848_L003_R2	876.0	695.0	539.0	694.0	937.5	1121.0	1368.0	1738.5	2271.5	2982.5	3972.5	5287.0	7093.0	9991.0	14592.0	21615.5	33209.0	52690.0	82754.0	127892.0	194012.5	285818.5	411184.5	573496.5	777428.0	1029549.5	1322789.0	1657403.5	2029856.5	2431848.0	2861645.5	3315667.0	3785356.5	4252618.5	4710554.5	5136818.5	5519490.5	5848717.0	6106024.5	6285465.0	6360035.5	6322809.0	6182381.5	5995436.5	5826927.5	5681635.5	5554045.0	5429983.5	5280724.5	5060644.0	4752900.0	4377204.5	3964139.5	3556624.5	3178421.0	2841485.5	2540715.5	2254492.0	1967737.5	1674164.5	1381732.5	1106056.5	869138.5	681154.0	535828.5	422054.5	332693.0	262039.5	202215.0	153408.0	117058.5	90757.0	72121.5	57865.5	46375.0	38490.0	32293.5	26792.5	22367.5	18844.0	15670.0	12759.0	10778.5	9097.5	7276.5	5450.0	3893.0	2828.0	2094.5	1692.0	1444.0	1207.0	1120.5	1125.0	1168.5	1281.5	1458.5	1757.0	2390.0	3866.5	14859.5
PCa13848_L004_R1	12.0	20.5	37.0	56.0	87.5	157.5	255.0	404.5	634.0	990.5	1536.5	2354.0	3665.0	5867.0	9500.0	15996.0	26879.0	44724.0	73512.5	118003.0	183491.0	276386.5	402101.5	566597.0	772414.5	1025090.0	1325873.5	1665703.0	2042999.0	2453755.0	2890939.0	3350242.5	3826819.0	4309003.5	4776010.5	5210521.0	5604806.0	5943838.5	6208683.0	6389039.5	6466340.5	6429769.0	6286212.5	6099225.0	5930933.0	5787148.5	5665379.5	5541328.5	5388943.0	5165263.0	4850405.0	4465310.5	4040421.0	3623737.5	3243908.5	2902299.5	2590764.0	2299041.5	2007338.0	1706263.5	1407196.0	1126363.0	885933.5	695812.0	548811.0	432831.5	341289.0	267857.0	206335.5	156945.0	119029.5	91946.0	73388.5	58917.5	47291.5	39265.0	32960.5	27291.5	22548.0	18883.5	15758.0	13102.5	10970.0	9051.0	6993.5	5092.0	3433.5	2164.5	1360.0	905.5	584.0	362.0	251.0	167.5	139.0	137.5	101.5	76.0	91.5	74.5	25.5
PCa13848_L004_R2	579.0	516.0	490.0	649.5	853.5	1042.0	1328.5	1744.0	2251.5	2851.5	3706.0	4885.0	6618.0	9316.5	13654.5	20825.0	32380.5	51564.0	81570.5	127037.0	193081.5	286056.0	412592.0	576605.0	782913.0	1035793.5	1334158.5	1673732.5	2051627.0	2460009.0	2895691.0	3357668.0	3836322.0	4315063.0	4780339.0	5211920.0	5598873.0	5936686.5	6201682.5	6381305.0	6460018.5	6425643.0	6284676.0	6094186.5	5919332.5	5773139.5	5648911.5	5527608.5	5373704.0	5146039.5	4836067.0	4454562.0	4031877.5	3616534.5	3236718.5	2893871.0	2584019.0	2295543.5	2004130.5	1703392.5	1403606.5	1123453.0	884224.0	693204.5	545195.0	429663.5	339164.0	266725.5	205672.5	155976.0	118820.5	91982.0	73320.0	58938.5	47258.5	39258.0	32854.0	27371.0	22933.5	19302.0	16036.5	13269.5	11178.0	9271.5	7314.0	5626.0	3997.0	2785.5	2051.5	1648.5	1414.5	1244.0	1145.5	1117.5	1167.5	1269.0	1427.0	1701.5	2296.5	3757.5	14431.5
PCa14121_L001_R1	35.0	40.5	71.0	125.0	200.0	309.5	493.5	799.0	1212.0	1781.5	2629.5	4058.5	6459.0	10327.0	17073.0	28518.0	47072.5	76770.5	124118.0	194713.5	296346.0	438664.0	630427.0	880086.5	1193624.0	1577674.0	2029794.0	2544703.5	3117963.5	3747110.5	4423613.5	5136668.5	5881269.0	6635148.5	7381975.5	8104796.5	8782781.5	9368749.5	9814176.0	10119367.5	10271633.0	10250857.0	10067788.5	9813863.5	9566614.5	9328430.5	9105755.5	8874327.0	8590378.0	8225185.0	7752555.5	7185917.5	6576777.5	5968342.0	5397132.5	4870076.0	4373936.0	3901108.0	3431640.5	2952487.0	2478716.0	2034755.0	1641974.0	1316326.5	1054890.0	842643.0	669653.0	527454.5	410649.5	316734.0	242981.0	186971.5	146029.5	114490.0	90476.5	72991.0	58096.5	46525.5	37794.0	30617.0	24869.5	19670.0	15718.0	12798.5	9830.5	6795.0	4117.5	2490.0	1557.5	1058.5	729.5	471.5	304.5	210.0	163.0	126.5	90.5	69.0	64.5	34.0	5.5
PCa14121_L001_R2	1071.0	969.5	1006.5	1343.0	1797.5	2320.5	2898.5	3557.0	4332.5	5384.5	6680.5	8473.5	11240.5	15514.0	22546.5	34112.5	53118.0	83555.5	130866.0	201921.0	303454.5	444757.0	636700.0	887326.5	1201479.5	1583805.5	2034830.0	2550596.0	3126953.0	3754473.5	4430424.0	5146069.5	5888854.0	6643777.0	7393082.0	8118977.5	8794438.0	9376538.5	9825138.0	10132984.5	10280469.0	10256580.5	10071392.5	9810115.0	9554886.5	9315254.0	9089813.5	8853409.0	8571597.5	8206246.5	7730470.5	7166422.0	6560523.0	5950573.5	5375916.5	4847153.5	4356240.5	3886210.0	3415492.5	2938861.5	2468896.0	2027108.5	1636756.5	1313077.0	1052550.0	840642.5	668139.0	525857.5	410190.5	317500.5	243637.5	187155.5	146436.0	116051.0	91713.5	73637.0	59027.0	47499.5	38669.0	31701.0	25723.5	20495.5	16791.0	13863.5	10840.5	7741.0	5279.0	3820.0	2847.0	2341.0	2003.0	1706.0	1556.0	1502.5	1528.5	1590.5	1644.5	1844.5	2339.0	3398.0	10494.0
PCa14121_L002_R1	26.0	37.0	66.5	119.0	203.5	314.5	483.0	733.0	1119.0	1725.5	2585.0	3978.5	6329.0	10173.5	16759.5	27916.0	46791.5	76658.0	123277.0	193291.5	294352.0	436115.5	626797.0	874411.5	1186164.0	1566952.0	2014609.5	2526044.5	3098625.0	3724268.5	4392374.0	5098817.0	5835840.5	6582424.5	7326123.0	8044974.0	8712843.5	9293102.5	9739581.5	10042074.5	10192649.0	10168370.5	9984661.5	9733166.0	9486653.5	9254961.5	9035573.5	8805572.5	8530625.0	8170997.5	7702908.5	7139558.0	6535185.0	5934571.5	5364614.5	4841359.0	4354504.0	3888071.0	3418984.5	2940206.0	2469308.5	2028386.0	1637171.0	1311774.5	1052748.0	842657.0	670672.5	528768.5	410641.5	317319.5	244170.5	187343.0	146221.0	115369.5	90897.5	73465.0	59022.0	46976.0	37876.5	30798.0	24905.0	19827.0	16146.0	13141.0	9939.0	6788.0	4074.0	2454.5	1552.5	1058.5	700.5	421.0	297.5	210.5	156.5	138.5	101.5	68.0	59.5	33.0	16.5
PCa14121_L002_R2	1310.0	1178.0	1186.0	1515.5	1983.5	2499.5	3025.0	3615.5	4404.0	5489.0	6840.0	8748.0	11420.0	15785.5	23014.5	34728.0	53691.0	83828.0	130631.5	200499.0	301984.5	443376.5	633937.5	881506.0	1193448.5	1573372.0	2019828.0	2530987.0	3101595.0	3724547.5	4393113.5	5103000.0	5838789.0	6582579.0	7325914.5	8048598.0	8715564.5	9292641.5	9740470.0	10048301.0	10200369.0	10175426.0	9993888.5	9735407.5	9481669.0	9246612.0	9022234.0	8790727.5	8515129.5	8150262.5	7678643.5	7121473.5	6523359.5	5921447.0	5349519.5	4826421.5	4339960.5	3871625.0	3403069.5	2929038.0	2462154.0	2023277.5	1636499.5	1313126.5	1051992.5	842407.5	669870.0	528215.5	412132.0	317909.5	244532.5	188278.0	147459.0	116798.0	92228.0	74493.5	60163.0	48303.0	39198.0	32089.5	26115.5	20686.0	17071.5	14167.0	11009.5	7969.0	5374.5	3764.0	2818.0	2296.0	1952.0	1743.0	1608.0	1518.0	1537.0	1594.0	1743.5	1969.0	2413.0	3521.0	10764.5
PCa14121_L003_R1	34.0	39.0	64.0	117.5	185.5	281.0	464.0	729.0	1132.0	1719.5	2638.5	4043.5	6293.0	10194.5	16878.5	28101.5	46394.5	75871.5	121393.0	190468.0	290841.5	430180.5	618584.5	862795.0	1167315.5	1539584.5	1978256.0	2480771.5	3040341.0	3648786.0	4304091.0	4994291.5	5709834.0	6437788.5	7157401.5	7857919.5	8514826.0	9073777.0	9503981.0	9799823.0	9941306.5	9915423.5	9736274.5	9485843.5	9240527.0	9011178.0	8793218.0	8568508.5	8300989.0	7947022.0	7486940.0	6937605.0	6351037.5	5763579.0	5207156.0	4700208.5	4226818.5	3770943.0	3313008.0	2848325.0	2390683.0	1963181.5	1586222.0	1270932.5	1017793.5	812823.5	645487.0	509347.0	396813.0	305531.5	234806.5	180315.0	140463.0	110788.0	87127.0	70084.5	56466.5	45351.5	36609.0	29650.0	23723.0	18782.5	15260.5	12396.5	9427.0	6363.0	3847.5	2409.0	1531.5	998.5	652.0	433.5	292.0	188.5	153.0	133.0	95.5	51.5	47.5	34.0	7.5
PCa14121_L003_R2	1333.0	1175.0	1149.5	1461.0	1869.5	2385.0	2962.0	3618.5	4394.5	5307.0	6714.0	8733.5	11483.5	15910.0	23194.0	34638.0	53400.0	83459.5	129574.0	198911.5	298537.0	437438.0	624614.5	866526.0	1171982.5	1546121.5	1983588.0	2482571.0	3041289.0	3651361.0	4308261.5	4999675.5	5715952.5	6444927.5	7167066.0	7864444.0	8516399.5	9080638.0	9512807.0	9807043.5	9948781.0	9922085.0	9741585.5	9487236.0	9234360.5	8997849.0	8778229.5	8552476.5	8280651.5	7926111.5	7467552.0	6921688.5	6335021.5	5749173.5	5194098.5	4679652.0	4205416.0	3752895.0	3300171.0	2841821.5	2386048.5	1957472.0	1580993.5	1268202.0	1016949.0	812236.0	644466.0	507757.0	396335.0	306630.0	235005.5	180732.0	141217.5	111848.5	88928.0	71634.0	57421.5	46006.0	37552.0	30599.0	24854.0	19812.5	16283.0	13567.0	10492.0	7481.0	5046.5	3672.0	2820.5	2231.5	1882.5	1678.0	1579.5	1526.5	1530.5	1564.0	1633.0	1838.5	2381.0	3530.5	10523.5
PCa14121_L004_R1	33.0	40.0	64.5	113.0	181.5	297.0	468.0	744.0	1136.5	1701.5	2587.5	4018.0	6370.5	10236.0	16871.5	28132.0	46868.5	76700.0	122887.0	192724.5	293820.0	433946.5	623264.5	869758.5	1178985.0	1556719.5	2001340.5	2509984.5	3076667.5	3697081.0	4359369.0	5060223.5	5791699.5	6530726.0	7267732.5	7979109.5	8638227.0	9206058.0	9645854.0	9950785.5	10100268.0	10073590.5	9892983.5	9638277.5	9389958.0	9162323.5	8942297.0	8715253.5	8441066.5	8080148.0	7614064.5	7056476.0	6457418.5	5861011.0	5298117.0	4779080.5	4293015.5	3829804.5	3367118.0	2894549.0	2431420.5	1997095.0	1611394.5	1291308.5	1035293.0	827515.0	657259.5	517710.5	403024.5	310548.5	238234.0	183420.0	143573.5	113140.5	89053.0	71472.5	57110.0	45614.5	37068.0	30113.0	24176.0	19231.0	15689.5	12804.5	9679.5	6647.5	4106.0	2524.5	1558.0	1029.0	696.5	481.0	364.0	266.5	229.0	208.5	180.5	138.0	118.5	112.5	53.0
PCa14121_L004_R2	1012.0	932.0	1002.0	1381.0	1831.0	2299.0	2870.0	3580.0	4382.0	5453.0	6773.0	8564.0	11290.0	15610.5	22629.0	34268.0	52949.0	82846.5	129533.0	199392.0	300804.5	440863.5	629417.0	876186.5	1183880.0	1560714.5	2006232.0	2513857.0	3080753.0	3699127.5	4362011.0	5062852.0	5793921.5	6533792.0	7266736.5	7980561.5	8648686.0	9221196.5	9659277.0	9957190.5	10101194.0	10075249.5	9893792.0	9639433.0	9388369.5	9153092.0	8929972.0	8699437.0	8423017.5	8061709.5	7595026.0	7042212.0	6444912.0	5845952.5	5281997.0	4761813.0	4278300.5	3814835.5	3351456.5	2887709.5	2428644.0	1991656.5	1608376.0	1290317.0	1032913.0	824992.5	655498.0	516690.5	402404.5	311071.0	239364.0	183648.5	143329.0	113585.0	90245.5	72824.0	58551.0	47183.0	38542.5	31334.5	25284.0	20263.0	16713.5	13764.5	10692.5	7635.5	5043.0	3595.5	2766.5	2253.5	1888.0	1633.5	1512.5	1482.0	1502.5	1507.0	1630.5	1870.0	2303.0	3404.0	10275.0
