chr	start	end	strand	ens_gene	gene_name	target_id	transcript_name	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq
chrY	12537650	12708869	+	ENSG00000114374.13	USP9Y	ENST00000457658.6	USP9Y-206	0.761434453990059	0.968513953902437	-0.0805306831729593	0.265254646380149	5.64371686326628	0.172141930956336	0.00540639932875127	0.182220340474603	0.123200409614643	0.182220340474603
chrY	12662334	12692233	+	ENSG00000114374.13	USP9Y	ENST00000440408.5	USP9Y-204	0.381218547949864	0.968513953902437	0.320168853987488	0.365634274621223	7.78086392923574	0.348943593416134	0.000678146741796782	0.355824313998972	0.119273143747855	0.355824313998972
chrY	12662368	12860802	+	ENSG00000114374.13	USP9Y	ENST00000651177.1	USP9Y-209	0.48879610257729	0.968513953902437	0.18958127789859	0.273872374862481	9.01307857849757	0.190545900135228	0.00120017470265677	0.198816032531517	0.125501989150855	0.198816032531517
chrY	12662537	12688255	+	ENSG00000114374.13	USP9Y	ENST00000417071.1	USP9Y-202	0.334282946918398	0.968513953902437	0.296858401446942	0.307458669540132	5.35135258589786	0.250529271579034	0.0163592817653011	0.235722940835734	0.126622709336068	0.235722940835734
chrY	12701231	12860839	+	ENSG00000114374.13	USP9Y	ENST00000338981.7	USP9Y-201	0.742248962733872	0.968513953902437	0.092885221552717	0.28243183576616	7.63834196369699	0.195467898890989	0.00811954695690432	0.204594431321077	0.119081714265737	0.204594431321077
chrY	12702040	12721203	+	ENSG00000114374.13	USP9Y	ENST00000493168.1	USP9Y-208	0.779301080515944	0.968513953902437	-0.0637998220839944	0.22766952375672	5.34288916478944	0.102871277661408	0.0114541907898232	0.100618770024939	0.126768241337141	0.126768241337141
chrY	12709436	12860839	+	ENSG00000114374.13	USP9Y	ENST00000426564.6	USP9Y-203	0.390476125139154	0.968513953902437	0.396016210047596	0.461151976891849	8.13610690307072	0.553561284008016	0.0262614406492513	0.540834948127442	0.120217601277752	0.540834948127442
chrY	12847045	12859612	+	ENSG00000114374.13	USP9Y	ENST00000453031.1	USP9Y-205	0.189284558877478	0.968513953902437	-1.0471061136555	0.797674487528709	1.96624569329632	1.78660817331131	0.702379956667075	0.970507377107436	0.99437894481076	0.99437894481076
chrY	12856813	12860839	+	ENSG00000114374.13	USP9Y	ENST00000471409.1	USP9Y-207	0.993327326954514	0.993327326954514	-0.00239775991085587	0.286708684748038	5.2070867850805	0.199278654145961	0.0179151528525682	0.201289833573964	0.128348775764894	0.201289833573964
chrY	12904849	12909696	+	ENSG00000067048.17	DDX3Y	ENST00000493363.1	DDX3Y-208	0.859175386928784	0.968513953902437	-0.040912107840043	0.230589529040238	4.79375150603198	0.0759994316894078	0.0107918262812499	0.0723612017589877	0.130998922793413	0.130998922793413
chrY	12904868	12920478	+	ENSG00000067048.17	DDX3Y	ENST00000336079.8	DDX3Y-201	0.495223276194325	0.968513953902437	0.146560936803029	0.214890923505777	8.65950650715398	0.112247803013679	0.000290235600731138	0.117454318861894	0.122851388413044	0.122851388413044
chrY	12905738	12914649	+	ENSG00000067048.17	DDX3Y	ENST00000440554.1	DDX3Y-203	0.470430450295126	0.968513953902437	0.21457993661919	0.297293186754608	4.87387693427729	0.225424712268266	0.0568256333164878	0.178863003725406	0.130065634494343	0.178863003725406
chrY	12912640	12913801	+	ENSG00000067048.17	DDX3Y	ENST00000469101.1	DDX3Y-206	0.725183013654986	0.968513953902437	0.0799281425406154	0.227365492014731	4.98341684683758	0.0998597861265238	0.00848387219064413	0.0996582904232002	0.129369639700291	0.129369639700291
chrY	12912963	12914899	+	ENSG00000067048.17	DDX3Y	ENST00000472510.5	DDX3Y-207	0.885109982689741	0.968513953902437	-0.0348844032582927	0.241423709536244	4.91852008977762	0.141592968934084	0.0164406785416418	0.138987074861666	0.129721117755535	0.138987074861666
chrY	12913008	12915227	+	ENSG00000067048.17	DDX3Y	ENST00000463199.1	DDX3Y-205	0.908697962263722	0.968513953902437	-0.0265182593462074	0.231234954510174	5.04211714752373	0.0395925269621239	0.0134479652371612	0.029916289600174	0.129137645929031	0.129137645929031
chrY	12915496	12916353	+	ENSG00000067048.17	DDX3Y	ENST00000495478.1	DDX3Y-209	0.535129772398414	0.968513953902437	0.14279419706717	0.230241009336141	5.06008213661678	0.0865676934944415	0.0122900499654745	0.0774970308207955	0.129072409714859	0.129072409714859
chrY	13248379	13480670	-	ENSG00000183878.15	UTY	ENST00000538878.5	UTY-210	0.52742020677697	0.968513953902437	0.2205597122573	0.349015053660591	5.58674313290963	0.307093736603169	0.0513358657602479	0.273494821390965	0.12364217405735	0.273494821390965
chrY	13248379	13480670	-	ENSG00000183878.15	UTY	ENST00000540140.5	UTY-211	0.614567071918472	0.968513953902437	-0.146388201872158	0.290703669233446	5.17553104198317	0.172998093074767	0.096797739210631	0.0877856283323148	0.128558589604806	0.128558589604806
chrY	13248379	13480670	-	ENSG00000183878.15	UTY	ENST00000537580.5	UTY-209	0.822366175914126	0.968513953902437	0.0586465163022934	0.261228571199428	5.08603191064782	0.0885171011547463	0.0529976612200062	0.0434539730170428	0.128976649209047	0.128976649209047
chrY	13248379	13480670	-	ENSG00000183878.15	UTY	ENST00000545955.5	UTY-212	0.592629801706317	0.968513953902437	-0.115870205932799	0.216568083523516	7.64386931412983	0.0571077505940715	0.00598414257280912	0.0532541418478934	0.119087150229988	0.119087150229988
chrY	13248379	13480670	-	ENSG00000183878.15	UTY	ENST00000617789.4	UTY-214	0.917727935924549	0.968513953902437	0.171969660584185	1.66482168639343	3.4939525662819	6.72627540339881	3.91685137742935	3.47416528253295	0.258237494467386	3.47416528253295
chrY	13248379	13480670	-	ENSG00000183878.15	UTY	ENST00000618474.4	UTY-215	0.524653591205576	0.968513953902437	0.759727218104178	1.1941857814648	1.79877907609958	3.59708660665584	1.29360034720638	2.50927880120083	1.11552487147079	2.50927880120083
chrY	13248379	13480670	-	ENSG00000183878.15	UTY	ENST00000612274.4	UTY-213	0.93727156829268	0.968513953902437	0.0201529287270105	0.256074112474521	5.39795271526828	0.0654008028287054	0.0490009963645717	0.0228315826039976	0.125862873181065	0.125862873181065
chrY	13249856	13479665	-	ENSG00000183878.15	UTY	ENST00000624098.3	UTY-216	0.888162446473841	0.968513953902437	-0.0306567917042722	0.217996492188571	7.03608917694112	0.0616233352271958	0.00727910425549863	0.0602559407937233	0.119447484028559	0.119447484028559
chrY	13297441	13480670	-	ENSG00000183878.15	UTY	ENST00000362096.8	UTY-203	0.300457557724252	0.968513953902437	-0.229878240160756	0.222007481506864	6.38096982015447	0.0363421871903196	0.0097400821662493	0.0161445889965937	0.121692776087139	0.121692776087139
chrY	13323034	13480670	-	ENSG00000183878.15	UTY	ENST00000329134.9	UTY-201	0.293919405980148	0.968513953902437	-0.234354827142419	0.223288156503785	5.98331535624007	0.0699810329083088	0.0109374514826999	0.0513957687151192	0.122016150743591	0.122016150743591
chrY	13360488	13479540	-	ENSG00000183878.15	UTY	ENST00000478900.5	UTY-207	0.18846741192236	0.968513953902437	-1.16535529026504	0.88611653961225	2.35112283619322	2.23274622310124	0.721312970302714	1.37256042109566	0.742671823555315	1.37256042109566
chrY	13393152	13479504	-	ENSG00000183878.15	UTY	ENST00000474365.1	UTY-206	0.84197585960356	0.968513953902437	-0.0438696353327465	0.220044881926908	5.66033174639955	0.0445910750304162	0.00603094541478525	0.0425060251442112	0.123088388084486	0.123088388084486
chrY	13396302	13479978	-	ENSG00000183878.15	UTY	ENST00000382893.2	UTY-204	0.674836873417291	0.968513953902437	-0.0922916782837413	0.219994037814108	5.92279378525373	0.0284124546694537	0.00696251172861359	0.0220197873730039	0.1220971594014	0.1220971594014
chrY	13479042	13479923	-	ENSG00000183878.15	UTY	ENST00000479713.1	UTY-208	0.556420043360882	0.968513953902437	-0.169295654714945	0.287835912806686	3.98190894658867	0.0715815274069248	0.0486689291384115	0.0224278126877759	0.17226310473161	0.17226310473161
chrY	13703899	13706024	+	ENSG00000154620.6	TMSB4Y	ENST00000284856.4	TMSB4Y-201	0.696747931424184	0.968513953902437	-0.0982657741937905	0.252148334847578	5.27968421155875	0.156471270313206	0.00916800080680131	0.160375419903616	0.127665290495203	0.160375419903616
chrY	13703902	13888980	+	ENSG00000241859.7	ANOS2P	ENST00000652544.1	ANOS2P-204	0.402204858349861	0.968513953902437	-0.183015440900865	0.218476347417245	5.69312111699179	0.0544855486114467	0.00439715101858486	0.0466050453585029	0.122887953996831	0.122887953996831
chrY	13751656	13915824	+	ENSG00000241859.7	ANOS2P	ENST00000472227.5	ANOS2P-203	0.117024744804914	0.968513953902437	-0.528854161961472	0.337411794997082	4.10149434486809	0.343794889371031	0.0284411513886533	0.275150100353088	0.162210357128419	0.275150100353088
chrY	13751793	13858594	+	ENSG00000241859.7	ANOS2P	ENST00000430079.5	ANOS2P-201	0.252505875852199	0.968513953902437	-0.405552851479859	0.354416255823813	3.35648431351194	0.134843596099007	0.0394218377790119	0.0650466205049774	0.295540515266777	0.295540515266777
chrY	13753098	13871706	+	ENSG00000241859.7	ANOS2P	ENST00000460561.1	ANOS2P-202	0.615340876513684	0.968513953902437	-0.411491603866183	0.818946755562875	1.65493168322275	1.40886473154393	0.563753382740871	0.940844397943489	1.22471005311769	1.22471005311769
chrY	14522573	14845639	+	ENSG00000165246.14	NLGN4Y	ENST00000643089.1	NLGN4Y-209	0.112366492992953	0.968513953902437	1.7164014712808	1.0810985993827	5.20843735088398	3.54758201854238	0.965134965707623	2.15159618519169	0.128338781377432	2.15159618519169
chrY	14522752	14845650	+	ENSG00000165246.14	NLGN4Y	ENST00000382872.5	NLGN4Y-204	0.936348083348828	0.968513953902437	-0.0339602142687927	0.425243377580207	6.20678811885424	0.271031728268917	0.360331087758753	-0.0625037323037935	0.121887392710108	0.121887392710108
chrY	14523746	14843726	+	ENSG00000165246.14	NLGN4Y	ENST00000355905.6	NLGN4Y-202	0.379011157055292	0.968513953902437	1.43888588484954	1.63561851783116	1.73737171799871	6.98736289656754	1.0727227215559	6.06127177410327	1.16155314023351	6.06127177410327
chrY	14523746	14843726	+	ENSG00000165246.14	NLGN4Y	ENST00000382868.5	NLGN4Y-203	0.851800468887011	0.968513953902437	-0.146320149963869	0.783207659992438	3.82057609829902	0.684067169791291	1.44436624582756	-0.69760158206659	0.191405057294657	0.191405057294657
chrY	14523746	14843726	+	ENSG00000165246.14	NLGN4Y	ENST00000476359.1	NLGN4Y-207	0.16537215577	0.968513953902437	-0.350079815386924	0.252359192139133	5.21280052437239	0.153769174021749	0.0415212230076704	0.0949433011785614	0.128305875277971	0.128305875277971
chrY	14524529	14622368	+	ENSG00000165246.14	NLGN4Y	ENST00000481089.1	NLGN4Y-208	0.929478900841145	0.968513953902437	0.0224666477651554	0.253859042602719	4.35859287274385	0.0892459686200854	0.0246840798032688	0.0733518856090109	0.147167689559848	0.147167689559848
chrY	14524574	14843647	+	ENSG00000165246.14	NLGN4Y	ENST00000339174.9	NLGN4Y-201	0.985974635945911	0.993327326954514	0.00460190157537614	0.261782660325697	5.80302033978393	0.16613885817457	0.012368069874414	0.170379026784784	0.122392784015809	0.170379026784784
chrY	14622181	14733549	+	ENSG00000165246.14	NLGN4Y	ENST00000413217.1	NLGN4Y-205	0.936261319450827	0.968513953902437	-0.0178959813553447	0.223784401433893	5.43506803331944	0.0399956399473138	0.00822259453442069	0.0356872051013122	0.125322627665914	0.125322627665914
chrY	14639096	14640358	+	ENSG00000226555.1	AGKP1	ENST00000455254.1	AGKP1-201	0.283687205400663	0.968513953902437	-0.254495173933864	0.237386029695596	4.54020204458999	0.0603585489343539	0.0117616165109184	0.037361375702037	0.138510722408117	0.138510722408117
chrY	15348662	15456074	-	ENSG00000234620.1	PUDPP1	ENST00000421058.1	PUDPP1-201	0.302753621851782	0.968513953902437	-0.563515981469425	0.546812862840739	2.69613740882344	0.801840807527831	0.102091588826826	0.695253229754735	0.560077869548475	0.695253229754735
chrY	18128610	18136886	+	ENSG00000244646.4	XKRY2	ENST00000442362.2	XKRY2-201	0.96483463037447	0.986039787085997	0.0331557042540989	0.752042630268353	1.605947692192	1.01119854882593	0.245203270907026	0.866821985941602	1.26297837640215	1.26297837640215
chrY	18481087	18487400	+	ENSG00000227494.2	USP9YP14	ENST00000430663.2	USP9YP14-201	0.802085622480241	0.968513953902437	0.250044443834648	0.997588697270147	2.49279549739306	2.4277222577222	0.686560796702279	1.96726109375412	0.662881109748006	1.96726109375412
chrY	18546720	18551465	+	ENSG00000172468.13	HSFY1	ENST00000382856.2	HSFY1-204	0.830911885878252	0.968513953902437	0.125889249273648	0.589556313077127	2.46173148985665	0.311936112953652	0.247172555798537	0.0917310076284318	0.679698500972385	0.679698500972385
chrY	18729882	18739197	+	ENSG00000242153.7	OFD1P6Y	ENST00000432335.1	OFD1P6Y-201	0.469650717459832	0.968513953902437	-0.543861413941032	0.752179397323027	1.55748704223826	0.84266671305781	0.207346104819216	0.640711216191324	1.30138415053341	1.30138415053341
chrY	18790709	18791051	-	ENSG00000248573.1	PRYP6	ENST00000514804.1	PRYP6-201	0.451275896762414	0.968513953902437	-0.62548525195556	0.83033834243049	1.08328166789022	1.2538864277681	0.131899773645058	1.14304681678947	1.70666492744884	1.70666492744884
chrY	18833002	18839313	-	ENSG00000224151.1	USP9YP28	ENST00000435142.1	USP9YP28-201	0.677756857274313	0.968513953902437	0.491676391094682	1.18326252720128	1.70817923270795	3.45281157729639	0.408172959194381	3.32545426288234	1.18373850338774	3.32545426288234
chrY	18992467	18992709	-	ENSG00000185275.6	CD24P4	ENST00000382840.3	CD24P4-201	0.702414071941834	0.968513953902437	-0.25405345806291	0.664950421528106	1.97762405967717	0.613888826197116	0.19272735648332	0.465338843119182	0.986363478424429	0.986363478424429
chrY	19076946	19077416	-	ENSG00000286265.1	AC007244.1	ENST00000610801.1	AC007244.1-201	0.883313858300342	0.968513953902437	-0.0666153038374301	0.453876627637177	3.58496977470626	0.500479401177774	0.0749381215927513	0.474405860048039	0.236066539785971	0.474405860048039
chrY	19455431	19503153	-	ENSG00000215580.11	BCORP1	ENST00000441139.5	BCORP1-202	0.330061259824369	0.968513953902437	-0.281481023416241	0.288997711505502	4.1733666020891	0.133377645200428	0.0653975270489269	0.0601894649266232	0.157321612298853	0.157321612298853
chrY	19456312	19503136	-	ENSG00000215580.11	BCORP1	ENST00000400605.5	BCORP1-201	0.563497229236746	0.968513953902437	0.662789979697091	1.14738080124794	2.83670632583831	3.29796790009951	0.973122148339167	2.53749839318714	0.490477436752002	2.53749839318714
chrY	19456394	19567092	-	ENSG00000215580.11	BCORP1	ENST00000650676.1	BCORP1-204	0.468997792491202	0.968513953902437	-0.81073413439806	1.11962737786156	1.5676883367445	3.01407606825913	2.04958702721694	1.09061935808726	1.2932542134688	1.2932542134688
chrY	19553926	19567051	-	ENSG00000215580.11	BCORP1	ENST00000651484.1	BCORP1-205	0.808207603381244	0.968513953902437	0.0578043495544129	0.238133767896994	4.53153577672146	0.120183863085684	0.0122910972072697	0.119020127433007	0.138929413226916	0.138929413226916
chrY	19567313	19590247	+	ENSG00000131002.12	TXLNGY	ENST00000407724.7	TXLNGY-202	0.802716219488253	0.968513953902437	-0.0807911106351126	0.323379993739576	3.82063310888292	0.201183278923242	0.0874689248069709	0.13209209439322	0.191396729462384	0.191396729462384
chrY	19567350	19590418	+	ENSG00000131002.12	TXLNGY	ENST00000459719.6	TXLNGY-206	0.118618316477637	0.968513953902437	0.333681817342026	0.21381645531164	7.08224784417931	0.11528568183232	0.00256106412996328	0.0945615711590071	0.119352206702128	0.119352206702128
chrY	19567382	19590423	+	ENSG00000131002.12	TXLNGY	ENST00000447520.5	TXLNGY-205	0.329383055685004	0.968513953902437	0.230444563806844	0.236266815603192	6.84345444510734	0.148199946312935	0.00264387392338167	0.146214814490679	0.119966390840466	0.146214814490679
chrY	19567382	19604120	+	ENSG00000131002.12	TXLNGY	ENST00000445715.6	TXLNGY-203	0.108523449188743	0.968513953902437	0.858752206160971	0.535093007868895	3.74635316325345	0.603655486266932	0.56022776700856	-0.092861492537957	0.203304305178589	0.203304305178589
chrY	19567787	19589849	+	ENSG00000131002.12	TXLNGY	ENST00000538014.2	TXLNGY-208	0.477821183413791	0.968513953902437	0.228760339669795	0.322283332818865	6.4442524774873	0.264484062820411	0.00850224875570901	0.268475208878519	0.121540669251829	0.268475208878519
chrY	19567829	19589847	+	ENSG00000131002.12	TXLNGY	ENST00000447202.2	TXLNGY-204	0.802201472125827	0.968513953902437	0.0618028129743141	0.246718793765904	7.64702450724085	0.148489992645956	0.00115003324919419	0.161170401943613	0.119090325096348	0.161170401943613
chrY	19588543	19593717	+	ENSG00000131002.12	TXLNGY	ENST00000588613.5	TXLNGY-211	0.211296800951965	0.968513953902437	1.14621261986	0.916964580729544	1.36185323561162	1.56728966206143	0.78018756994121	0.593483493012676	1.46200987622548	1.46200987622548
chrY	19588570	19590419	+	ENSG00000131002.12	TXLNGY	ENST00000589075.5	TXLNGY-212	0.825793501717499	0.968513953902437	-0.193946574809251	0.881175972509131	4.69625413871952	1.8914730228253	0.368887461105521	1.70170212430091	0.132900366657154	1.70170212430091
chrY	19588611	19593602	+	ENSG00000131002.12	TXLNGY	ENST00000587095.1	TXLNGY-210	0.265996423931499	0.968513953902437	0.821090999941162	0.738172332525708	1.6599765903803	0.688805770641125	0.232262162193911	0.345640070795493	1.22080021782327	1.22080021782327
chrY	19590753	19593651	+	ENSG00000131002.12	TXLNGY	ENST00000488280.1	TXLNGY-207	0.891940491412593	0.968513953902437	-0.0294447762374796	0.216746032329073	6.08884207065478	0.0484340758302395	0.00333670324854539	0.0497095815386712	0.121940210165843	0.121940210165843
chrY	19592450	19606274	+	ENSG00000131002.12	TXLNGY	ENST00000253320.8	TXLNGY-201	0.859328450357998	0.968513953902437	0.0396124555109938	0.223509901892856	8.75747920627012	0.121487493108644	0.000273282989230504	0.132944520328513	0.123513748932911	0.132944520328513
chrY	19593088	19594161	+	ENSG00000131002.12	TXLNGY	ENST00000593000.1	TXLNGY-214	0.616126097748734	0.968513953902437	0.132393690384054	0.264075334838303	6.8317244406286	0.17330567610985	0.00243916496081091	0.183522921625754	0.120004332117769	0.183522921625754
chrY	19597357	19604051	+	ENSG00000131002.12	TXLNGY	ENST00000592697.1	TXLNGY-213	0.774059805577367	0.968513953902437	-0.0914830267653662	0.318680034858976	5.43683032303438	0.248227585542627	0.014237308459326	0.256581263854589	0.125298344474655	0.256581263854589
chrY	19598188	19598757	+	ENSG00000267793.1	AC009977.1	ENST00000586015.1	AC009977.1-201	0.363357870605916	0.968513953902437	-0.205815469242728	0.226423312809688	5.02703318312215	0.129676250018505	0.00752004349991363	0.123827829552547	0.129193334056656	0.129193334056656
chrY	19703865	19716695	-	ENSG00000012817.15	KDM5D	ENST00000469599.6	KDM5D-206	0.793450946490389	0.968513953902437	-0.056554908183669	0.215996908061082	6.59901339233506	0.0349959054970425	0.00350363341874102	0.0341389405907618	0.120908804693119	0.120908804693119
chrY	19705415	19744923	-	ENSG00000012817.15	KDM5D	ENST00000317961.8	KDM5D-201	0.218087608689146	0.968513953902437	0.265167571368687	0.215298208406591	7.89300070036931	0.0840125560424323	0.00410990028211305	0.0695535537897442	0.119498949166121	0.119498949166121
chrY	19705417	19744939	-	ENSG00000012817.15	KDM5D	ENST00000541639.5	KDM5D-210	0.716994811340934	0.968513953902437	-0.0927679894705952	0.255927180478446	5.8458298350693	0.0542984450819791	0.0524008247613554	0.00503255819671022	0.122262433125703	0.122262433125703
chrY	19705420	19744761	-	ENSG00000012817.15	KDM5D	ENST00000382806.6	KDM5D-202	0.5199187994571	0.968513953902437	-0.319735132458781	0.496891610870732	5.63446726963267	0.25396176061124	0.5351374418137	-0.283040986455586	0.12326595272953	0.12326595272953
chrY	19705425	19722467	-	ENSG00000012817.15	KDM5D	ENST00000492117.1	KDM5D-209	0.16620367241547	0.968513953902437	-0.304613462833617	0.220016045366972	6.12207764380137	0.0803379768825165	0.00716014146833322	0.056467803305238	0.121925352448791	0.121925352448791
chrY	19706063	19744923	-	ENSG00000012817.15	KDM5D	ENST00000440077.5	KDM5D-204	0.104309989382321	0.968513953902437	-2.03681438385349	1.2539578627781	3.3981522848305	4.8176281334552	2.27311868406317	1.91997550693156	0.283850796721865	1.91997550693156
chrY	19707182	19708949	-	ENSG00000012817.15	KDM5D	ENST00000415360.1	KDM5D-203	0.469670875934872	0.968513953902437	-0.28233566783574	0.390497845227815	3.70210859903457	0.388993721359496	0.102814528204813	0.303821650802032	0.211377679792521	0.303821650802032
chrY	19709700	19710606	-	ENSG00000012817.15	KDM5D	ENST00000485154.1	KDM5D-208	0.0942273034197367	0.968513953902437	-0.38717104369662	0.231352947772233	4.76332205669228	0.0836367135942806	0.0112422624687085	0.0407844112644321	0.131488901379028	0.131488901379028
chrY	19715136	19716348	-	ENSG00000012817.15	KDM5D	ENST00000478891.1	KDM5D-207	0.0828996046941679	0.968513953902437	-0.390197397127874	0.225013818421182	5.2663093650689	0.0747857675048093	0.00720059648404637	0.0344626787778124	0.127815986130569	0.127815986130569
chrY	19721272	19744711	-	ENSG00000012817.15	KDM5D	ENST00000447300.1	KDM5D-205	0.697540062766647	0.968513953902437	-0.0858782409657537	0.22096933203726	6.29732354628738	0.0303341149664169	0.00838902358565668	0.0230118169383691	0.121817498283657	0.121817498283657
